[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 19:47:44
Order : 31
Analyse step ID : 13088

[SAMPLE]
Sample Name : H8-1

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	16117.693364584	334945.398388299	452503.055932962	260873.6229336	212951.636782896	110343.884533777	422212.344787384	229281.949898944	218685.905037036	145940.258389244	422530.931677222	361685.187774519	493531.043447224	120260.204737199	32954.1399503564	148855.415885754	161188.945891683	143894.427136305
8	16129.75299299	337262.09389954	453728.023599267	262333.736494796	213803.930354926	111379.691290858	395253.796249879	220352.021323932	217075.552275349	138208.324169946	420460.716431375	360230.132421403	493531.043447224	120300.778355531	32923.7954384316	148855.415885754	161188.945891683	143830.159862015
9	16135.782807193	338969.132697296	454707.997732311	263550.497795792	214290.955253228	112110.849001739	365806.766308912	205790.606260175	213291.223285386	128946.111303079	415285.17831676	354825.64110983	493531.043447224	120260.204737199	32852.9915772737	148936.22772934	161124.701592802	143637.358039143
10	16135.782807193	340188.446124265	455197.984798832	264402.230706489	214534.46770238	112842.00671262	338226.097420542	188815.696986955	207493.953343314	119683.898436212	407211.338857959	344016.658486683	492703.665335828	120097.910263869	32610.2354818751	148936.22772934	160867.724397279	142994.685296239
11	16129.75299299	341041.965523143	455442.978332093	265010.611356987	214777.980151531	113207.58556806	315000.27098823	172162.586941663	200327.883553809	111468.718328209	397481.327202482	329050.374854634	488980.46383455	119448.732370551	32084.2639418449	148693.792198582	160161.037109592	141709.33981043
12	16111.6635503811	341529.69089393	455687.971865354	265375.639747286	214899.736376107	113451.304805021	295714.540111399	157359.822456959	192598.190297714	104542.193923421	387337.272497835	311381.845566798	481740.905359842	118272.097438912	31285.1917944912	147966.485606306	158876.151131978	139845.588856007
13	16093.5741077721	341895.484922021	455442.978332093	265862.344267685	214899.736376107	113634.094232741	280368.904790051	144890.102374736	184949.014679702	98984.8662033008	377400.239317773	293089.721127627	469950.767272461	116446.284613954	30304.0525755887	146269.436890996	156948.822165557	137339.16515868
14	16081.5144793661	342261.278950111	455442.978332093	266105.696527884	214899.736376107	113816.883660461	268341.244673318	134914.326308957	177863.462528281	94592.8258775034	368291.29223605	275629.056890237	454023.738628104	114093.014750676	29181.3056343703	143602.646052652	154507.53880809	134511.4050899
15	16063.4250367572	342261.278950111	455687.971865354	266227.372657984	214777.980151531	113877.813469701	258802.065960047	127030.245224713	171502.569119619	91250.4654910271	360010.431252665	259831.313056407	434994.042066015	111374.582322406	28078.7883677684	139966.113091274	151745.03395622	131490.843198249
16	16033.2759657422	342383.210292808	455442.978332093	266227.372657984	214656.223926955	113938.743278941	251669.096926534	120916.059894074	165946.852091801	88713.4931494849	352764.677892203	245821.33955602	414309.589281135	108493.855420806	27016.7304503996	135763.897224792	148725.551908827	128470.281306599
17	16009.1567089303	342261.278950111	455442.978332093	266349.048788083	214777.980151531	113938.743278941	246173.232840375	116330.420896096	161196.311444825	86901.3700483833	346554.032154664	233660.199290458	392797.758384861	105613.128519207	26045.7060688053	131319.245827552	145834.558459195	125642.521237819
18	15985.0374521183	342261.278950111	455197.984798832	266349.048788083	214534.46770238	113877.813469701	241921.715339762	113031.97880983	157250.947178693	85653.0185787355	341378.494040048	223370.003681137	372113.305599981	102854.122472604	25034.222337978	126955.406273898	143007.809308444	123071.830266201
19	15960.9181953064	342261.278950111	455197.984798832	266349.048788083	214412.711477804	113877.813469701	238810.848875899	110698.93440735	153949.724017236	84807.3611315548	336824.020499187	214742.869988473	352669.919982195	100297.984517664	24346.4134010153	122753.190407416	140438.037353216	120822.475666036
20	15924.7393100885	342139.347607415	454952.991265571	266349.048788083	214412.711477804	113877.813469701	236425.851253604	109250.837881672	151212.124322369	84324.1283045943	333304.654581248	207570.915472885	335088.135115047	98025.8618910501	23688.9489759775	119035.845602452	138125.242593511	118830.190163032
21	15900.6200532765	342139.347607415	454952.991265571	266349.048788083	214412.711477804	113755.953851221	234766.722472877	108365.890004869	148957.630456008	84163.0506956075	330199.331712479	201646.257394791	319367.950998539	95997.1809744307	23092.1735747894	115803.371859004	136197.91362709	117223.508305771
22	15864.4411680586	342017.416264718	454952.991265571	266349.048788083	214290.955253228	113695.024041981	233626.071436127	108124.540583923	147186.242418152	84203.3200978542	327508.051892878	196864.954384399	305509.367632669	94252.515386138	22616.7762213005	112974.957333488	134527.561856191	115938.162819962
23	15840.3219112466	341895.484922021	454707.997732311	266227.372657984	214290.955253228	113573.164423501	232900.202594559	108204.990390905	145736.924932634	84485.2059135812	325437.836647032	192811.240962545	293512.385017439	92751.2915078396	22212.1827289695	110631.413869488	133114.187280816	114974.153705605
24	15822.2324686377	341895.484922021	454707.997732311	266227.372657984	214290.955253228	113512.234614261	232485.420399377	108768.13903978	144529.160361369	84887.8999360482	323781.664450355	189589.05849902	283170.158625	91493.5093395356	21888.5079351048	108691.92962342	132022.034199844	114138.679139829
25	15786.0535834198	341773.553579324	454707.997732311	266105.696527884	214169.199028653	113451.304805021	232381.724850582	109572.6371096	143643.466342442	85411.4021652553	322332.513778263	186990.524254241	274275.843927501	90438.5952628935	21645.7518397062	107156.504595282	131186.858314395	113624.540945506
26	15755.9045124048	341773.553579324	454707.997732311	266105.696527884	214047.442804077	113268.5153773	232485.420399377	110538.034793385	142999.325237767	86015.4431989559	321297.40615534	185015.63822821	266622.596397096	89586.5492779133	21423.2254189242	105944.32694149	130544.415325588	113238.937299763
27	15737.8150697959	341529.69089393	454463.00419905	265984.020397784	213925.686579501	113268.5153773	232692.811496968	111744.781898117	142435.701771177	86740.2924393965	320469.320057001	183352.576311552	260417.260561632	88896.7977662627	21261.3880219918	104893.772974869	130094.705233423	112981.868202601
28	15713.6958129839	341529.69089393	454218.010665789	265984.020397784	214047.442804077	113146.65575882	233107.59369215	113031.97880983	142113.63121884	87505.4110820838	319848.255483247	182209.221243849	254832.458309715	88328.7671096093	21119.7802996759	104085.654539007	129773.483739019	112789.06637973
29	15683.546741969	341407.759551233	454218.010665789	265984.020397784	213803.930354926	113024.79614034	233522.375887332	114480.075335508	141872.078304587	88310.7991270179	319227.190909493	181377.69028552	250299.037077274	87882.457307953	21038.8616012098	103519.971633904	129580.750842377	112853.33365402
30	15659.427485157	341285.828208536	454218.010665789	265862.344267685	213803.930354926	112902.93652186	234144.549180104	116008.621668167	141711.043028418	89156.4565741986	318813.147860324	180754.042066774	246578.655023276	87557.8683612939	20998.4022519767	103196.724259559	129452.262244616	112853.33365402
31	15635.3082283451	341285.828208536	453973.017132528	265740.668137585	213682.17413035	112842.00671262	234766.722472877	117537.168000827	141630.525390334	90002.1140213794	318606.12633574	180338.276587609	243271.648753057	87314.4266512996	20988.2874146684	102873.476885215	129452.262244616	112981.868202601
32	15611.1889715331	341285.828208536	453973.017132528	265740.668137585	213682.17413035	112720.14709414	235492.591314445	119226.613947451	141630.525390334	90888.0408708068	318399.104811155	180130.393848027	240791.394050392	87111.5585596377	20957.9429027436	102711.853198042	129516.506543497	113174.670025473
33	15593.0995289242	341041.965523143	453973.017132528	265740.668137585	213560.417905774	112598.28747566	236322.155704809	120835.610087092	141711.043028418	91773.9677202343	318399.104811155	180130.393848027	238724.515131504	86989.8377046405	20927.5983908187	102631.041354456	129644.995141258	113431.739122635
34	15568.9802721122	340920.034180446	453973.017132528	265618.992007485	213560.417905774	112476.427857179	237048.024546377	122525.056033716	141872.078304587	92700.1639719084	318192.08328657	180234.335217818	237071.011996394	86949.2640863081	20957.9429027436	102550.22951087	129773.483739019	113688.808219796
35	15550.8908295033	340920.034180446	453728.023599267	265497.315877386	213560.417905774	112476.427857179	237877.58893674	124134.052173358	142033.113580755	93586.0908213359	318192.08328657	180338.276587609	235830.884645062	86908.6904679757	20988.2874146684	102550.22951087	129966.216635662	114010.144591248
36	15520.7417584883	340798.102837749	453728.023599267	265497.315877386	213438.661681198	112293.638429459	238707.153327104	125823.498119982	142274.666495008	94512.28707301	318192.08328657	180754.042066774	234797.445185618	86949.2640863081	21008.5170892849	102631.041354456	130223.193831184	114267.21368841
37	15502.6523158794	340676.171495052	453483.030066006	265497.315877386	213438.661681198	112232.708620219	239536.717717467	127512.944066605	142516.219409261	95398.2139224375	318399.104811155	181065.866176147	234177.381509952	86989.8377046405	21069.2061131346	102711.853198042	130415.926727826	114652.817334153
38	15484.5628732704	340676.171495052	453483.030066006	265497.315877386	213316.905456623	112110.849001739	240469.977656626	129202.390013229	142838.289961599	96284.1407718649	318399.104811155	181585.573025103	233660.66178023	87070.9849413053	21119.7802996759	102873.476885215	130672.903923349	114974.153705605
39	15478.5330590674	340554.240152355	453238.036532745	265253.963617187	213316.905456623	112049.919192499	241299.54204699	130811.386152871	143160.360513936	97170.0676212924	318606.12633574	182105.279874058	233453.973888341	87152.1321779701	21170.3544862173	103035.100572387	130929.881118872	115359.757351348
40	15454.4138022555	340432.308809658	453483.030066006	265253.963617187	213195.149232047	111988.989383259	242232.801986149	132500.832099495	143482.431066273	98055.9944707198	318813.147860324	182728.928092805	233453.973888341	87273.8530329672	21231.043510067	103115.912415973	131251.102613276	115681.0937228
41	15442.3541738495	340432.308809658	453238.036532745	265253.963617187	213195.149232047	111867.129764779	243166.061925308	134109.828239136	143804.50161861	98901.6519179006	319020.169384909	183352.576311552	233557.317834285	87395.5738879644	21271.5028593001	103277.536103145	131508.079808798	116066.697368543
42	15418.2349170376	340432.308809658	453238.036532745	265132.287487087	213073.393007471	111806.199955539	244099.321864467	135799.27418576	144126.572170948	99747.3093650813	319227.190909493	183976.224530299	233867.349672118	87557.8683612939	21311.9622085332	103519.971633904	131829.301303202	116452.301014285
43	15400.1454744286	340310.377466961	453238.036532745	265132.287487087	213073.393007471	111745.270146299	245032.581803626	137327.82051842	144529.160361369	100592.966812262	319641.233958663	184807.755488628	234280.725455896	87720.1628346235	21392.8809069993	103681.595321076	132150.522797605	116837.904660028
44	15388.0858460226	340188.446124265	452993.042999484	265132.287487087	212951.636782896	111684.340337058	246069.53729158	138936.816658062	144931.748551791	101478.893661689	319848.255483247	185431.403707374	234797.445185618	87882.457307953	21463.6847681573	103924.030851835	132471.744292009	117223.508305771
45	15369.9964034137	340066.514781568	452993.042999484	264888.935226888	212951.636782896	111562.480718578	246899.101681944	140465.362990721	145334.336742213	102284.281706624	320055.277007832	186262.934665703	235417.508861284	88044.7517812826	21534.4886293152	104085.654539007	132728.721487532	117609.111951513
46	15363.9665892107	339822.652096174	452993.042999484	264888.935226888	212829.88055832	111562.480718578	247832.361621102	141993.909323381	145736.924932634	103089.669751558	320262.298532417	186990.524254241	236140.916482895	88247.6198729445	21605.2924904731	104247.27822618	133049.942981935	117994.715597256
47	15345.8771466017	339944.583438871	452748.049466223	264888.935226888	212829.88055832	111440.621100098	248869.317109057	143522.45565604	146139.513123056	103895.057796492	320676.341581586	187822.05521257	236864.324104505	88409.9143462741	21655.8666770145	104489.713756938	133435.408775219	118316.051968708
48	15327.7877039928	339822.652096174	452748.049466223	264767.259096788	212829.88055832	111379.691290858	249698.88149942	144970.552181718	146542.101313478	104700.445841426	321090.384630755	188653.586170899	237794.419618005	88612.782437936	21726.6705381724	104732.149287697	133692.385970742	118765.922888741
49	15315.7280755868	339700.720753477	452748.049466223	264767.259096788	212708.124333744	111257.831672378	250632.141438579	146418.648707396	146944.689503899	105465.564484113	321297.40615534	189485.117129228	238724.515131504	88815.650529598	21777.2447247138	104893.772974869	134013.607465146	119087.259260194
50	15309.6982613838	339700.720753477	452503.055932962	264523.906836589	212708.124333744	111257.831672378	251565.401377738	147866.745233073	147427.795332405	106230.6831268	321504.427679924	190212.706717766	239757.954590948	88977.9450029275	21868.2782604882	105217.020349214	134334.828959549	119472.862905936
51	15297.6386329778	339578.78941078	452503.055932962	264767.259096788	212586.368109169	111135.972053898	252602.356865693	149234.391951769	147749.865884743	106955.532367241	321918.470729094	190940.296306304	240791.394050392	89180.8130945895	21939.0821216461	105378.644036386	134656.050453953	119858.466551679
52	15285.5790045718	339456.858068083	452258.062399701	264523.906836589	212586.368109169	111075.042244658	253431.921256056	150521.588863482	148232.971713249	107680.381607682	322125.492253678	191875.768634424	241721.489563891	89424.2548045838	21999.7711454958	105540.267723559	134977.271948356	120179.802923131
53	15279.5491903689	339456.858068083	452258.062399701	264523.906836589	212464.611884593	111014.112435418	254365.181195215	151889.235582177	148635.55990367	108364.961445876	322539.535302847	192707.299592753	242858.272969279	89627.1228962458	22090.8046812702	105782.703254317	135298.49344276	120565.406568874
54	15261.4597477599	339334.926725387	452013.06886644	264402.230706489	212464.611884593	110953.182626178	255298.441134374	153256.882300873	149038.148094092	109089.810686316	322953.578352017	193434.889181291	243891.712428723	89789.4173695753	22141.3788678116	106105.950628662	135683.959236044	120951.010214617
55	15255.4299335569	339212.99538269	452013.06886644	264402.230706489	212464.611884593	110831.323007697	256231.701073533	154544.079212586	149440.736284514	109774.39052451	323160.599876601	194370.361509411	245131.839780055	89951.7118429048	22191.953054353	106186.762472248	135940.936431567	121272.346586069
56	15243.3703051509	339212.99538269	452013.06886644	264280.55457639	212464.611884593	110831.323007697	257164.961012692	155750.826317317	149923.842113019	110418.700960457	323574.642925771	195097.951097949	246268.623185443	90154.5799345668	22252.6420782026	106429.198003007	136262.15792597	121593.682957521
57	15243.3703051509	339212.99538269	452013.06886644	264280.55457639	212464.611884593	110709.463389217	257994.525403056	157038.023229031	150326.430303441	111143.550200898	323781.664450355	196033.42342607	247405.406590831	90357.4480262287	22343.6756139771	106752.445377351	136583.379420374	121915.019328973
58	15231.310676745	339091.064039993	451768.075333179	264280.55457639	212342.855660017	110648.533579977	258927.785342215	158244.770333762	150729.018493863	111787.860636845	324195.707499524	196864.954384399	248645.533942164	90519.7424995583	22404.3646378267	106914.069064524	136840.356615897	122236.355700425
59	15213.221234136	338969.132697296	451768.075333179	264158.87844629	212221.099435442	110648.533579977	259861.045281374	159451.517438493	151131.606684284	112432.171072792	324609.750548694	197696.485342728	249782.317347552	90722.6105912202	22454.9388243681	107075.692751696	137161.5781103	122621.959346168
60	15213.221234136	338969.132697296	451768.075333179	264158.87844629	212221.099435442	110526.673961497	260794.305220533	160658.264543225	151614.71251279	113076.48150874	324816.772073278	198631.957670848	251022.444698885	90884.9050645498	22515.6278482178	107318.128282455	137418.555305823	122943.29571762
61	15213.221234136	338847.201354599	451768.075333179	264037.20231619	212221.099435442	110526.673961497	261727.565159692	161784.561840974	152017.300703212	113680.52254244	325437.836647032	199463.488629177	252262.572050217	91087.7731562117	22556.0871974508	107479.751969627	137739.776800227	123264.632089073
62	15201.16160573	338847.201354599	451523.081799918	264037.20231619	212099.343210866	110465.744152257	262557.129550055	162991.308945705	152500.406531718	114284.563576141	325644.858171617	200295.019587506	253606.043347494	91250.0676295413	22637.005895917	107722.187500386	137996.753995749	123585.968460525
63	15195.131791527	338603.338669205	451523.081799918	264037.20231619	211977.58698629	110404.814343017	263594.085038009	164117.606243454	152902.99472214	114928.874012088	326058.901220786	201126.550545835	254742.826752882	91452.9357212032	22707.809757075	107964.623031144	138317.975490153	123843.037557687
64	15183.0721631211	338603.338669205	451523.081799918	263915.526186091	211977.58698629	110343.884533777	264319.953879578	165163.453734221	153386.100550646	115532.915045789	326265.922745371	201854.140134373	255982.954104215	91615.2301945328	22738.1542689998	108207.058561903	138574.952685676	124164.373929139
65	15189.1019773241	338603.338669205	451523.081799918	263915.526186091	211977.58698629	110282.954724537	265253.213818736	166209.301224989	153788.688741067	116096.686677242	326679.96579454	202789.612462493	257326.425401491	91818.0982861947	22798.8432928494	108368.682249075	138896.174180079	124485.710300591
66	15177.0423489181	338481.407326508	451278.088266657	263793.850055991	211977.58698629	110282.954724537	266186.473757895	167335.598522738	154191.276931489	116660.458308696	327094.008843709	203621.143420822	258669.896698768	91980.3927595243	22859.5323166991	108611.117779834	139153.151375602	124807.046672043
67	15171.0125347151	338481.407326508	451278.088266657	263793.850055991	211855.830761714	110161.095106057	267016.038148259	168300.996206523	154593.865121911	117183.960537903	327508.051892878	204452.674379151	259910.024050101	92183.2608511862	22960.6806897818	108772.741467006	139474.372870005	125064.115769205
68	15171.0125347151	338359.475983812	451278.088266657	263672.173925891	211855.830761714	110100.165296817	267949.298087418	169266.393890308	154996.453312332	117747.732169357	327715.073417463	205180.263967689	261150.151401433	92345.5553245158	23001.1400390149	109015.176997765	139795.594364409	125385.452140657
69	15171.0125347151	338359.475983812	451278.088266657	263672.173925891	211855.830761714	109978.305678336	268675.166928986	170231.791574093	155399.041502754	118271.234398564	328129.116466632	206011.794926018	262390.278752766	92548.4234161777	23031.4845509397	109257.612528523	140052.571559932	125642.521237819
70	15158.9529063091	338237.544641115	451033.094733396	263672.173925891	211855.830761714	110039.235487576	269504.73131935	171277.63906486	155801.629693175	118794.736627771	328543.159515802	206843.325884347	263630.406104098	92670.1442711749	23102.2884120976	109500.048059282	140245.304456574	125963.857609271
71	15152.9230921061	338237.544641115	451033.094733396	263550.497795792	211734.074537139	110039.235487576	270437.991258508	172162.586941663	156204.217883597	119318.238856979	328750.181040386	207570.915472885	264973.877401375	92832.4387445044	23162.9774359473	109661.671746454	140502.281652097	126220.926706433
72	15158.9529063091	338115.613298418	451033.094733396	263550.497795792	211734.074537139	109978.305678336	271267.555648872	173127.984625448	156687.323712103	119801.471683939	329164.224089555	208402.446431214	266214.004752708	93035.3068361663	23203.4367851804	109904.107277213	140759.25884762	126477.995803595
73	15158.9529063091	338115.613298418	450788.101200135	263550.497795792	211734.074537139	109856.446059856	272097.120039236	174012.932502251	157089.911902525	120284.704510899	329371.24561414	209233.977389543	267454.13210404	93238.1749278283	23264.12580903	110065.730964385	141080.480342023	126735.064900757
74	15152.9230921061	338115.613298418	450788.101200135	263428.821665692	211734.074537139	109856.446059856	273030.379978395	174978.330186036	157492.500092946	120808.206740107	329992.310187894	210065.508347872	268797.603401317	93359.8957828255	23355.1593448045	110227.354651557	141337.457537546	126992.133997918
75	15146.8932779031	337993.681955721	450788.101200135	263428.821665692	211612.318312563	109734.586441376	273756.248819963	175863.278062839	157895.088283368	121291.439567067	330199.331712479	210793.09793641	269934.386806705	93522.190256155	23385.5038567293	110469.790182316	141594.434733069	127249.20309508
76	15146.8932779031	337993.681955721	450788.101200135	263428.821665692	211490.562087987	109734.586441376	274585.813210326	176748.225939642	158297.67647379	121734.402991781	330613.374761648	211624.628894739	271174.514158037	93684.4847294846	23395.6186940376	110712.225713075	141787.167629711	127442.004917951
77	15128.8038352942	337871.750613024	450788.101200135	263185.469405493	211612.318312563	109673.656632136	275415.37760069	177552.724009463	158700.264664211	122217.635818741	331027.417810817	212352.218483277	272414.64150937	93846.7792028141	23466.4225551955	110873.849400247	142044.144825234	127699.074015113
78	15134.8336494972	337749.819270327	450543.107666874	263307.145535593	211612.318312563	109673.656632136	276244.941991053	178437.671886266	159102.852854633	122660.599243455	331234.439335402	213079.808071815	273654.768860703	94009.0736761437	23506.8819044286	111035.473087419	142301.122020756	127956.143112275
79	15134.8336494972	337749.819270327	450543.107666874	263063.793275393	211490.562087987	109612.726822896	277178.201930212	179322.619763068	159505.441045055	123143.832070415	331648.482384571	214015.280399935	274894.896212035	94130.7945311408	23567.5709282782	111277.908618178	142493.854917399	128213.212209437
80	15128.8038352942	337627.88792763	450543.107666874	263185.469405493	211368.805863412	109551.797013656	277904.07077178	180127.117832889	159908.029235476	123586.795495129	332062.52543374	214742.869988473	276135.023563367	94293.0890044704	23618.1451148196	111520.344148936	142750.832112921	128406.014032308
81	15128.8038352942	337505.956584933	450298.114133613	263185.469405493	211368.805863412	109429.937395176	278733.635162144	180931.61590271	160310.617425898	124029.758919843	332269.546958325	215470.459577011	277375.1509147	94455.3834777999	23678.8341386692	111681.967836109	143007.809308444	128663.08312947
82	15128.8038352942	337384.025242237	450298.114133613	263063.793275393	211368.805863412	109429.937395176	279459.504003712	181655.664165549	160713.205616319	124432.45294231	332683.590007494	216301.99053534	278511.934320088	94577.1043327971	23729.4083252106	111843.591523281	143264.786503967	128855.884952341
83	15128.8038352942	337505.956584933	450298.114133613	262942.117145294	211247.049638836	109429.937395176	280289.068394075	182460.16223537	161035.276168657	124835.146964777	333097.633056663	217029.580123878	279855.405617365	94739.3988061267	23800.2121863685	112086.02705404	143393.275101728	129112.954049503
84	15122.7740210912	337384.025242237	450053.120600353	262942.117145294	211247.049638836	109369.007585936	281118.632784439	183184.210498209	161437.864359078	125237.840987244	333511.676105833	217757.169712416	280888.845076809	94901.6932794562	23820.4418609851	112247.650741212	143714.496596132	129305.755872374
85	15116.7442068882	337384.025242237	450298.114133613	262942.117145294	211247.049638836	109369.007585936	281844.501626007	183908.258761047	161840.4525495	125600.265607464	333718.697630417	218484.759300953	282232.316374086	95063.9877527858	23860.9012102182	112490.086271971	143907.229492774	129562.824969536
86	15128.8038352942	337262.09389954	450053.120600353	262820.441015194	211247.049638836	109308.077776696	282674.06601637	184632.307023886	162162.523101837	126002.959629931	334132.740679586	219212.348889491	283472.443725418	95185.7086077829	23891.245722143	112651.709959143	144099.962389416	129819.894066698
87	15122.7740210912	337140.162556843	450053.120600353	262820.441015194	211125.29341426	109247.147967455	283399.934857939	185356.355286725	162565.111292259	126405.653652398	334546.783728756	219939.938478029	284609.227130806	95348.0030811125	23921.5902340678	112894.145489902	144292.695286058	130012.695889569
88	15116.7442068882	337018.231214146	449808.127067092	262820.441015194	211125.29341426	109247.147967455	284229.499248302	185999.953742582	162967.699482681	126768.078272618	334960.826777925	220667.528066567	285746.010536194	95510.297554442	23992.3940952257	113055.769177074	144549.672481581	130205.497712441
89	15116.7442068882	337018.231214146	449808.127067092	262698.764885094	211125.29341426	109186.218158215	284955.36808987	186724.00200542	163289.770035018	127130.502892839	335167.84830251	221499.059024896	286986.137887527	95632.0184094392	24053.0831190754	113298.204707833	144742.405378223	130398.299535312
90	15116.7442068882	337018.231214146	449808.127067092	262698.764885094	211125.29341426	109186.218158215	285784.932480234	187367.600461277	163692.35822544	127492.927513059	335374.869827094	222122.707243643	288122.921292915	95753.7392644364	24103.6573056168	113459.828395005	144999.382573746	130591.101358183
91	15110.7143926852	337018.231214146	449563.133533831	262577.088754995	211125.29341426	109064.358539735	286407.105773006	188011.198917134	164014.428777777	127855.352133279	335788.912876263	222954.238201972	289363.048644247	95916.0337377659	24134.0018175416	113621.452082177	145192.115470388	130783.903181055
92	15122.7740210912	336896.299871449	449563.133533831	262698.764885094	211003.537189685	109064.358539735	287236.67016337	188654.79737299	164417.016968199	128217.7767535	336202.955925433	223577.886420719	290396.488103691	96078.3282110955	24204.8056786995	113863.887612936	145384.84836703	130912.437729635
93	15122.7740210912	336896.299871449	449563.133533831	262577.088754995	211003.537189685	109003.428730495	287962.539004938	189378.845635829	164739.087520536	128539.931971473	336616.998974602	224409.417379048	291636.615455024	96200.0490660926	24245.2650279326	114025.511300108	145577.581263672	131105.239552507
94	15122.7740210912	336652.437186055	449563.133533831	262455.412624895	211003.537189685	109003.428730495	288792.103395301	189941.994284704	165141.675710958	128862.087189447	336824.020499187	225033.065597795	292773.398860412	96321.7699210898	24295.839214474	114187.134987281	145770.314160314	131298.041375378
95	15116.7442068882	336652.437186055	449318.14000057	262455.412624895	210881.780965109	108881.569112015	289621.667785665	190585.59274056	165544.263901379	129224.511809667	337031.042023771	225864.596556124	293910.1822658	96443.490776087	24295.839214474	114348.758674453	145963.047056956	131490.843198249
96	15116.7442068882	336652.437186055	449318.14000057	262455.412624895	210881.780965109	108881.569112015	290243.841078438	191229.191196417	165866.334453716	129546.667027641	337445.085072941	226592.186144662	295046.965671188	96605.7852494165	24356.5282383236	114510.382361625	146155.779953599	131683.645021121
97	15116.7442068882	336530.505843359	449318.14000057	262455.412624895	210881.780965109	108820.639302775	290969.709920006	191792.339845292	166268.922644138	129868.822245615	337859.12812211	227215.834363408	296080.405130632	96727.5061044137	24407.102424865	114752.817892384	146284.26855136	131876.446843992
