[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 17:34:15
Order : 16
Analyse step ID : 13073

[SAMPLE]
Sample Name : H6-1-1

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	

[SENSOR SN]
LY2/LG/T11402060137511	LY2/G/T113030701276912	LY2/AA/T123030701272706	LY2/GH/T123030701275308	LY2/gCTL/T133030701270003	LY2/gCT/T122270701294510	T30/1/20103	P10/1/19101	P10/2/17112	P40/1/16105	T70/2/18116	PA/2/19102	P30/1/15114	P40/2/13116	P30/2/13113	T40/2/12112	T40/1/15102	TA/2/10115	

[SENSOR NP TYPE]
P	P	P	P	P	P	N	N	N	N	N	N	N	N	N	N	N	N	

[SENSOR DATA]
52	14658.4783274612	340432.308809658	452748.049466223	264767.259096788	211977.58698629	111440.621100098	228648.685093946	142557.057972255	141630.525390334	103009.130947064	292521.414238077	172958.439332439	222086.13983446	85772.6291546689	19916.1146599914	101353.77449801	130415.926727826	116323.766465705
53	14646.4186990552	340310.377466961	452748.049466223	264767.259096788	211855.830761714	111318.761481618	229685.6405819	144005.154497933	142113.63121884	103774.249589752	292935.457287246	173997.85303035	223326.267185792	85975.4972463308	19997.0333584575	101556.239089496	130801.392521111	116709.370111447
54	14634.3590706493	340188.446124265	452748.049466223	264767.259096788	211855.830761714	111196.901863138	230722.596069855	145453.251023611	142596.737047346	104539.368232439	293349.500336415	174933.32535847	224463.05059118	86178.3653379927	20077.9520569237	101839.689517577	131186.858314395	117094.97375719
55	14616.2696280403	340188.446124265	452503.055932962	264645.582966688	211734.074537139	111135.972053898	231655.856009014	146740.447935324	143079.842875852	105264.21747288	293763.543385584	175764.856316799	225909.865834402	86381.2334296547	20138.6410807734	102082.64702736	131508.079808798	117480.577402933
56	14616.2696280403	340066.514781568	452258.062399701	264523.906836589	211855.830761714	111135.972053898	232692.811496968	148108.094654019	143562.948704358	105989.06671332	293970.564910169	176700.32864492	227356.681077623	86584.1015213166	20209.4449419313	102325.604537144	131893.545602083	117866.181048675
57	14610.2398138373	339944.583438871	452503.055932962	264523.906836589	211734.074537139	111075.042244658	233626.071436127	149395.291565733	143965.536894779	106713.915953761	294591.629483923	177635.80097304	228700.1523749	86827.5432313109	20280.2488030892	102568.562046927	132150.522797605	118251.784694418
58	14598.1801854313	339944.583438871	452258.062399701	264402.230706489	211734.074537139	110953.182626178	234559.331375286	150602.038670464	144448.642723285	107398.495791955	294798.651008508	178467.331931369	230043.623672177	87030.4113229729	20330.8229896306	102811.519556711	132535.98859089	118637.388340161
59	14592.1503712284	339822.652096174	452258.062399701	264523.906836589	211734.074537139	110892.252816938	235596.286863241	151969.685389159	144931.748551791	108083.075630149	295212.694057677	179506.74562928	231387.094969453	87233.2794146348	20401.6268507885	103013.984148197	132857.210085293	118958.724711613
60	14586.1205570254	339700.720753477	452013.06886644	264280.55457639	211734.074537139	110892.252816938	236529.546802399	153176.432493891	145334.336742213	108727.386066096	295626.737106846	180338.276587609	232937.254158619	87395.5738879644	20462.3158746381	103256.94165798	133242.675878577	119344.328357355
61	14580.0907428224	339700.720753477	452258.062399701	264158.87844629	211490.562087987	110770.393198457	237462.806741558	154383.179598622	145817.442570719	109411.96590429	296040.780156015	181273.748915729	234177.381509952	87639.0155979587	20512.8900611795	103459.406249466	133499.6530741	119665.664728808
62	14568.0311144164	339578.78941078	452013.06886644	264280.55457639	211490.562087987	110648.533579977	238396.066680717	155589.926703353	146300.548399225	110056.276340237	296454.823205184	182209.221243849	235624.196753173	87841.8836896206	20573.5790850292	103702.36375925	133885.118867384	119987.00110026
63	14555.9714860104	339456.858068083	452013.06886644	264037.20231619	211490.562087987	110709.463389217	239433.022168672	156716.224001102	146703.136589646	110660.317373938	296868.866254354	183040.752202178	237071.011996394	88044.7517812826	20624.1532715705	103945.321269033	134142.096062907	120308.337471712
