[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 17:52:02
Order : 18
Analyse step ID : 13075

[SAMPLE]
Sample Name : H6-1-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	15773.9939550138	334823.467045602	452013.06886644	260265.242283102	212099.343210866	111014.112435418	400852.879407668	224696.310900965	216270.375894506	142074.291279595	407418.360382544	354617.776059384	493944.732502921	119002.422568895	31770.7039852884	147319.990857617	159261.616925262	142159.210730463
8	15804.1430260287	337140.162556843	453238.036532745	261968.708104497	213073.393007471	112110.849001739	368709.994612951	212789.739467616	214096.399666229	132328.832524022	404727.080562944	352123.395454043	494151.57703077	119002.422568895	31760.5891479801	147400.802701203	159261.616925262	142094.943456173
9	15798.1132118257	338969.132697296	454218.010665789	263185.469405493	213438.661681198	112963.8663311	335737.61601708	194768.982703629	209506.894295422	121294.718065233	397895.370251651	344640.253638018	494151.57703077	118961.848950562	31659.4407748974	147400.802701203	159133.128327501	141773.607084721
10	15792.0833976227	340066.514781568	454707.997732311	263915.526186091	213925.686579501	113573.164423501	306290.586076113	174978.330186036	202582.37742017	110824.3904766	387958.337071589	330713.295258195	492703.665335828	118718.407240568	31325.6511437243	147400.802701203	158811.906833097	140873.865244654
11	15780.0237692168	341041.965523143	454952.991265571	264767.259096788	214047.442804077	113938.743278941	282235.265842647	156474.874580156	194208.5430594	101964.882516988	376779.174744019	312005.440718134	487739.396667457	117947.508492253	30749.1054171527	146996.743483272	157848.242349886	139267.183387393
12	15761.9343266078	341407.759551233	454952.991265571	265132.287487087	213925.686579501	114243.392325142	262949.534965817	140867.612025632	185512.638146293	94794.1728887369	365185.96936728	291218.935673621	478017.703858564	116446.284613954	29848.8848967163	145946.189516652	156242.134877869	136889.294238647
13	15737.8150697959	341895.484922021	455197.984798832	265375.639747286	213925.686579501	114426.181752862	248247.143816284	128156.542522462	176977.768509354	89196.7259764453	354006.807039711	270432.430629109	463124.897853451	114255.309224005	28695.7934435731	143845.081583411	153865.095819283	133868.732346996
14	15725.7554413899	342017.416264718	454952.991265571	265497.315877386	214047.442804077	114608.971180582	236633.242351195	118341.666070648	169328.592891343	84968.4387405416	344069.773859649	251226.290785159	443060.978652118	111496.303177403	27482.0129665802	140531.795996377	150845.61377189	130462.566809602
15	15695.606370375	342139.347607415	455197.984798832	265740.668137585	213925.686579501	114608.971180582	228026.511801173	110779.384214332	162565.111292259	81827.4253652988	335167.84830251	234179.906139414	419894.391533053	108372.134565809	26288.4621642039	136248.768286309	147569.154528974	126927.866723628
16	15671.487113563	342261.278950111	455197.984798832	265740.668137585	213925.686579501	114669.900989822	221389.996678265	105147.897725586	156848.358988272	79532.0694372368	327508.051892878	219835.997108238	394866.203663349	105085.671480886	25145.485548369	131480.869514724	144035.718090535	123393.166637653
17	15647.3678567511	342261.278950111	454952.991265571	265862.344267685	213803.930354926	114608.971180582	216412.610336084	101125.407376481	152017.300703212	77961.5627496154	321090.384630755	207466.974103094	370044.860321493	101880.355632627	24103.6573056168	126308.911525208	140630.770249858	120179.802923131
18	15611.1889715331	342261.278950111	454707.997732311	265984.020397784	213803.930354926	114669.900989822	212679.570579448	98307.0069013677	148071.93643708	76914.5582912012	315500.80346697	197384.661233354	346464.584146731	98837.3342576979	23183.2071105638	121541.012753623	137418.555305823	117223.508305771
19	15581.0399005182	342139.347607415	454707.997732311	265862.344267685	213803.930354926	114548.041371342	210087.181859562	96456.7113541242	144851.230913707	76310.5172575006	310946.329926108	189173.293019855	325159.597778305	96118.9018294279	22404.3646378267	117096.361356383	134527.561856191	114781.351882734
20	15544.8610153003	342017.416264718	454707.997732311	265984.020397784	213682.17413035	114426.181752862	208220.661981244	95451.1159480137	142194.148856924	76068.9008440204	307219.942483585	182313.162613641	306129.901216216	93643.9111111522	21726.6705381724	113136.58102066	131957.789900963	112724.79910544
21	15526.7715726913	342017.416264718	454707.997732311	265984.020397784	213682.17413035	114365.251943622	206872.619846904	95048.8777855695	140100.690266731	76068.9008440204	304114.619614816	176804.270014711	289582.338988312	91574.6565762004	21160.239648909	109742.48359004	129773.483739019	110989.582699598
22	15496.6225016764	341895.484922021	454218.010665789	265984.020397784	213560.417905774	114243.392325142	206146.751005335	95129.3254180583	138409.819866961	76350.7866597473	301630.3613198	172334.791113692	275516.911094594	89789.4173695753	20694.9571327284	106994.88090811	128038.88766924	109704.237213789
23	15460.4436164585	341773.553579324	454463.00419905	265862.344267685	213560.417905774	114121.532706662	205835.664358949	95612.0112129914	137121.537657611	76793.7500844611	299560.146073954	168904.725910585	263313.083951515	88328.7671096093	20280.2488030892	104732.149287697	126625.513093865	108740.228099432
24	15436.3243596465	341651.622236627	454218.010665789	265862.344267685	213316.905456623	114060.602897421	205731.968810154	96416.4875378798	136074.808362515	77317.2523136682	297903.973877277	166098.308926224	253177.702086924	87070.9849413053	19976.803683841	102873.476885215	125533.360012893	107969.020807947
25	15418.2349170376	341651.622236627	453973.017132528	265740.668137585	213316.905456623	113938.743278941	205835.664358949	97462.3067602348	135189.114343587	78042.1015541088	296661.844729769	163915.540160611	244615.120050333	86056.6444829956	19744.1624257507	101418.863700663	124698.184127444	107454.882613623
26	15376.0262176167	341529.69089393	453973.017132528	265740.668137585	213195.149232047	113877.813469701	206043.05545654	98709.2450638119	134625.490876997	78807.2201967962	295626.737106846	162252.478243953	237381.043834227	85245.1721163478	19582.3250288183	100287.497890457	124055.741138637	107133.546242171
27	15339.8473323987	341529.69089393	453973.017132528	265740.668137585	213195.149232047	113755.953851221	206665.228749313	100157.302448611	134303.42032466	79612.6082417302	294798.651008508	161005.181806459	231490.438915398	84555.4206046972	19430.6024691942	99479.3794545947	123606.031046472	106940.7444193
28	15315.7280755868	341285.828208536	453728.023599267	265618.992007485	213073.393007471	113573.164423501	207287.402042085	101685.807465899	133981.349772322	80498.5350911577	294177.586434754	160069.709478339	226529.929510068	84068.5371847085	19309.2244214949	98964.692318472	123349.053850949	106940.7444193
29	15291.6088187748	341285.828208536	453728.023599267	265497.315877386	213073.393007471	113573.164423501	207909.575334858	103334.98393192	133820.314496154	81424.7313428318	293763.543385584	159446.061259592	222499.515618237	83662.8010013847	19218.1908857205	98519.2702172023	123220.565253188	107005.01169359
30	15255.4299335569	341163.89686584	453728.023599267	265497.315877386	212951.636782896	113451.304805021	208635.444176426	105024.384214186	133820.314496154	82391.1969967527	293556.521861	159134.237150219	219295.853293962	83378.7856730579	19167.6166991791	98195.3268708244	123156.320954307	107069.27896788
31	15237.340490948	340920.034180446	453483.030066006	265375.639747286	212951.636782896	113329.445186541	209465.00856679	106754.008312696	133820.314496154	83357.6626506735	293349.500336415	158926.354410636	216608.910699408	83175.917581396	19157.5018618708	97992.8622793381	123220.565253188	107326.348065042
32	15213.221234136	340920.034180446	453483.030066006	265253.963617187	212829.88055832	113146.65575882	210398.268505949	108564.080043695	133981.349772322	84364.397706841	293142.478811831	159030.295780428	214438.687834576	83054.1967263988	19127.157349946	97871.3835244464	123284.809552068	107583.417162204
33	15189.1019773241	340920.034180446	453238.036532745	265253.963617187	212708.124333744	113085.72594958	211227.832896312	110414.375590939	134142.385048491	85371.1327630086	293142.478811831	159238.17852001	212888.528645411	82973.0494897341	19157.5018618708	97871.3835244464	123477.542448711	107904.753533656
34	15158.9529063091	340676.171495052	453238.036532745	265253.963617187	212708.124333744	112963.8663311	212264.788384266	112224.447321938	134303.42032466	86337.5984169295	293142.478811831	159446.061259592	211545.057348134	82973.0494897341	19157.5018618708	97911.8764427436	123670.275345353	108226.089905109
35	15146.8932779031	340676.171495052	453238.036532745	265253.963617187	212708.124333744	112902.93652186	213198.048323425	114074.742869181	134625.490876997	87344.333473097	293142.478811831	159965.768108548	210614.961834634	82973.0494897341	19187.8463737956	98033.3551976354	123927.252540875	108611.693550851
36	15122.7740210912	340676.171495052	452993.042999484	265132.287487087	212708.124333744	112781.07690338	214235.00381138	115884.81460018	134867.04379125	88351.0685292646	293349.500336415	160485.474957503	210098.242104912	83094.7703447312	19248.5353976453	98114.3410342299	124184.229736398	108997.297196594
37	15098.6547642793	340432.308809658	452993.042999484	265132.287487087	212464.611884593	112659.2172849	215168.263750539	117694.886331179	135269.631981672	89357.8035854321	293556.521861	161005.181806459	209788.210267079	83175.917581396	19278.8799095701	98276.3127074188	124441.206931921	109382.900842337
38	15086.5951358733	340432.308809658	452748.049466223	265010.611356987	212464.611884593	112598.28747566	216308.914787289	119464.734245934	135591.702534009	90324.269239353	293763.543385584	161628.830025206	209684.866321135	83297.6384363932	19329.4540961115	98397.7914623106	124762.428426325	109768.504488079
39	15062.4758790613	340310.377466961	452748.049466223	264888.935226888	212464.611884593	112476.427857179	217242.174726448	121234.582160688	135913.773086346	91290.7348932738	293970.564910169	162252.478243953	209891.554213024	83459.9329097227	19380.0282826528	98640.7489720941	125147.894219609	110218.375408112
40	15038.3566222494	340188.446124265	452748.049466223	264888.935226888	212464.611884593	112354.568238699	218279.130214402	123004.430075443	136316.361276768	92216.931144948	294177.586434754	163084.009202282	210201.586050857	83581.6537647199	19440.7173065025	98843.2135635803	125469.115714012	110603.979053855
41	15026.2969938434	340188.446124265	452503.055932962	264888.935226888	212464.611884593	112232.708620219	219316.085702356	124734.054173953	136718.94946719	93183.3967988688	294384.607959338	163811.59879082	210614.961834634	83784.5218563818	19521.6360049687	99045.6781550665	125790.337208416	111053.849973888
42	15008.2075512344	340066.514781568	452748.049466223	264767.259096788	212342.855660017	112171.778810979	220353.041190311	126463.678272463	137121.537657611	94069.3236482963	294798.651008508	164643.129749149	211235.025510301	83946.8163297114	19582.3250288183	99248.1427465528	126175.8030017	111567.988168212
43	14990.1181086255	339944.583438871	452748.049466223	264767.259096788	212342.855660017	112110.849001739	221389.996678265	128153.078554729	137524.125848033	94995.5198999704	295212.694057677	165370.719337686	211855.089185967	84149.6844213733	19643.014052668	99491.1002563363	126497.024496104	111953.591813954
44	14978.0584802195	339822.652096174	452503.055932962	264523.906836589	212221.099435442	111988.989383259	222426.95216622	129802.25502075	137926.714038455	95881.4467493979	295419.715582261	166306.191665807	212681.840753522	84393.1261313677	19693.5882392093	99734.0577661197	126882.490289388	112403.462733987
45	14965.9988518135	339822.652096174	452503.055932962	264645.582966688	212221.099435442	111928.059574019	223463.907654174	131451.431486772	138409.819866961	96767.3735988253	295626.737106846	167137.722624136	213611.936267021	84595.9942230296	19784.6217749838	99977.0152759032	127267.956082672	112853.33365402
46	14941.8795950016	339822.652096174	452258.062399701	264523.906836589	212099.343210866	111806.199955539	224500.863142128	133063.980748369	138812.408057382	97653.3004482528	296040.780156015	167969.253582465	214542.031780521	84798.8623146915	19845.3107988334	100219.972785687	127589.177577075	113303.204574054
47	14929.8199665956	339578.78941078	452258.062399701	264523.906836589	212099.343210866	111684.340337058	225434.123081287	134672.976888011	139295.513885888	98498.9578954335	296454.823205184	168800.784540794	215575.471239964	85042.3040246859	19936.3443346079	100462.93029547	128038.88766924	113688.808219796
48	14911.7305239867	339456.858068083	452013.06886644	264402.230706489	212099.343210866	111623.410527818	226574.774118037	136201.523220671	139778.619714394	99384.884744861	296661.844729769	169736.256868914	216712.254645352	85204.5984980154	19997.0333584575	100705.887805254	128360.109163644	114138.679139829
49	14905.7007097837	339456.858068083	452013.06886644	264280.55457639	211977.58698629	111562.480718578	227508.034057196	137730.06955333	140181.207904816	100190.272789795	297075.887778938	170671.729197034	217849.038050741	85407.4665896774	20057.7223823072	100948.845315037	128745.574956928	114588.550059862
50	14899.6708955807	339456.858068083	451768.075333179	264280.55457639	211977.58698629	111501.550909338	228648.685093946	139258.61588599	140664.313733322	100995.660834729	297489.930828108	171607.201525154	218985.821456129	85650.9082996717	20118.4114061568	101191.802824821	129066.796451332	114974.153705605
51	14881.5814529717	339334.926725387	451768.075333179	264158.87844629	211855.830761714	111379.691290858	229685.6405819	140706.712411667	141147.419561828	101841.31828191	297903.973877277	172542.673853274	220122.604861517	85853.7763913336	20189.2152673147	101434.760334604	129452.262244616	115424.024625638
52	14863.4920103628	339212.99538269	451768.075333179	264158.87844629	211855.830761714	111379.691290858	230618.900521059	142235.258744327	141630.525390334	102606.436924597	298110.995401862	173478.146181395	221466.076158794	86097.2181013279	20260.0191284727	101637.22492609	129773.483739019	115809.628271381
53	14851.4323819568	339212.99538269	451768.075333179	264158.87844629	211855.830761714	111196.901863138	231655.856009014	143602.905463023	142113.63121884	103371.555567284	298525.038451031	174413.618509515	222706.203510126	86259.5125746575	20340.9378269389	101920.675354171	130158.949532304	116195.231917124
54	14845.4025677538	339091.064039993	451768.075333179	263915.526186091	211734.074537139	111196.901863138	232796.507045764	145051.0019887	142596.737047346	104136.674209972	299146.103024785	175245.149467844	224049.674807403	86502.9542846518	20421.856525405	102123.139945657	130480.171026707	116580.835562866
55	14839.3727535508	338969.132697296	451768.075333179	264037.20231619	211734.074537139	111135.972053898	233626.071436127	146418.648707396	143079.842875852	104901.792852659	299560.146073954	176284.563165755	225393.14610468	86705.8223763138	20482.5455492547	102366.097455441	130929.881118872	116966.439208609
56	14827.3131251448	338969.132697296	451523.081799918	263915.526186091	211490.562087987	111075.042244658	234663.026924082	147705.845619109	143482.431066273	105626.6420931	299974.189123123	177116.094124084	226839.961347901	86908.6904679757	20553.3494104126	102609.054965224	131251.102613276	117416.310128642
57	14821.2833109419	338847.201354599	451523.081799918	263915.526186091	211490.562087987	111014.112435418	235699.982412036	149073.492337804	143965.536894779	106311.221931294	300181.210647708	178051.566452204	228183.432645178	87152.1321779701	20603.923596954	102852.012475008	131572.324107679	117801.913774385
58	14803.1938683329	338725.270011902	451523.081799918	263793.850055991	211612.318312563	110892.252816938	236633.242351195	150280.239442536	144448.642723285	107036.071171734	300802.275221462	178987.038780324	229423.55999651	87355.000269632	20654.4977834953	103094.969984791	131957.789900963	118058.982871546
59	14791.1342399269	338725.270011902	451278.088266657	263793.850055991	211612.318312563	110831.323007697	237566.502290354	151567.436354249	144851.230913707	107720.651009928	301009.296746046	179818.569738653	230870.375239732	87557.8683612939	20725.3016446533	103337.927494575	132279.011395367	118508.85379158
60	14785.1044257239	338603.338669205	451278.088266657	263672.173925891	211490.562087987	110831.323007697	238603.457778308	152774.18345898	145334.336742213	108364.961445876	301423.339795216	180754.042066774	232420.534428897	87760.7364529559	20785.9906685029	103580.885004358	132664.477188651	118894.457437322
61	14785.1044257239	338481.407326508	451278.088266657	263672.173925891	211368.805863412	110709.463389217	239536.717717467	154061.380370694	145817.442570719	109009.271881823	301837.382844385	181689.514394894	233764.005726174	88004.1781629502	20846.6796923525	103823.842514142	132985.698683055	119215.793808775
62	14785.1044257239	338481.407326508	451278.088266657	263550.497795792	211368.805863412	110709.463389217	240573.673205422	155187.677668443	146300.548399225	109693.851720017	302251.425893554	182624.986723014	235107.477023451	88207.0462546121	20927.5983908187	104066.800023925	133306.920177458	119537.130180227
63	14773.044797318	338481.407326508	451033.094733396	263550.497795792	211247.049638836	110587.603770737	241506.933144581	156394.424773174	146703.136589646	110338.162155964	302665.468942723	183456.517681343	236657.636212617	88409.9143462741	20968.0577400518	104309.757533709	133628.141671862	119922.733825969
64	14767.014983115	338237.544641115	451033.094733396	263428.821665692	211368.805863412	110587.603770737	242440.19308374	157601.171877905	147186.242418152	110942.203189665	303079.511991893	184391.990009463	238001.107509893	88612.782437936	21028.7467639015	104512.222125195	133949.363166265	120244.070197422
65	14754.955354709	338237.544641115	450788.101200135	263428.821665692	211247.049638836	110465.744152257	243373.453022899	158727.469175655	147588.830608574	111586.513625612	303493.555041062	185327.462337583	239344.57880717	88815.650529598	21079.3209504428	104714.686716681	134270.584660669	120565.406568874
66	14760.985168912	338115.613298418	451033.094733396	263428.821665692	211247.049638836	110404.814343017	244306.712962058	159773.316666422	148071.93643708	112190.554659312	303907.598090231	186158.993295912	240791.394050392	88977.9450029275	21160.239648909	104957.644226465	134591.806155072	120886.742940326
67	14748.925540506	338115.613298418	450788.101200135	263307.145535593	211247.049638836	110343.884533777	245239.972901216	160899.613964171	148555.042265586	112794.595693013	304114.619614816	187094.465624032	242238.209293613	89180.8130945895	21231.043510067	105200.601736248	134913.027649476	121208.079311778
68	14736.8659121	338115.613298418	450788.101200135	263307.145535593	211125.29341426	110343.884533777	246069.53729158	162025.91126192	149038.148094092	113398.636726713	304735.68418857	188029.937952153	243581.68059089	89343.107567919	21281.6176966083	105403.066327734	135170.004844998	121529.415683231
69	14736.8659121	337993.681955721	450788.101200135	263307.145535593	211125.29341426	110282.954724537	247106.492779534	163071.758752687	149440.736284514	113962.408358167	304942.705713154	188861.468910482	245028.495834111	89545.975659581	21332.1918831497	105646.023837518	135491.226339402	121850.752054683
70	14736.8659121	337871.750613024	450543.107666874	263185.469405493	211125.29341426	110161.095106057	248039.752718693	164117.606243454	149923.842113019	114566.449391868	305563.770286908	189796.941238602	246371.967131388	89748.8437512429	21392.8809069993	105848.488429004	135812.447833805	122172.088426135
71	14736.8659121	337871.750613024	450543.107666874	263063.793275393	211003.537189685	110161.095106057	248869.317109057	165163.453734221	150326.430303441	115089.951621075	305770.791811493	190628.472196931	247922.126320553	89911.1382245725	21433.3402562324	106050.95302049	136133.669328209	122493.424797587
72	14712.7466552881	337749.819270327	450298.114133613	263063.793275393	211003.537189685	110161.095106057	249906.272597011	166128.851418006	150809.536131947	115653.723252529	306391.856385247	191460.00315526	249265.59761783	90114.0063162344	21504.1441173904	106293.910530274	136390.646523732	122814.761169039
73	14712.7466552881	337749.819270327	450298.114133613	263063.793275393	210881.780965109	109978.305678336	250839.53253617	167094.249101791	151212.124322369	116177.225481736	306598.877909831	192395.47548338	250609.068915107	90276.300789564	21554.7183039317	106536.868040057	136711.868018135	123071.830266201
74	14724.8062836941	337627.88792763	450298.114133613	262942.117145294	210881.780965109	109978.305678336	251669.096926534	168059.646785577	151614.71251279	116700.727710943	307012.920959	193227.006441709	252055.884158328	90479.1688812259	21595.1776531648	106739.332631543	136968.845213658	123393.166637653
75	14718.7764694911	337627.88792763	450298.114133613	262942.117145294	210881.780965109	109917.375869096	252602.356865693	169025.044469362	152097.818341296	117224.22994015	307426.96400817	194058.537400038	253502.69940155	90641.4633545554	21676.096351631	106941.79722303	137290.066708062	123650.235734815
76	14712.7466552881	337505.956584933	450053.120600353	262942.117145294	210881.780965109	109795.516250616	253431.921256056	169909.992346165	152500.406531718	117707.46276711	307841.007057339	194786.126988576	254846.170698826	90803.757827885	21736.7853754807	107184.754732813	137547.043903584	123971.572106267
77	14712.7466552881	337505.956584933	450298.114133613	262820.441015194	210760.024740533	109856.446059856	254365.181195215	170794.940222967	152902.99472214	118190.695594071	308255.050106508	195617.657946905	256189.641996103	90966.0523012146	21777.2447247138	107427.712242597	137868.265397988	124228.641203429
78	14706.7168410851	337505.956584933	450053.120600353	262820.441015194	210760.024740533	109734.586441376	255194.745585579	171679.88809977	153305.582912561	118673.928421031	308669.093155677	196553.130275025	257636.457239324	91168.9203928765	21848.0485858717	107589.683915786	138125.242593511	124549.977574881
79	14700.6870268821	337384.025242237	450053.120600353	262820.441015194	210638.268515957	109734.586441376	256128.005524738	172564.835976573	153788.688741067	119157.161247992	309083.136204847	197384.661233354	258979.928536601	91331.214866206	21908.7376097213	107792.148507272	138382.219789034	124742.779397753
80	14706.7168410851	337140.162556843	449808.127067092	262698.764885094	210638.268515957	109673.656632136	256957.569915101	173449.783853376	154191.276931489	119600.124672705	309290.157729431	198216.192191683	260323.399833878	91493.5093395356	21939.0821216461	108035.106017055	138639.196984556	124999.848494915
81	14700.6870268821	337262.09389954	449808.127067092	262577.088754995	210638.268515957	109612.726822896	257787.134305465	174254.281923197	154593.865121911	120083.357499666	309704.200778601	199047.723150012	261666.871131155	91655.8038128652	22009.8859828041	108237.570608542	138960.41847896	125192.650317786
82	14700.6870268821	337140.162556843	449808.127067092	262577.088754995	210638.268515957	109490.867204416	258616.698695828	175058.779993018	154996.453312332	120526.32092438	310118.24382777	199775.31273855	263010.342428432	91818.0982861947	22060.4601693454	108440.035200028	139153.151375602	125513.986689238
83	14700.6870268821	337018.231214146	449563.133533831	262577.088754995	210638.268515957	109490.867204416	259446.263086192	175863.278062839	155399.041502754	120969.284349093	310532.286876939	200606.843696879	264353.813725709	91980.3927595243	22100.9195185785	108682.992709811	139410.128571125	125771.0557864
84	14700.6870268821	336896.299871449	449808.127067092	262455.412624895	210516.512291382	109490.867204416	260275.827476555	176667.77613266	155882.14733126	121412.247773807	310946.329926108	201438.374655208	265593.941077041	92142.6872328538	22151.4937051199	108885.457301298	139667.105766648	125963.857609271
85	14694.6572126791	337018.231214146	449563.133533831	262455.412624895	210516.512291382	109429.937395176	261209.087415714	177472.274202481	156204.217883597	121855.211198521	311360.372975278	202269.905613537	266937.412374318	92304.9817061834	22202.0678916613	109047.428974487	139988.327261051	126220.926706433
86	14694.6572126791	336774.368528752	449563.133533831	262455.412624895	210394.756066806	109429.937395176	262038.651806078	178276.772272301	156687.323712103	122257.905220988	311774.416024447	203101.436571866	268177.539725651	92467.2761795129	22222.2975662778	109249.893565973	140181.060157693	126477.995803595
87	14694.6572126791	336896.299871449	449563.133533831	262333.736494796	210394.756066806	109308.077776696	262764.520647646	179000.82053514	157089.911902525	122700.868645702	312188.459073616	203932.967530195	269521.011022927	92629.5706528425	22262.7569155109	109452.358157459	140373.793054335	126670.797626466
88	14688.6273984761	336774.368528752	449318.14000057	262333.736494796	210394.756066806	109308.077776696	263697.780586805	179805.318604961	157492.500092946	123103.562668169	312602.502122785	204868.439858316	270864.482320204	92751.2915078396	22343.6756139771	109654.822748945	140695.014548739	126927.866723628
89	14694.6572126791	336774.368528752	449073.146467309	262333.736494796	210394.756066806	109186.218158215	264527.344977168	180529.3668678	157895.088283368	123506.256690636	313016.545171955	205492.088077062	272104.609671537	92913.5859811692	22363.9052885936	109857.287340432	140887.747445381	127184.93582079
90	14688.6273984761	336652.437186055	449073.146467309	262212.060364696	210272.99984223	109186.218158215	265253.213818736	181253.415130639	158297.67647379	123908.950713103	313223.566696539	206219.6776656	273344.737022869	93075.8804544987	22424.5943124433	110059.751931918	141144.724640904	127377.737643661
91	14688.6273984761	336530.505843359	449073.146467309	262212.060364696	210151.243617655	109186.218158215	266082.7782091	181977.463393477	158700.264664211	124271.375333323	313637.609745709	207051.208623929	274688.208320146	93197.6013094959	22475.1684989847	110262.216523404	141337.457537546	127570.539466532
92	14688.6273984761	336530.505843359	449073.146467309	261968.708104497	210272.99984223	109125.288348975	266912.342599464	182621.061849334	159102.852854633	124674.06935579	314051.652794878	207778.798212467	275928.335671479	93359.8957828255	22505.5130109095	110464.68111489	141594.434733069	127763.341289404
93	14682.5975842732	336286.643157965	448828.152934048	262090.384234596	210151.243617655	109125.288348975	267638.211441032	183264.660305191	159424.92340697	125036.49397601	314465.695844047	208506.387801005	277168.463022811	93522.190256155	22576.3168720674	110667.145706376	141851.411928591	128020.410386565
94	14688.6273984761	336286.643157965	449073.146467309	261968.708104497	210151.243617655	109003.428730495	268571.471380191	183908.258761047	159827.511597392	125358.649193984	314672.717368632	209233.977389543	278408.590374144	93684.4847294846	22606.6613839922	110869.610297863	142044.144825234	128213.212209437
95	14688.6273984761	336286.643157965	448828.152934048	261847.031974397	210151.243617655	108942.498921255	269297.340221759	184632.307023886	160149.582149729	125721.073814204	315293.781942386	210065.508347872	279648.717725476	93846.7792028141	22637.005895917	111072.074889349	142236.877721876	128406.014032308
96	14682.5975842732	336286.643157965	448828.152934048	261968.708104497	210029.487393079	109003.428730495	270023.209063327	185195.455672761	160552.170340151	126083.498434425	315500.80346697	210897.039306201	280992.189022753	93968.5000578113	22677.4652451501	111274.539480835	142429.610618518	128598.815855179
97	14694.6572126791	336164.711815268	448828.152934048	261968.708104497	210029.487393079	108942.498921255	270852.77345369	185839.054128617	160954.758530572	126405.653652398	315914.846516139	211624.628894739	282128.972428141	94130.7945311408	22728.0394316915	111477.004072321	142686.587814041	128791.617678051
