[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 16:31:55
Order : 9
Analyse step ID : 13066

[SAMPLE]
Sample Name : H3-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	17082.3606391027	320801.362635462	428493.68967339	251382.884785829	206011.531982081	106566.236360892	428226.17484575	227109.805110427	218202.79920853	145295.930537636	426464.34064433	364387.433430305	522075.588290357	121680.281378832	35034.9361569705	150714.088288237	158683.418235336	141709.33981043
8	17094.4159394832	322752.264118612	429718.657339694	252721.322216925	206863.825554111	107541.113308733	403133.987360842	219386.623640147	216995.034637265	138449.9471143	424601.146923068	363140.243127635	522282.432818206	121720.854997165	35095.5502333666	150633.27644465	158683.418235336	141645.07253614
9	17106.4712398636	324215.440230975	430698.631472738	253938.083517921	207229.094227838	108211.341210374	375345.945022183	206273.305102067	214015.882028145	129993.144061943	419839.651857622	358359.346967397	522282.432818206	121720.854997165	35014.7314648384	150714.088288237	158747.662534216	141452.270713268
10	17094.4159394832	325312.822315247	431188.61853926	254668.140298519	207594.362901565	108698.779684295	349216.890285832	190585.59274056	209104.306105001	121375.259046684	412179.85544799	348381.824546031	521455.054706811	121558.560523835	34812.6845435179	150714.088288237	158426.441039813	140938.132518945
11	17094.4159394832	325922.479028731	431433.612072521	255154.844818918	207716.119126141	109064.358539735	327027.931104963	174897.880379054	202904.447972508	113643.324827386	403070.908366267	334039.136065317	517731.853205533	121071.677103847	34327.7719323488	150552.464601064	157848.242349886	139845.588856007
12	17070.3053387223	326410.204399518	431433.612072521	255398.197079117	207716.119126141	109308.077776696	308779.067479575	160819.164157189	196060.44873534	107119.505329854	393340.89671079	317202.066979262	510078.605675127	120016.763027205	33620.6077077271	149905.969852375	156756.089268915	138238.906998746
13	17058.2500383418	326775.998427609	431678.605605782	255641.549339316	207837.875350716	109429.937395176	294055.552509092	148912.59272384	189135.931860087	101803.800554086	383817.906579897	299949.267792316	497874.778532048	118434.391912241	32670.9871775209	148451.356667823	155085.737498016	136118.086947161
14	17034.1394375809	326897.929770306	431678.605605782	256006.577729615	207837.875350716	109673.656632136	282650.012743224	139178.166079008	182533.485537172	97653.3004482528	375123.002547342	283112.198706261	481120.371776296	116283.990140625	31640.5478787865	146027.001360238	153029.919933834	133675.930524125
15	17022.0841372004	327141.7924557	431678.605605782	256006.577729615	207837.875350716	109734.586441376	273525.58093053	131615.884222692	176575.180318932	94472.0176707633	367463.206137711	267938.050023767	460642.763519265	113768.425804017	30569.699195788	142713.715773204	150588.636576367	130976.705003926
16	16985.9182360591	327141.7924557	431433.612072521	256249.929989814	207716.119126141	109795.516250616	266682.25707101	125662.598506017	171341.533843451	92055.8535359612	360631.495826419	254426.821744834	438096.709983747	111009.419757414	29498.8505127894	138915.559124653	147954.620322258	128277.479483727
17	16949.7523349177	327263.723798396	431433.612072521	256371.606119914	207716.119126141	109734.586441376	261290.547363509	121237.859122003	166832.546110728	90324.269239353	354834.893138049	242910.981201869	414930.122864682	108250.413710812	28549.2299825832	134632.531414586	145320.604068149	125771.0557864
18	16937.6970345373	327141.7924557	431433.612072521	256371.606119914	207716.119126141	109795.516250616	257350.451808027	118019.866842719	162967.699482681	89116.1871719519	350073.398072603	233140.492441503	392384.069329163	105572.554900874	27660.2235287731	130511.12739169	142879.320710683	123457.433911944
19	16913.5864337764	327141.7924557	431188.61853926	256371.606119914	207594.362901565	109734.586441376	254239.8500537	115847.722054203	159746.993959308	88310.7991270179	345932.96758091	224929.124228003	371285.927488586	103056.990564266	26912.6499198874	126632.158899553	140502.281652097	121465.14840894
20	16877.420532635	327141.7924557	431188.61853926	256493.282250013	207594.362901565	109673.656632136	252187.574670511	114399.625528526	157089.911902525	87908.1051045509	342413.601662971	218172.93519158	352256.230926497	100825.441555985	26225.6903873977	123076.437781761	138510.708386795	119729.932003098
21	16853.3099318741	327141.7924557	431188.61853926	256371.606119914	207594.362901565	109673.656632136	250528.445889784	113595.127458705	154835.418036164	87747.027495564	339722.321843371	212456.159853068	335501.824170745	98837.3342576979	25659.9590077004	119924.7758819	136711.868018135	118251.784694418
22	16829.1993311132	326897.929770306	431188.61853926	256371.606119914	207472.606676989	109612.726822896	249491.49040183	113273.328230776	152983.512360224	87787.2968978108	337238.063548356	207882.739582258	320815.86269348	97133.2422877376	25195.2510886633	117177.173199969	135234.249143879	117094.97375719
23	16793.0334299718	326897.929770306	430943.625005999	256371.606119914	207472.606676989	109490.867204416	248661.926011466	113434.22784474	151534.194874706	88028.913311291	335374.869827094	204140.850269778	308405.191022553	95632.0184094392	24811.3619381544	114914.441579556	134013.607465146	116130.964642833
24	16768.9228292109	326897.929770306	430943.625005999	256371.606119914	207472.606676989	109429.937395176	248247.143816284	113916.926686633	150326.430303441	88431.607333758	333925.719155002	201230.491915626	297649.275574415	94414.8098594676	24518.365635256	113055.769177074	133049.942981935	115424.024625638
25	16744.81222845	326775.998427609	430943.625005999	256249.929989814	207350.850452414	109369.007585936	248039.752718693	114640.974949472	149440.736284514	88955.1095629651	332683.590007494	198735.899040639	288548.116349068	93359.8957828255	24255.3798652409	111520.344148936	132279.011395367	114909.886431315
26	16708.6463273086	326654.067084912	430698.631472738	256249.929989814	207350.850452414	109308.077776696	248039.752718693	115606.372633257	148716.077541755	89559.1505966656	331648.482384571	196864.954384399	281101.713346512	92507.8497978453	24032.8534444588	110308.166495144	131700.81270544	114524.282785572
27	16696.5910269282	326654.067084912	430698.631472738	256128.253859715	207350.850452414	109186.218158215	248247.143816284	116732.669931006	148071.93643708	90203.4610326129	331027.417810817	195409.775207323	274689.532983199	91777.5246678623	23860.9012102182	109257.612528523	131251.102613276	114267.21368841
28	16660.4251257868	326532.135742215	430698.631472738	256249.929989814	207229.094227838	109125.288348975	248558.230462671	118019.866842719	147669.348246658	90928.3102730535	330199.331712479	194266.42013962	269311.57525913	91209.4940112089	23719.2934879023	108530.305936248	130929.881118872	114138.679139829
29	16624.2592246455	326532.135742215	430453.637939477	256128.253859715	207107.338003262	109064.358539735	249076.708206648	119387.513561415	147347.277694321	91693.4289157409	329785.288663309	193434.889181291	264967.840174306	90763.1842095526	23668.719301361	107964.623031144	130737.14822223	114138.679139829
30	16588.0933235041	326532.135742215	430453.637939477	256128.253859715	207107.338003262	109003.428730495	249595.185950625	120755.16028011	147186.242418152	92498.8169606749	329578.267138725	192915.182332336	261451.483200876	90398.0216445611	23597.9154402031	107479.751969627	130672.903923349	114202.94641412
31	16576.0380231237	326410.204399518	430453.637939477	256006.577729615	207107.338003262	108942.498921255	250113.663694602	122364.156419752	147105.724780068	93304.205005609	329371.24561414	192499.416853171	258348.815283144	90114.0063162344	23516.9967417369	107237.316438869	130672.903923349	114267.21368841
32	16551.9274223627	326288.273056822	430208.644406216	255884.901599515	206985.581778686	108820.639302775	250735.836987375	123812.25294543	147105.724780068	94149.8624527897	329164.224089555	192395.47548338	255866.680948959	89911.1382245725	23527.1115790451	107075.692751696	130672.903923349	114460.015511282
33	16539.8721219823	326166.341714125	430208.644406216	255884.901599515	206863.825554111	108759.709493535	251461.705828943	125421.249085071	147105.724780068	95035.7893022171	328957.202564971	192395.47548338	254005.08019832	89789.4173695753	23527.1115790451	106833.257220938	130737.14822223	114652.817334153
34	16503.7062208409	326166.341714125	430453.637939477	255884.901599515	206863.825554111	108698.779684295	252187.574670511	127030.245224713	147186.242418152	95881.4467493979	328957.202564971	192499.416853171	252572.60388805	89667.6965145781	23527.1115790451	106833.257220938	130929.881118872	114845.619157024
35	16491.6509204605	326044.410371428	430208.644406216	255763.225469416	206863.825554111	108637.849875055	252913.443512079	128719.691171337	147347.277694321	96727.1041965786	329164.224089555	192707.299592753	251642.508374551	89667.6965145781	23547.3412536617	106752.445377351	130994.125417753	115102.688254186
36	16467.5403196996	326044.410371428	430208.644406216	255763.225469416	206863.825554111	108576.920065815	253639.312353647	130328.687310978	147508.31297049	97613.0310460061	329164.224089555	192915.182332336	250815.756806996	89627.1228962458	23557.45609097	106833.257220938	131251.102613276	115424.024625638
37	16455.4850193191	325922.479028731	429963.650872955	255763.225469416	206742.069329535	108455.060447334	254572.572292806	131857.233643638	147669.348246658	98418.4190909401	329371.24561414	193434.889181291	250402.381023218	89708.2701329105	23608.0302775113	106914.069064524	131443.835509918	115681.0937228
38	16431.3744185582	325922.479028731	429963.650872955	255641.549339316	206742.069329535	108455.060447334	255298.441134374	133466.22978328	147910.901160911	99264.0765381209	329371.24561414	193850.654660456	250195.69313133	89748.8437512429	23628.2599521279	106914.069064524	131636.56840656	116002.430094252
39	16407.2638177973	325800.547686034	429718.657339694	255519.873209217	206620.313104959	108333.200828854	256128.005524738	135075.225922921	148152.454075164	100109.733985302	329578.267138725	194370.361509411	250299.037077274	89829.9909879077	23668.719301361	107075.692751696	131893.545602083	116323.766465705
40	16407.2638177973	325678.616343337	429718.657339694	255519.873209217	206620.313104959	108272.271019614	256957.569915101	136684.222062563	148474.524627502	100915.122030236	329785.288663309	194890.068358367	250402.381023218	89911.1382245725	23729.4083252106	107237.316438869	132150.522797605	116645.102837157
41	16371.0979166559	325678.616343337	429718.657339694	255519.873209217	206498.556880384	108211.341210374	257787.134305465	138212.768395223	148716.077541755	101720.51007517	329785.288663309	195513.716577114	250815.756806996	90032.8590795696	23790.0973490603	107318.128282455	132407.499993128	117030.706482899
42	16359.0426162755	325678.616343337	429718.657339694	255519.873209217	206620.313104959	108089.481591894	258616.698695828	139741.314727882	149038.148094092	102525.898120104	329992.310187894	196137.364795861	251229.132590773	90154.5799345668	23820.4418609851	107479.751969627	132664.477188651	117352.042854352
43	16359.0426162755	325556.68500064	429718.657339694	255398.197079117	206498.556880384	108089.481591894	259446.263086192	141189.41125356	149360.218646429	103331.286165038	330406.353237063	196761.013014607	251745.852320495	90316.8744078964	23921.5902340678	107641.3756568	132985.698683055	117737.646500094
44	16334.9320155146	325556.68500064	429718.657339694	255276.520949017	206376.800655808	107967.621973414	260275.827476555	142717.95758622	149682.289198766	104096.404807725	330613.374761648	197488.602603145	252469.259942106	90438.5952628935	23962.0495833009	107883.811187558	133242.675878577	118058.982871546
45	16310.8214147537	325434.753657943	429473.663806433	255276.520949017	206498.556880384	107845.762354934	261209.087415714	144166.054111897	150084.877389188	104901.792852659	330820.396286232	198216.192191683	253399.355455605	90600.889736223	24002.508932534	108045.43487473	133628.141671862	118380.319242999
46	16310.8214147537	325434.753657943	429473.663806433	255276.520949017	206376.800655808	107906.692164174	262142.347354873	145614.150637575	150406.947941525	105666.911495347	331234.439335402	198839.84041043	254226.10702316	90763.1842095526	24073.3127936919	108126.246718317	133820.874568504	118701.655614451
47	16298.7661143732	325312.822315247	429473.663806433	255154.844818918	206376.800655808	107784.832545694	262971.911745237	147062.247163252	150729.018493863	106391.760735787	331441.460859986	199671.371368759	255259.546482604	90925.4786828822	24113.772142925	108368.682249075	134142.096062907	119087.259260194
48	16286.7108139928	325190.89097255	429473.663806433	255154.844818918	206255.044431232	107723.902736454	263801.4761356	148429.893881948	151131.606684284	107156.879378475	331648.482384571	200398.960957297	256292.985942048	91087.7731562117	24204.8056786995	108611.117779834	134463.317557311	119408.595631646
49	16274.6555136123	325190.89097255	429228.670273172	255154.844818918	206255.044431232	107662.972927214	264734.736074759	149797.540600643	151534.194874706	107881.728618915	332062.52543374	201126.550545835	257429.769347436	91290.6412478736	24255.3798652409	108853.553310592	134720.294752833	119729.932003098
50	16238.489612471	325190.89097255	429473.663806433	255033.168688818	206133.288206657	107602.043117973	265564.300465123	151165.187319339	151936.783065128	108606.577859356	332269.546958325	201958.081504164	258463.208806879	91412.3621028708	24305.9540517822	108934.365154178	134977.271948356	120115.535648841
51	16238.489612471	325068.959629853	429228.670273172	255033.168688818	206133.288206657	107541.113308733	266290.169306691	152532.834038034	152339.371255549	109331.427099796	332683.590007494	202789.612462493	259599.992212268	91615.2301945328	24366.6430756319	109095.988841351	135298.49344276	120372.604746003
52	16226.4343120905	324947.028287156	428983.676739911	255033.168688818	206011.531982081	107480.183499493	267327.124794645	153820.030949747	152661.441807887	109975.737535744	332890.611532079	203517.202051031	260840.1195636	91777.5246678623	24437.4469367898	109338.424372109	135555.470638283	120693.941117455
53	16238.489612471	324947.028287156	428983.676739911	254911.492558718	206011.531982081	107480.183499493	268156.689185009	155107.227861461	153064.029998308	110660.317373938	333304.654581248	204348.73300936	262080.246914933	91939.8191411919	24467.7914487146	109580.859902868	135812.447833805	121015.277488907
54	16214.37901171	324825.096944459	428738.68320665	254911.492558718	206011.531982081	107419.253690253	268986.253575372	156313.974966192	153466.61818873	111344.897212132	333511.676105833	205180.263967689	263423.718212209	92142.6872328538	24579.0546591056	109823.295433627	136069.425029328	121400.88113465
55	16202.3237113296	324825.096944459	428983.676739911	254789.816428619	205889.775757505	107297.394071773	269919.513514531	157601.171877905	153788.688741067	111989.207648079	333925.719155002	205907.853556227	264663.845563542	92304.9817061834	24629.628845647	109904.107277213	136390.646523732	121722.217506102
56	16190.2684109491	324825.096944459	428983.676739911	254789.816428619	205889.775757505	107358.323881013	270749.077904895	158807.918982637	154271.794569573	112633.518084026	334132.740679586	206739.384514556	266007.316860819	92507.8497978453	24659.9733575718	110146.542807971	136711.868018135	121979.286603264
57	16178.2131105687	324825.096944459	428983.676739911	254668.140298519	205889.775757505	107297.394071773	271578.642295258	159934.216280386	154593.865121911	113237.559117727	334546.783728756	207466.974103094	267350.788158096	92670.1442711749	24740.892056038	110388.97833873	136968.845213658	122300.622974716
58	16178.2131105687	324703.165601762	428738.68320665	254789.816428619	205768.019532929	107236.464262533	272408.206685622	161060.513578135	154996.453312332	113841.600151427	334753.80525334	208194.563691632	268694.259455373	92832.4387445044	24781.3514052711	110631.413869488	137290.066708062	122621.959346168
59	16166.1578101882	324581.234259065	428738.68320665	254668.140298519	205889.775757505	107114.604644053	273237.771075985	162267.260682866	155399.041502754	114445.641185128	335167.84830251	209026.094649961	270141.074698594	93035.3068361663	24842.0404291207	110793.037556661	137547.043903584	122943.29571762
60	16154.1025098078	324459.302916369	428738.68320665	254668.140298519	205768.019532929	107114.604644053	274067.335466349	163393.557980616	155801.629693175	115009.412816581	335374.869827094	209753.684238499	271484.545995871	93197.6013094959	24902.7294529704	111035.473087419	137804.021099107	123200.364814782
61	16142.0472094273	324459.302916369	428738.68320665	254546.464168419	205646.263308354	107053.674834813	274896.899856712	164439.405471383	156204.217883597	115613.453850282	335788.912876263	210585.215196828	272931.361239092	93359.8957828255	24953.3036395118	111116.284931006	138060.99829463	123521.701186234
62	16154.1025098078	324459.302916369	428493.68967339	254546.464168419	205768.019532929	107053.674834813	275726.464247076	165485.25296215	156526.288435934	116177.225481736	336202.955925433	211416.746155157	274274.832536369	93562.7638744874	25034.222337978	111439.53230535	138253.731191272	123778.770283396
63	16154.1025098078	324337.371573672	428493.68967339	254424.78803832	205768.019532929	106992.745025573	276556.028637439	166531.100452917	156928.876626356	116740.99711319	336409.977450017	212144.335743695	275721.64777959	93725.058347817	25074.681687211	111601.155992523	138574.952685676	124100.106654848
64	16129.9919090469	324337.371573672	428493.68967339	254424.78803832	205646.263308354	106931.815216333	277385.593027803	167576.947943684	157331.464816778	117304.768744643	336824.020499187	212975.866702024	277065.119076867	93887.3528211465	25155.6003856772	111762.779679695	138831.929881198	124357.17575201
65	16129.9919090469	324215.440230975	428493.68967339	254424.78803832	205524.507083778	106870.885407093	278215.157418167	168622.795434451	157734.053007199	117828.270973851	337031.042023771	213703.456290562	278408.590374144	94009.0736761437	25196.0597349103	112005.215210454	139153.151375602	124614.244849172
66	16117.9366086664	324215.440230975	428493.68967339	254303.11190822	205524.507083778	106870.885407093	279044.72180853	169588.193118236	158136.641197621	118351.773203058	337445.085072941	214534.987248891	279958.749563309	94171.3681494732	25226.4042468352	112166.838897626	139345.884272244	124871.313946334
67	16129.9919090469	324093.508888278	428248.696140129	254303.11190822	205524.507083778	106809.955597852	279770.590650098	170553.590802021	158539.229388043	118875.275432265	337859.12812211	215262.576837428	281302.220860586	94374.2362411352	25287.0932706848	112409.274428384	139538.617168886	125128.383043495
68	16117.9366086664	324093.508888278	428248.696140129	254303.11190822	205524.507083778	106809.955597852	280703.850589257	171599.438292788	158941.817578464	119398.777661472	338066.149646694	216094.107795757	282749.036103807	94536.5307144647	25327.5526199179	112651.709959143	139795.594364409	125449.719414948
69	16129.9919090469	324093.508888278	428248.696140129	254181.435778121	205402.750859202	106749.025788612	281533.414979621	172564.835976573	159344.405768886	119922.279890679	338480.192695864	216925.638754087	283989.16345514	94658.2515694619	25408.4713183841	112813.333646315	140052.571559932	125642.521237819
70	16105.881308286	324093.508888278	428248.696140129	254181.435778121	205524.507083778	106688.095979372	282259.283821189	173449.783853376	159746.993959308	120405.51271764	338894.235745033	217653.228342624	285435.978698361	94861.1196611238	25448.9306676172	112974.957333488	140309.548755455	125899.590334981
71	16117.9366086664	323971.577545581	428248.696140129	254181.435778121	205402.750859202	106627.166170132	283088.848211552	174334.731730179	160069.064511645	120888.7455446	339101.257269617	218380.817931162	286882.793941582	95023.4141344534	25499.5048541586	113217.392864246	140566.525950977	126156.659432143
72	16105.881308286	323849.646202884	428003.702606868	254181.435778121	205402.750859202	106566.236360892	283918.412601916	175219.679606982	160471.652702066	121331.708969314	339515.300318787	219108.4075197	288226.265238859	95145.1349894505	25550.0790406999	113379.016551419	140759.25884762	126413.728529304
73	16105.881308286	323849.646202884	428003.702606868	254059.759648021	205402.750859202	106505.306551652	284644.281443484	176024.177676803	160793.723254404	121774.672394027	339722.321843371	219939.938478029	289673.08048208	95307.4294627801	25580.4235526247	113540.640238591	141016.236043142	126670.797626466
74	16105.881308286	323727.714860187	428003.702606868	254059.759648021	205280.994634627	106505.306551652	285473.845833847	176909.125553606	161196.311444825	122217.635818741	340136.364892541	220563.586696776	291016.551779357	95469.7239361097	25620.8829018578	113783.07576935	141208.968939784	126863.599449337
75	16105.881308286	323727.714860187	427758.709073607	253938.083517921	205280.994634627	106505.306551652	286199.714675415	177794.073430409	161518.381997163	122660.599243455	340550.40794171	221395.117655105	292360.023076634	95632.0184094392	25701.801600324	113944.699456522	141465.946135307	127120.668546499
76	16093.8260079055	323727.714860187	428003.702606868	253938.083517921	205280.994634627	106444.376742412	286925.583516983	178598.57150023	161920.970187584	123103.562668169	340757.429466294	222122.707243643	293806.838319855	95794.3128827687	25732.1461122489	114187.134987281	141658.679031949	127313.47036937
77	16093.8260079055	323605.78351749	428003.702606868	253938.083517921	205280.994634627	106322.517123932	287755.147907347	179322.619763068	162323.558378006	123546.526092882	341171.472515464	222850.296832181	295150.309617132	95956.6073560983	25782.7202987902	114348.758674453	141979.900526353	127570.539466532
78	16093.8260079055	323605.78351749	427758.709073607	253816.407387822	205280.994634627	106322.517123932	288481.016748915	180127.117832889	162645.628930343	123908.950713103	341378.494040048	223473.945050928	296390.436968465	96078.3282110955	25883.868671873	114591.194205212	142172.633422995	127763.341289404
79	16081.7707075251	323483.852174794	427758.709073607	253816.407387822	205159.238410051	106383.446933172	289206.885590483	180851.166095728	163048.217120765	124351.914137816	341792.537089218	224305.476009257	297837.252211686	96240.622684425	25893.9835091812	114752.817892384	142429.610618518	127956.143112275
80	16093.8260079055	323483.852174794	427513.715540346	253694.731257722	205159.238410051	106261.587314692	289932.754432051	181655.664165549	163450.805311187	124754.608160283	342206.580138387	225033.065597795	299180.723508963	96402.9171577546	25954.6725330309	114914.441579556	142622.34351516	128213.212209437
81	16081.7707075251	323483.852174794	427758.709073607	253816.407387822	205159.238410051	106200.657505452	290762.318822415	182379.712428388	163772.875863524	125157.30218275	342206.580138387	225656.713816541	300524.19480624	96524.6380127517	26005.2467195722	115076.065266729	142815.076411802	128406.014032308
82	16081.7707075251	323361.920832097	427758.709073607	253573.055127622	205037.482185475	106200.657505452	291488.187663983	183184.210498209	164094.946415861	125559.996205217	342620.623187556	226384.303405079	301867.666103517	96646.3588677489	26035.5912314971	115318.500797487	143007.809308444	128598.815855179
83	16093.8260079055	323361.920832097	427513.715540346	253694.731257722	205037.482185475	106200.657505452	292214.056505551	183827.808954065	164497.534606283	125922.420825438	343034.666236725	227111.892993617	303107.793454849	96808.6533410785	26086.1654180384	115480.12448466	143200.542205086	128791.617678051
84	16081.7707075251	323239.9894894	427513.715540346	253694.731257722	205037.482185475	106200.657505452	292939.925347119	184632.307023886	164900.122796705	126325.114847905	343241.68776131	227735.541212364	304347.920806182	96930.3741960756	26167.0841165046	115641.748171832	143393.275101728	128984.419500922
85	16081.7707075251	323239.9894894	427513.715540346	253573.055127622	204915.7259609	106078.797886972	293665.794188687	185356.355286725	165222.193349042	126687.539468125	343655.730810479	228671.013540484	305588.048157514	97092.6686694052	26187.3137911212	115803.371859004	143586.00799837	129177.221323793
86	16081.7707075251	323239.9894894	427513.715540346	253573.055127622	204915.7259609	106139.727696212	294391.663030255	185999.953742582	165624.781539463	127049.964088345	344069.773859649	229294.661759231	306931.519454791	97214.3895244023	26227.7731403543	116045.807389763	143778.740895013	129305.755872374
87	16081.7707075251	323118.058146703	427513.715540346	253451.378997523	204915.7259609	106017.868077731	295117.531871823	186643.552198438	165946.852091801	127372.119306319	344483.816908818	229918.309977978	308274.990752068	97376.6839977319	26258.1176522791	116207.431076935	143971.473791655	129562.824969536
88	16093.8260079055	323118.058146703	427268.722007085	253573.055127622	204915.7259609	105956.938268491	295947.096262187	187287.150654295	166268.922644138	127774.813328786	344690.838433402	230749.840936307	309411.774157456	97457.8312343967	26308.6918388205	116369.054764108	144164.206688297	129691.359518117
89	16081.7707075251	323239.9894894	427513.715540346	253451.378997523	204793.969736324	106017.868077731	296569.269554959	187930.749110152	166671.51083456	128096.96854676	344897.859957987	231373.489155054	310755.245454733	97620.1257077262	26359.2660253618	116530.67845128	144356.939584939	129884.161340988
90	16081.7707075251	323118.058146703	427268.722007085	253451.378997523	204793.969736324	105956.938268491	297295.138396528	188574.347566008	166993.581386897	128419.123764733	345311.903007156	231997.1373738	311995.372806065	97741.8465627234	26399.7253745949	116773.113982039	144549.672481581	130076.96316386
91	16105.881308286	322996.126804006	427268.722007085	253329.702867423	204793.969736324	105896.008459251	298021.007238096	189137.496214883	167315.651939234	128701.00958046	345518.924531741	232724.726962338	313338.844103342	97904.1410360529	26440.184723828	116853.925825625	144742.405378223	130269.764986731
92	16081.7707075251	322996.126804006	427268.722007085	253329.702867423	204793.969736324	105896.008459251	298746.876079664	189700.644863758	167637.722491572	129023.164798434	345932.96758091	233452.316550876	314475.62750873	98066.4355093825	26490.7589103694	117096.361356383	144870.893975985	130398.299535312
93	16081.7707075251	322874.195461309	427268.722007085	253329.702867423	204793.969736324	105835.078650011	299369.049372436	190344.243319614	167959.793043909	129345.320016407	346347.010630079	234075.964769623	315715.754860063	98188.1563643797	26531.2182596025	117338.796887142	145127.871171507	130655.368632474
94	16093.8260079055	322874.195461309	427023.728473824	253208.026737324	204793.969736324	105774.148840771	300094.918214004	190907.391968489	168281.863596246	129627.205832134	346554.032154664	234699.61298837	316955.882211395	98309.8772193768	26561.5627715273	117419.608730728	145320.604068149	130783.903181055
95	16081.7707075251	322752.264118612	427023.728473824	253208.026737324	204672.213511748	105835.078650011	300820.787055573	191470.540617363	168603.934148584	129949.361050108	346761.053679249	235323.261207116	318196.009562728	98431.598074374	26602.0221207604	117662.044261487	145449.092665911	130912.437729635
96	16081.7707075251	322752.264118612	427023.728473824	253086.350607224	204793.969736324	105713.219031531	301442.960348345	191953.239459256	168926.004700921	130231.246865835	347175.096728418	236050.850795654	319436.13691406	98553.3189293712	26642.4814699935	117823.667948659	145577.581263672	131105.239552507
97	16093.8260079055	322752.264118612	426778.734940563	253086.350607224	204672.213511748	105652.289222291	302168.829189913	192516.38810813	169248.075253258	130513.132681562	347589.139777587	236674.499014401	320676.264265393	98675.0397843683	26693.0556565349	117904.479792245	145770.314160314	131169.506826797
