[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 02:27:27
Order : 32
Analyse step ID : 13128

[SAMPLE]
Sample Name : T21-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	13289.7105033832	377811.293468842	526736.096511028	289345.837376913	234624.24475737	121494.039624711	384885.123735454	226385.756847588	215545.717151747	142879.701094105	391270.681464943	345471.713839799	436235.109233108	116770.873560614	27916.950970836	144410.764488514	161124.701592802	143765.892587724
8	13295.7403175862	382933.331663061	529676.018910159	292631.092889603	236085.319452278	123321.933901913	345898.915081216	212789.739467616	213130.188009217	131201.258783708	388165.358596174	343393.063335348	436235.109233108	116811.447178946	27906.8361335277	144491.5763321	161124.701592802	143701.625313434
9	13295.7403175862	386104.117211864	531145.980109725	294942.939361496	236937.613024308	124662.389705195	305253.71882467	190666.042547543	207252.400429061	117509.291937035	380712.583711127	335078.461317543	436235.109233108	116811.447178946	27785.4580858285	144491.5763321	160996.212995041	143316.021667691
10	13277.6508749772	388543.183018635	532125.954242768	296646.40518289	237546.394147187	125576.336843796	269585.485375049	166128.851418006	198073.389687448	104783.816867774	368705.335285219	318657.122332378	435200.886593864	116486.858232287	27451.6684546554	144410.764488514	160546.502902876	142223.478004754
11	13235.4421755563	390250.529083374	532615.94130929	297863.166483887	237789.906596338	126124.705126956	240677.368754217	143763.805076987	187042.473269895	94109.593050543	354420.85008888	295584.101732969	431063.996036888	115594.238628974	26743.6298430762	144087.517114169	159454.349821904	140231.19250175
12	13211.3229187443	391226.155406083	532860.934842551	298714.899394584	237789.906596338	126551.213791637	218175.434665607	125340.799278089	175608.96866192	85773.8267854756	339722.321843371	269808.835477773	421962.836811541	113808.999422349	25742.2609495571	142956.151303963	157398.532257722	137146.363335809
13	13187.2036619324	391957.875148114	532860.934842551	299201.603914983	237911.662820914	126794.933028597	201376.755760745	111020.733635278	165061.158072873	79451.5306327434	325644.858171617	244574.043118527	407070.030806428	111131.140612412	24447.5617740981	140450.984152791	154314.805911448	133226.059604091
14	13151.0247767145	392201.781728791	532860.934842551	299688.308435381	237789.906596338	127038.652265558	188725.898807701	100240.459499678	155801.629693175	74699.7411676325	312809.52364737	221706.941764478	386592.422549397	107682.383054159	23071.9439001728	136491.203817068	150395.903679725	128727.35040376
15	13126.9055199025	392445.688309468	532615.94130929	299931.66069558	237668.150371762	126977.722456317	179289.603867316	92273.4344647043	148071.93643708	71276.8419766629	301630.3613198	201958.081504164	362805.301846785	103868.462930914	21665.9815143227	131238.433983966	145963.047056956	124035.839380558
16	13078.6670062786	392689.594890145	532370.947776029	300053.33682568	237424.637922611	126916.792647077	172445.697646817	86561.6525579964	141711.043028418	68820.408439614	291900.349664323	185535.345077165	337363.424921384	99851.6747160076	20351.0526642471	125258.357558588	141401.701836427	119472.862905936
17	13048.5179352637	392445.688309468	532125.954242768	300175.01295578	237302.881698035	126794.933028597	167468.311304636	82539.2709335542	136557.914191021	67129.0935452525	283826.510205522	171919.025634528	312542.081579528	95997.1809744307	19167.6166991791	119197.469289624	136776.112317016	115231.222802767
18	13012.3390500458	392445.688309468	531880.960709507	300175.01295578	237302.881698035	126734.003219357	163838.967096796	79844.2752451779	132451.51464872	66082.0890868383	276994.79989423	161005.181806459	289375.494460463	92467.2761795129	18115.6736191186	113298.204707833	132600.23288977	111567.988168212
19	12970.1303506249	392201.781728791	531635.967176247	300175.01295578	237059.369248884	126490.283982397	161350.273925705	78154.8749629122	129230.809125347	65478.0480531377	271198.19720586	152170.165374213	268484.197147735	89261.9603312542	17245.797610607	108126.246718317	128874.06355469	108483.15900227
20	12927.921651204	392201.781728791	531390.973642986	300053.33682568	236937.613024308	126429.354173157	159691.145144978	77310.1748217793	126654.244706649	65196.1622374108	266643.723664998	144998.210858625	250195.69313133	86502.9542846518	16497.2996497948	103600.78347749	125597.604311774	105912.468030652
21	12897.772580189	391957.875148114	531145.980109725	300053.33682568	236815.856799732	126246.564745437	158757.885205819	77068.8319243128	124641.30375454	65276.7010419042	262710.31469789	139281.435520113	234384.06940184	84190.2580397057	15870.1797366818	99802.6268289395	123027.832356546	103920.182527649
22	12855.5638807681	391713.968567437	530900.986576464	300053.33682568	236694.100575157	126002.845508476	158239.407461842	77350.3986380237	123111.468630938	65598.8562598779	259604.991829121	134811.956619095	221052.700375016	82202.1507414187	15344.2081966515	97021.0322402042	120843.526194602	102377.767944678
23	12813.3551813472	391470.06198676	530655.993043203	299809.984565481	236572.344350581	125880.985889996	158135.711913047	77993.9796979345	121903.704059673	66122.358489085	257120.733534106	131277.950046196	209684.866321135	80538.6323897908	14919.385029704	94510.4713057749	119173.174423703	101285.224281741
24	12783.2061103323	391470.06198676	530410.999509942	299688.308435381	236328.83190143	125637.266653036	158343.103010637	78959.3512878006	121098.52767883	66726.3995227855	255050.518288259	128471.533061836	200073.879348308	79199.702984822	14575.4805612227	92607.3041458042	117888.288446089	100514.016990255
25	12734.9675967084	390982.248825406	529921.01244342	299566.632305281	236207.075676854	125454.477225316	158757.885205819	80166.0657751333	120454.386574155	67491.5181654729	253415.909732642	126447.524738587	192116.395510591	78144.7889081798	14322.6096285159	91109.0661688061	116924.623962879	99999.8787959316
26	12698.7887114905	390738.342244729	529921.01244342	299566.632305281	236085.319452278	125271.687797595	159380.058498592	81614.1231599325	120051.798383734	68337.1756126536	252173.674881011	124784.425358548	185502.382970151	77211.5956865349	14120.3128823504	90015.7573747804	116282.180974072	99678.5424244794
27	12668.6396404755	390494.435664051	529676.018910159	299444.956175182	235963.563227703	125027.968560635	160209.622888955	83182.851993465	119890.763107565	69263.3718643278	251138.479171319	123641.044534771	179715.121997266	76562.4177932167	13958.475485418	89165.4060905382	115896.715180788	99614.2751501889
28	12632.4607552576	390250.529083374	529431.025376898	299323.280045082	235720.050778551	124906.108942155	161142.882828114	84912.4760919751	119729.727831396	70270.1069204953	250517.361745504	122861.466700378	175064.64442977	76075.534373228	13837.0974377187	88558.0123160795	115639.737985265	99614.2751501889
29	12602.3116842427	390250.529083374	529186.031843637	299079.927784883	235720.050778551	124601.459895954	162076.142767273	86722.5478229741	119810.245469481	71276.8419766629	249896.244319689	122393.719999742	171240.918429828	75669.7981899042	13735.949064636	88193.5760514043	115575.493686384	99807.0769730603
30	12566.1327990247	390006.622502697	528941.038310376	298958.251654783	235598.294553975	124357.740658994	163216.793804023	88572.8433702175	119971.280745649	72364.1158373238	249585.685606781	122133.860721611	168037.256105552	75426.3564799098	13675.2600407863	87950.6185416208	115575.493686384	100128.413344512
31	12542.0135422128	389762.71592202	528696.044777115	298836.575524684	235476.5383294	124235.881040514	164357.444840773	90503.5865499498	120132.316021818	73451.3896979848	249378.646464842	122133.860721611	165453.657456943	75223.4883882479	13644.9155288615	87788.6468684318	115703.982284146	100449.749715965
32	12505.8346569949	389762.71592202	528451.051243854	298714.899394584	235354.782104824	124053.091612794	165498.095877523	92474.5535459265	120373.868936071	74538.6635586457	249171.607322904	122237.804432863	163386.778538055	75182.9147699155	13644.9155288615	87788.6468684318	115960.959479668	100835.353361707
33	12475.6855859799	389274.902760666	528206.057710593	298593.223264484	235233.025880248	123870.302185074	166638.746914273	94485.7443581476	120695.939488408	75666.2068215534	249275.126893873	122549.635566621	161733.275402945	75182.9147699155	13634.8006915532	87829.1397867291	116217.936675191	101285.224281741
34	12445.536514965	389030.996179989	527961.064177332	298471.547134385	235111.269655673	123626.582948113	167883.093499818	96496.9351703687	121098.52767883	76753.4806822144	249378.646464842	123017.382267257	160596.491997557	75182.9147699155	13665.1452034781	87950.6185416208	116539.158169595	101799.362476064
35	12421.4172581531	389030.996179989	527716.070644071	298349.871004285	235111.269655673	123504.723329633	169127.440085363	98508.1259825898	121501.115869252	77881.023945122	249482.166035812	123589.072679145	159459.708592169	75264.0620065803	13685.3748780946	88153.0831331071	116924.623962879	102249.233396097
36	12385.2383729351	388787.089599312	527716.070644071	298228.194874186	234867.757206521	123321.933901913	170371.786670909	100479.092978566	121903.704059673	79008.5672080297	249689.20517775	124160.763091033	158839.644916503	75385.7828615774	13715.7193900194	88355.5477245933	117310.089756163	102763.371590421
37	12355.0893019202	388543.183018635	527226.08357755	298106.518744086	234746.000981946	123139.144474193	171616.133256454	102490.283790788	122386.809888179	80095.8410686906	249999.763890658	124888.3690698	158426.269132725	75548.077334907	13776.4084138691	88558.0123160795	117759.799848328	103341.777059035
38	12349.0594877172	388543.183018635	527226.08357755	297984.842613986	234624.24475737	122956.355046472	172860.479841999	104461.250786764	122869.915716685	81183.1149293516	250206.803032596	125667.946904194	158322.925186781	75750.9454265689	13826.9826004104	88800.969825863	118209.509940493	103855.915253358
39	12312.8806024993	388055.36985728	526981.090044289	297863.166483887	234502.488532794	122773.565618752	174208.52197634	106391.993966497	123272.503907107	82270.3887900125	250517.361745504	126499.496594213	158322.925186781	75994.3871365633	13877.5567869518	89043.9273356465	118594.975733777	104434.320721972
40	12288.7613456873	388055.36985728	526736.096511028	297741.490353787	234502.488532794	122590.776191032	175349.17301309	108362.960962473	123836.127373697	83357.6626506735	250931.440029381	127331.046284233	158426.269132725	76156.6816098928	13948.3606481097	89327.3777637272	119108.930124823	104948.458916296
41	12270.6719030784	387811.463276603	526491.102977767	297619.814223687	234380.732308219	122407.986763312	176697.21514743	110253.480325961	124319.233202203	84404.6671090878	251345.518313258	128214.567829878	158736.300970559	76440.6969382195	14019.1645092677	89610.828191808	119558.640216988	105526.86438491
42	12246.5526462664	387567.556695926	526491.102977767	297498.138093588	234258.976083643	122286.127144832	177941.561732976	112143.999689449	124882.856668793	85451.671567502	251759.596597134	129150.06123115	159253.02070028	76684.1386482139	14079.8535331173	89853.7857015914	120072.594608033	106105.269853524
43	12228.4632036575	387567.556695926	526001.115911245	297376.461963488	234258.976083643	122225.197335592	179185.908318521	113994.295236692	125365.962497299	86458.4066236696	252173.674881011	130137.526488048	159666.396484058	76927.5803582082	14181.0019062	90177.7290479694	120522.304700198	106619.408047847
44	12204.3439468455	387323.650115249	526001.115911245	297254.785833389	234137.219859067	121981.478098631	180430.254904066	115804.366967691	125929.58596389	87465.1416798371	252587.753164888	131073.01988932	160389.804105669	77171.0220682025	14221.4612554331	90461.1794760501	121036.259091244	107262.080790752
45	12192.2843184396	387079.743534572	525756.122377984	297133.109703289	233893.707409916	121859.618480151	181674.601489612	117614.43869869	126493.20943048	88471.8767360047	253001.831448765	132112.457001845	161113.211727279	77495.6110148616	14292.2651165911	90744.6299041309	121485.969183409	107776.218985075
46	12162.1352474246	386835.836953895	525511.128844723	297011.433573189	233893.707409916	121737.758861671	182918.948075157	119424.510429689	127056.83289707	89438.3423899255	253415.909732642	133099.922258743	161836.61934889	77739.052724856	14352.9541404407	91068.5732505089	121999.923574454	108290.357179399
47	12150.0756190186	386835.836953895	525511.128844723	296889.75744309	233771.95118534	121615.899243191	184163.294660702	121154.134528199	127539.938725576	90404.8080438464	253933.507587488	134139.359371267	162766.714862389	78023.0680531827	14433.8728389069	91352.0236785896	122449.633666619	108804.495373723
48	12125.9563622067	386591.930373218	525266.135311462	296646.40518289	233771.95118534	121494.039624711	185407.641246247	122843.534810465	128103.562192166	91371.2736977672	254451.105442334	135126.824628165	163696.810375888	78307.0833815094	14524.9063746813	91635.4741066703	122899.343758784	109382.900842337
49	12107.8669195977	386348.023792541	525021.141778201	296646.40518289	233650.194960764	121311.25019699	186548.292282997	124573.158908975	128667.185658757	92297.4699494414	254865.183726211	136218.233596316	164730.249835332	78631.6723281685	14565.3657239144	91918.924534751	123413.29814983	109897.03903666
50	12101.8371053948	386348.023792541	525021.141778201	296524.729052791	233650.194960764	121189.39057851	187688.943319747	126222.335374997	129230.809125347	93223.6662011155	255382.781581057	137257.67070884	165557.001402887	78875.1140381628	14666.5140969972	92161.8820445345	123863.008241995	110411.177230984
51	12071.6880343798	386104.117211864	524776.14824494	296403.052922691	233528.438736189	121067.53096003	188933.289905292	127871.511841018	129794.432591937	94149.8624527897	255900.379435903	138297.107821364	166693.784808275	79118.5557481572	14727.2031208468	92485.8253909125	124312.71833416	110925.315425307
52	12059.6284059738	385860.210631186	524531.154711679	296281.376792592	233406.682511613	120823.81172307	190177.636490838	129480.464490795	130358.056058528	95035.7893022171	256417.977290749	139388.516789515	167727.224267719	79402.5710764839	14798.0069820047	92769.2758189932	124762.428426325	111375.18634534
53	12047.5687775679	385860.210631186	524286.161178418	296159.700662492	233284.926287037	120823.81172307	191421.983076383	131089.417140572	130921.679525118	95921.7161516446	256935.575145595	140427.953902039	168967.351619052	79686.5864048106	14858.6960058544	93052.726247074	125212.138518489	111889.324539664
54	12041.5389633649	385616.304050509	524041.167645157	296038.024532392	233163.170062462	120701.95210459	192562.634113133	132661.731713459	131485.302991708	96767.3735988253	257349.653429472	141519.36287019	170000.791078495	79970.6017331373	14939.6147043206	93336.1766751547	125661.848610654	112403.462733987
55	12023.4495207559	385372.397469832	524041.167645157	295916.348402293	233163.170062462	120519.162676869	193806.980698678	134109.828239136	131968.408820214	97613.0310460061	257970.770855287	142558.799982714	171240.918429828	80254.617061464	15020.5334027868	93619.6271032354	126111.558702819	112853.33365402
56	12011.3898923499	385372.397469832	523796.174111896	295916.348402293	233041.413837886	120458.232867629	194947.631735428	135638.374571796	132612.549924889	98418.4190909401	258488.368710133	143598.237095239	172377.701835216	80498.0587714584	15071.1075893281	93862.5846130189	126561.268794984	113303.204574054
57	11999.330263944	385128.490889155	523796.174111896	295672.996142093	233041.413837886	120336.373249149	196088.282772178	137086.471097474	133095.655753395	99223.8071358742	258902.44699401	144689.646063389	173514.485240604	80741.5004814527	15152.0262877943	94105.5421228024	127010.978887149	113817.342768377
58	11981.240821335	385128.490889155	523551.180578635	295672.996142093	232919.65761331	120214.513630669	197228.933808928	138534.567623151	133659.279219985	100029.195180808	259523.564419826	145729.083175914	174754.612591937	81025.5158097794	15222.8301489522	94429.4854691804	127460.688979314	114267.21368841
59	11981.240821335	384884.584308478	523306.187045375	295551.320011994	232919.65761331	120092.654012189	198369.584845677	139902.214341847	134142.385048491	100834.583225742	260041.162274672	146768.520288438	175994.739943269	81268.9575197738	15293.6340101102	94672.4429789639	127846.154772598	114652.817334153
60	11969.181192929	384640.677727801	523306.187045375	295429.643881894	232797.901388734	119970.794393709	199510.235882427	141269.861060542	134706.008515081	101599.70186843	260558.760129518	147755.985545336	177338.211240546	81512.3992297681	15364.4378712681	94955.8934070446	128231.620565883	115102.688254186
61	11957.1215645231	384396.771147124	523061.193512114	295307.967751794	232676.145164159	119909.864584469	200650.886919177	142637.507779237	135269.631981672	102364.820511117	261076.357984364	148795.42265786	178578.338591878	81755.8409397624	15445.3565697343	95198.8509168281	128681.330658047	115552.559174219
62	11951.0917503201	384396.771147124	522816.199978853	295307.967751794	232676.145164159	119848.934775229	201791.537955927	144005.154497933	135752.737810178	103089.669751558	261490.436268241	149834.859770385	179818.465943211	82039.8562680891	15516.1604308922	95522.794263206	129066.796451332	116002.430094252
63	11939.0321219141	384396.771147124	522816.199978853	295064.615491595	232554.388939583	119727.075156748	202828.493443881	145292.351409646	136316.361276768	103814.518991998	262111.553694056	150874.296882909	181058.593294543	82283.2979780835	15576.8494547418	95725.2588546923	129516.506543497	116452.301014285
64	11926.9724935081	384396.771147124	522571.206445592	294942.939361496	232554.388939583	119605.215538268	203969.144480631	146579.54832136	136799.467105274	104539.368232439	262525.631977933	151913.733995433	182298.720645876	82526.7396880778	15647.6533158998	96008.709282773	129901.972336781	116773.637385738
65	11926.9724935081	384152.864566447	522571.206445592	294942.939361496	232310.876490432	119483.355919788	205006.099968586	147786.295426091	137363.090571864	105223.948070633	263043.229832779	152901.199252332	183538.847997208	82770.1813980721	15708.3423397494	96251.6667925565	130287.438130065	117223.508305771
66	11920.9426793051	383908.95798577	522326.212912331	294821.263231396	232310.876490432	119422.426110548	205939.359907745	149073.492337804	137846.19640037	105948.797311073	263560.827687625	153940.636364856	184778.975348541	82973.0494897341	15758.9165262908	96494.62430234	130672.903923349	117673.379225804
67	11908.8830508992	383665.051405092	522326.212912331	294699.587101296	232189.120265856	119300.566492068	207183.70649329	150360.689249518	138409.819866961	106593.107747021	264078.425542471	154928.101621754	186122.446645818	83216.4911997284	15829.7203874487	96778.0747304207	131058.369716633	118058.982871546
68	11896.8234224932	383665.051405092	522081.21937907	294699.587101296	232067.36404128	119239.636682828	208220.661981244	151486.986547267	138892.925695466	107277.687585215	264596.023397317	155967.538734278	187259.230051206	83419.3592913903	15900.5242486066	97021.0322402042	131443.835509918	118380.319242999
69	11890.7936082902	383421.144824415	522081.21937907	294456.234841097	232067.36404128	119178.706873588	209361.313017994	152693.733651998	139456.549162057	107962.267423409	265113.621252163	156955.003991176	188602.701348483	83662.8010013847	15971.3281097645	97304.4826682849	131765.057004321	118830.190163032
70	11884.7637940872	383421.144824415	521836.225845809	294334.558710997	232067.36404128	118995.917445868	210398.268505949	153900.480756729	139939.654990563	108606.577859356	265631.219107009	158046.412959327	189946.17264576	83906.242711379	16042.1319709224	97547.4401780684	132150.522797605	119151.526534484
71	11878.7339798842	383177.238243738	521591.232312548	294334.558710997	231945.607816705	118995.917445868	211435.223993903	155026.778054479	140422.760819069	109250.888295303	266148.816961856	158981.906360599	191186.299997092	84109.1108030409	16092.7061574638	97790.3976878519	132535.98859089	119537.130180227
72	11866.6743514783	383177.238243738	521591.232312548	294212.882580898	231945.607816705	118934.987636627	212472.179481857	156153.075352228	140905.866647575	109895.19873125	266666.414816702	159917.399761871	192323.08340248	84352.5525130352	16143.2803440052	98033.3551976354	132857.210085293	119858.466551679
73	11866.6743514783	382933.331663061	521346.238779287	294091.206450798	231823.851592129	118752.198208907	213509.134969812	157198.922842995	141388.972476081	110458.970362704	267184.012671548	160904.865018769	193666.554699757	84555.4206046972	16203.9693678548	98276.3127074188	133242.675878577	120244.070197422
74	11866.6743514783	382933.331663061	521101.245246026	293969.530320699	231702.095367553	118691.268399667	214546.090457766	158244.770333762	141872.078304587	111063.011396405	267701.610526394	161840.358420041	194906.682051089	84758.2886963591	16244.4287170879	98519.2702172023	133628.141671862	120565.406568874
75	11854.6147230723	382689.425082384	521101.245246026	293969.530320699	231580.339142977	118630.338590427	215583.045945721	159290.617824529	142355.184133093	111667.052430105	268219.20838124	162827.823676939	196250.153348366	84961.1567880211	16315.2325782458	98762.2277269858	133949.363166265	120886.742940326
76	11854.6147230723	382445.518501707	520856.251712765	293726.178060499	231580.339142977	118508.478971947	216516.305884879	160336.465315296	142838.289961599	112230.824061559	268633.286665117	163763.317078211	197490.280699699	85164.024879683	16386.0364394038	99005.1852367693	134270.584660669	121208.079311778
77	11854.6147230723	382445.518501707	520856.251712765	293726.178060499	231458.582918402	118386.619353467	217553.261372834	161301.862999081	143321.395790105	112794.595693013	269150.884519963	164698.810479483	198833.751996976	85366.892971345	16446.7254632534	99248.1427465528	134591.806155072	121529.415683231
78	11842.5550946663	382201.61192103	520611.258179504	293604.5019304	231458.582918402	118325.689544227	218590.216860788	162347.710489848	143804.50161861	113358.367324467	269668.482374809	165686.275736381	199970.535402364	85610.3346813393	16507.414487103	99491.1002563363	134977.271948356	121915.019328973
79	11854.6147230723	382201.61192103	520611.258179504	293482.8258003	231336.826693826	118264.759734987	219523.476799947	163313.108173633	144287.607447117	113922.13895592	270186.080229655	166621.769137653	201210.662753696	85772.6291546689	16568.1035109527	99734.0577661197	135298.49344276	122236.355700425
80	11836.5252804633	381957.705340353	520366.264646243	293482.8258003	231336.826693826	118203.829925747	220456.736739106	164278.505857418	144770.713275622	114445.641185128	270703.678084501	167505.290683299	202450.790105029	85975.4972463308	16608.5628601858	99977.0152759032	135619.714937163	122557.692071878
81	11836.5252804633	381957.705340353	520366.264646243	293361.1496702	231215.07046925	118142.900116506	221389.996678265	165243.903541204	145253.819104128	114969.143414335	271117.756368378	168440.784084571	203690.917456361	86178.3653379927	16659.1370467271	100179.479867389	135940.936431567	122814.761169039
82	11830.4954662603	381713.798759676	520121.271112982	293239.473540101	231215.07046925	118021.040498026	222426.95216622	166209.301224989	145656.40729455	115492.645643542	271635.354223224	169376.277485842	204931.044807694	86381.2334296547	16719.8260705768	100422.437377173	136262.15792597	123136.097540492
83	11830.4954662603	381713.798759676	519876.277579721	293239.473540101	231093.314244675	117960.110688786	223463.907654174	167094.249101791	146220.03076114	116016.147872749	272049.432507101	170311.770887114	206171.172159026	86543.5279029842	16780.5150944264	100665.394886956	136519.135121493	123393.166637653
84	11830.4954662603	381469.892178998	519876.277579721	292996.121279902	231093.314244675	117838.251070306	224397.167593333	168059.646785577	146622.618951562	116499.380699709	272670.549932916	171191.43604599	207307.955564414	86746.3959946462	16841.2041182761	100867.859478443	136840.356615897	123714.503009106
85	11824.4656520574	381469.892178998	519631.28404646	292996.121279902	230971.558020099	117838.251070306	225226.731983696	168944.594662379	147105.724780068	117022.882928917	273084.628216793	172126.90837411	208548.082915747	86908.6904679757	16891.7783048174	101070.324069929	137097.333811419	124035.839380558
86	11824.4656520574	381225.985598321	519631.28404646	292874.445149802	230971.558020099	117716.391451826	226263.687471651	169829.542539182	147588.830608574	117506.115755877	273498.70650067	173062.38070223	209684.866321135	87111.5585596377	16932.2376540505	101353.77449801	137418.555305823	124292.90847772
87	11818.4358378544	380982.079017644	519386.290513199	292752.769019702	230849.801795523	117655.461642586	227196.94741081	170634.040609003	148071.93643708	117989.348582837	274119.823926485	173997.85303035	211028.337618412	87273.8530329672	17003.0415152085	101556.239089496	137739.776800227	124549.977574881
88	11812.4060236514	380982.079017644	519386.290513199	292752.769019702	230849.801795523	117594.531833346	228130.207349969	171518.988485806	148474.524627502	118432.312007551	274533.902210362	174829.383988679	212165.1210238	87476.7211246292	17053.6157017498	101799.196599279	137996.753995749	124807.046672043
89	11812.4060236514	380982.079017644	519386.290513199	292631.092889603	230728.045570948	117533.602024106	229063.467289128	172323.486555627	148877.112817923	118915.544834512	275051.500065208	175764.856316799	213301.904429188	87639.0155979587	17094.0750509829	102042.154109063	138317.975490153	125064.115769205
90	11818.4358378544	380738.172436967	519386.290513199	292509.416759503	230849.801795523	117533.602024106	229893.031679491	173127.984625448	149360.218646429	119358.508259225	275465.578349085	176596.387275128	214542.031780521	87801.3100712883	17164.8789121408	102244.618700549	138574.952685676	125321.184866367
91	11806.3762094484	380738.172436967	519141.296979939	292387.740629403	230606.289346372	117411.742405626	230929.987167446	173932.482695269	149762.806836851	119801.471683939	275983.176203931	177427.918233457	215782.159131853	87963.6045446178	17215.4530986822	102487.576210333	138831.929881198	125578.253963529
92	11818.4358378544	380738.172436967	518896.303446678	292266.064499304	230484.533121796	117350.812596386	231759.551557809	174736.98076509	150245.912665357	120244.435108653	276397.254487808	178363.390561578	216918.942537241	88166.4726362798	17245.797610607	102690.040801819	139153.151375602	125899.590334981
93	11812.4060236514	380494.26585629	518896.303446678	292266.064499304	230484.533121796	117350.812596386	232692.811496968	175461.029027928	150648.500855778	120687.398533366	276914.852342654	179194.921519907	218159.069888574	88328.7671096093	17316.601471765	102892.505393305	139410.128571125	126092.392157852
94	11818.4358378544	380250.359275613	518651.309913417	292266.064499304	230362.77689722	117228.952977905	233522.375887332	176185.077290767	151051.0890462	121090.092555833	277432.4501975	180026.452478236	219295.853293962	88491.0615829389	17367.1756583063	103135.462903089	139667.105766648	126349.461255014
95	11812.4060236514	380250.359275613	518651.309913417	292144.388369204	230362.77689722	117107.093359425	234455.635826491	176989.575360588	151453.677236622	121492.7865783	277846.528481377	180857.983436565	220432.63669935	88653.3560562684	17407.6350075394	103337.927494575	139988.327261051	126606.530352176
96	11812.4060236514	380250.359275613	518406.316380156	291901.036109005	230362.77689722	117107.093359425	235285.200216854	177713.623623427	151856.265427043	121895.480600767	278260.606765254	181793.455764685	221672.764050682	88815.650529598	17458.2091940808	103540.392086061	140181.060157693	126799.332175047
