[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 02:09:40
Order : 30
Analyse step ID : 13126

[SAMPLE]
Sample Name : T20-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	13500.7540004877	372933.1618553	518406.316380156	286060.581864223	232067.36404128	119239.636682828	392557.941396128	226466.206654571	216270.375894506	143121.324038459	398309.413300821	349421.149798256	442026.756012874	117663.493163926	28705.9082808814	145703.753985893	160867.724397279	143573.090764853
8	13500.7540004877	377079.57372681	520856.251712765	289102.485116714	233406.682511613	120762.88191383	357926.575197949	213996.486572347	213935.364390061	132812.078412728	395618.13348122	347342.499293805	442233.600540723	117704.066782258	28726.1379554979	145703.753985893	160867.724397279	143508.823490563
9	13506.7838146907	380006.452694936	522326.212912331	291049.303198308	234137.219859067	121859.618480151	321843.59484775	194366.733668718	208701.717914579	120811.472176527	388372.380120758	339859.35747778	442440.445068571	117663.493163926	28574.4153958738	145703.753985893	160803.480098399	143187.48711911
10	13482.6645578788	381957.705340353	523061.193512114	292509.416759503	234624.24475737	122590.776191032	289285.963152456	172725.735590537	200649.954106146	109455.193791933	377814.282366943	325308.803946622	441199.377901479	117338.904217267	28240.6257647008	145703.753985893	160418.014305115	142159.210730463
11	13464.5751152698	383421.144824415	523306.187045375	293604.5019304	234867.757206521	123200.074283433	262327.414614951	152532.834038034	190987.837536027	99709.73503636	365185.96936728	305353.75910389	437062.487344503	116486.858232287	27593.2761769713	145299.694767962	159325.861224143	140359.727050331
12	13446.4856726608	384396.771147124	523551.180578635	294212.882580898	234867.757206521	123504.723329633	241195.846498194	135638.374571796	180842.615137402	92015.5841337145	352143.613318449	282904.333655816	428788.706230551	114863.913498991	26632.3666326852	144249.140801342	157462.776556602	137660.501530132
13	13416.3366016459	384884.584308478	523551.180578635	294821.263231396	234867.757206521	123809.372375834	224811.949788515	122042.357191824	171341.533843451	86015.4431989559	339929.343367956	260662.773258188	415343.811920379	112429.496399048	25499.5048541586	141986.409180928	154828.760302493	134190.068718448
14	13386.187530631	385128.490889155	523551.180578635	295186.291621695	234867.757206521	123870.302185074	212057.397286676	111583.882284153	162806.664206512	81384.4619405851	328750.181040386	239896.681477926	397348.337997534	109427.048642451	24245.2650279326	138430.688063136	151359.568162935	130205.497712441
15	13350.008645413	385372.397469832	523551.180578635	295186.291621695	234746.000981946	123992.161803554	202621.102346291	103619.351392926	155560.076778922	77961.5627496154	318606.12633574	221603.000394687	376250.196156957	105937.717465866	22980.9103643983	133824.412978724	147569.154528974	126092.392157852
16	13319.8595743981	385616.304050509	523061.193512114	295429.643881894	234624.24475737	123931.231994314	195466.109479405	97663.4258414569	149440.736284514	75505.1292125666	309911.222303185	205907.853556227	353910.987149287	102367.239052616	21767.1298874055	128410.019458449	143521.76369949	122043.553877554
17	13289.7105033832	385616.304050509	523061.193512114	295551.320011994	234502.488532794	123870.302185074	190073.940942042	93439.9251357926	144287.607447117	73733.2755137117	302458.447418139	192811.240962545	331571.778141618	98877.9078760303	20684.8422954202	122914.814094589	139474.372870005	118251.784694418
18	13247.5018039623	385372.397469832	522816.199978853	295551.320011994	234380.732308219	123870.302185074	186133.510087815	90463.3627337053	140261.7255429	72565.4628485573	296247.8016806	181897.397134476	310473.636301041	95632.0184094392	19713.8179138259	117581.2324179	135683.959236044	114909.886431315
19	13217.3527329473	385372.397469832	522326.212912331	295672.996142093	234258.976083643	123748.442566593	183230.034721543	88532.6195539731	136879.984743358	71840.6136081167	290865.2420414	172958.439332439	291030.250683254	92710.7178895072	18894.5160918557	112732.521802729	132343.255694247	112082.126362535
20	13193.2334761354	385128.490889155	522326.212912331	295551.320011994	234015.463634491	123626.582948113	181259.81929443	87446.5765153737	134222.902686575	71518.4583901431	286517.790025122	165578.602077269	273862.154871804	90114.0063162344	18186.4774802765	108530.305936248	129452.262244616	109704.237213789
21	13151.0247767145	384884.584308478	522081.21937907	295551.320011994	234015.463634491	123504.723329633	180015.472708884	86963.8907204406	132129.444096383	71478.1889878964	282791.402582599	159550.002629383	258555.659810993	87882.457307953	17589.7020790883	104974.584818455	126946.734588268	107776.218985075
22	13114.8458914966	384640.677727801	521591.232312548	295429.643881894	233893.707409916	123321.933901913	179289.603867316	87044.3383529295	130438.573696612	71679.5359991299	279893.101238414	154768.699618991	245545.215563833	85975.4972463308	17094.0750509829	101984.546605767	124955.161322967	106298.071676395
23	13072.6371920756	384640.677727801	521591.232312548	295307.967751794	233771.95118534	123200.074283433	178874.821672135	87527.0241478625	129230.809125347	72082.2300215969	277408.842943399	150922.86893672	234074.037564007	84393.1261313677	16679.3667213437	99560.1912981809	123349.053850949	105205.528013458
24	13036.4583068577	384396.771147124	521346.238779287	295307.967751794	233528.438736189	122956.355046472	178874.821672135	88291.2766565066	128184.079830251	72605.732250804	275545.649222137	147908.569212777	224463.05059118	83054.1967263988	16345.5770901707	97749.9047695546	122064.167873335	104434.320721972
25	13000.2794216398	384152.864566447	521101.245246026	295186.291621695	233406.682511613	122834.495427992	178978.51722093	89377.319695106	127539.938725576	73290.312088998	273889.47702546	145517.917707581	216298.878861575	81999.2826497567	16082.5913201555	96211.1738742592	121164.747689005	103920.182527649
26	12970.1303506249	383908.95798577	520856.251712765	295064.615491595	233284.926287037	122651.706000272	179496.994964907	90624.257998683	126976.315258986	74055.4307316853	272647.347877953	143543.031681549	209374.834483302	81106.6630464442	15860.0648993735	94996.3863253418	120458.060401318	103598.846156196
27	12946.0110938129	383908.95798577	520611.258179504	294942.939361496	233284.926287037	122529.846381792	180015.472708884	92072.3153834822	126654.244706649	74901.088178866	271612.240255029	142191.793874265	203380.885618528	80416.9115347936	15718.4571770577	94105.5421228024	120008.350309153	103406.044333325
28	12915.862022798	383665.051405092	520366.264646243	294821.263231396	233041.413837886	122347.056954072	180741.341550453	93681.2680332591	126493.20943048	75787.0150282935	270991.175681276	141152.380176353	198420.376213198	79889.4544964726	15586.9642920501	93457.6554300464	119687.128814749	103406.044333325
29	12873.6533233771	383421.144824415	520121.271112982	294699.587101296	232919.65761331	122164.267526351	181570.905940816	95370.6683155248	126332.174154311	76753.4806822144	270370.111107522	140424.790587815	194286.618375423	79443.1446948163	15526.2752682005	92971.7404104795	119558.640216988	103470.311607616
30	12849.5340665651	383177.238243738	519876.277579721	294577.910971197	232919.65761331	121981.478098631	182504.165879975	97100.292414035	126412.691792396	77719.9463361352	269956.068058352	140009.025108651	190772.924213315	79159.1293664895	15415.0120578095	92647.7970641015	119558.640216988	103727.380704777
31	12819.3849955502	383177.238243738	519631.28404646	294456.234841097	232919.65761331	121798.688670911	183437.425819134	98910.364145034	126573.727068564	78726.6813923028	269542.025009183	139697.200999278	187879.293726872	78956.2612748276	15384.6675458846	92404.839554318	119622.884515868	103984.449801939
32	12795.2657387382	382933.331663061	519386.290513199	294456.234841097	232676.145164159	121676.829052431	184474.381307088	100800.883508522	126654.244706649	79773.685850717	269542.025009183	139697.200999278	185502.382970151	78834.5404198304	15364.4378712681	92364.3466360208	119751.37311363	104241.518899101
33	12759.0868535203	382689.425082384	519386.290513199	294212.882580898	232554.388939583	121554.969433951	185407.641246247	102651.179055765	126976.315258986	80780.4209068846	269542.025009183	139905.08373886	183745.535889097	78753.3931831657	15374.5527085764	92323.8537177235	120008.350309153	104627.122544844
34	12728.9377825054	382445.518501707	519386.290513199	294212.882580898	232432.632715007	121372.18000623	186548.292282997	104581.922235498	127217.868173239	81827.4253652988	269335.003484598	140112.966478442	182195.376699931	78753.3931831657	15374.5527085764	92364.3466360208	120265.327504675	105076.993464877
35	12716.8781540994	382445.518501707	518896.303446678	293969.530320699	232310.876490432	121250.32038775	187688.943319747	106472.441598985	127620.456363661	82874.4298237131	269542.025009183	140528.731957607	180955.249348599	78793.9668014981	15415.0120578095	92445.3324726153	120586.548999079	105526.86438491
36	12692.7588972875	382201.61192103	518651.309913417	293847.854190599	232310.876490432	121067.53096003	188829.594356497	108362.960962473	127942.526915998	83921.4342821273	269749.046533768	141048.438806562	180128.497781044	78875.1140381628	15445.3565697343	92566.811227507	120907.770493482	105976.735304943
37	12662.6098262725	381957.705340353	518651.309913417	293726.178060499	232067.36404128	120945.67134155	189970.245393247	110253.480325961	128345.115106419	84928.1693382949	269956.068058352	141568.145655518	179508.434105378	78996.83489316	15506.0455935839	92728.782900696	121293.236286767	106490.873499266
38	12644.5203836636	381957.705340353	518406.316380156	293604.5019304	232189.120265856	120762.88191383	191007.200881201	112143.999689449	128747.703296841	85975.1737967091	270163.089582937	142191.793874265	179095.0583216	79159.1293664895	15556.6197801253	92931.2474921822	121678.702080051	106940.7444193
39	12614.3713126486	381713.798759676	518161.322846895	293482.8258003	232067.36404128	120580.09248611	192147.851917951	113994.295236692	129150.291487263	86981.9088528767	270370.111107522	142919.383462803	178888.370429712	79321.4238398191	15597.0791293584	93174.2050019657	122064.167873335	107454.882613623
40	12590.2520558367	381469.892178998	518161.322846895	293239.473540101	231945.607816705	120458.232867629	193392.198503496	115844.590783936	129633.397315769	87988.6439090443	270577.132632106	143646.97305134	178888.370429712	79524.291931481	15657.768153208	93376.669593452	122513.8779655	107904.753533656
41	12560.1029848218	381225.985598321	517916.329313634	293361.1496702	231823.851592129	120336.373249149	194429.153991451	117654.662514935	130035.98550619	88955.1095629651	270784.154156691	144478.50400967	178991.714375656	79686.5864048106	15708.3423397494	93619.6271032354	122899.343758784	108483.15900227
42	12554.0731706188	381225.985598321	517671.335780373	293117.797410001	231823.851592129	120214.513630669	195673.500576996	119464.734245934	130519.091334696	89961.8446191327	271198.19720586	145310.034967999	179301.746213489	79889.4544964726	15769.031363599	93822.0916947217	123349.053850949	108933.029922303
43	12529.9539138068	380982.079017644	517426.342247112	292996.121279902	231580.339142977	120031.724202949	196814.151613746	121234.582160688	131002.197163202	90928.3102730535	271612.240255029	146141.565926328	179611.778051322	80132.8962064669	15870.1797366818	94146.0350410996	123798.763943114	109447.168116627
44	12517.8942854008	380738.172436967	517426.342247112	292996.121279902	231580.339142977	119970.794393709	197954.802650496	123004.430075443	131485.302991708	91854.5065247277	272026.283304199	147077.038254448	180128.497781044	80376.3379164612	15900.5242486066	94388.9925508831	124248.474035279	109961.306310951
45	12493.7750285889	380494.26585629	517181.348713851	292996.121279902	231580.339142977	119788.004965989	199095.453687246	124734.054173953	132048.926458299	92820.9721786485	272233.304828783	147908.569212777	180851.905402655	80579.2060081231	15971.3281097645	94631.9500606666	124633.939828563	110539.711779565
46	12481.7154001829	380494.26585629	516936.35518059	292752.769019702	231336.826693826	119727.075156748	200236.104723995	126423.454456219	132532.032286805	93747.1684303227	272647.347877953	148844.041540897	181368.625132376	80863.2213364499	16052.2468082307	94915.4004887473	125019.405621847	110925.315425307
47	12457.596143371	380494.26585629	516936.35518059	292631.092889603	231336.826693826	119544.285729028	201480.451309541	128072.63092224	133015.138115311	94673.3646819968	273061.390927122	149779.513869017	182195.376699931	81066.0894281118	16112.9358320804	95158.3579985308	125469.115714012	111439.453619631
48	12451.566329168	380250.359275613	516691.361647329	292631.092889603	231215.07046925	119483.355919788	202517.406797495	129721.807388261	133498.243943816	95559.2915314243	273475.433976291	150714.986197137	183022.128267486	81309.5311381061	16183.7396932383	95401.3155083143	125854.581507297	111953.591813954
49	12433.476886559	380250.359275613	516691.361647329	292509.416759503	231093.314244675	119300.566492068	203554.362285449	131330.760038038	134061.867410407	96445.2183808517	273889.47702546	151650.458525257	183848.879835041	81593.5464664329	16254.5435543962	95684.765936395	126304.291599461	112403.462733987
50	12421.4172581531	379762.546114259	516446.368114068	292387.740629403	230971.558020099	119178.706873588	204798.708870995	132983.530941387	134544.973238913	97290.8758280325	274303.52007463	152689.872223169	184675.631402596	81836.9881764272	16355.6919274789	95968.2163644758	126754.001691626	112917.600928311
51	12397.2980013411	379762.546114259	516201.374580807	292144.388369204	230971.558020099	119117.777064348	205939.359907745	134592.527081029	135108.596705503	98176.8026774599	274717.563123799	153625.344551289	185605.726916096	82039.8562680891	16396.151276712	96170.680955962	127139.467484911	113367.471848344
52	12385.2383729351	379762.546114259	516201.374580807	292144.388369204	230971.558020099	118995.917445868	206976.315395699	136040.623606707	135591.702534009	99022.4601246407	275338.627697553	154664.7582492	186639.16637554	82283.2979780835	16466.9551378699	96454.1313840427	127524.933278195	113817.342768377
53	12373.1787445292	379518.639533582	515956.381047546	292022.712239105	230849.801795523	118813.128018147	208116.966432449	137569.169939366	136074.808362515	99827.8481695747	275752.670746722	155600.23057732	187672.605834983	82567.3133064102	16537.7589990279	96697.0888938262	127974.64337036	114267.21368841
54	12361.1191161232	379518.639533582	515711.387514285	291901.036109005	230849.801795523	118752.198208907	209257.617469199	139017.266465044	136638.431829105	100633.236214509	276166.713795891	156639.644275232	188706.045294427	82810.7550164045	16618.6776974941	96980.5393219069	128424.353462525	114717.084608443
55	12355.0893019202	379274.732952904	515466.393981024	291779.359978905	230849.801795523	118630.338590427	210398.268505949	140465.362990721	137121.537657611	101438.624259443	276580.75684506	157575.116603352	189739.484753871	83054.1967263988	16679.3667213437	97223.4968316904	128809.819255809	115166.955528477
56	12343.0296735142	379030.826372227	515466.393981024	291657.683848806	230606.289346372	118569.408781187	211435.223993903	141913.459516399	137685.161124202	102203.74290213	276994.79989423	158510.588931472	190772.924213315	83257.0648180608	16750.1705825016	97506.9472597712	129195.285049093	115616.82644851
57	12336.9998593112	379030.826372227	515466.393981024	291657.683848806	230606.289346372	118508.478971947	212575.875030653	143281.106235094	138087.749314623	102968.861544817	277408.842943399	159446.061259592	191909.707618703	83500.5065280551	16810.8596063513	97749.9047695546	129644.995141258	116066.697368543
58	12312.8806024993	378786.91979155	515221.400447763	291414.331588606	230484.533121796	118386.619353467	213612.830518607	144648.75295379	138651.372781213	103733.980187505	277822.885992568	160485.474957503	193149.834970035	83743.9482380494	16891.7783048174	98033.3551976354	130030.460934542	116516.568288576
59	12312.8806024993	378786.91979155	514976.406914503	291536.007718706	230484.533121796	118264.759734987	214649.786006562	145935.949865503	139134.478609719	104458.829427945	278236.929041737	161420.947285624	194183.274429479	83946.8163297114	16952.4673286671	98235.8197891216	130415.926727826	116902.171934319
60	12300.8209740933	378543.013210873	514976.406914503	291292.655458507	230362.77689722	118142.900116506	215790.437043311	147384.046391181	139617.584438225	105223.948070633	278857.993615491	162460.360983535	195423.401780811	84230.8316580381	17023.271189825	98478.7772989051	130737.14822223	117287.775580061
61	12282.7315314844	378543.013210873	514731.413381242	291170.979328407	230362.77689722	118081.970307266	216827.392531266	148590.793495912	140100.690266731	105908.527908827	279272.036664661	163395.833311655	196560.185186199	84433.6997497	17094.0750509829	98762.2277269858	131122.614015514	117673.379225804
62	12282.7315314844	378299.106630196	514486.419847981	291049.303198308	230241.020672645	118021.040498026	217864.34801922	149877.990407625	140664.313733322	106593.107747021	279686.07971383	164331.305639775	197800.312537532	84677.1414596944	17154.7640748326	99005.1852367693	131572.324107679	118123.250145837
63	12276.7017172814	378299.106630196	514486.419847981	291049.303198308	230119.264448069	117899.180879546	218901.303507175	151165.187319339	141147.419561828	107317.956987461	280100.122762999	165266.777967895	198937.09594292	85001.7304063535	17215.4530986822	99248.1427465528	131893.545602083	118444.586517289
64	12276.7017172814	378055.200049519	514241.42631472	290927.627068208	229997.508223493	117838.251070306	219938.258995129	152371.93442407	141630.525390334	107962.267423409	280514.165812168	166202.250296015	200073.879348308	85123.4512613506	17316.601471765	99491.1002563363	132279.011395367	118894.457437322
65	12252.5824604694	378055.200049519	514241.42631472	290805.950938108	230119.264448069	117777.321261066	220975.214483083	153498.231721819	142113.63121884	108646.847261602	281135.230385922	167241.663993927	201314.006699641	85326.3193530126	17357.060820998	99774.550684417	132728.721487532	119280.061083065
66	12252.5824604694	377811.293468842	513996.432781459	290684.274808009	229997.508223493	117655.461642586	221908.474422242	154785.428633532	142596.737047346	109291.15769755	281549.273435091	168177.136322047	202450.790105029	85529.1874446745	17417.7498448477	100017.5081942	133049.942981935	119601.397454517
67	12240.5228320635	377567.386888165	513996.432781459	290562.598677909	229753.995774342	117594.531833346	223049.125458992	155911.725931282	143079.842875852	109975.737535744	281963.316484261	169112.608650167	203587.573510417	85732.0555363365	17478.4388686973	100219.972785687	133371.164476339	119987.00110026
68	12246.5526462664	377567.386888165	513996.432781459	290562.598677909	229875.751998918	117594.531833346	223878.689849356	157038.023229031	143643.466342442	110579.778569444	282584.381058015	170048.080978287	204827.700861749	85975.4972463308	17529.0130552387	100462.93029547	133692.385970742	120308.337471712
69	12234.4930178605	377323.480307488	513751.439248198	290440.922547809	229753.995774342	117472.672214866	225019.340886106	158244.770333762	144126.572170948	111224.089005391	282791.402582599	171087.494676199	206067.828213082	86178.3653379927	17589.7020790883	100705.887805254	134077.851764026	120693.941117455
70	12228.4632036575	377323.480307488	513506.445714937	290319.24641771	229753.995774342	117289.882787145	226056.29637406	159290.617824529	144609.677999454	111828.130039092	283412.467156353	171919.025634528	207204.61161847	86381.2334296547	17640.2762656297	100948.845315037	134399.07325843	121015.277488907
71	12216.4035752515	377079.57372681	513506.445714937	290319.24641771	229632.239549766	117228.952977905	227093.251862014	160416.915122278	145092.78382796	112432.171072792	283826.510205522	172854.497962648	208444.738969803	86584.1015213166	17680.7356148628	101151.309906523	134720.294752833	121336.613860359
72	12210.3737610485	377079.57372681	513261.452181676	290197.57028761	229510.483325191	117228.952977905	228026.511801173	161462.762613046	145495.372018381	113036.212106493	284447.574779276	173789.970290768	209684.866321135	86786.9696129786	17771.7691506373	101394.267416307	135041.516247237	121722.217506102
73	12222.4333894545	376835.667146133	513261.452181676	290075.89415751	229510.483325191	117168.023168665	228959.771740332	162508.610103813	146058.995484972	113599.983737947	284861.617828445	174725.442618888	210924.993672467	86949.2640863081	17822.3433371786	101637.22492609	135362.737741641	122043.553877554
74	12204.3439468455	376835.667146133	513016.458648415	290075.89415751	229388.727100615	117107.093359425	229996.727228287	163554.45759458	146461.583675393	114163.755369401	285275.660877615	175556.973577217	212165.1210238	87152.1321779701	17872.91752372	101880.182435874	135683.959236044	122300.622974716
75	12210.3737610485	376591.760565456	513016.458648415	290075.89415751	229388.727100615	116985.233740945	230826.29161865	164519.855278365	146944.689503899	114727.527000855	285689.703926784	176492.445905337	213301.904429188	87355.000269632	17923.4917102614	102082.64702736	136069.425029328	122686.226620459
76	12198.3141326425	376591.760565456	512771.465115154	289832.541897311	229266.970876039	116924.303931705	231863.247106605	165485.25296215	147427.795332405	115251.029230062	286103.746975953	177427.918233457	214542.031780521	87598.4419796263	17963.9510594945	102325.604537144	136390.646523732	122943.29571762
77	12192.2843184396	376347.853984779	512771.465115154	289832.541897311	229266.970876039	116802.444313225	232796.507045764	166450.650645935	147830.383522827	115774.531459269	286517.790025122	178259.449191786	215782.159131853	87760.7364529559	18034.7549206524	102568.562046927	136711.868018135	123264.632089073
78	12192.2843184396	376347.853984779	512526.471581893	289710.865767212	229145.214651463	116741.514503985	233729.766984923	167416.04832972	148313.489351333	116298.033688476	287138.854598876	179194.921519907	216918.942537241	87963.6045446178	18095.443944502	102811.519556711	136968.845213658	123585.968460525
79	12192.2843184396	376103.947404102	512526.471581893	289710.865767212	229023.458426888	116680.584694745	234559.331375286	168381.446013505	148796.595179839	116821.535917683	287552.897648046	180026.452478236	218055.725942629	88125.8990179474	18156.1329683517	103013.984148197	137354.311006942	123907.304831977
80	12186.2545042366	376103.947404102	512281.478048632	289345.837376913	229023.458426888	116619.654885505	235596.286863241	169266.393890308	149199.18337026	117345.03814689	287966.940697215	180961.924806356	219295.853293962	88328.7671096093	18206.7071548931	103256.94165798	137611.288202465	124228.641203429
81	12180.2246900336	376103.947404102	512281.478048632	289467.513507012	229023.458426888	116619.654885505	236529.546802399	170151.341767111	149682.289198766	117828.270973851	288380.983746384	181793.455764685	220432.63669935	88491.0615829389	18277.511016051	103499.899167764	137868.265397988	124485.710300591
82	12180.2246900336	375860.040823425	512036.484515371	289345.837376913	229023.458426888	116436.865457784	237462.806741558	171036.289643914	150084.877389188	118311.503800811	288795.026795553	182728.928092805	221672.764050682	88653.3560562684	18307.8555279758	103702.36375925	138189.486892391	124742.779397753
83	12168.1650616276	375860.040823425	512036.484515371	289224.161246813	228901.702202312	116375.935648544	238396.066680717	171921.237520717	150567.983217694	118835.006030018	289209.069844723	183560.459051134	222809.54745607	88856.2241479303	18368.5445518254	103904.828350736	138446.464087914	124999.848494915
84	12174.1948758306	375616.134242748	511791.49098211	289224.161246813	228779.945977736	116315.005839304	239225.631071081	172806.18539752	150970.571408116	119277.969454732	289623.112893892	184495.931379254	223946.330861459	89018.5186212599	18409.0039010585	104147.78586052	138703.441283437	125321.184866367
85	12174.1948758306	375616.134242748	511791.49098211	289102.485116714	228779.945977736	116315.005839304	240262.586559035	173691.133274322	151453.677236622	119761.202281692	290037.155943061	185327.462337583	225083.114266847	89180.8130945895	18459.5780875999	104350.250452006	139024.662777841	125578.253963529
86	12168.1650616276	375372.227662071	511791.49098211	288980.808986614	228658.189753161	116254.076030064	241092.150949399	174495.631344143	151856.265427043	120244.435108653	290658.220516815	186262.934665703	226219.897672235	89343.107567919	18520.2671114496	104552.715043492	139345.884272244	125835.32306069
87	12168.1650616276	375372.227662071	511791.49098211	288980.808986614	228658.189753161	116132.216411584	241921.715339762	175300.129413964	152339.371255549	120687.398533366	290865.2420414	186990.524254241	227356.681077623	89545.975659581	18560.7264606826	104755.179634978	139602.861467767	126092.392157852
88	12168.1650616276	375128.321081394	511546.497448849	288859.132856514	228536.433528585	116132.216411584	242958.670827717	176104.627483785	152741.959445971	121170.631360327	291486.306615154	187925.996582362	228493.464483011	89667.6965145781	18611.300647224	104998.137144762	139859.83866329	126349.461255014
89	12156.1054332216	375128.321081394	511301.503915588	288737.456726415	228536.433528585	116071.286602344	243788.23521808	176909.125553606	153144.547636393	121573.325382794	291900.349664323	188757.527540691	229733.591834344	89870.5646062401	18671.9896710737	105241.094654545	140116.815858813	126606.530352176
90	12168.1650616276	375128.321081394	511301.503915588	288737.456726415	228414.677304009	116071.286602344	244721.495157239	177713.623623427	153627.653464899	122016.288807508	292314.392713492	189589.05849902	230870.375239732	90032.8590795696	18722.563857615	105403.066327734	140373.793054335	126863.599449337
91	12162.1352474246	374884.414500716	511056.510382327	288494.104466215	228414.677304009	115949.426983864	245551.059547603	178437.671886266	154030.24165532	122418.982829975	292728.435762661	190420.589457349	232007.15864512	90195.1535528992	18783.2528814647	105646.023837518	140630.770249858	127056.401272209
92	12150.0756190186	374884.414500716	511056.510382327	288494.104466215	228292.921079434	115949.426983864	246380.623937966	179161.720149104	154432.829845742	122821.676852442	293142.478811831	191252.120415678	233143.942050508	90398.0216445611	18843.9419053143	105848.488429004	140887.747445381	127313.47036937
93	12162.1352474246	374884.414500716	510811.516849066	288372.428336116	228292.921079434	115766.637556144	247210.18832833	179885.768411943	154835.418036164	123184.101472662	293556.521861	192083.651374007	234280.725455896	90519.7424995583	18874.2864172391	106091.445938788	141208.968939784	127570.539466532
94	12162.1352474246	374640.507920039	510811.516849066	288372.428336116	228292.921079434	115827.567365384	248039.752718693	180609.816674782	155238.006226585	123586.795495129	293970.564910169	192811.240962545	235417.508861284	90682.0369728878	18904.630929164	106293.910530274	141465.946135307	127827.608563694
95	12144.0458048157	374640.507920039	510566.523315805	288250.752206016	228171.164854858	115705.707746903	248973.012657852	181333.864937621	155560.076778922	123989.489517596	294384.607959338	193642.771920874	236554.292266672	90803.757827885	18955.2051157053	106455.882203463	141594.434733069	128020.410386565
96	12156.1054332216	374396.601339362	510566.523315805	288250.752206016	228171.164854858	115644.777937663	249802.577048216	182057.913200459	156043.182607428	124392.183540063	294798.651008508	194370.361509411	237587.731726116	90966.0523012146	19026.0089768632	106658.346794949	141915.656227472	128213.212209437
