[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 05:25:27
Order : 52
Analyse step ID : 13148

[SAMPLE]
Sample Name : T27-1

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	12843.5042523621	385372.397469832	539720.753773858	294699.587101296	238398.687719217	121859.618480151	375760.69192276	221478.318621681	211036.729419025	139980.225761869	380505.562186543	337601.569081587	419067.013421658	115472.517773977	26814.4337042342	141986.409180928	157270.04365996	140359.727050331
8	12843.5042523621	390006.622502697	542415.682639728	297741.490353787	239738.006189549	123504.723329633	341129.325724581	209249.947960404	208862.753190748	129751.52111759	377814.282366943	335522.741685765	419273.857949506	115472.517773977	26814.4337042342	141986.409180928	157270.04365996	140359.727050331
9	12843.5042523621	393177.4080515	544130.637372555	299931.66069558	240712.055986155	124723.319514435	304424.225023516	189781.09467074	203709.624353351	117831.455862839	370775.550531065	327935.021691012	419273.857949506	115472.517773977	26743.6298430762	142067.221024515	157205.799361079	139974.123404588
10	12825.4148097532	395372.567277594	544865.617972338	301513.450386875	241077.324659882	125515.407034556	272073.966778511	168140.096592559	195818.895821087	106555.718459696	360217.452777249	312863.523071299	418239.635310262	115188.50244565	26409.8402119032	141986.409180928	156756.089268915	139010.114290231
11	12807.3253671442	396836.006761656	545355.60503886	302608.535557772	241320.837109033	126124.705126956	245654.755096398	148027.644847037	186076.261612883	96928.4512078121	347589.139777587	292283.131852655	414516.433808984	114336.45646067	25792.8351360985	141743.97365017	155792.424785704	137210.630610099
12	12789.2359245353	397811.633084365	545600.59857212	303338.59233837	241442.593333609	126490.283982397	224811.949788515	131133.185380799	176092.074490426	89277.2647809387	334753.80525334	269416.030498607	406656.34175073	112754.085345707	24892.6146156621	140612.607839963	153929.340118164	134511.4050899
13	12759.0868535203	398543.352826396	545355.60503886	303946.972988868	241442.593333609	126794.933028597	208635.444176426	117698.067614791	166590.993196475	83317.3932484268	322125.492253678	246548.929144558	393625.136496256	110360.241864096	23779.982511752	138349.87621955	151231.079565174	131105.239552507
14	12728.9377825054	398787.259407073	545355.60503886	304190.325249067	241320.837109033	126916.792647077	196606.760516155	107400.492321084	158217.158835705	78887.7590012896	310532.286876939	225656.713816541	376043.351629108	107317.220489167	22576.3168720674	134632.531414586	147826.131724497	127184.93582079
15	12698.7887114905	399031.16598775	545110.611505599	304433.677509266	241320.837109033	126855.862837837	187585.247770952	99596.8610438218	151051.0890462	75545.3986148133	300802.275221462	207363.032733303	355358.898844229	103909.036549246	21352.4215577662	129945.444486587	144035.718090535	123200.364814782
16	12668.6396404755	399031.16598775	544865.617972338	304555.353639366	241199.080884458	126916.792647077	180741.341550453	93882.3871144812	145092.78382796	73169.5038822579	292107.371188907	191875.768634424	333019.689836559	100297.984517664	20229.6746165478	124611.862809899	140052.571559932	119280.061083065
17	12644.5203836636	399031.16598775	544620.624439077	304677.029769466	240955.568435306	126855.862837837	175763.955208271	89860.005490039	140181.207904816	71518.4583901431	284447.574779276	178987.038780324	311094.169884587	96808.6533410785	19187.8463737956	119116.657446038	136197.91362709	115681.0937228
18	12614.3713126486	398787.259407073	544620.624439077	304677.029769466	240833.81221073	126734.003219357	172238.306549226	87084.5621691739	136316.361276768	70390.9151272354	278236.929041737	168385.019061629	290202.872571859	93562.7638744874	18237.0516668179	113783.07576935	132600.23288977	112596.264556859
19	12584.2222416337	398787.259407073	544130.637372555	304677.029769466	240712.055986155	126612.143600877	169645.91782934	85354.9380706637	133176.173391479	69786.8740935349	273061.390927122	159861.826738757	271380.020537618	90600.889736223	17448.0943567725	109015.176997765	129323.773646854	109832.77176237
20	12542.0135422128	398543.352826396	543885.643839294	304677.029769466	240590.299761579	126551.213791637	167986.789048613	84389.5664807976	130599.608972781	69504.9882778079	268920.960435429	152897.754962751	254418.769254017	88004.1781629502	16750.1705825016	104893.772974869	126625.513093865	107647.684436494
21	12511.8644711979	398299.446245719	543640.650306033	304555.353639366	240468.543537003	126368.424363917	166949.833560659	84027.5521345978	128667.185658757	69545.2576800547	265401.594517491	147284.92099403	239861.298536892	85772.6291546689	16173.62485593	101418.863700663	124312.71833416	105912.468030652
22	12475.6855859799	398055.539665042	543395.656772772	304433.677509266	240346.787312428	126185.634936196	166327.660267886	84228.6712158199	127137.350535155	69786.8740935349	262503.293173306	142919.383462803	227149.993185734	83906.242711379	15708.3423397494	98681.2418903913	122449.633666619	104562.855270553
23	12451.566329168	397811.633084365	543150.663239511	304433.677509266	240225.031087852	126002.845508476	166120.269170295	84791.8046432418	125929.58596389	70229.8375182486	260019.03487829	139281.435520113	216298.878861575	82323.8715964158	15323.978522035	96332.652629151	120972.014792363	103598.846156196
24	12427.447072356	397811.633084365	542660.676172989	304312.001379167	240103.274863276	125820.056080756	166327.660267886	85676.7286006191	125124.409583046	70833.8785519491	258362.862681613	136475.018535753	207101.267672526	81025.5158097794	14980.0740535537	94469.9783874776	119944.106010272	102827.638864711
25	12385.2383729351	397567.726503688	542415.682639728	304312.001379167	239859.762414125	125637.266653036	166638.746914273	86802.9954554629	124480.268478372	71558.7277923898	256706.690484936	134396.19113993	199350.471726698	79970.6017331373	14727.2031208468	93012.2333287767	119108.930124823	102442.035218969
26	12355.0893019202	397323.819923011	542170.689106467	304068.649118968	239738.006189549	125454.477225316	167157.22465825	88170.6052077733	124077.68028795	72323.8464350771	255671.582862013	132733.129223272	192633.115240313	79077.9821298248	14524.9063746813	91878.4316164538	118530.731434896	102184.966121807
27	12318.9104167023	397079.913342333	542170.689106467	303946.972988868	239738.006189549	125271.687797595	167883.093499818	89658.8864088169	123836.127373697	73209.7732845046	254636.47523909	131485.832785778	187259.230051206	78428.8042365066	14373.1838150572	91028.0803322116	118145.265641612	102120.698847516
28	12294.7911598903	396836.006761656	541680.702039945	303825.296858768	239616.249964974	125149.828179115	168712.657890181	91267.8390585938	123675.092097528	74135.9695361787	254222.432189921	130654.301827449	182608.752483709	77901.3471981855	14251.805767358	90380.1936394557	117952.53274497	102184.966121807
29	12264.6420888754	396592.100180979	541680.702039945	303581.944598569	239494.493740398	124967.038751395	169645.91782934	93037.6869733484	123755.609735613	75102.4351900996	253622.94887458	130030.653608703	178785.026483767	77495.6110148616	14170.8870688918	89975.2644564832	117952.53274497	102313.500670388
30	12240.5228320635	396348.193600302	541435.708506684	303581.944598569	239250.981291246	124784.249323675	170682.873317295	94807.5348881029	123836.127373697	76109.1702462671	253312.390161673	129822.77086912	175478.020213547	77211.5956865349	14089.9683704256	89732.3069466997	117952.53274497	102570.569767549
31	12216.4035752515	396104.287019625	541190.714973424	303460.268468469	239250.981291246	124540.530086714	171616.133256454	96657.8304353464	123997.162649866	77156.1747046814	253208.870590703	129822.77086912	172997.765510882	77049.3012132054	14079.8535331173	89570.3352735107	118081.021342731	102827.638864711
32	12192.2843184396	396104.287019625	540945.721440162	303338.59233837	239129.225066671	124357.740658994	172756.784293204	98548.3497988342	124238.715564119	78203.1791630956	253001.831448765	129822.77086912	170930.886591995	76968.1539765406	14059.6238585007	89529.8423552135	118337.998538254	103277.509784744
33	12156.1054332216	395860.380438948	540455.734373641	303216.91620827	239007.468842095	124235.881040514	173793.739781158	100438.869162322	124480.268478372	79250.1836215099	253001.831448765	130134.594978494	169277.383456885	76887.0067398758	14059.6238585007	89529.8423552135	118594.975733777	103663.113430487
34	12144.0458048157	395616.473858271	540210.74084038	303095.240078171	238885.712617519	123992.161803554	174934.390817908	102369.612342054	124802.339030709	80297.1880799241	253001.831448765	130446.419087867	167933.912159608	76927.5803582082	14069.738695809	89651.3211101052	118980.441527061	104112.98435052
35	12119.9265480037	395372.567277594	540210.74084038	302851.887817971	238763.956392944	123870.302185074	176075.041854658	104260.131705542	125124.409583046	81303.9231360917	253208.870590703	130862.184567032	167003.816646108	77008.727594873	14100.0832077338	89772.7998649969	119301.663021465	104627.122544844
36	12095.8072911918	395372.567277594	539965.747307119	302730.211687872	238642.200168368	123687.512757353	177319.388440203	106190.874885274	125526.997773468	82350.9275945059	253415.909732642	131485.832785778	166280.409024498	77089.8748315378	14140.5425569669	89894.2786198887	119687.128814749	105076.993464877
37	12071.6880343798	394884.754116239	539720.753773858	302608.535557772	238520.443943792	123504.723329633	178460.039476953	108081.394248762	126010.103601974	83438.2014551669	253622.94887458	132109.481004525	165763.689294776	77252.1693048673	14170.8870688918	90096.7432113749	120072.594608033	105526.86438491
38	12053.5985917709	394884.754116239	539720.753773858	302486.859427672	238398.687719217	123321.933901913	179600.690513703	109971.91361225	126412.691792396	84444.9365113345	253829.988016519	132733.129223272	165557.001402887	77414.4637781969	14221.4612554331	90339.7007211584	120522.304700198	106041.002579233
39	12029.4793349589	394640.847535562	539475.760240597	302365.183297573	238398.687719217	123139.144474193	180845.037099248	111862.432975738	126895.797620902	85491.9409697487	254140.546729426	133564.660181601	165453.657456943	77617.3318698588	14272.0354419745	90582.6582309419	120972.014792363	106619.408047847
40	11999.330263944	394640.847535562	539230.766707336	302243.507167473	238276.931494641	123078.214664953	181985.688135998	113712.728522981	127378.903449408	86458.4066236696	254451.105442334	134292.249770139	165557.001402887	77779.6263431884	14322.6096285159	90785.1228224281	121357.480585647	107133.546242171
41	11987.270635538	394153.034374208	538985.773174075	302121.831037374	238155.175270065	122956.355046472	183230.034721543	115522.80025398	127862.009277914	87465.1416798371	254865.183726211	135123.780728468	165763.689294776	78023.0680531827	14363.068977749	91068.5732505089	121807.190677812	107647.684436494
42	11969.181192929	394153.034374208	538740.779640814	302000.154907274	238033.419045489	122834.495427992	184370.685758293	117332.871984979	128345.115106419	88471.8767360047	255279.262010088	136059.253056588	166073.721132609	78266.509763177	14423.7580015986	91311.5307602923	122192.656471096	108161.822630818
43	11951.0917503201	393909.127793531	538740.779640814	301878.478777174	238033.419045489	122590.776191032	185615.032343838	119102.719899734	128828.220934925	89438.3423899255	255589.820722995	136994.725384708	166590.440862331	78469.377854839	14484.4470254483	91594.9811883731	122706.610862142	108675.960825142
44	11926.9724935081	393665.221212854	538495.786107553	301756.802647075	237911.662820914	122529.846381792	186755.683380588	120872.567814488	129311.326763431	90404.8080438464	256003.899006872	137930.197712828	167107.160592053	78753.3931831657	14545.1360492979	91837.9386981565	123156.320954307	109125.831745175
45	11908.8830508992	393421.314632177	538005.799041031	301756.802647075	237789.906596338	122347.056954072	187896.334417338	122602.191912999	129874.950230022	91331.0042955205	256417.977290749	138865.670040949	167727.224267719	78996.83489316	14615.9399104558	92080.89620794	123606.031046472	109639.969939498
46	11896.8234224932	393421.314632177	538005.799041031	301513.450386875	237546.394147187	122286.127144832	189140.681002883	124331.816011509	130358.056058528	92257.2005471947	256832.055574626	139801.142369069	168450.63188933	79240.2766031543	14676.6289343055	92364.3466360208	123991.496839756	110154.108133822
47	11884.7637940872	393177.4080515	537760.80550777	301391.774256776	237668.150371762	122164.267526351	190281.332039633	125980.99247753	130921.679525118	93183.3967988688	257349.653429472	140840.55606698	169277.383456885	79483.7183131487	14747.4327954634	92647.7970641015	124376.96263304	110603.979053855
48	11872.7041656813	393177.4080515	537515.811974509	301391.774256776	237424.637922611	121981.478098631	191421.983076383	127630.168943551	131404.785353624	94109.593050543	257660.21214238	141776.0283951	170104.13502444	79727.160023143	14808.121819313	92890.754573885	124890.917024086	111118.117248179
49	11854.6147230723	392933.501470823	537515.811974509	301148.421996577	237424.637922611	121920.548289391	192562.634113133	129239.121593328	131968.408820214	94995.5198999704	258177.809997226	142711.50072322	170930.886591995	80011.1753514697	14889.0405177792	93174.2050019657	125276.38281737	111567.988168212
50	11836.5252804633	392689.594890145	537270.818441248	301148.421996577	237302.881698035	121798.688670911	193703.285149883	130848.074243105	132532.032286805	95881.4467493979	258591.888281103	143854.855790923	171860.982105494	80254.617061464	14939.6147043206	93457.6554300464	125726.092909535	112017.859088245
51	11824.4656520574	392689.594890145	537025.824907987	301026.745866477	237181.12547346	121615.899243191	194843.936186632	132420.382292513	133015.138115311	96727.1041965786	259109.486135949	144790.328119043	172894.421564938	80498.0587714584	15010.4185654785	93700.6129398299	126175.8030017	112531.997282568
52	11806.3762094484	392445.688309468	537025.824907987	300783.393606278	237059.369248884	121433.109815471	195984.587223382	133948.928625172	133578.761581901	97532.4922415127	259627.083990795	145725.800447163	173824.517078437	80782.0740997851	15101.452101253	93984.0633679107	126561.268794984	112981.868202601
53	11800.3463952454	392201.781728791	536780.831374726	300661.717476178	237059.369248884	121372.18000623	197125.238260132	135397.02515085	134061.867410407	98337.8802864467	260041.162274672	146765.214145074	174961.300483825	81025.5158097794	15162.1411251026	94227.0208776941	127010.978887149	113431.739122635
54	11782.2569526364	392201.781728791	536535.837841465	300661.717476178	236937.613024308	121250.32038775	198265.889296882	136845.121676527	134544.973238913	99143.2683313808	260455.240558549	147700.686473195	175994.739943269	81309.5311381061	15212.715311644	94510.4713057749	127396.444680433	113881.610042668
55	11776.2271384335	391957.875148114	536290.844308204	300418.365215979	236937.613024308	121189.39057851	199406.540333632	138293.218202205	135108.596705503	99948.6563763148	260972.838413395	148740.100171106	177131.523348657	81552.9728481005	15293.6340101102	94753.4288155583	127846.154772598	114331.480962701
56	11770.1973242305	391957.875148114	536290.844308204	300418.365215979	236815.856799732	121128.46076927	200443.495821586	139741.314727882	135591.702534009	100713.775019002	261490.436268241	149779.513869017	178164.962808101	81755.8409397624	15344.2081966515	94996.3863253418	128231.620565883	114717.084608443
57	11764.1675100275	391713.968567437	536045.850774943	300296.689085879	236694.100575157	120945.67134155	201584.146858336	141108.961446578	136074.808362515	101478.893661689	261904.514552118	150714.986197137	179405.090159433	82039.8562680891	15404.8972205012	95239.3438351253	128617.086359167	115166.955528477
58	11752.1078816215	391470.06198676	536045.850774943	300175.01295578	236694.100575157	120884.74153231	202621.102346291	142476.608165273	136638.431829105	102244.012304377	262318.592835995	151754.399895049	180438.529618877	82283.2979780835	15455.4714070426	95522.794263206	129002.552152451	115552.559174219
59	11734.0184390126	391470.06198676	535555.863708422	300053.33682568	236572.344350581	120762.88191383	203761.75338304	143763.805076987	137121.537657611	103009.130947064	262836.190690841	152793.81359296	181575.313024265	82526.7396880778	15536.3901055087	95765.7517729895	129388.017945735	116002.430094252
60	11727.9886248096	391226.155406083	535555.863708422	299931.66069558	236450.588126005	120701.95210459	204798.708870995	145051.0019887	137604.643486117	103733.980187505	263353.788545687	153833.227290871	182712.096429653	82770.1813980721	15576.8494547418	96049.2022010702	129773.483739019	116452.301014285
61	11715.9289964036	390982.248825406	535310.870175161	299809.984565481	236450.588126005	120580.09248611	205835.664358949	146418.648707396	138168.266952708	104418.560025699	263767.866829564	154664.7582492	183952.223780986	82973.0494897341	15657.768153208	96292.1597108537	130158.949532304	116773.637385738
62	11715.9289964036	390982.248825406	535310.870175161	299688.308435381	236328.83190143	120519.162676869	206872.619846904	147625.395812127	138651.372781213	105103.139863893	264285.46468441	155704.171947111	185089.007186374	83216.4911997284	15718.4571770577	96535.1172206372	130480.171026707	117223.508305771
63	11709.8991822006	390982.248825406	535065.8766419	299566.632305281	236207.075676854	120397.303058389	208013.270883653	148912.59272384	139134.478609719	105787.719702087	264699.542968286	156743.585645023	186225.790591762	83459.9329097227	15779.1462009073	96778.0747304207	130865.636819991	117544.844677223
64	11703.8693679976	390494.435664051	535065.8766419	299566.632305281	236207.075676854	120275.443439909	209050.226371608	150119.339828571	139617.584438225	106472.299540281	265217.140823133	157679.057973143	187362.57399715	83662.8010013847	15829.7203874487	97021.0322402042	131186.858314395	117930.448322966
65	11691.8097395916	390494.435664051	534820.883108639	299444.956175182	236085.319452278	120153.583821429	210087.181859562	151326.086933303	140181.207904816	107156.879378475	265838.258248948	158718.471671054	188499.357402538	83865.6690930466	15910.6390859149	97263.9897499877	131572.324107679	118251.784694418
66	11691.8097395916	390494.435664051	534575.889575378	299323.280045082	236085.319452278	120092.654012189	211124.137347517	152532.834038034	140664.313733322	107841.459216668	266252.336532825	159653.943999174	189739.484753871	84109.1108030409	15971.3281097645	97506.9472597712	131893.545602083	118573.12106587
67	11679.7501111857	390250.529083374	534330.896042117	299201.603914983	235963.563227703	120031.724202949	212161.092835471	153659.131335783	141147.419561828	108445.500250369	266666.414816702	160589.416327295	190979.612105203	84311.9788947029	16021.9022963059	97749.9047695546	132279.011395367	119022.991985903
68	11673.7202969827	390006.622502697	534330.896042117	299201.603914983	235841.807003127	119970.794393709	213198.048323425	154785.428633532	141630.525390334	109089.810686316	267184.012671548	161524.888655415	192426.427348424	84555.4206046972	16082.5913201555	97992.8622793381	132600.23288977	119280.061083065
69	11667.6904827797	390006.622502697	534085.902508856	299079.927784883	235841.807003127	119788.004965989	214235.00381138	155911.725931282	142113.63121884	109693.851720017	267598.090955425	162460.360983535	193459.866807868	84758.2886963591	16143.2803440052	98235.8197891216	132985.698683055	119601.397454517
70	11655.6308543737	389762.71592202	534085.902508856	298958.251654783	235720.050778551	119727.075156748	215168.263750539	157038.023229031	142596.737047346	110297.892753717	268115.688810271	163499.774681446	194596.650213256	84961.1567880211	16193.8545305465	98478.7772989051	133306.920177458	119987.00110026
71	11661.6606685767	389762.71592202	533840.908975595	298836.575524684	235720.050778551	119666.145347508	216101.523689698	158083.870719798	143079.842875852	110861.664385171	268529.767094148	164435.247009566	195836.777564589	85164.024879683	16244.4287170879	98681.2418903913	133628.141671862	120308.337471712
72	11649.6010401707	389518.809341343	533840.908975595	298714.899394584	235598.294553975	119605.215538268	217138.479177652	159129.718210565	143482.431066273	111425.436016625	269047.364948994	165370.719337686	197076.904915921	85366.892971345	16315.2325782458	98964.692318472	133949.363166265	120629.673843164
73	11655.6308543737	389518.809341343	533595.915442334	298593.223264484	235598.294553975	119483.355919788	218071.739116811	160095.11589435	143965.536894779	112029.477050325	269564.96280384	166306.191665807	198110.344375365	85610.3346813393	16375.9216020955	99207.6498282555	134270.584660669	120951.010214617
74	11643.5712259677	389274.902760666	533350.921909073	298593.223264484	235476.5383294	119361.496301308	219108.694604766	161140.963385117	144448.642723285	112552.979279533	269979.041087716	167241.663993927	199350.471726698	85772.6291546689	16426.4957886368	99450.607338039	134591.806155072	121272.346586069
75	11649.6010401707	389030.996179989	533350.921909073	298471.547134385	235354.782104824	119361.496301308	220041.954543924	162106.361068902	144931.748551791	113116.750910986	270393.119371593	168073.194952256	200487.255132086	85975.4972463308	16487.1848124865	99653.0719295252	134913.027649476	121593.682957521
76	11637.5414117648	389030.996179989	533105.928375812	298349.871004285	235354.782104824	119239.636682828	220975.214483083	163071.758752687	145414.854380297	113640.253140194	270910.71722644	169008.667280376	201727.382483418	86178.3653379927	16527.6441617196	99896.0294393087	135234.249143879	121915.019328973
77	11637.5414117648	389030.996179989	533105.928375812	298228.194874186	235233.025880248	119178.706873588	221908.474422242	164037.156436472	145817.442570719	114163.755369401	271324.795510316	169944.139608496	202967.509834751	86340.6598113223	16578.218348261	100138.986949092	135491.226339402	122172.088426135
78	11631.5115975618	388787.089599312	532860.934842551	298106.518744086	235233.025880248	119117.777064348	222841.734361401	165002.554120257	146300.548399225	114687.257598608	271842.393365162	170879.611936616	204207.637186083	86543.5279029842	16649.0222094189	100341.451540578	135812.447833805	122429.157523297
79	11625.4817833588	388543.183018635	532615.94130929	297984.842613986	235111.269655673	118995.917445868	223774.99430056	165887.50199706	146703.136589646	115210.759827815	272256.471649039	171711.142894945	205241.076645527	86705.8223763138	16699.5963959602	100584.409050362	136069.425029328	122750.493894749
80	11625.4817833588	388543.183018635	532615.94130929	297984.842613986	235111.269655673	118995.917445868	224811.949788515	166852.899680845	147186.242418152	115734.262057022	272774.069503885	172646.615223066	206481.203996859	86908.6904679757	16729.9409078851	100786.873641848	136390.646523732	123007.562991911
81	11619.4519691558	388543.183018635	532370.947776029	297863.166483887	234989.513431097	118934.987636627	225745.209727674	167737.847557648	147669.348246658	116217.494883982	273291.667358731	173582.087551186	207617.987402247	87070.9849413053	16790.6299317347	100989.338233334	136711.868018135	123264.632089073
82	11619.4519691558	388299.276437957	532125.954242768	297863.166483887	234989.513431097	118752.198208907	226678.469666833	168622.795434451	148152.454075164	116700.727710943	273705.745642608	174413.618509515	208754.770807636	87273.8530329672	16861.4337928926	101232.295743118	136968.845213658	123521.701186234
83	11619.4519691558	388055.36985728	532125.954242768	297619.814223687	234867.757206521	118752.198208907	227508.034057196	169507.743311254	148555.042265586	117224.22994015	274119.823926485	175349.090837635	209891.554213024	87436.1475062968	16881.6634675092	101434.760334604	137225.822409181	123843.037557687
84	11619.4519691558	388055.36985728	532125.954242768	297619.814223687	234867.757206521	118630.338590427	228544.989545151	170392.691188057	148957.630456008	117667.193364864	274637.421781331	176180.621795964	211028.337618412	87639.0155979587	16942.3524913588	101677.717844388	137482.799604704	124164.373929139
85	11613.4221549528	387811.463276603	531880.960709507	297498.138093588	234746.000981946	118630.338590427	229374.553935514	171197.189257878	149440.736284514	118110.156789577	275051.500065208	177116.094124084	212165.1210238	87801.3100712883	16992.9266779002	101880.182435874	137804.021099107	124357.17575201
86	11613.4221549528	387811.463276603	531635.967176247	297376.461963488	234746.000981946	118508.478971947	230307.813874673	172001.687327699	149843.324474935	118593.389616538	275465.578349085	177947.625082413	213301.904429188	87963.6045446178	17043.5008644416	102082.64702736	137996.753995749	124549.977574881
87	11613.4221549528	387811.463276603	531635.967176247	297376.461963488	234624.24475737	118508.478971947	231241.073813832	172806.18539752	150245.912665357	118996.083639005	275983.176203931	178779.156040742	214542.031780521	88125.8990179474	17114.3047255995	102325.604537144	138317.975490153	124871.313946334
88	11613.4221549528	387567.556695926	531390.973642986	297254.785833389	234502.488532794	118447.549162707	232070.638204196	173530.233660358	150648.500855778	119439.047063719	276397.254487808	179610.686999071	215575.471239964	88328.7671096093	17144.6492375243	102568.562046927	138574.952685676	125064.115769205
89	11607.3923407498	387567.556695926	531390.973642986	297133.109703289	234502.488532794	118386.619353467	232900.202594559	174334.731730179	151051.0890462	119841.741086186	276811.332771685	180442.2179574	216815.598591297	88491.0615829389	17185.1085867574	102771.026638413	138831.929881198	125321.184866367
90	11607.3923407498	387323.650115249	531145.980109725	297011.433573189	234502.488532794	118264.759734987	233729.766984923	175058.779993018	151534.194874706	120284.704510899	277328.930626531	181273.748915729	217849.038050741	88653.3560562684	17255.9124479153	102973.4912299	139088.907076721	125578.253963529
91	11607.3923407498	387079.743534572	531145.980109725	296889.75744309	234380.732308219	118264.759734987	234559.331375286	175782.828255857	151936.783065128	120647.12913112	277639.489339439	182105.279874058	218985.821456129	88815.650529598	17296.3717971484	103175.955821386	139345.884272244	125771.0557864
92	11601.3625265468	387079.743534572	530900.986576464	296889.75744309	234380.732308219	118142.900116506	235492.591314445	176506.876518695	152339.371255549	121090.092555833	278157.087194285	182936.810832387	220225.948807461	89018.5186212599	17346.9459836898	103378.420412872	139538.617168886	126028.124883562
93	11607.3923407498	386835.836953895	530900.986576464	296889.75744309	234258.976083643	118081.970307266	236322.155704809	177230.924781534	152741.959445971	121492.7865783	278571.165478161	183768.341790716	221259.388266905	89180.8130945895	17377.2904956146	103580.885004358	139795.594364409	126220.926706433
94	11607.3923407498	386835.836953895	530655.993043203	296646.40518289	234258.976083643	117899.180879546	237255.415643968	177954.973044373	153144.547636393	121855.211198521	278985.243762038	184599.872749045	222292.827726349	89343.107567919	17448.0943567725	103823.842514142	140052.571559932	126413.728529304
95	11595.3327123439	386835.836953895	530410.999509942	296646.40518289	234137.219859067	118021.040498026	237981.284485536	178679.021307212	153547.135826814	122217.635818741	279399.322045915	185431.403707374	223429.611131737	89424.2548045838	17478.4388686973	104026.307105628	140309.548755455	126670.797626466
96	11607.3923407498	386591.930373218	530655.993043203	296524.729052791	234137.219859067	117960.110688786	238914.544424695	179322.619763068	153949.724017236	122620.329841208	279813.400329792	186158.993295912	224566.394537125	89627.1228962458	17529.0130552387	104228.771697114	140502.281652097	126863.599449337
