[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 05:43:16
Order : 54
Analyse step ID : 13150

[SAMPLE]
Sample Name : T27-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	12994.2496074368	384396.771147124	537025.824907987	293847.854190599	237668.150371762	122103.337717111	371198.476016413	220432.471130914	212002.941076037	138449.9471143	382161.73438322	340096.161956575	424031.282090029	115918.827575633	27087.5343115576	142309.656555273	157783.998051006	140873.865244654
8	12988.2197932338	388543.183018635	539475.760240597	296768.08131299	238885.712617519	123626.582948113	334908.122215926	206031.955681121	209104.306105001	127335.291674059	378642.368465281	336977.920862841	424238.126617878	115918.827575633	27077.4194742493	142390.468398859	157783.998051006	140681.063421783
9	12976.1601648279	391226.155406083	540700.727906902	298714.899394584	239738.006189549	124662.389705195	298203.021514861	185436.805093707	203226.518524845	115254.144456406	370775.550531065	327623.197581639	424238.126617878	115878.253957301	26935.8117519335	142390.468398859	157655.509453244	140231.19250175
10	12970.1303506249	393421.314632177	541435.708506684	300175.01295578	240103.274863276	125454.477225316	266682.25707101	163634.907401562	194691.648887906	104139.489016166	359389.366678911	310888.637045267	422790.214922936	115513.091392309	26571.6776088356	142390.468398859	157141.555062199	139074.381564522
11	12939.9812796099	394884.754116239	541925.695573206	301270.098126676	240225.031087852	125941.915699236	241195.846498194	144005.154497933	184707.461765449	94955.2504977237	346347.010630079	289164.890758921	418239.635310262	114498.750934	25883.868671873	141905.597337342	155920.913383465	137082.096061518
12	12921.891837001	395860.380438948	541925.695573206	302000.154907274	240346.787312428	126368.424363917	221389.996678265	127754.293487552	174562.239366824	87626.2192888239	333304.654581248	265882.023925708	408724.787029218	112713.511727375	24912.8442902787	140612.607839963	153865.095819283	134125.801444158
13	12897.772580189	396348.193600302	541925.695573206	302365.183297573	240346.787312428	126612.143600877	206146.751005335	114962.7741774	165222.193349042	82069.041778779	320883.36310617	242910.981201869	394245.670079802	110116.800154102	23739.5231625189	137945.817001619	150974.102369651	130526.834083893
14	12861.5936949711	396592.100180979	541925.695573206	302730.211687872	240225.031087852	126734.003219357	194740.240637837	105228.347532568	157009.39426444	77840.7545428753	309704.200778601	222330.589983225	375422.818045562	106911.484305843	22475.1684989847	133986.036665896	147376.421632332	126606.530352176
15	12831.4446239562	396592.100180979	541680.702039945	302973.563948071	240103.274863276	126794.933028597	186133.510087815	97944.9925551679	150004.359751104	74740.0105698792	299767.167598539	204452.674379151	353704.142621439	103381.579510925	21271.5028593001	129056.514207139	143457.519400609	122429.157523297
16	12801.2955529412	396592.100180979	541435.708506684	303095.240078171	239981.518638701	126734.003219357	179704.386062498	92675.6726271486	144207.089809032	72525.1934463106	291486.306615154	189381.175759437	331158.08908592	99770.5274793428	20108.2965688486	123561.308843278	139410.128571125	118573.12106587
17	12765.1166677233	396592.100180979	541190.714973424	303216.91620827	239981.518638701	126734.003219357	175038.086366703	88894.6339001729	139456.549162057	70994.9561609359	284033.531730107	176908.211384502	308818.88007825	96281.1963027574	19076.5831634046	118066.103479417	135491.226339402	114974.153705605
18	12734.9675967084	396592.100180979	540945.721440162	303216.91620827	239738.006189549	126612.143600877	171616.133256454	86400.7572930187	135672.220172093	69988.2211047684	278236.929041737	166825.898514762	287927.582765522	93075.8804544987	18166.24780566	112813.333646315	131957.789900963	111889.324539664
19	12704.8185256934	396592.100180979	540945.721440162	303095.240078171	239616.249964974	126429.354173157	169231.135634159	84832.0284594862	132693.067562973	69504.9882778079	273061.390927122	158510.588931472	269104.730731282	90154.5799345668	17387.4053329229	108045.43487473	128809.819255809	109254.366293756
20	12668.6396404755	396348.193600302	540455.734373641	303216.91620827	239372.737515822	126246.564745437	167675.702402227	84027.5521345978	130277.538420443	69303.6412665744	268920.960435429	151754.399895049	252557.168503378	87598.4419796263	16709.7112332685	104004.842695421	126111.558702819	107133.546242171
21	12632.4607552576	396104.287019625	540210.74084038	303095.240078171	239250.981291246	126246.564745437	166742.442463068	83826.4330533757	128345.115106419	69343.9106688211	265608.616042075	146349.44866591	237897.763563949	85407.4665896774	16133.1655066969	100610.745264801	123863.008241995	105462.597110619
22	12602.3116842427	395860.380438948	539965.747307119	302973.563948071	239250.981291246	125941.915699236	166223.964719091	84067.7759508422	126976.315258986	69666.0658867948	262710.31469789	142087.852504474	225496.490050624	83581.6537647199	15677.9978278246	98033.3551976354	122064.167873335	104177.251624811
23	12572.1626132277	395860.380438948	539720.753773858	302851.887817971	239129.225066671	125820.056080756	166120.269170295	84711.357010753	125768.550687721	70149.2987137552	260433.07792746	138657.787301366	214955.407564298	82039.8562680891	15303.7488474184	95765.7517729895	120650.79329796	103213.242510454
24	12535.9837280098	395616.473858271	539475.760240597	302730.211687872	238885.712617519	125637.266653036	166327.660267886	85676.7286006191	124963.374306878	70753.3397474557	258776.905730783	136059.253056588	205861.140321193	80782.0740997851	14980.0740535537	93984.0633679107	119558.640216988	102570.569767549
25	12511.8644711979	395128.660696917	539230.766707336	302730.211687872	238885.712617519	125454.477225316	166638.746914273	86883.4430879518	124399.750840287	71478.1889878964	257327.75505869	133876.484290974	198420.376213198	79767.7336414754	14737.3179581551	92607.3041458042	118851.9529293	102184.966121807
26	12481.7154001829	395128.660696917	538740.779640814	302730.211687872	238763.956392944	125210.757988355	167260.920207045	88251.0528402621	123997.162649866	72323.8464350771	256085.625911182	132421.305113899	192013.051564647	78956.2612748276	14545.1360492979	91554.4882700758	118273.754239374	101927.897024645
27	12445.536514965	394884.754116239	538740.779640814	302486.859427672	238642.200168368	125149.828179115	167986.789048613	89779.5578575502	123755.609735613	73209.7732845046	255257.539812844	131277.950046196	186535.822429595	78307.0833815094	14383.2986523655	90744.6299041309	117952.53274497	101863.629750354
28	12415.3874439501	394884.754116239	538495.786107553	302365.183297573	238520.443943792	124967.038751395	168712.657890181	91428.7343235715	123675.092097528	74135.9695361787	254636.47523909	130550.360457658	182092.032753987	77779.6263431884	14272.0354419745	90218.2219662667	117759.799848328	101927.897024645
29	12379.2085587322	394396.940954885	538005.799041031	302121.831037374	238276.931494641	124723.319514435	169749.613378136	93198.5822383261	123675.092097528	75102.4351900996	254222.432189921	129926.712238911	178371.65069999	77414.4637781969	14191.1167435083	89813.2927832942	117759.799848328	102120.698847516
30	12355.0893019202	394153.034374208	538005.799041031	302121.831037374	238276.931494641	124601.459895954	170682.873317295	95008.6539693251	123755.609735613	76109.1702462671	253933.507587488	129718.829499329	175271.332321658	77211.5956865349	14130.4277196587	89529.8423552135	117824.044147209	102377.767944678
31	12324.9402309053	394153.034374208	537760.80550777	301878.478777174	238155.175270065	124418.670468234	171719.828805249	96858.9495165685	123916.645011781	77156.1747046814	253726.46844555	129718.829499329	172791.077618993	77008.727594873	14089.9683704256	89408.3636003217	117952.53274497	102699.10431613
32	12300.8209740933	393665.221212854	537515.811974509	301878.478777174	237911.662820914	124235.881040514	172860.479841999	98749.4688800563	124238.715564119	78203.1791630956	253622.94887458	129718.829499329	170724.198700106	76927.5803582082	14079.8535331173	89408.3636003217	118209.509940493	103084.707961873
33	12276.7017172814	393665.221212854	537270.818441248	301756.802647075	237911.662820914	124114.021422034	174001.130878749	100639.988243544	124480.268478372	79250.1836215099	253622.94887458	130030.653608703	169174.03951094	76927.5803582082	14110.1980450421	89448.856518619	118466.487136016	103534.578881906
34	12246.5526462664	393421.314632177	537025.824907987	301635.126516975	237789.906596338	123870.302185074	175038.086366703	102530.507607032	124802.339030709	80297.1880799241	253622.94887458	130342.477718076	167830.568213663	76927.5803582082	14120.3128823504	89570.3352735107	118851.9529293	103984.449801939
35	12228.4632036575	393177.4080515	536780.831374726	301513.450386875	237668.150371762	123687.512757353	176178.737403453	104461.250786764	125204.927221131	81344.1925383384	253829.988016519	130862.184567032	166900.472700164	77008.727594873	14130.4277196587	89651.3211101052	119173.174423703	104434.320721972
36	12204.3439468455	393177.4080515	536535.837841465	301270.098126676	237668.150371762	123565.653138873	177319.388440203	106351.770150252	125526.997773468	82391.1969967527	253933.507587488	131381.891415987	166280.409024498	77130.4484498701	14160.7722315835	89813.2927832942	119494.395918107	104884.191642005
37	12186.2545042366	392933.501470823	536535.837841465	301148.421996577	237424.637922611	123321.933901913	178460.039476953	108242.28951374	126010.103601974	83438.2014551669	254244.066300396	132109.481004525	165763.689294776	77292.7429231997	14201.2315808166	90015.7573747804	119944.106010272	105398.329836329
38	12156.1054332216	392689.594890145	536290.844308204	301026.745866477	237424.637922611	123200.074283433	179704.386062498	110132.808877228	126412.691792396	84444.9365113345	254451.105442334	132733.129223272	165660.345348832	77455.0373965293	14241.6909300497	90218.2219662667	120329.571803556	105912.468030652
39	12138.0159906127	392689.594890145	536045.850774943	301026.745866477	237181.12547346	123078.214664953	180948.732648043	112023.328240716	126895.797620902	85451.671567502	254761.664155242	133460.71881181	165660.345348832	77657.9054881912	14302.3799538993	90501.6723943474	120715.03759684	106426.606224976
40	12119.9265480037	392445.688309468	535800.857241683	300783.393606278	237181.12547346	122895.425237232	181985.688135998	113873.623787959	127378.903449408	86498.6760259163	255175.742439119	134396.19113993	165660.345348832	77860.7735798531	14363.068977749	90744.6299041309	121164.747689005	106940.7444193
41	12089.7774769888	392201.781728791	535800.857241683	300661.717476178	237059.369248884	122773.565618752	183230.034721543	115683.695518958	127862.009277914	87465.1416798371	255486.301152026	135227.722098259	165970.377186665	78023.0680531827	14433.8728389069	90987.5874139144	121678.702080051	107454.882613623
42	12083.7476627858	392201.781728791	535555.863708422	300540.041346078	237059.369248884	122651.706000272	184370.685758293	117493.767249957	128345.115106419	88471.8767360047	255796.859864934	136059.253056588	166280.409024498	78307.0833815094	14474.33218814	91230.5449236978	122064.167873335	108033.288082237
43	12065.6582201768	391957.875148114	535555.863708422	300418.365215979	236815.856799732	122529.846381792	185615.032343838	119263.615164712	128828.220934925	89398.0729876788	256107.418577842	136994.725384708	166693.784808275	78509.9514731713	14524.9063746813	91473.5024334813	122513.8779655	108483.15900227
44	12041.5389633649	391957.875148114	535065.8766419	300296.689085879	236815.856799732	122407.986763312	186755.683380588	120993.239263222	129311.326763431	90364.5386415997	256625.016432688	137930.197712828	167313.848483942	78753.3931831657	14595.7102358393	91756.9528615621	122899.343758784	108997.297196594
45	12017.4197065529	391713.968567437	535065.8766419	300175.01295578	236694.100575157	122225.197335592	188000.029966133	122722.863361732	129874.950230022	91331.0042955205	256935.575145595	138865.670040949	167830.568213663	78996.83489316	14656.3992596889	91999.9103713455	123349.053850949	109511.435390917
46	12005.360078147	391470.06198676	534820.883108639	300053.33682568	236572.344350581	122103.337717111	189140.681002883	124452.487460242	130438.573696612	92257.2005471947	257453.173000441	139905.08373886	168657.319781218	79280.8502214867	14717.0882835386	92283.3607994263	123734.519644233	109961.306310951
47	11999.330263944	391226.155406083	534575.889575378	299931.66069558	236572.344350581	121981.478098631	190281.332039633	126101.663926263	130921.679525118	93143.1273966221	257867.251284318	140840.55606698	169380.727402829	79483.7183131487	14787.8921446965	92526.3183092097	124248.474035279	110411.177230984
48	11975.211007132	390982.248825406	534330.896042117	299809.984565481	236572.344350581	121859.618480151	191421.983076383	127750.840392285	131485.302991708	94069.3236482963	258281.329568195	141776.0283951	170310.822916328	79767.7336414754	14848.5811685461	92809.7687372905	124698.184127444	110925.315425307
49	11957.1215645231	390982.248825406	534330.896042117	299688.308435381	236450.588126005	121737.758861671	192666.329661928	129319.569225817	131968.408820214	94955.2504977237	258798.927423041	142815.442093011	171137.574483883	80011.1753514697	14919.385029704	93052.726247074	125083.649920728	111439.453619631
50	11945.0619361171	390738.342244729	534085.902508856	299566.632305281	236328.83190143	121615.899243191	193806.980698678	130888.29805935	132451.51464872	95800.9079449045	259213.005706918	143750.914421132	172067.669997383	80295.1906797964	15000.3037281702	93376.669593452	125533.360012893	111825.057265373
51	11933.0023077111	390494.435664051	534085.902508856	299444.956175182	236328.83190143	121554.969433951	194843.936186632	132420.382292513	133015.138115311	96646.5653920852	259627.083990795	144686.386749252	173101.109456827	80538.6323897908	15050.8779147116	93619.6271032354	125918.825806177	112339.195459697
52	11920.9426793051	390494.435664051	533840.908975595	299323.280045082	236207.075676854	121433.109815471	195984.587223382	133948.928625172	133498.243943816	97451.9534370193	260144.681845641	145725.800447163	174134.54891627	80782.0740997851	15131.7966131778	93862.5846130189	126368.535898342	112789.06637973
53	11908.8830508992	390250.529083374	533840.908975595	299201.603914983	236085.319452278	121250.32038775	197125.238260132	135397.02515085	133981.349772322	98297.6108842	260558.760129518	146765.214145074	175271.332321658	81025.5158097794	15192.4856370274	94146.0350410996	126754.001691626	113238.937299763
54	11896.8234224932	390006.622502697	533350.921909073	299201.603914983	236085.319452278	121128.46076927	198265.889296882	136845.121676527	134544.973238913	99102.9989291341	261076.357984364	147700.686473195	176201.427835158	81309.5311381061	15263.2894981853	94388.9925508831	127203.711783791	113688.808219796
55	11890.7936082902	390006.622502697	533350.921909073	299079.927784883	235963.563227703	121006.60115079	199302.844784836	138293.218202205	135028.079067419	99868.1175718214	261490.436268241	148636.158801315	177338.211240546	81552.9728481005	15344.2081966515	94672.4429789639	127589.177577075	114138.679139829
56	11872.7041656813	389762.71592202	533105.928375812	298958.251654783	235841.807003127	120884.74153231	200443.495821586	139741.314727882	135591.702534009	100673.505616755	262008.034123087	149779.513869017	178371.65069999	81836.9881764272	15384.6675458846	94915.4004887473	127974.64337036	114588.550059862
57	11860.6445372753	389762.71592202	533105.928375812	298836.575524684	235841.807003127	120823.81172307	201584.146858336	141108.961446578	136074.808362515	101398.354857196	262525.631977933	150714.986197137	179508.434105378	82039.8562680891	15455.4714070426	95158.3579985308	128360.109163644	114974.153705605
58	11854.6147230723	389518.809341343	532860.934842551	298836.575524684	235720.050778551	120762.88191383	202621.102346291	142476.608165273	136557.914191021	102163.473499883	262836.190690841	151754.399895049	180645.217510766	82283.2979780835	15506.0455935839	95401.3155083143	128745.574956928	115359.757351348
59	11848.5849088693	389518.809341343	532615.94130929	298593.223264484	235598.294553975	120701.95210459	203658.057834245	143763.805076987	137041.020019527	102888.322740324	263353.788545687	152689.872223169	181885.344862098	82567.3133064102	15586.9642920501	95684.765936395	129131.040750212	115745.360997091
60	11830.4954662603	389274.902760666	532370.947776029	298593.223264484	235476.5383294	120519.162676869	204695.013322199	145051.0019887	137604.643486117	103613.171980765	263871.386400533	153729.28592108	182918.784321542	82770.1813980721	15627.4236412832	95887.2305278813	129452.262244616	116130.964642833
61	11824.4656520574	389030.996179989	532370.947776029	298471.547134385	235476.5383294	120458.232867629	205835.664358949	146338.198900413	138087.749314623	104297.751818959	264285.46468441	154664.7582492	184158.911672875	82973.0494897341	15698.2275024411	96170.680955962	129901.972336781	116580.835562866
62	11818.4358378544	389030.996179989	532370.947776029	298349.871004285	235354.782104824	120275.443439909	206768.924298108	147625.395812127	138570.855143129	105022.601059399	264803.062539256	155600.23057732	185295.695078263	83216.4911997284	15758.9165262908	96413.6384657455	130223.193831184	116902.171934319
63	11812.4060236514	388787.089599312	532125.954242768	298228.194874186	235354.782104824	120275.443439909	208013.270883653	148912.59272384	139134.478609719	105707.180897593	265217.140823133	156743.585645023	186432.478483651	83459.9329097227	15829.7203874487	96656.595975529	130608.659624469	117287.775580061
64	11800.3463952454	388543.183018635	531880.960709507	298228.194874186	235354.782104824	120153.583821429	208946.530822812	150119.339828571	139617.584438225	106391.760735787	265734.738677979	157679.057973143	187569.261889039	83703.374619717	15880.2945739901	96899.5534853124	130929.881118872	117673.379225804
65	11794.3165810424	388543.183018635	531880.960709507	298106.518744086	235111.269655673	120092.654012189	209983.486310767	151326.086933303	140100.690266731	107036.071171734	266252.336532825	158614.530301263	188809.389240371	83906.242711379	15930.8687605314	97102.0180767987	131315.346912156	117994.715597256
66	11788.2867668394	388543.183018635	531635.967176247	297984.842613986	235111.269655673	120031.724202949	211020.441798721	152452.384231052	140583.796095237	107680.381607682	266666.414816702	159550.002629383	190049.516591704	84149.6844213733	15991.5577843811	97385.4685048794	131636.56840656	118380.319242999
67	11776.2271384335	388299.276437957	531390.973642986	297863.166483887	235111.269655673	119909.864584469	212057.397286676	153578.681528801	141066.901923743	108324.692043629	267184.012671548	160589.416327295	191186.299997092	84311.9788947029	16052.2468082307	97628.4260146629	132022.034199844	118701.655614451
68	11776.2271384335	388055.36985728	531390.973642986	297741.490353787	234989.513431097	119848.934775229	213094.35277463	154704.97882655	141550.007752249	108928.733077329	267701.610526394	161420.947285624	192426.427348424	84555.4206046972	16123.0506693886	97871.3835244464	132343.255694247	119087.259260194
69	11776.2271384335	388055.36985728	531145.980109725	297619.814223687	234989.513431097	119727.075156748	214027.612713789	155831.2761243	142033.113580755	109532.77411103	268115.688810271	162356.419613744	193563.210753813	84758.2886963591	16203.9693678548	98114.3410342299	132664.477188651	119408.595631646
70	11770.1973242305	387811.463276603	531145.980109725	297498.138093588	234867.757206521	119666.145347508	215064.568201743	156877.123615067	142516.219409261	110136.81514473	268529.767094148	163291.891941864	194803.338105145	84961.1567880211	16254.5435543962	98357.2985440133	132985.698683055	119794.199277388
71	11758.1376958245	387811.463276603	530900.986576464	297376.461963488	234867.757206521	119544.285729028	216101.523689698	157922.971105834	142999.325237767	110700.586776184	268943.845378024	164331.305639775	196043.465456478	85204.5984980154	16295.0029036293	98600.2560537968	133306.920177458	120051.26837455
72	11758.1376958245	387567.556695926	530900.986576464	297376.461963488	234746.000981946	119483.355919788	216931.088080061	158968.818596601	143482.431066273	111264.358407638	269461.44323287	165266.777967895	197283.59280781	85366.892971345	16345.5770901707	98802.7206452831	133692.385970742	120372.604746003
73	11758.1376958245	387567.556695926	530655.993043203	297254.785833389	234746.000981946	119422.426110548	217968.043568016	160014.666087368	143885.019256695	111828.130039092	269979.041087716	166202.250296015	198420.376213198	85569.7610630069	16396.151276712	99045.6781550665	133949.363166265	120693.941117455
74	11740.0482532155	387323.650115249	530410.999509942	297254.785833389	234624.24475737	119300.566492068	219004.99905597	160980.063771153	144368.125085201	112391.901670546	270393.119371593	167033.781254345	199660.503564531	85772.6291546689	16456.8403005617	99288.63566485	134334.828959549	121015.277488907
75	11752.1078816215	387323.650115249	530166.005976681	297133.109703289	234502.488532794	119239.636682828	219938.258995129	161945.461454938	144851.230913707	112955.673302	270807.19765547	167969.253582465	200797.286969919	86016.0708646632	16527.6441617196	99531.5931746335	134591.806155072	121272.346586069
76	11740.0482532155	387079.743534572	530166.005976681	297011.433573189	234502.488532794	119239.636682828	220871.518934288	162991.308945705	145334.336742213	113479.175531207	271324.795510316	168904.725910585	201934.070375307	86178.3653379927	16588.3331855692	99774.550684417	134913.027649476	121593.682957521
77	11734.0184390126	387079.743534572	529921.01244342	296889.75744309	234380.732308219	119056.847255108	221804.778873447	163876.256822508	145736.924932634	114002.677760414	271842.393365162	169736.256868914	203070.853780695	86340.6598113223	16618.6776974941	100017.5081942	135234.249143879	121915.019328973
78	11727.9886248096	386835.836953895	529921.01244342	296889.75744309	234380.732308219	118995.917445868	222634.343263811	164841.654506293	146220.03076114	114485.910587374	272256.471649039	170775.670566825	204310.981132027	86543.5279029842	16669.2518840354	100179.479867389	135426.982040521	122172.088426135
79	11734.0184390126	386835.836953895	529676.018910159	296768.08131299	234380.732308219	118934.987636627	223671.298751765	165807.052190078	146703.136589646	115009.412816581	272670.549932916	171503.260155363	205447.764537416	86705.8223763138	16719.8260705768	100422.437377173	135748.203534925	122429.157523297
80	11721.9588106066	386591.930373218	529676.018910159	296646.40518289	234258.976083643	118874.057827387	224708.254239719	166692.000066881	147105.724780068	115532.915045789	273188.147787762	172542.673853274	206584.547942804	86908.6904679757	16770.4002571182	100665.394886956	136069.425029328	122686.226620459
81	11734.0184390126	386591.930373218	529431.025376898	296646.40518289	234137.219859067	118752.198208907	225537.818630083	167576.947943684	147588.830608574	116056.417274996	273705.745642608	173374.204811603	207824.675294136	87111.5585596377	16820.9744436595	100867.859478443	136326.402224851	123007.562991911
82	11715.9289964036	386591.930373218	529431.025376898	296403.052922691	234015.463634491	118752.198208907	226471.078569242	168461.895820487	147991.418798996	116499.380699709	274119.823926485	174309.677139724	208961.458699524	87273.8530329672	16881.6634675092	101070.324069929	136583.379420374	123264.632089073
83	11727.9886248096	386348.023792541	529186.031843637	296403.052922691	234015.463634491	118630.338590427	227404.338508401	169346.84369729	148474.524627502	116982.61352667	274430.382639393	175141.208098053	210098.242104912	87436.1475062968	16932.2376540505	101313.281579712	136840.356615897	123521.701186234
84	11727.9886248096	386348.023792541	529186.031843637	296281.376792592	234015.463634491	118569.408781187	228233.902898764	170151.341767111	148877.112817923	117425.576951384	274947.980494239	175972.739056382	211235.025510301	87639.0155979587	16992.9266779002	101556.239089496	137097.333811419	123778.770283396
85	11721.9588106066	386104.117211864	528941.038310376	296159.700662492	233893.707409916	118508.478971947	229167.162837923	170955.839836932	149279.701008345	117908.809778344	275362.058778116	176908.211384502	212475.152861633	87801.3100712883	17033.3860271333	101758.703680982	137418.555305823	124035.839380558
86	11721.9588106066	385860.210631186	528696.044777115	296159.700662492	233893.707409916	118508.478971947	230100.422777082	171760.337906752	149762.806836851	118311.503800811	275776.137061993	177739.742342831	213508.592321077	88004.1781629502	17094.0750509829	102001.661190766	137675.532501346	124292.90847772
87	11709.8991822006	385860.210631186	528696.044777115	296038.024532392	233771.95118534	118386.619353467	230929.987167446	172564.835976573	150165.395027272	118754.467225525	276190.215345869	178571.27330116	214748.719672409	88166.4726362798	17144.6492375243	102163.632863955	137932.509696869	124549.977574881
88	11709.8991822006	385860.210631186	528696.044777115	295916.348402293	233771.95118534	118264.759734987	231759.551557809	173288.884239412	150567.983217694	119197.430650238	276707.813200716	179402.804259489	215885.503077797	88328.7671096093	17185.1085867574	102406.590373738	138189.486892391	124742.779397753
89	11715.9289964036	385616.304050509	528451.051243854	295916.348402293	233650.194960764	118264.759734987	232692.811496968	174093.382309233	150970.571408116	119600.124672705	277225.411055562	180234.335217818	217022.286483186	88491.0615829389	17245.797610607	102609.054965224	138446.464087914	124999.848494915
90	11703.8693679976	385372.397469832	528206.057710593	295916.348402293	233528.438736189	118203.829925747	233522.375887332	174817.430572072	151373.159598537	120043.088097419	277639.489339439	181065.866176147	218055.725942629	88653.3560562684	17306.4866344567	102852.012475008	138703.441283437	125192.650317786
91	11703.8693679976	385372.397469832	528206.057710593	295794.672272193	233406.682511613	118142.900116506	234351.940277695	175541.47883491	151775.747788959	120445.782119886	278053.567623315	181897.397134476	219192.509348017	88815.650529598	17336.8311463815	103054.477066494	138960.41847896	125449.719414948
92	11709.8991822006	385128.490889155	527961.064177332	295551.320011994	233406.682511613	118081.970307266	235285.200216854	176345.976904731	152178.335979381	120808.206740107	278467.645907192	182728.928092805	220329.292753405	88977.9450029275	17367.1756583063	103256.94165798	139153.151375602	125642.521237819
93	11703.8693679976	385128.490889155	527961.064177332	295551.320011994	233406.682511613	118021.040498026	236114.764607218	176989.575360588	152580.924169802	121210.900762574	278881.724191069	183560.459051134	221362.732212849	89140.2394762571	17427.864682156	103418.913331169	139474.372870005	125899.590334981
94	11709.8991822006	385128.490889155	527961.064177332	295551.320011994	233284.926287037	117899.180879546	236944.328997581	177713.623623427	152983.512360224	121573.325382794	279295.802474946	184391.990009463	222499.515618237	89302.5339495866	17478.4388686973	103661.870840953	139667.105766648	126092.392157852
95	11697.8395537946	385128.490889155	527716.070644071	295429.643881894	233284.926287037	117838.251070306	237877.58893674	178357.222079283	153386.100550646	121976.019405261	279709.880758823	185119.579598001	223636.299023625	89464.8284229162	17518.8982179304	103864.335432439	139924.08296217	126349.461255014
96	11709.8991822006	384884.584308478	527471.077110811	295429.643881894	233284.926287037	117777.321261066	238707.153327104	179081.270342122	153788.688741067	122378.713427728	280123.9590427	185951.11055633	224566.394537125	89627.1228962458	17559.3575671635	104066.800023925	140116.815858813	126542.263077885
