[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 19:29:55
Order : 29
Analyse step ID : 13086

[SAMPLE]
Sample Name : H7-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	15997.0970805243	335433.123759087	453238.036532745	260873.6229336	213073.393007471	110648.533579977	421797.597886807	229201.500091961	218444.352122783	146101.340352146	419425.608808452	360022.267370958	493531.043447224	120097.910263869	32509.0871087924	148693.792198582	160867.724397279	143637.358039143
8	16015.1865231333	337993.681955721	454707.997732311	262698.764885094	214169.199028653	111745.270146299	395875.916600745	220915.169972807	216833.999361096	138852.652021555	417562.415087191	358775.077068287	493944.732502921	120138.483882202	32539.4316207172	148693.792198582	160867.724397279	143637.358039143
9	16015.1865231333	339700.720753477	455442.978332093	263793.850055991	214656.223926955	112537.35766642	366636.260110066	206675.554136978	212969.152733049	129832.062099041	412593.89849716	353786.315857604	493737.887975072	120097.910263869	32468.6277595593	148693.792198582	160867.724397279	143444.556216272
10	16015.1865231333	341041.965523143	455932.965398615	264888.935226888	214899.736376107	113146.65575882	339262.964671984	189861.544477722	207091.365152893	120730.931195076	404934.102087529	343393.063335348	493117.354391526	119935.61579054	32205.6419895442	148693.792198582	160610.747201757	142801.883473368
11	16009.1567089303	341773.553579324	456177.958931876	265497.315877386	215143.248825258	113573.164423501	315415.017888807	173288.884239412	199603.22481105	112596.292068523	395411.111956636	328426.779703299	489600.997418097	119327.011515554	31699.9001241305	148451.356667823	159904.059914069	141580.805261849
12	15985.0374521183	342383.210292808	456177.958931876	265862.344267685	215143.248825258	113877.813469701	296129.287011976	158405.669947726	191631.978640702	105669.767663735	385267.057251989	310758.250415463	481947.749887691	118109.802965582	30910.9428140851	147724.050075548	158683.418235336	139781.321581717
13	15972.9778237124	342749.004320899	456422.952465137	266227.372657984	215143.248825258	114121.532706662	280368.904790051	145775.050251539	183741.250108437	100031.898962164	375537.045596512	292881.856077182	469950.767272461	116283.990140625	29899.4590832577	146107.813203824	156820.333567795	137467.699707261
14	15954.8883811034	343114.798348989	456422.952465137	266349.048788083	215143.248825258	114243.392325142	268133.871223029	135638.374571796	176414.145042763	95559.2915314243	366428.098514788	275005.461738901	453610.049572406	113849.573040682	28776.7121420393	143441.02236548	154443.294509209	134832.741461353
15	15930.7691242914	343114.798348989	456422.952465137	266592.401048282	215143.248825258	114304.322134382	258594.692509758	127593.393873588	169811.698719849	92136.3923404546	358147.237531403	258999.852854627	433959.819426771	111049.993375747	27623.6206888961	139804.489404101	151680.789657339	131940.714118283
16	15900.6200532765	343114.798348989	456177.958931876	266592.401048282	215021.492600683	114243.392325142	251150.619182557	121318.308928985	164175.464053946	89559.1505966656	351108.505695526	244885.8672279	412447.988530496	108088.119237482	26531.2182596025	135521.461694034	148854.040506588	129112.954049503
17	15876.5007964646	343114.798348989	456177.958931876	266835.753308482	214899.736376107	114365.251943622	245551.059547603	116571.770317042	159424.92340697	87666.4886910706	344690.838433402	232516.844222756	390522.468578524	105126.245099218	25509.6196914668	130834.374766035	146027.291355837	126477.995803595
18	15852.3815396526	342992.867006293	455932.965398615	266592.401048282	215021.492600683	114365.251943622	241195.846498194	113112.428616812	155399.041502754	86297.3290146828	339515.300318787	222122.707243643	369217.482210098	102286.091815951	24568.9398217974	126389.723368795	143329.030802848	123971.572106267
19	15828.2622828407	342992.867006293	455932.965398615	266714.077178382	214899.736376107	114304.322134382	237981.284485536	110698.93440735	152017.300703212	85411.4021652553	334960.826777925	213287.690811397	349360.407536614	99729.9538610104	23739.5231625189	122106.695658727	140823.5031465	121850.752054683
20	15798.1132118257	342992.867006293	455687.971865354	266714.077178382	214777.980151531	114243.392325142	235596.286863241	109170.38807469	149279.701008345	84887.8999360482	331234.439335402	206011.794926018	331364.933613769	97417.2576160643	23041.599388248	118308.539010176	138639.196984556	120051.26837455
21	15767.9641408108	342870.935663596	455687.971865354	266714.077178382	214656.223926955	114182.462515902	233833.462533718	108204.990390905	147025.207141984	84686.5529248147	328336.137991217	199879.254108341	315231.060441563	95348.0030811125	22434.7091497516	114995.253423142	136776.112317016	118444.586517289
22	15737.8150697959	342749.004320899	455687.971865354	266714.077178382	214656.223926955	114060.602897421	232692.811496968	107883.191162977	145253.819104128	84726.8223270614	325644.858171617	194994.009728158	301165.632547845	93603.3374928198	21949.1969589544	112005.215210454	135234.249143879	117223.508305771
23	15713.6958129839	342627.072978202	455442.978332093	266592.401048282	214534.46770238	113999.673088181	231863.247106605	107963.640969959	143804.50161861	84928.1693382949	323574.642925771	190836.354936513	288961.805404766	92061.539996189	21534.4886293152	109661.671746454	133949.363166265	116323.766465705
24	15689.576556172	342627.072978202	455442.978332093	266592.401048282	214412.711477804	113877.813469701	231552.160460218	108365.890004869	142677.25468543	85330.8633607619	321711.449204509	187614.172472988	278412.734484477	90803.757827885	21200.6989981421	107722.187500386	132921.454384174	115552.559174219
25	15659.427485157	342505.141635505	455442.978332093	266470.724918183	214412.711477804	113816.883660461	231344.769362628	109170.38807469	141791.560666502	85854.365589969	320469.320057001	184911.696858419	269311.57525913	89748.8437512429	20917.4835535105	106105.950628662	132150.522797605	115038.420979896
26	15635.3082283451	342383.210292808	455197.984798832	266349.048788083	214412.711477804	113695.024041981	231448.464911423	110135.785758475	141066.901923743	86458.4066236696	319227.190909493	182728.928092805	261658.327728725	88896.7977662627	20705.0719700367	104893.772974869	131572.324107679	114652.817334153
27	15605.1591573302	342383.210292808	455197.984798832	266349.048788083	214290.955253228	113573.164423501	231655.856009014	111342.532863206	140583.796095237	87142.9864618635	318399.104811155	181273.748915729	255039.302837564	88166.4726362798	20543.2345731043	103843.219008249	131122.614015514	114460.015511282
28	15581.0399005182	342261.278950111	454952.991265571	266349.048788083	214290.955253228	113451.304805021	231966.9426554	112549.279967938	140261.7255429	87867.8357023041	317778.040237401	179922.511108445	249472.285509719	87598.4419796263	20401.6268507885	103035.100572387	130865.636819991	114331.480962701
29	15556.9206437063	342139.347607415	454707.997732311	266227.372657984	214169.199028653	113390.374995781	232485.420399377	113997.376493615	140020.172628647	88673.2237472382	317156.975663647	179090.980150116	244821.807942222	87152.1321779701	20340.9378269389	102550.22951087	130737.14822223	114331.480962701
30	15526.7715726913	342017.416264718	454707.997732311	266227.372657984	214047.442804077	113268.5153773	233107.59369215	115525.922826275	139939.654990563	89518.8811944189	316742.932614478	178363.390561578	240894.737996336	86827.5432313109	20270.1339657809	101984.546605767	130737.14822223	114395.748236991
31	15508.6821300824	341895.484922021	454707.997732311	266105.696527884	214047.442804077	113146.65575882	233729.766984923	117134.918965916	139859.137352478	90364.5386415997	316535.911089893	177947.625082413	237794.419618005	86543.5279029842	20209.4449419313	101742.111075008	130737.14822223	114588.550059862
32	15490.5926874734	341895.484922021	454463.00419905	265984.020397784	213925.686579501	113085.72594958	234455.635826491	118743.915105558	139939.654990563	91250.4654910271	316328.889565309	177843.683712622	235107.477023451	86381.2334296547	20209.4449419313	101580.487387836	130801.392521111	114717.084608443
33	15466.4734306615	341651.622236627	454463.00419905	266105.696527884	213925.686579501	112963.8663311	235181.504668059	120433.361052182	140100.690266731	92136.3923404546	316121.868040724	177739.742342831	232937.254158619	86259.5125746575	20199.330104623	101499.675544249	130929.881118872	114974.153705605
34	15442.3541738495	341773.553579324	454463.00419905	265984.020397784	213925.686579501	112842.00671262	236114.764607218	122122.806998806	140261.7255429	93062.5885921287	316121.868040724	177947.625082413	231283.751023509	86218.9389563251	20219.5597792396	101499.675544249	131122.614015514	115231.222802767
35	15412.2051028346	341529.69089393	454218.010665789	265862.344267685	213803.930354926	112781.07690338	236736.93789999	123731.803138447	140422.760819069	93948.5154415562	316121.868040724	178155.507821995	230043.623672177	86218.9389563251	20260.0191284727	101499.675544249	131315.346912156	115488.291899929
36	15406.1752886316	341407.759551233	454218.010665789	265862.344267685	213682.17413035	112659.2172849	237670.197839149	125501.698892053	140744.831371406	94874.7116932303	316121.868040724	178467.331931369	229113.528158677	86218.9389563251	20310.593315014	101499.675544249	131572.324107679	115745.360997091
37	15376.0262176167	341407.759551233	454218.010665789	265862.344267685	213682.17413035	112598.28747566	238499.762229513	127110.695031695	140986.384285659	95760.6385426578	316328.889565309	178987.038780324	228390.120537067	86259.5125746575	20340.9378269389	101661.299231422	131893.545602083	116130.964642833
38	15357.9367750077	341285.828208536	454218.010665789	265740.668137585	213682.17413035	112476.427857179	239433.022168672	128800.140978319	141308.454837996	96646.5653920852	316535.911089893	179402.804259489	227976.744753289	86340.6598113223	20381.3971761719	101742.111075008	132150.522797605	116516.568288576
39	15345.8771466017	341285.828208536	453973.017132528	265618.992007485	213560.417905774	112354.568238699	240262.586559035	130489.586924943	141550.007752249	97532.4922415127	316535.911089893	179922.511108445	227873.400807345	86462.3806663195	20421.856525405	101822.922918594	132407.499993128	116837.904660028
40	15321.7578897898	341041.965523143	453973.017132528	265618.992007485	213560.417905774	112293.638429459	241195.846498194	132179.032871566	141952.595942671	98378.1496886934	316742.932614478	180546.159327191	227770.0568614	86584.1015213166	20492.660386563	102065.358449353	132728.721487532	117159.24103148
41	15315.7280755868	341041.965523143	453973.017132528	265497.315877386	213438.661681198	112171.778810979	242129.106437353	133788.029011208	142274.666495008	99264.0765381209	316949.954139062	181273.748915729	227976.744753289	86705.8223763138	20553.3494104126	102226.982136525	132985.698683055	117544.844677223
42	15297.6386329778	340920.034180446	453728.023599267	265497.315877386	213316.905456623	112110.849001739	243062.366376512	135316.575343868	142677.25468543	100069.464583055	317156.975663647	181897.397134476	228286.776591122	86868.1168496433	20603.923596954	102388.605823697	133242.675878577	117930.448322966
43	15279.5491903689	340920.034180446	453728.023599267	265375.639747286	213438.661681198	112049.919192499	243995.626315671	136925.571483509	143079.842875852	100915.122030236	317363.997188232	182521.045353223	228803.496320844	87030.4113229729	20684.8422954202	102550.22951087	133628.141671862	118251.784694418
44	15261.4597477599	340798.102837749	453483.030066006	265253.963617187	213316.905456623	111928.059574019	244825.190706035	138534.567623151	143482.431066273	101760.779477416	317571.018712816	183352.576311552	229320.216050566	87192.7057963024	20755.6461565781	102792.665041628	133949.363166265	118573.12106587
45	15243.3703051509	340676.171495052	453483.030066006	265375.639747286	213195.149232047	111867.129764779	245862.146193989	140063.113955811	143885.019256695	102566.16752235	317985.061761986	184080.16590009	229940.279726232	87395.5738879644	20816.3351804277	102954.288728801	134206.340361788	119022.991985903
46	15237.340490948	340554.240152355	453483.030066006	265253.963617187	213195.149232047	111745.270146299	246795.406133148	141591.66028847	144287.607447117	103371.555567284	318399.104811155	184911.696858419	230663.687347843	87557.8683612939	20897.2538788939	103196.724259559	134527.561856191	119344.328357355
47	15219.251048339	340554.240152355	453483.030066006	265132.287487087	213073.393007471	111684.340337058	247728.666072307	143120.20662113	144690.195637538	104136.674209972	318606.12633574	185743.227816748	231490.438915398	87720.1628346235	20978.1725773601	103439.159790318	134848.783350595	119729.932003098
48	15219.251048339	340432.308809658	453483.030066006	265132.287487087	213195.149232047	111623.410527818	248661.926011466	144568.303146808	145092.78382796	104942.062254906	318813.147860324	186574.758775077	232420.534428897	87923.0309262854	21028.7467639015	103681.595321076	135170.004844998	120051.26837455
49	15195.131791527	340432.308809658	453238.036532745	265132.287487087	213073.393007471	111562.480718578	249595.185950625	146016.399672485	145495.372018381	105707.180897593	319227.190909493	187406.289733406	233453.973888341	88125.8990179474	21119.7802996759	103843.219008249	135491.226339402	120436.872020293
50	15189.1019773241	340188.446124265	452993.042999484	265010.611356987	212951.636782896	111501.550909338	250528.445889784	147384.046391181	145978.477846887	106432.030138034	319434.212434078	188133.879321944	234487.413347785	88328.7671096093	21150.1248116008	104085.654539007	135812.447833805	120758.208391745
51	15177.0423489181	340188.446124265	453238.036532745	264888.935226888	212951.636782896	111379.691290858	251358.010280147	148832.142916858	146381.066037309	107197.148780721	319848.255483247	189069.351650064	235417.508861284	88531.6352012712	21251.2731846835	104328.090069766	136069.425029328	121079.544763197
52	15171.0125347151	340066.514781568	452993.042999484	264888.935226888	212951.636782896	111379.691290858	252394.965768102	150199.789635554	146864.171865815	107881.728618915	320055.277007832	189796.941238602	236554.292266672	88734.5032929332	21311.9622085332	104570.525600524	136390.646523732	121465.14840894
53	15164.9827205121	340066.514781568	452993.042999484	264888.935226888	212829.88055832	111318.761481618	253328.225707261	151567.436354249	147266.760056237	108646.847261602	320469.320057001	190732.413566722	237691.07567206	88937.3713845951	21342.306720458	104812.961131283	136711.868018135	121786.484780392
54	15146.8932779031	339944.583438871	452993.042999484	264767.259096788	212829.88055832	111257.831672378	254261.48564642	152854.633265962	147669.348246658	109291.15769755	320883.36310617	191563.944525051	238827.859077448	89099.6658579247	21433.3402562324	104974.584818455	136968.845213658	122107.821151845
55	15128.8038352942	339944.583438871	452748.049466223	264767.259096788	212829.88055832	111135.972053898	255091.050036783	154061.380370694	148071.93643708	109975.737535744	321090.384630755	192395.47548338	239964.642482837	89302.5339495866	21504.1441173904	105217.020349214	137290.066708062	122429.157523297
56	15134.8336494972	339822.652096174	452748.049466223	264767.259096788	212708.124333744	111075.042244658	256024.309975942	155348.577282407	148555.042265586	110660.317373938	321504.427679924	193227.006441709	241101.425888225	89505.4020412486	21585.0628158565	105459.455879972	137611.288202465	122750.493894749
57	15122.7740210912	339822.652096174	452748.049466223	264645.582966688	212708.124333744	111075.042244658	256957.569915101	156555.324387138	148957.630456008	111304.627809885	321711.449204509	194058.537400038	242444.897185502	89708.2701329105	21635.6370023979	105621.079567145	137868.265397988	123071.830266201
58	15116.7442068882	339700.720753477	452503.055932962	264523.906836589	212586.368109169	110953.182626178	257787.134305465	157842.521298852	149440.736284514	111948.938245832	322125.492253678	194994.009728158	243581.68059089	89870.5646062401	21676.096351631	105863.515097903	138125.242593511	123393.166637653
59	15098.6547642793	339578.78941078	452503.055932962	264523.906836589	212708.124333744	110892.252816938	258720.394244624	159049.268403583	149843.324474935	112593.248681779	322332.513778263	195825.540686487	244925.151888167	90073.432697902	21767.1298874055	106025.138785076	138446.464087914	123714.503009106
60	15098.6547642793	339456.858068083	452503.055932962	264523.906836589	212464.611884593	110831.323007697	259653.654183783	160175.565701332	150245.912665357	113237.559117727	322746.556827432	196657.071644816	246165.279239499	90276.300789564	21787.359562022	106267.574315834	138767.685582318	124035.839380558
61	15092.6249500763	339456.858068083	452258.062399701	264402.230706489	212464.611884593	110831.323007697	260483.218574146	161301.862999081	150648.500855778	113841.600151427	323160.599876601	197384.661233354	247405.406590831	90438.5952628935	21868.2782604882	106510.009846593	139024.662777841	124292.90847772
62	15092.6249500763	339334.926725387	452258.062399701	264402.230706489	212464.611884593	110770.393198457	261416.478513305	162428.160296831	151131.606684284	114405.371782881	323574.642925771	198320.133561474	248748.877888108	90641.4633545554	21908.7376097213	106671.633533765	139281.639973363	124614.244849172
63	15086.5951358733	339334.926725387	452258.062399701	264280.55457639	212342.855660017	110709.463389217	262246.042903669	163554.45759458	151534.194874706	115009.412816581	323781.664450355	199151.664519803	249989.005239441	90803.757827885	22009.8859828041	106994.88090811	139538.617168886	124871.313946334
64	15080.5653216703	339212.99538269	452258.062399701	264280.55457639	212342.855660017	110526.673961497	263179.302842828	164600.305085347	152017.300703212	115613.453850282	324195.707499524	199983.195478132	251229.132590773	91006.6259195469	22040.2304947289	107156.504595282	139795.594364409	125192.650317786
65	15068.5056932643	339091.064039993	452013.06886644	264158.87844629	212342.855660017	110587.603770737	264008.867233191	165726.602383096	152419.888893634	116177.225481736	324609.750548694	200814.726436461	252572.60388805	91209.4940112089	22111.0343558868	107398.940126041	140052.571559932	125449.719414948
66	15062.4758790613	339091.064039993	452013.06886644	264037.20231619	212221.099435442	110465.744152257	264838.431623555	166772.449873863	152822.477084055	116700.727710943	325023.793597863	201646.257394791	253812.731239383	91331.214866206	22171.7233797364	107560.563813213	140438.037353216	125771.0557864
67	15062.4758790613	338969.132697296	452013.06886644	264037.20231619	212221.099435442	110404.814343017	265875.387111509	167818.29736463	153305.582912561	117264.499342397	325437.836647032	202477.78835312	255156.20253666	91534.082957868	22242.5272408943	107802.999343972	140630.770249858	126028.124883562
68	15050.4162506554	338969.132697296	451768.075333179	263915.526186091	212221.099435442	110404.814343017	266704.951501873	168864.144855397	153708.171102983	117828.270973851	325644.858171617	203309.319311449	256396.329887992	91696.3774311975	22282.9865901275	108045.43487473	140887.747445381	126285.193980723
69	15056.4460648583	338847.201354599	452013.06886644	263915.526186091	212099.343210866	110404.814343017	267638.211441032	169829.542539182	154110.759293405	118351.773203058	326058.901220786	204140.850269778	257636.457239324	91858.6719045271	22363.9052885936	108287.870405489	141080.480342023	126542.263077885
70	15050.4162506554	338847.201354599	451768.075333179	263793.850055991	212099.343210866	110282.954724537	268364.0802826	170794.940222967	154513.347483826	118875.275432265	326265.922745371	204972.381228107	258979.928536601	92061.539996189	22384.1349632102	108368.682249075	141401.701836427	126799.332175047
71	15038.3566222494	338725.270011902	451768.075333179	263915.526186091	211977.58698629	110222.024915297	269193.644672963	171679.88809977	154915.935674248	119358.508259225	326679.96579454	205699.970816645	260323.399833878	92264.408087851	22444.8239870598	108691.92962342	141658.679031949	127056.401272209
72	15038.3566222494	338603.338669205	451768.075333179	263793.850055991	211977.58698629	110222.024915297	270023.209063327	172645.285783555	155318.523864669	119841.741086186	327094.008843709	206531.501774974	261563.527185211	92386.1289428481	22545.9723601426	108853.553310592	141851.411928591	127249.20309508
73	15044.3864364524	338603.338669205	451523.081799918	263793.850055991	211977.58698629	110100.165296817	270852.77345369	173530.233660358	155801.629693175	120365.243315393	327301.030368294	207363.032733303	262803.654536543	92548.4234161777	22576.3168720674	109095.988841351	142108.389124114	127570.539466532
74	15032.3268080464	338481.407326508	451523.081799918	263793.850055991	211977.58698629	110100.165296817	271682.337844054	174415.181537161	156204.217883597	120848.476142353	327715.073417463	208090.622321841	264147.12583382	92710.7178895072	22637.005895917	109338.424372109	142365.366319637	127827.608563694
75	15032.3268080464	338481.407326508	451523.081799918	263672.173925891	211855.830761714	110039.235487576	272511.902234417	175380.579220946	156526.288435934	121291.439567067	328129.116466632	208922.15328017	265283.909239208	92873.0123628368	22687.5800824584	109500.048059282	142622.34351516	128020.410386565
76	15020.2671796404	338481.407326508	451278.088266657	263672.173925891	211855.830761714	109917.375869096	273341.466624781	176185.077290767	156928.876626356	121734.402991781	328336.137991217	209753.684238499	266627.380536485	93035.3068361663	22758.3839436163	109661.671746454	142815.076411802	128277.479483727
77	15038.3566222494	338359.475983812	451278.088266657	263672.173925891	211855.830761714	109978.305678336	274171.031015144	176989.575360588	157411.982454862	122217.635818741	328750.181040386	210481.273827037	267867.507887818	93197.6013094959	22798.8432928494	109904.107277213	143007.809308444	128534.548580889
78	15032.3268080464	338237.544641115	451278.088266657	263550.497795792	211734.074537139	109856.446059856	275000.595405508	177874.523237391	157734.053007199	122660.599243455	328957.202564971	211312.804785366	269107.63523915	93359.8957828255	22839.3026420825	110065.730964385	143264.786503967	128727.35040376
79	15026.2969938434	338237.544641115	451278.088266657	263428.821665692	211855.830761714	109795.516250616	275830.159795871	178679.021307212	158136.641197621	123103.562668169	329578.267138725	212040.394373903	270347.762590483	93522.190256155	22899.9916659322	110227.354651557	143457.519400609	128920.152226632
80	15026.2969938434	338115.613298418	451033.094733396	263428.821665692	211612.318312563	109795.516250616	276556.028637439	179483.519377033	158539.229388043	123506.256690636	329578.267138725	212871.925332232	271587.889941815	93643.9111111522	22950.5658524735	110550.602025902	143714.496596132	129177.221323793
81	15020.2671796404	338115.613298418	451033.094733396	263428.821665692	211612.318312563	109734.586441376	277385.593027803	180288.017446854	158941.817578464	123949.220115349	330199.331712479	213599.51492077	272828.017293148	93806.2055844817	22991.0252017066	110712.225713075	143971.473791655	129370.023146665
82	15026.2969938434	337993.681955721	451033.094733396	263307.145535593	211612.318312563	109673.656632136	278111.461869371	181092.515516674	159344.405768886	124351.914137816	330406.353237063	214431.045879099	274068.14464448	93968.5000578113	23011.2548763232	110873.849400247	144164.206688297	129627.092243827
83	15014.2373654374	337871.750613024	451033.094733396	263307.145535593	211490.562087987	109673.656632136	278941.026259735	181816.563779513	159746.993959308	124754.608160283	330820.396286232	215158.635467637	275308.271995812	94130.7945311408	23092.1735747894	111116.284931006	144356.939584939	129755.626792407
84	15020.2671796404	337871.750613024	450788.101200135	263307.145535593	211490.562087987	109612.726822896	279770.590650098	182621.061849334	160149.582149729	125197.571584997	331027.417810817	215990.166425966	276651.743293089	94293.0890044704	23152.862598639	111277.908618178	144549.672481581	130012.695889569
85	15008.2075512344	337749.819270327	450788.101200135	263307.145535593	211490.562087987	109551.797013656	280600.155040462	183345.110112173	160471.652702066	125559.996205217	331441.460859986	216613.814644713	277891.870644422	94455.3834777999	23183.2071105638	111439.53230535	144742.405378223	130205.497712441
86	15014.2373654374	337749.819270327	450788.101200135	263185.469405493	211490.562087987	109551.797013656	281326.02388203	184069.158375011	160874.240892488	125962.690227684	332062.52543374	217445.345603042	279028.65404981	94577.1043327971	23264.12580903	111681.967836109	144999.382573746	130334.032261021
87	15014.2373654374	337627.88792763	450788.101200135	263185.469405493	211490.562087987	109490.867204416	282051.892723598	184712.756830868	161196.311444825	126325.114847905	332062.52543374	218172.93519158	280268.781401142	94739.3988061267	23314.6999955714	111843.591523281	145192.115470388	130591.101358183
88	15008.2075512344	337627.88792763	450543.107666874	263063.793275393	211247.049638836	109490.867204416	282881.457113961	185436.805093707	161598.899635247	126687.539468125	332683.590007494	218900.524780118	281405.564806531	94901.6932794562	23345.0445074962	112005.215210454	145384.84836703	130848.170455345
89	15008.2075512344	337505.956584933	450543.107666874	263063.793275393	211368.805863412	109369.007585936	283607.325955529	186080.403549564	162001.487825669	127049.964088345	332890.611532079	219524.172998865	282542.348211919	95023.4141344534	23385.5038567293	112247.650741212	145577.581263672	130976.705003926
90	15008.2075512344	337384.025242237	450298.114133613	263063.793275393	211368.805863412	109369.007585936	284333.194797098	186724.00200542	162323.558378006	127412.388708566	333097.633056663	220355.703957194	283782.475563251	95145.1349894505	23446.1928805789	112409.274428384	145770.314160314	131105.239552507
91	15008.2075512344	337505.956584933	450543.107666874	263063.793275393	211368.805863412	109308.077776696	285059.063638666	187448.050268259	162726.146568428	127734.543926539	333511.676105833	221083.293545732	284919.258968639	95307.4294627801	23506.8819044286	112570.898115557	145963.047056956	131362.308649668
92	15014.2373654374	337384.025242237	450298.114133613	262942.117145294	211247.049638836	109308.077776696	285888.628029029	188091.648724116	163048.217120765	128096.96854676	333925.719155002	221810.88313427	286159.386319972	95429.1503177773	23516.9967417369	112813.333646315	146155.779953599	131555.11047254
93	15014.2373654374	337262.09389954	450298.114133613	262820.441015194	211247.049638836	109247.147967455	286614.496870597	188735.247179972	163450.805311187	128459.39316698	334339.762204171	222434.531353016	287296.16972536	95591.4447911068	23567.5709282782	112974.957333488	146348.512850241	131683.645021121
94	15002.1777370315	337384.025242237	450053.120600353	262820.441015194	211125.29341426	109125.288348975	287444.061260961	189378.845635829	163772.875863524	128781.548384954	334546.783728756	223162.120941554	288432.953130748	95713.165646104	23608.0302775113	113136.58102066	146541.245746883	131876.446843992
95	15002.1777370315	337140.162556843	450053.120600353	262820.441015194	211125.29341426	109125.288348975	288066.234553733	189941.994284704	164175.464053946	129103.703602927	334960.826777925	223889.710530092	289569.736536136	95834.8865011011	23668.719301361	113298.204707833	146669.734344644	132004.981392573
96	15008.2075512344	337140.162556843	450298.114133613	262820.441015194	211125.29341426	109125.288348975	288895.798944097	190585.59274056	164497.534606283	129385.589418654	335374.869827094	224617.30011863	290706.519941524	95956.6073560983	23729.4083252106	113540.640238591	146862.467241286	132197.783215444
97	15008.2075512344	337018.231214146	450053.120600353	262698.764885094	211125.29341426	109064.358539735	289621.667785665	191148.741389435	164900.122796705	129748.014038874	335581.891351679	225344.889707168	291843.303346912	96078.3282110955	23759.7528371354	113702.263925763	146990.955839048	132326.317764025
