[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 20:23:20
Order : 35
Analyse step ID : 13092

[SAMPLE]
Sample Name : Q9-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	14139.9143060043	386156.562320984	533840.908975595	295307.967751794	240590.299761579	128379.108068839	353779.106192179	222121.917077538	212566.564542627	137563.996318338	384853.01420282	338433.100039917	453816.894100255	115310.223300648	28483.3818600994	143117.774991135	161638.655983848	144344.298056338
8	14091.6757923804	393228.580197403	537760.80550777	300053.33682568	242660.155579366	130694.440819962	300898.876368612	200078.669964447	207654.988619483	120650.390213625	379470.45456362	334171.50387848	454023.738628104	115310.223300648	28453.0373481745	143117.774991135	161638.655983848	144151.496233467
9	14049.4670929595	398105.833905277	539720.753773858	303460.268468469	243634.205375972	132156.756241724	251129.248299372	168703.245241433	197107.178030436	103011.915275852	367256.184613127	320139.418956678	453816.894100255	115188.50244565	28210.281252776	143198.586834721	161445.923087206	143444.556216272
10	13983.1391367267	401470.231794521	540945.721440162	305772.114940362	244242.98649885	133131.633189565	211227.832896312	137971.418974277	182372.450261004	88069.1827135377	349452.333498849	294569.84198806	451127.915238221	114539.324552332	27562.9316650464	143117.774991135	160610.747201757	141580.805261849
11	13910.7813662908	403665.391020615	541435.708506684	307353.904631658	244364.742723426	133619.071663486	181570.905940816	112871.079195866	166752.028472644	76511.8642687341	329578.267138725	262348.01735281	442647.28959642	112835.232582372	26480.6440730611	142390.468398859	158554.929637574	138303.174273037
12	13844.453410058	404884.923924001	541190.714973424	308327.313672455	244364.742723426	133862.790900446	160313.318437751	94003.0585632145	152741.959445971	67974.7509924333	309704.200778601	229502.544498813	426720.260952063	109751.63758911	24882.4997783538	140127.736778446	154957.248900255	133740.197798415
13	13760.0360112162	405616.643666032	541190.714973424	308935.694322953	244242.98649885	133984.650518926	145277.463862412	80528.0801213331	141227.937199912	61894.0712531812	291486.306615154	199983.195478132	402519.451193754	105369.686809212	23011.2548763232	135763.897224792	150010.437886441	128213.212209437
14	13687.6782407803	405860.550246709	540700.727906902	309544.074973451	244121.230274274	133984.650518926	134596.822336482	71155.9309363827	132209.961734467	57625.5146150308	275545.649222137	175037.266728261	372526.994655679	100338.558135996	21048.976438518	129137.326050725	144099.962389416	122364.890249006
15	13615.3204703445	406104.456827386	540210.74084038	309787.42723365	243877.717825123	133801.861091206	127234.438372005	64800.567969764	125124.409583046	54685.8482510216	261675.207074967	155080.523728365	340052.403783418	95104.5613711182	19218.1908857205	121217.765379279	137868.265397988	116516.568288576
16	13524.8732572997	405860.550246709	539965.747307119	309787.42723365	243634.205375972	133680.001472726	122156.108199215	60536.8434478553	119729.727831396	52712.6475409332	250103.283461627	139385.376889904	308198.346494704	90114.0063162344	17569.4724044718	112974.957333488	131829.301303202	111246.651796759
17	13458.5453010668	405616.643666032	539475.760240597	309787.42723365	243390.69292682	133375.352426525	118785.926945841	57801.6239432346	115542.810651011	51544.8348757788	240579.482932459	127224.236624342	279033.268068024	85691.4819180041	16153.3951813135	105297.8321928	126368.535898342	106555.140773557
18	13392.217344834	405372.737085355	538985.773174075	309909.10336375	243025.424253093	132887.913952605	116608.271366738	56192.6712934577	112483.140403807	50860.2550375849	232608.475967829	117664.281137756	253384.546614773	81755.8409397624	14949.7295416289	98721.7348086886	121678.702080051	102827.638864711
19	13313.8297601951	405128.830504678	538495.786107553	309787.42723365	242903.668028517	132644.194715644	115363.896750107	55428.4187848137	110148.128899361	50658.9080263513	226293.782138707	110284.277638833	231387.094969453	78469.377854839	13958.475485418	93133.7120836684	117824.044147209	99742.8096987698
20	13235.4421755563	404641.017343324	538005.799041031	309544.074973451	242660.155579366	132339.545669444	114793.558384152	55307.7473360804	108296.223223422	50739.4468308447	221117.803590246	104671.317231202	212991.872591355	75710.3718082365	13149.2885007561	88598.5052343768	114740.317800935	97364.9205500234
21	13157.0545909175	404397.110762647	537515.811974509	309300.722713252	242416.643130215	131973.966814004	114741.709441792	55629.5378660358	107007.941014072	51142.1408533118	217080.540322447	100305.6813586	197593.624645643	73397.6755632904	12491.8240757183	85035.128424219	112363.278742349	95629.7041441814
22	13090.7266346846	404153.20418197	537025.824907987	309300.722713252	242294.886905639	131608.387958563	115104.652038309	56313.342742191	106202.764633229	51665.6430825189	213767.914051432	97031.4544541478	184882.319294485	71531.2891200006	11957.5497356376	82362.5958166007	110628.68267257	94408.625932663
23	13018.3688642488	403665.391020615	536535.837841465	309057.370453052	242051.374456487	131181.879293883	115778.688288984	57359.161964546	105558.623528555	52390.4923229595	211179.924777202	94484.8335284632	174237.892862215	70070.6388600346	11558.6281017206	80297.4569834411	109472.285292717	93701.6859154681
24	12958.0707222189	403177.577859261	536045.850774943	308814.018192853	241807.862007336	130877.230247682	116608.271366738	58646.3240843675	105236.552976217	53276.419172387	209213.052928786	92665.8185815456	165557.001402887	68853.4303100629	11230.4014409029	78839.7119247402	108637.109407268	93316.0822697254
25	12885.7129517831	402689.764697907	535800.857241683	308692.342062753	241442.593333609	130511.651392242	117697.099156289	60134.6052854111	105075.517700049	54242.8848263078	207763.778935217	91314.5503352639	158219.581240837	67920.237088418	10993.068316927	77746.4031307145	108251.643613984	93187.5477211445
26	12819.3849955502	402445.85811723	535555.863708422	308448.989802554	241320.837109033	130146.072536801	118837.775888201	61783.7817514324	105156.035338133	55289.8892847221	206625.063654556	90483.0006452444	152432.320267952	67230.4855767674	10811.2812432433	77017.5306013641	108058.910717342	93251.8149954349
27	12759.0868535203	402201.951536553	535065.8766419	308205.637542355	241077.324659882	129841.423490601	120185.84838955	63513.4058499425	105317.070614302	56417.4325476297	205900.426657772	89963.2820889823	147575.154808566	66703.0285384464	10674.9409379805	76572.1085000944	108187.399315103	93573.1513668871
28	12698.7887114905	401714.138375198	534575.889575378	307962.285282156	240833.81221073	129536.774444401	121533.9208909	65403.9252134304	105558.623528555	57585.2452127841	205279.309231956	89651.450955225	143544.740916736	66337.8659734549	10573.9481192674	76329.1509903109	108444.376510626	93958.7550126298
29	12638.4905694606	401470.231794521	534330.896042117	307718.933021956	240712.055986155	129232.1253982	122933.842334609	67374.892209407	105961.211718976	58753.0578779385	205072.270090018	89651.450955225	140444.422538404	66134.9978817929	10498.2035052325	76288.6580720136	108829.84230391	94472.8932069534
30	12572.1626132277	400982.418633167	533840.908975595	307475.580761757	240468.543537003	128866.54654276	124437.461663037	69386.0830216282	106283.282271313	60041.678749833	204865.230948079	89911.3102333561	137964.167835739	66013.2770267958	10478.0049414899	76329.1509903109	109279.552396075	94987.0314012769
31	12529.9539138068	400738.51205249	533595.915442334	307232.228501558	240346.787312428	128500.967687319	125889.232049106	71437.4976500937	106766.388099819	61249.760817234	204865.230948079	90223.1413671134	136000.632862796	66013.2770267958	10462.8560186829	76491.1226634999	109793.506787121	95693.9714184718
32	12469.655771777	400250.698891136	533105.928375812	306867.200111259	240225.031087852	128196.318641119	127341.002435175	73529.1360948036	107330.01156641	62498.1122868818	205072.270090018	90742.8599233755	134450.473673631	66094.4242634605	10488.1042233612	76774.5730915806	110435.949775928	96336.6441613763
33	12415.3874439501	400006.792310459	532615.94130929	306867.200111259	239981.518638701	127891.669594919	128896.470705963	75660.998355758	107813.117394916	63746.4637565295	205175.789660987	91314.5503352639	133417.034214187	66216.1451184577	10503.2531461682	77017.5306013641	111078.392764735	97107.8514528616
34	12373.1787445292	399518.979149105	532370.947776029	306623.84785106	239859.762414125	127587.020548718	130400.090034391	77833.0844329568	108457.25849959	65035.084628424	205589.867944864	92042.156314031	132693.626592576	66378.4395917872	10543.6502736534	77381.9668660393	111656.591454661	97750.524195766
35	12330.9700451083	399275.072568427	531880.960709507	306380.495590861	239738.006189549	127343.301311758	131851.86042046	79964.9466939112	109020.881966181	66283.4360980718	206003.946228741	92873.7060040504	132280.250808799	66581.3076834492	10599.1963239456	77746.4031307145	112363.278742349	98457.4642129609
36	12282.7315314844	399031.16598775	531635.967176247	306258.819460761	239494.493740398	127099.582074798	133407.328691248	82137.03277111	109665.023070855	67531.7875677196	206418.024512618	93705.2556940699	132073.56291691	66824.7493934435	10649.6927333022	78151.332313687	113069.966030037	99228.6715044463
37	12234.4930178605	398787.259407073	531390.973642986	305893.791070462	239250.981291246	126794.933028597	134859.099077317	84268.8950320643	110309.16417553	68780.1390373673	206832.102796494	94640.7490953418	132073.56291691	67149.3383401026	10715.3380654658	78556.2614966595	113712.409018844	99999.8787959316
38	12186.2545042366	398299.446245719	531145.980109725	305772.114940362	239129.225066671	126551.213791637	136362.718405745	86440.9811092631	110953.305280205	69988.2211047684	207349.700651341	95628.21435224	132383.594754743	67473.9272867617	10786.033038565	78961.1906796319	114419.096306531	100771.086087417
39	12156.1054332216	398055.539665042	530900.986576464	305528.762680163	239007.468842095	126368.424363917	137814.488791814	88532.6195539731	111597.446384879	71236.5725744161	207970.818077156	96667.6514647643	132693.626592576	67798.5162334208	10876.9265754068	79406.6127809017	115125.783594219	101478.026104612
40	12113.8967338007	397811.633084365	530410.999509942	305285.410419964	238763.956392944	126124.705126956	139266.259177883	90624.257998683	112241.587489554	72444.6546418172	208591.935502971	97707.0885772887	133313.690268243	68082.5315617475	10962.770471313	79852.0348821714	115832.470881907	102184.966121807
41	12083.7476627858	397567.726503688	530166.005976681	305042.058159765	238642.200168368	125880.985889996	140718.029563951	92715.896443393	112885.728594228	73612.4673069716	209213.052928786	98798.4975454392	133933.753943909	68447.694126739	11033.4654444122	80256.9640651438	116539.158169595	102891.906139002
42	12035.5091491619	397323.819923011	529921.01244342	304920.382029665	238398.687719217	125576.336843796	142117.951007661	94727.0872556141	113610.387336987	74780.279972126	209834.170354602	99941.878369216	134760.505511464	68812.8566917306	11119.3093403184	80621.4003298191	117117.356859521	103534.578881906
43	12005.360078147	396836.006761656	529676.018910159	304555.353639366	238276.931494641	125393.547416075	143621.570336089	96778.5018840796	114254.528441662	75948.0926372803	210455.287780417	101085.259192993	135587.257079019	69178.019256722	11210.2028771602	81066.8224310888	117824.044147209	104241.518899101
44	11975.211007132	396836.006761656	529431.025376898	304555.353639366	238276.931494641	125210.757988355	145073.340722158	98789.6926963007	114898.669546337	77115.9053024347	211179.924777202	102228.64001677	136517.352592518	69543.1818217135	11285.9474911951	81431.258695764	118466.487136016	104948.458916296
45	11945.0619361171	396348.193600302	529186.031843637	304312.001379167	238033.419045489	124967.038751395	146421.413223507	100760.659692277	115623.328289096	78203.1791630956	211801.042203017	103372.020840546	137654.135997906	69908.344386705	11366.7417461656	81836.1878787365	119044.685825942	105526.86438491
46	11914.9128651022	396104.287019625	528696.044777115	304068.649118968	238033.419045489	124784.249323675	147873.183609576	102691.40287201	116267.46939377	79290.4530237566	212422.159628832	104619.345375576	138687.57545735	70273.5069516965	11467.7345648788	82241.117061709	119687.128814749	106233.804402105
47	11884.7637940872	395860.380438948	528451.051243854	303825.296858768	237789.906596338	124540.530086714	149273.105053285	104581.922235498	116831.09286036	80377.7268844175	213146.796625617	105710.754343726	139824.358862738	70598.0958983556	11543.4791789136	82605.5533263842	120265.327504675	106812.209870719
48	11848.5849088693	395616.473858271	528206.057710593	303703.620728669	237668.150371762	124296.810849754	150621.177554635	106432.217782741	117555.751603119	81465.0007450785	213871.433622401	106854.135167503	141064.486214071	71003.8320816795	11639.4223566911	83010.4825093567	120907.770493482	107454.882613623
49	11836.5252804633	395372.567277594	527961.064177332	303460.268468469	237546.394147187	124174.951231274	151917.401113625	108282.513329984	118199.892707794	82471.7358012461	214492.551048216	108049.487846906	142407.957511347	71368.994646671	11715.166970726	83374.9187740319	121485.969183409	108097.555356528
50	11812.4060236514	395128.660696917	527961.064177332	303338.59233837	237424.637922611	123992.161803554	153317.322557334	110052.361244739	118844.033812469	83518.7402596603	215217.188045001	109244.840526309	143751.428808624	71734.1572116625	11826.2590713105	83739.3550387071	122064.167873335	108740.228099432
51	11782.2569526364	394884.754116239	527471.077110811	303095.240078171	237302.881698035	123809.372375834	154613.546116324	111822.209159493	119488.174917143	84525.4753158279	215941.825041786	110336.249494459	145094.900105901	72058.7461583216	11902.0036853454	84103.7913033823	122642.366563261	109318.633568046
52	11758.1376958245	394640.847535562	527471.077110811	302973.563948071	237181.12547346	123626.582948113	155909.769675314	113551.833258004	120051.798383734	85532.2103719954	216562.942467601	111531.602173862	146541.715349122	72423.9087233131	11987.8475812515	84468.2275680576	123156.320954307	109897.03903666
53	11740.0482532155	394396.940954885	526981.090044289	302730.211687872	237059.369248884	123321.933901913	157257.842176663	115241.233540269	120695.939488408	86458.4066236696	217287.579464385	112726.954853265	147781.842700455	72748.4976699722	12088.8403999647	84832.6638327328	123734.519644233	110411.177230984
54	11709.8991822006	394153.034374208	526736.096511028	302486.859427672	236937.613024308	123261.004092673	158502.216793294	116930.633822535	121340.080593083	87424.8722775904	217908.696890201	113870.335677042	149228.657943676	73073.0866166313	12169.6346549352	85197.100097408	124248.474035279	110989.582699598
55	11697.8395537946	393909.127793531	526736.096511028	302486.859427672	236815.856799732	123017.284855713	159798.440352284	118579.810288556	121984.221697758	88351.0685292646	218633.333886985	115013.716500819	150675.473186897	73438.2491816228	12240.3296280344	85521.043443786	124762.428426325	111567.988168212
56	11679.7501111857	393665.221212854	526246.109444506	302243.507167473	236694.100575157	122956.355046472	161094.663911274	120188.762938333	122628.362802432	89277.2647809387	219254.4513128	116209.069180222	152018.944484174	73762.8381282819	12321.1238830049	85885.4797084612	125276.38281737	112082.126362535
57	11655.6308543737	393421.314632177	526001.115911245	302000.154907274	236572.344350581	122712.635809512	162287.189585544	121797.71558811	123191.986269022	90203.4610326129	219875.568738616	117352.450003999	153465.759727395	74087.427074941	12417.0670607824	86209.4230548392	125790.337208416	112596.264556859
58	11643.5712259677	393177.4080515	525756.122377984	301878.478777174	236450.588126005	122529.846381792	163583.413144534	123366.444421643	123836.127373697	91089.3878820403	220600.2057354	118495.830827776	154912.574970617	74371.4424032677	12497.861315753	86573.8593195144	126240.047300581	113046.135476892
59	11625.4817833588	392933.501470823	525756.122377984	301756.802647075	236328.83190143	122468.916572552	164827.787761165	124894.949438931	124399.750840287	91975.3147314678	221221.323161216	119587.239795926	156462.734159782	74696.0313499269	12583.7052116591	86897.8026658924	126754.001691626	113560.273671215
60	11607.3923407498	392689.594890145	525266.135311462	301513.450386875	236207.075676854	122225.197335592	166072.162377795	126383.230639974	125043.891944962	92820.9721786485	222049.479728969	120782.592475329	157702.861511115	74980.0466782536	12654.4001847584	87181.2530939731	127203.711783791	114074.411865539
61	11607.3923407498	392445.688309468	525266.135311462	301391.774256776	236085.319452278	122103.337717111	167212.839109706	127911.735657262	125688.033049637	93666.6296258293	222774.116725754	121925.973299106	159253.02070028	75304.6356249127	12750.3433625359	87464.7035220539	127653.421875956	114524.282785572
62	11577.2432697349	392201.781728791	525021.141778201	301148.421996577	235963.563227703	121920.548289391	168457.213726337	129359.793042062	126251.656516227	94512.28707301	223291.7145806	123017.382267257	160803.179889446	75588.6509532394	12826.0879765707	87829.1397867291	128103.131968121	114974.153705605
63	11571.2134555319	392201.781728791	524531.154711679	301148.421996577	235963.563227703	121859.618480151	169701.588342967	130767.626610616	126815.279982817	95317.675117944	224119.871148354	124160.763091033	162146.651186723	75913.2398998985	12896.7829496699	88112.5902148098	128552.842060286	115424.024625638
64	11553.1240129229	391957.875148114	524286.161178418	300905.069736377	235841.807003127	121676.829052431	170890.264414886	132179.032871566	127378.903449408	96123.0631628781	224740.988574169	125252.172059184	163696.810375888	76156.6816098928	12977.5772046405	88436.5335611878	129002.552152451	115873.895545671
65	11553.1240129229	391713.968567437	524286.161178418	300783.393606278	235598.294553975	121554.969433951	172134.611000431	133546.679590262	127942.526915998	96888.1818055654	225362.105999984	126343.581027334	165143.62561911	76440.6969382195	13053.3218186753	88719.9839892685	129452.262244616	116259.499191414
66	11535.034570314	391470.06198676	524041.167645157	300540.041346078	235476.5383294	121433.109815471	173171.566488385	134833.876501975	128506.150382588	97653.3004482528	225983.2234258	127434.989995485	166693.784808275	76765.2858848786	13129.0664327102	89043.9273356465	129837.7280379	116773.637385738
67	11529.004756111	391226.155406083	523796.174111896	300418.365215979	235476.5383294	121372.18000623	174415.913073931	136201.523220671	129069.773849178	98418.4190909401	226707.860422584	128526.398963636	168037.256105552	77008.727594873	13194.7117648737	89327.3777637272	130287.438130065	117223.508305771
68	11516.945127705	390982.248825406	523551.180578635	300296.689085879	235354.782104824	121128.46076927	175556.564110681	137488.720132384	129633.397315769	99143.2683313808	227328.977848399	129617.807931786	169587.415294718	77292.7429231997	13285.6053017156	89610.828191808	130737.14822223	117609.111951513
69	11498.8556850961	390738.342244729	523306.187045375	300175.01295578	235233.025880248	121006.60115079	176697.21514743	138775.917044097	130197.020782359	99868.1175718214	227950.095274215	130709.216899937	171034.230537939	77536.184633194	13346.2009929435	89934.7715381859	131122.614015514	118058.982871546
70	11486.7960566901	390494.435664051	523306.187045375	299809.984565481	235233.025880248	120884.74153231	177837.86618418	140063.113955811	130760.644248949	100592.966812262	228571.21270003	131748.654012461	172481.04578116	77820.1999615207	13421.9456069783	90177.7290479694	131572.324107679	118444.586517289
71	11480.7662424871	390250.529083374	522816.199978853	299809.984565481	235111.269655673	120701.95210459	178978.51722093	141269.861060542	131243.750077455	101277.546650456	229192.330125845	132788.091124985	173824.517078437	78063.6416715151	13492.6405800775	90461.1794760501	131957.789900963	118765.922888741
72	11474.7364282841	390250.529083374	522816.199978853	299566.632305281	234989.513431097	120641.02229535	180119.16825768	142476.608165273	131807.373544046	102002.395890897	229916.96712263	133879.500093136	175374.676267603	78347.6569998418	13563.3355531768	90744.6299041309	132343.255694247	119151.526534484
73	11474.7364282841	390006.622502697	522571.206445592	299444.956175182	234867.757206521	120519.162676869	181156.123745634	143683.355270005	132370.997010636	102686.975729091	230538.084548445	134918.93720566	176924.835456768	78591.0987098361	13628.9808853403	91028.0803322116	132664.477188651	119537.130180227
74	11462.6767998781	389762.71592202	522326.212912331	299323.280045082	234867.757206521	120397.303058389	182193.079233589	144809.652567754	132934.620477226	103371.555567284	231159.20197426	135958.374318185	178268.306754045	78834.5404198304	13704.7254993752	91352.0236785896	133049.942981935	119858.466551679
75	11450.6171714722	389762.71592202	522326.212912331	299201.603914983	234624.24475737	120275.443439909	183333.730270339	146016.399672485	133417.726305732	104015.866003232	231780.319400076	136997.811430709	179715.121997266	79077.9821298248	13775.4204724744	91594.9811883731	133435.408775219	120308.337471712
76	11450.6171714722	389518.809341343	522081.21937907	299079.927784883	234502.488532794	120153.583821429	184474.381307088	147142.696970234	133981.349772322	104700.445841426	232401.436825891	138037.248543233	181058.593294543	79280.8502214867	13841.0658046379	91878.4316164538	133820.874568504	120629.673843164
77	11444.5873572692	389030.996179989	521836.225845809	298958.251654783	234380.732308219	120092.654012189	185511.336795043	148268.994267984	134464.455600828	105344.756277373	233022.554251706	139076.685655758	182505.408537765	79524.291931481	13901.6614958658	92121.3891262373	134077.851764026	120951.010214617
78	11438.5575430662	389030.996179989	521836.225845809	298836.575524684	234380.732308219	119909.864584469	186548.292282997	149395.291565733	135028.079067419	105948.797311073	233540.152106552	140064.150912656	183848.879835041	79767.7336414754	13982.4557508364	92404.839554318	134527.561856191	121272.346586069
79	11438.5575430662	388787.089599312	521346.238779287	298593.223264484	234380.732308219	119848.934775229	187585.247770952	150441.1390565	135511.184895925	106552.838344774	234264.789103337	141103.58802518	185192.351132318	80011.1753514697	14038.0018011286	92688.2899823987	134848.783350595	121593.682957521
80	11432.5277288632	388787.089599312	521101.245246026	298593.223264484	234258.976083643	119727.075156748	188622.203258906	151486.986547267	135994.290724431	107156.879378475	234885.906529152	142091.053282078	186639.16637554	80214.0434431316	14098.5974923565	92931.2474921822	135234.249143879	121979.286603264
81	11426.4979146602	388543.183018635	521101.245246026	298471.547134385	234137.219859067	119666.145347508	189659.15874686	152532.834038034	136557.914191021	107760.920412175	235507.023954967	143078.518538976	187982.637672816	80416.9115347936	14154.1435426487	93214.6979202629	135491.226339402	122236.355700425
82	11420.4681004572	388299.276437957	520611.258179504	298228.194874186	234015.463634491	119483.355919788	190696.114234815	153578.681528801	137041.020019527	108324.692043629	236128.141380783	144065.983795875	189429.452916038	80660.3532447879	14229.8881566836	93498.1483483437	135812.447833805	122621.959346168
83	11420.4681004572	388299.276437957	520611.258179504	298106.518744086	234015.463634491	119422.426110548	191733.069722769	154544.079212586	137524.125848033	108928.733077329	236749.258806598	145001.477197146	190772.924213315	80903.7949547822	14295.5334888471	93700.6129398299	136133.669328209	122879.02844333
84	11408.4084720513	387811.463276603	520366.264646243	297984.842613986	233893.707409916	119300.566492068	192770.025210724	155509.476896371	138007.231676539	109492.504708783	237266.856661444	146040.914309671	192116.395510591	81106.6630464442	14361.1788210107	93984.0633679107	136519.135121493	123200.364814782
85	11402.3786578483	387811.463276603	520366.264646243	297863.166483887	233771.95118534	119178.706873588	193806.980698678	156474.874580156	138490.337505045	110016.00693799	237887.974087259	146924.435855317	193563.210753813	81309.5311381061	14421.7745122386	94267.5137959914	136840.356615897	123521.701186234
86	11402.3786578483	387567.556695926	520121.271112982	297863.166483887	233771.95118534	119117.777064348	194740.240637837	157440.272263941	138973.443333551	110579.778569444	238509.091513075	147911.901112215	194803.338105145	81512.3992297681	14472.2709215952	94510.4713057749	137097.333811419	123778.770283396
87	11402.3786578483	387323.650115249	519876.277579721	297619.814223687	233650.194960764	118995.917445868	195777.196125791	158405.669947726	139456.549162057	111103.280798651	239130.20893889	148899.366369113	196250.153348366	81755.8409397624	14542.9658946944	94753.4288155583	137418.555305823	124100.106654848
88	11402.3786578483	387323.650115249	519876.277579721	297498.138093588	233528.438736189	118934.987636627	196814.151613746	159290.617824529	139939.654990563	111626.783027858	239751.326364705	149834.859770385	197593.624645643	81918.135413092	14603.5615859223	94996.3863253418	137739.776800227	124357.17575201
89	11402.3786578483	387323.650115249	519631.28404646	297376.461963488	233406.682511613	118813.128018147	197747.411552905	160256.015508314	140422.760819069	112150.285257066	240268.924219551	150822.325027283	198833.751996976	82161.5771230863	14689.4054818284	95239.3438351253	138060.99829463	124678.512123462
90	11402.3786578483	386835.836953895	519386.290513199	297254.785833389	233406.682511613	118630.338590427	198680.671492064	161140.963385117	140825.34900949	112673.787486273	240993.561216336	151757.818428555	200073.879348308	82323.8715964158	14755.050813992	95522.794263206	138317.975490153	124871.313946334
91	11390.3190294423	386835.836953895	519386.290513199	297133.109703289	233284.926287037	118630.338590427	199613.931431223	162025.91126192	141308.454837996	113197.28971548	241407.639500213	152693.311829827	201417.350645585	82526.7396880778	14785.3486596059	95765.7517729895	138639.196984556	125192.650317786
92	11396.3488436453	386591.930373218	518896.303446678	297011.433573189	233163.170062462	118508.478971947	200650.886919177	162910.859138723	141791.560666502	113720.791944687	242028.756926028	153628.805231099	202657.477996918	82729.6077797397	14840.8947098982	95968.2163644758	138896.174180079	125449.719414948
93	11396.3488436453	386348.023792541	518651.309913417	296889.75744309	233041.413837886	118386.619353467	201584.146858336	163795.807015526	142274.666495008	114163.755369401	242649.874351843	154564.29863237	203897.60534825	82891.9022530693	14916.639323933	96251.6667925565	139153.151375602	125642.521237819
94	11384.2892152393	386348.023792541	518406.316380156	296646.40518289	232919.65761331	118325.689544227	202621.102346291	164680.754892329	142757.772323514	114646.988196361	243167.472206689	155395.84832239	205241.076645527	83094.7703447312	14977.2350151609	96454.1313840427	139410.128571125	125963.857609271
95	11396.3488436453	386104.117211864	518651.309913417	296524.729052791	233041.413837886	118264.759734987	203450.666736654	165404.803155168	143240.87815202	115130.221023322	243685.070061536	156383.313579288	206481.203996859	83297.6384363932	15017.6321426462	96697.0888938262	139731.350065528	126156.659432143
96	11396.3488436453	385860.210631186	518406.316380156	296403.052922691	232797.901388734	118203.829925747	204487.622224608	166289.751031971	143643.466342442	115573.184448035	244306.187487351	157266.835124934	207824.675294136	83459.9329097227	15083.2774748097	96940.0464036097	139988.327261051	126413.728529304
