[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 05:34:22
Order : 53
Analyse step ID : 13149

[SAMPLE]
Sample Name : T27-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	12927.921651204	383421.144824415	536535.837841465	293117.797410001	237424.637922611	121494.039624711	377419.679525068	221397.868814699	211680.870523699	139819.143798967	381747.69133405	339472.513737828	422169.68133939	115756.533102304	26996.5007757831	142228.844711687	157270.04365996	140359.727050331
8	12933.9514654069	387811.463276603	538985.773174075	296159.700662492	238763.956392944	123078.214664953	342580.9398766	209089.04834644	209426.376657338	129509.898173237	379056.41151445	337185.803602423	422376.525867238	115797.106720636	26976.2711011665	142309.656555273	157270.04365996	140359.727050331
9	12927.921651204	390738.342244729	540700.727906902	298349.871004285	239738.006189549	124174.951231274	306290.586076113	189620.195056775	204192.730181857	117589.832918486	372017.679678573	329598.083607671	422376.525867238	115756.533102304	26885.2375653921	142309.656555273	157205.799361079	139974.123404588
10	12915.862022798	392933.501470823	541435.708506684	299809.984565481	240103.274863276	124967.038751395	273940.327831107	168059.646785577	196382.519287677	106394.636496794	361459.581924757	314526.584987957	421342.303227994	115472.517773977	26551.447934219	142309.656555273	156820.333567795	138945.847015941
11	12903.802394392	394640.847535562	541925.695573206	300905.069736377	240346.787312428	125576.336843796	247728.666072307	148188.544461001	186800.920355642	96888.1818055654	349038.290449679	293946.193769313	417619.101726716	114620.471788997	25944.5576957226	141905.597337342	155792.424785704	137146.363335809
12	12879.6831375801	395616.473858271	542170.689106467	301635.126516975	240468.543537003	126002.845508476	226885.860764424	131374.534801746	176816.733233185	89317.5341831854	336202.955925433	271079.092415265	409552.165140613	113038.100674034	25044.3371752862	140855.043370722	153929.340118164	134447.13781561
13	12855.5638807681	396104.287019625	542170.689106467	302121.831037374	240468.543537003	126185.634936196	211020.441798721	118100.316649701	167476.687215403	83438.2014551669	323781.664450355	248211.991061216	396314.11535829	110684.830810755	23921.5902340678	138592.311750309	151231.079565174	131040.972278216
14	12813.3551813472	396348.193600302	542170.689106467	302486.859427672	240468.543537003	126368.424363917	198888.062589655	107802.741355995	159022.335216549	79008.5672080297	312395.480598201	227423.717102991	378732.330491143	107641.809435826	22728.0394316915	134955.77878893	147826.131724497	127120.668546499
15	12789.2359245353	396592.100180979	541925.695573206	302730.211687872	240225.031087852	126429.354173157	189866.549844451	100160.009692696	151856.265427043	75706.4762238001	302458.447418139	209130.036019752	358047.877706263	104193.051877573	21524.3737920069	130349.503704518	144099.962389416	123136.097540492
16	12759.0868535203	396592.100180979	541680.702039945	302851.887817971	240103.274863276	126490.283982397	183022.643623952	94485.7443581476	145897.960208803	73370.8508934914	293763.543385584	193746.713290665	335915.513226442	100663.147082655	20371.2823388637	125015.922027829	140052.571559932	119151.526534484
17	12734.9675967084	396592.100180979	541435.708506684	302973.563948071	240103.274863276	126368.424363917	178045.257281771	90463.3627337053	140986.384285659	71719.8054013766	286310.768500538	180857.983436565	313783.148746621	97173.81590607	19339.5689334197	119520.716663969	136197.91362709	115552.559174219
18	12686.7290830845	396592.100180979	541190.714973424	302973.563948071	239738.006189549	126368.424363917	174415.913073931	87728.1432290846	137041.020019527	70632.5315407156	280307.144287584	170255.96371787	292891.851433893	93927.9264394789	18419.1187383668	114267.946830867	132600.23288977	112403.462733987
19	12668.6396404755	396104.287019625	540945.721440162	303095.240078171	239738.006189549	126246.564745437	171823.524354045	85958.2953143301	133900.832134238	70028.4905070151	275131.606172968	161732.771394997	273862.154871804	91006.6259195469	17640.2762656297	109500.048059282	129388.017945735	109704.237213789
20	12632.4607552576	396104.287019625	540700.727906902	302973.563948071	239616.249964974	126002.845508476	170164.395573318	85033.1475407084	131404.785353624	69786.8740935349	270991.175681276	154768.699618991	256900.903588203	88450.4879646065	16952.4673286671	105297.8321928	126561.268794984	107519.149887914
21	12608.3414984457	395860.380438948	540455.734373641	302851.887817971	239494.493740398	125880.985889996	169023.744536568	84711.357010753	129391.844401516	69827.1434957816	267471.809763337	149155.86565027	242134.865347668	86178.3653379927	16375.9216020955	101822.922918594	124248.474035279	105719.666207781
22	12572.1626132277	395860.380438948	539965.747307119	302851.887817971	239494.493740398	125759.126271516	168401.571243795	84872.2522757307	127781.491639829	70109.0293115085	264573.508419152	144582.445379461	229423.55999651	84271.4052763705	15900.5242486066	99167.1569099583	122385.389367739	104370.053447682
23	12542.0135422128	395616.473858271	539720.753773858	302730.211687872	239129.225066671	125576.336843796	168194.180146204	85475.609519397	126654.244706649	70511.7233339755	262296.271648721	141048.438806562	218572.445672351	82689.0341614073	15495.9307562756	96778.0747304207	120907.770493482	103341.777059035
24	12511.8644711979	395372.567277594	539475.760240597	302608.535557772	239129.225066671	125393.547416075	168401.571243795	86360.5334767743	125768.550687721	71115.764367676	260433.07792746	138138.080452411	209271.490537357	81390.6783747709	15162.1411251026	94915.4004887473	119815.61741251	102634.83704184
25	12481.7154001829	395128.660696917	539230.766707336	302486.859427672	238885.712617519	125210.757988355	168608.962341386	87486.8003316181	125124.409583046	71800.34420587	258983.927255367	136059.253056588	201520.694591529	80335.7642981288	14939.6147043206	93457.6554300464	118916.197228181	102184.966121807
26	12457.596143371	394884.754116239	539230.766707336	302365.183297573	238885.712617519	125027.968560635	169231.135634159	88814.186267684	124721.821392625	72646.0016530507	257741.798107859	134396.19113993	194906.682051089	79483.7183131487	14727.2031208468	92323.8537177235	118402.242837135	101927.897024645
27	12409.3576297471	394640.847535562	538985.773174075	302365.183297573	238763.956392944	124845.179132915	169853.308926931	90342.6912849721	124399.750840287	73491.6591002315	256913.712009521	133252.836072228	189326.108970093	78793.9668014981	14565.3657239144	91433.0095151841	117952.53274497	101863.629750354
28	12385.2383729351	394396.940954885	538740.779640814	302243.507167473	238642.200168368	124662.389705195	170579.177768499	91951.643934749	124319.233202203	74417.8553519056	256292.647435767	132421.305113899	184675.631402596	78266.509763177	14454.1025135234	90866.1086590226	117759.799848328	101863.629750354
29	12361.1191161232	394153.034374208	538250.792574292	302000.154907274	238520.443943792	124479.600277474	171512.437707658	93681.2680332591	124238.715564119	75384.3210058265	255671.582862013	131693.715525361	180851.905402655	77901.3471981855	14352.9541404407	90420.6865577529	117695.555549447	102056.431573226
30	12330.9700451083	393909.127793531	538250.792574292	302000.154907274	238398.687719217	124296.810849754	172549.393195613	95451.1159480137	124319.233202203	76391.056061994	255464.561337429	131485.832785778	177648.243078379	77576.7582515264	14292.2651165911	90137.2361296722	117759.799848328	102249.233396097
31	12312.8806024993	393909.127793531	538005.799041031	301756.802647075	238155.175270065	124114.021422034	173586.348683567	97301.4114952571	124480.268478372	77438.0605204083	255257.539812844	131381.891415987	175064.64442977	77414.4637781969	14251.805767358	89975.2644564832	117888.288446089	102570.569767549
32	12282.7315314844	393665.221212854	537760.80550777	301635.126516975	238155.175270065	123992.161803554	174519.608622726	99151.7070425005	124721.821392625	78444.7955765758	255050.518288259	131381.891415987	172997.765510882	77333.3165415321	14241.6909300497	89934.7715381859	118081.021342731	102956.173413292
33	12252.5824604694	393665.221212854	537515.811974509	301513.450386875	238033.419045489	123809.372375834	175660.259659476	101042.226405988	124963.374306878	79491.8000349901	255050.518288259	131693.715525361	171240.918429828	77292.7429231997	14241.6909300497	89934.7715381859	118337.998538254	103341.777059035
34	12234.4930178605	393421.314632177	537270.818441248	301391.774256776	237911.662820914	123626.582948113	176800.910696226	102972.969585721	125285.444859215	80538.8044934044	255050.518288259	132005.539634734	170000.791078495	77292.7429231997	14261.9206046662	90056.2502930777	118723.464331539	103791.647979068
35	12204.3439468455	393177.4080515	537270.818441248	301270.098126676	237789.906596338	123443.793520393	177941.561732976	104863.488949208	125607.515411552	81585.8089518186	255257.539812844	132421.305113899	168967.351619052	77373.8901598645	14272.0354419745	90137.2361296722	118980.441527061	104305.786173391
36	12192.2843184396	392933.501470823	537025.824907987	301270.098126676	237668.150371762	123261.004092673	178978.51722093	106754.008312696	126010.103601974	82592.5440079862	255464.561337429	133044.953332645	168243.943997441	77495.6110148616	14302.3799538993	90339.7007211584	119365.907320346	104755.657093425
37	12156.1054332216	392689.594890145	536780.831374726	301148.421996577	237668.150371762	123139.144474193	180222.863806475	108644.527676184	126412.691792396	83639.5484664004	255464.561337429	133564.660181601	167727.224267719	77617.3318698588	14332.7244658241	90501.6723943474	119751.37311363	105205.528013458
38	12138.0159906127	392689.594890145	536535.837841465	300905.069736377	237424.637922611	123017.284855713	181363.514843225	110535.047039672	126815.279982817	84686.5529248147	255878.604386598	134292.249770139	167417.192429886	77739.052724856	14383.2986523655	90704.1369858336	120136.838906914	105719.666207781
39	12113.8967338007	392445.688309468	536290.844308204	300783.393606278	237302.881698035	122834.495427992	182504.165879975	112385.342586915	127298.385811323	85693.2879809822	256085.625911182	135123.780728468	167417.192429886	77982.4944348503	14454.1025135234	90947.0944956171	120522.304700198	106233.804402105
40	12089.7774769888	392201.781728791	536045.850774943	300661.717476178	237302.881698035	122712.635809512	183748.51246552	114235.638134159	127781.491639829	86700.0230371498	256499.668960352	135851.370317006	167417.192429886	78185.3625265122	14504.6767000648	91190.0520054006	121036.259091244	106812.209870719
41	12077.7178485828	391957.875148114	535800.857241683	300540.041346078	237302.881698035	122651.706000272	184889.16350227	116045.709865158	128264.597468335	87666.4886910706	256706.690484936	136682.901275335	167623.880321775	78388.2306181742	14565.3657239144	91433.0095151841	121421.724884528	107326.348065042
42	12059.6284059738	391957.875148114	535800.857241683	300418.365215979	237181.12547346	122407.986763312	186029.81453902	117855.781596157	128747.703296841	88673.2237472382	257120.733534106	137514.432233664	168037.256105552	78591.0987098361	14626.0547477641	91635.4741066703	121871.434976693	107840.486259366
43	12029.4793349589	391713.968567437	535555.863708422	300296.689085879	237059.369248884	122286.127144832	187170.46557577	119625.629510911	129230.809125347	89639.6894011591	257534.776583275	138449.904561784	168450.63188933	78834.5404198304	14676.6289343055	91918.924534751	122321.145068858	108290.357179399
44	12023.4495207559	391713.968567437	535310.870175161	300175.01295578	236937.613024308	122164.267526351	188414.812161315	121395.477425666	129713.914953853	90565.8856528332	257948.819632444	139385.376889904	168967.351619052	79037.4085114924	14747.4327954634	92161.8820445345	122706.610862142	108804.495373723
45	12011.3898923499	391226.155406083	535065.8766419	300053.33682568	236815.856799732	121981.478098631	189555.463198065	123084.877707932	130277.538420443	91532.3513067541	258362.862681613	140320.849218024	169690.759240662	79321.4238398191	14798.0069820047	92445.3324726153	123156.320954307	109318.633568046
46	11993.300449741	391226.155406083	535065.8766419	299931.66069558	236815.856799732	121859.618480151	190799.80978361	124814.501806442	130760.644248949	92458.5475584282	258776.905730783	141256.321546145	170310.822916328	79524.291931481	14858.6960058544	92688.2899823987	123606.031046472	109832.77176237
47	11975.211007132	390982.248825406	535065.8766419	299809.984565481	236694.100575157	121798.688670911	191940.46082036	126463.678272463	131324.26771554	93384.7438101024	259190.948779952	142191.793874265	171137.574483883	79808.3072598078	14929.4998670123	92971.7404104795	123991.496839756	110282.642682403
48	11957.1215645231	390982.248825406	534575.889575378	299566.632305281	236572.344350581	121676.829052431	193081.11185711	128112.854738484	131807.373544046	94310.9400617765	259604.991829121	143231.207572176	171860.982105494	80051.7489698021	15000.3037281702	93214.6979202629	124505.451230802	110732.513602436
49	11945.0619361171	390738.342244729	534575.889575378	299688.308435381	236450.588126005	121554.969433951	194221.76289386	129681.583572017	132290.479372552	95156.5975089572	260019.03487829	144166.679900296	172791.077618993	80295.1906797964	15060.9927520199	93457.6554300464	124955.161322967	111246.651796759
50	11939.0321219141	390738.342244729	534330.896042117	299566.632305281	236328.83190143	121433.109815471	195362.41393061	131250.312405549	132854.102839142	96002.254956138	260433.07792746	145206.093598207	173824.517078437	80579.2060081231	15121.6817758695	93741.1058581272	125276.38281737	111760.789991083
51	11914.9128651022	390494.435664051	534085.902508856	299444.956175182	236328.83190143	121311.25019699	196399.369418564	132822.631327423	133337.208667648	96847.9124033187	260847.120976629	146141.565926328	174754.612591937	80822.6477181175	15192.4856370274	94024.5562862079	125726.092909535	112210.660911116
52	11902.8532366962	390250.529083374	533840.908975595	299323.280045082	236207.075676854	121189.39057851	197643.716004109	134351.177660083	133900.832134238	97693.5698504995	261468.185550383	147180.979624239	175684.708105436	81106.6630464442	15263.2894981853	94267.5137959914	126175.8030017	112660.531831149
53	11896.8234224932	390006.622502697	533840.908975595	299201.603914983	236207.075676854	121128.46076927	198680.671492064	135799.27418576	134383.937962744	98458.6884931868	261882.228599552	148116.451952359	176821.491510824	81350.1047564385	15334.0933593433	94550.9642240721	126561.268794984	113110.402751182
54	11884.7637940872	390006.622502697	533840.908975595	299079.927784883	236085.319452278	121006.60115079	199821.322528814	137247.370711438	134867.04379125	99304.3459403676	262296.271648721	149155.86565027	177751.587024323	81593.5464664329	15404.8972205012	94793.9217338556	126946.734588268	113496.006396925
55	11866.6743514783	389762.71592202	533595.915442334	298958.251654783	235963.563227703	120945.67134155	200858.278016768	138695.467237115	135430.66725784	100069.464583055	262917.336222475	150091.33797839	178785.026483767	81836.9881764272	15475.7010816591	95036.8792436391	127396.444680433	113945.877316958
56	11854.6147230723	389762.71592202	533350.921909073	298836.575524684	235963.563227703	120762.88191383	201895.233504722	140063.113955811	135913.773086346	100874.852627989	263331.379271644	151130.751676302	179921.809889155	82080.4298864215	15536.3901055087	95279.8367534226	127781.910473718	114395.748236991
57	11848.5849088693	389518.809341343	533105.928375812	298714.899394584	235841.807003127	120641.02229535	203035.884541472	141430.760674506	136396.878914852	101599.70186843	263745.422320814	152170.165374213	181058.593294543	82323.8715964158	15586.9642920501	95563.2871815033	128167.376267002	114845.619157024
58	11842.5550946663	389518.809341343	533105.928375812	298593.223264484	235720.050778551	120641.02229535	204176.535578222	142798.407393202	136960.502381443	102364.820511117	264159.465369983	153001.696332542	182195.376699931	82567.3133064102	15657.768153208	95806.2446912868	128552.842060286	115166.955528477
59	11830.4954662603	389274.902760666	532860.934842551	298593.223264484	235720.050778551	120458.232867629	205213.491066176	144166.054111897	137443.608209949	103089.669751558	264573.508419152	154041.110030453	183435.504051264	82810.7550164045	15698.2275024411	96049.2022010702	128938.30785357	115616.82644851
60	11818.4358378544	389274.902760666	532615.94130929	298349.871004285	235598.294553975	120397.303058389	206250.446554131	145453.251023611	137926.714038455	103814.518991998	264987.551468321	155080.523728365	184468.943510708	83054.1967263988	15769.031363599	96292.1597108537	129323.773646854	116002.430094252
61	11824.4656520574	389030.996179989	532615.94130929	298349.871004285	235598.294553975	120275.443439909	207391.097590881	146740.447935324	138490.337505045	104539.368232439	265608.616042075	156015.996056485	185709.07086204	83297.6384363932	15849.9500620652	96535.1172206372	129709.239440139	116388.033739995
62	11800.3463952454	388787.089599312	532615.94130929	298228.194874186	235476.5383294	120153.583821429	208324.35753004	148027.644847037	138973.443333551	105223.948070633	266022.659091245	157055.409754396	186742.510321484	83459.9329097227	15890.4094112983	96778.0747304207	130094.705233423	116773.637385738
63	11800.3463952454	388787.089599312	532125.954242768	297984.842613986	235354.782104824	120092.654012189	209465.00856679	149234.391951769	139456.549162057	105908.527908827	266643.723664998	157990.882082516	187982.637672816	83743.9482380494	15951.098435148	97061.5251585014	130415.926727826	117159.24103148
64	11794.3165810424	388787.089599312	532125.954242768	297984.842613986	235354.782104824	120031.724202949	210501.964054744	150441.1390565	139939.654990563	106593.107747021	267057.766714168	158822.413040845	189119.421078205	83946.8163297114	16021.9022963059	97304.4826682849	130801.392521111	117544.844677223
65	11788.2867668394	388543.183018635	531880.960709507	297863.166483887	235354.782104824	119848.934775229	211538.919542698	151647.886161231	140422.760819069	107237.418182968	267471.809763337	159861.826738757	190256.204483593	84149.6844213733	16082.5913201555	97547.4401780684	131122.614015514	117930.448322966
66	11776.2271384335	388299.276437957	531880.960709507	297741.490353787	235111.269655673	119848.934775229	212575.875030653	152854.633265962	140905.866647575	107881.728618915	267885.852812506	160901.240436668	191599.675780869	84393.1261313677	16133.1655066969	97830.8906061491	131508.079808798	118251.784694418
67	11770.1973242305	388055.36985728	531635.967176247	297741.490353787	235111.269655673	119727.075156748	213509.134969812	153980.930563712	141388.972476081	108485.769652616	268506.91738626	161836.712764788	192633.115240313	84595.9942230296	16183.7396932383	98033.3551976354	131893.545602083	118637.388340161
68	11770.1973242305	388055.36985728	531390.973642986	297619.814223687	235111.269655673	119605.215538268	214546.090457766	155026.778054479	141872.078304587	109130.080088563	268920.960435429	162772.185092908	193873.242591646	84798.8623146915	16254.5435543962	98276.3127074188	132214.767096486	118958.724711613
69	11758.1376958245	388055.36985728	531390.973642986	297619.814223687	234989.513431097	119544.285729028	215583.045945721	156153.075352228	142355.184133093	109734.121122263	269335.003484598	163707.657421028	195113.369942978	85042.3040246859	16315.2325782458	98519.2702172023	132535.98859089	119280.061083065
70	11752.1078816215	387811.463276603	531145.980109725	297498.138093588	234867.757206521	119483.355919788	216516.305884879	157198.922842995	142838.289961599	110338.162155964	269749.046533768	164643.129749149	196250.153348366	85204.5984980154	16375.9216020955	98721.7348086886	132857.210085293	119665.664728808
71	11746.0780674185	387811.463276603	531145.980109725	297376.461963488	234746.000981946	119300.566492068	217449.565824038	158244.770333762	143321.395790105	110901.933787418	270163.089582937	165578.602077269	197386.936753754	85407.4665896774	16426.4957886368	99005.1852367693	133178.431579697	119987.00110026
72	11752.1078816215	387567.556695926	531145.980109725	297254.785833389	234867.757206521	119300.566492068	218486.521311993	159290.617824529	143723.983980526	111465.705418872	270784.154156691	166514.074405389	198627.064105087	85610.3346813393	16487.1848124865	99207.6498282555	133499.6530741	120308.337471712
73	11746.0780674185	387323.650115249	530655.993043203	297254.785833389	234746.000981946	119239.636682828	219419.781251152	160336.465315296	144207.089809032	112029.477050325	271198.19720586	167449.546733509	199867.191456419	85813.2027730012	16537.7589990279	99450.607338039	133820.874568504	120629.673843164
74	11740.0482532155	387567.556695926	530655.993043203	297133.109703289	234624.24475737	119178.706873588	220456.736739106	161301.862999081	144690.195637538	112593.248681779	271612.240255029	168385.019061629	201003.974861808	86056.6444829956	16598.4480228775	99693.5648478225	134142.096062907	120886.742940326
75	11734.0184390126	387079.743534572	530410.999509942	297011.433573189	234502.488532794	119056.847255108	221389.996678265	162347.710489848	145173.301466044	113116.750910986	272026.283304199	169216.550019958	202244.10221314	86218.9389563251	16669.2518840354	99896.0294393087	134463.317557311	121208.079311778
76	11727.9886248096	387079.743534572	530410.999509942	296889.75744309	234502.488532794	118995.917445868	222323.256617424	163313.108173633	145575.889656466	113640.253140194	272440.326353368	170152.022348078	203380.885618528	86421.8070479871	16719.8260705768	100179.479867389	134784.539051714	121529.415683231
77	11727.9886248096	386835.836953895	530166.005976681	296889.75744309	234502.488532794	118934.987636627	223256.516556583	164278.505857418	146058.995484972	114204.024771647	273061.390927122	171087.494676199	204517.669023916	86624.675139649	16770.4002571182	100381.944458876	135105.760546118	121850.752054683
78	11734.0184390126	386835.836953895	529921.01244342	296768.08131299	234380.732308219	118813.128018147	224189.776495742	165243.903541204	146542.101313478	114727.527000855	273475.433976291	171919.025634528	205757.796375249	86786.9696129786	16800.744769043	100584.409050362	135362.737741641	122107.821151845
79	11715.9289964036	386835.836953895	529921.01244342	296646.40518289	234502.488532794	118752.198208907	225123.036434901	166128.851418006	146944.689503899	115251.029230062	273889.47702546	172958.439332439	206894.579780637	86949.2640863081	16881.6634675092	100827.366560145	135683.959236044	122364.890249006
80	11715.9289964036	386591.930373218	529676.018910159	296524.729052791	234258.976083643	118630.338590427	226056.29637406	167013.799294809	147427.795332405	115734.262057022	274303.52007463	173789.970290768	208031.363186025	87152.1321779701	16912.007979434	101029.831151632	135940.936431567	122621.959346168
81	11721.9588106066	386591.930373218	529676.018910159	296524.729052791	234258.976083643	118630.338590427	227093.251862014	167898.747171612	147910.901160911	116217.494883982	274924.584648383	174725.442618888	209168.146591413	87314.4266512996	16962.5821659754	101232.295743118	136197.91362709	122879.02844333
82	11715.9289964036	386348.023792541	529431.025376898	296403.052922691	234137.219859067	118508.478971947	227819.120703583	168783.695048415	148313.489351333	116700.727710943	275338.627697553	175556.973577217	210408.273942746	87476.7211246292	17023.271189825	101475.253252901	136519.135121493	123200.364814782
83	11709.8991822006	386348.023792541	529431.025376898	296281.376792592	234137.219859067	118447.549162707	228752.380642741	169588.193118236	148716.077541755	117183.960537903	275752.670746722	176388.504535546	211441.713402189	87679.5892162911	17063.7305390581	101677.717844388	136776.112317016	123457.433911944
84	11709.8991822006	386104.117211864	529186.031843637	296159.700662492	234137.219859067	118447.549162707	229685.6405819	170473.140995039	149199.18337026	117626.923962617	276166.713795891	177323.976863666	212681.840753522	87841.8836896206	17114.3047255995	101920.675354171	137033.089512539	123714.503009106
85	11715.9289964036	386104.117211864	529186.031843637	296159.700662492	234137.219859067	118386.619353467	230618.900521059	171277.63906486	149601.771560682	118069.887387331	276580.75684506	178155.507821995	213818.62415891	88044.7517812826	17164.8789121408	102123.139945657	137290.066708062	123971.572106267
86	11709.8991822006	385616.304050509	529186.031843637	295916.348402293	234015.463634491	118264.759734987	231448.464911423	172082.137134681	150004.359751104	118512.850812045	276994.79989423	178987.038780324	214955.407564298	88207.0462546121	17215.4530986822	102325.604537144	137611.288202465	124228.641203429
87	11697.8395537946	385860.210631186	529186.031843637	296038.024532392	233893.707409916	118203.829925747	232381.724850582	172806.18539752	150406.947941525	118955.814236758	277408.842943399	179818.569738653	216092.190969686	88369.3407279417	17255.9124479153	102568.562046927	137804.021099107	124421.443026301
88	11709.8991822006	385616.304050509	528696.044777115	295794.672272193	233771.95118534	118081.970307266	233211.289240945	173610.68346734	150890.053770031	119358.508259225	277822.885992568	180650.100696982	217228.974375074	88531.6352012712	17316.601471765	102771.026638413	138125.242593511	124678.512123462
89	11691.8097395916	385372.397469832	528696.044777115	295794.672272193	233771.95118534	118081.970307266	234040.853631309	174415.181537161	151292.641960453	119761.202281692	278236.929041737	181481.631655312	218365.757780462	88734.5032929332	17377.2904956146	102973.4912299	138382.219789034	124935.581220624
90	11697.8395537946	385372.397469832	528451.051243854	295672.996142093	233771.95118534	117960.110688786	234974.113570468	175139.2298	151695.230150875	120204.165706406	278650.972090907	182313.162613641	219399.197239906	88937.3713845951	17427.864682156	103175.955821386	138639.196984556	125192.650317786
91	11703.8693679976	385372.397469832	528451.051243854	295551.320011994	233528.438736189	117960.110688786	235803.677960831	175863.278062839	152097.818341296	120606.859728873	279065.015140076	183144.69357197	220535.980645294	89059.0922395923	17468.3240313891	103418.913331169	138831.929881198	125385.452140657
92	11691.8097395916	385128.490889155	528206.057710593	295429.643881894	233528.438736189	117899.180879546	236633.242351195	176587.326325678	152500.406531718	120969.284349093	279479.058189245	183976.224530299	221776.107996627	89221.3867129218	17518.8982179304	103621.377922655	139088.907076721	125642.521237819
93	11697.8395537946	385128.490889155	528206.057710593	295429.643881894	233528.438736189	117838.251070306	237462.806741558	177311.374588516	152902.99472214	121371.97837156	280100.122762999	184807.755488628	222706.203510126	89343.107567919	17559.3575671635	103823.842514142	139281.639973363	125835.32306069
94	11691.8097395916	384884.584308478	527961.064177332	295307.967751794	233406.682511613	117777.321261066	238396.066680717	177954.973044373	153305.582912561	121774.672394027	280514.165812168	185639.286446957	223946.330861459	89505.4020412486	17599.8169163966	103985.814187331	139538.617168886	126028.124883562
95	11691.8097395916	384884.584308478	527961.064177332	295186.291621695	233406.682511613	117716.391451826	239225.631071081	178759.471114194	153708.171102983	122137.097014248	280928.208861338	186470.817405286	224979.770320902	89667.6965145781	17640.2762656297	104188.278778817	139795.594364409	126285.193980723
96	11697.8395537946	384640.677727801	527961.064177332	295186.291621695	233284.926287037	117655.461642586	240055.195461444	179403.069570051	154110.759293405	122539.791036715	281342.251910507	187302.348363615	226116.55372629	89829.9909879077	17670.6207775545	104390.743370303	140052.571559932	126477.995803595
