[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 03:29:44
Order : 39
Analyse step ID : 13135

[SAMPLE]
Sample Name : T23-1-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	13066.6073778727	387567.556695926	538250.792574292	296159.700662492	239007.468842095	124296.810849754	350461.130987563	215525.032905007	212163.976352205	133859.111171592	383196.842006143	340275.087578671	427547.639063458	116121.695667295	27158.3381727155	143441.02236548	160289.525707353	143058.952570529
8	13054.5477494667	391226.155406083	539965.747307119	298593.223264484	239859.762414125	125698.196462276	310852.80198246	195653.930580432	207010.847514808	121375.259046684	376572.153219435	333623.405964427	427754.483591307	116081.122048963	27087.5343115576	143441.02236548	160161.037109592	142737.616199077
9	13036.4583068577	393665.221212854	540945.721440162	300418.365215979	240468.543537003	126551.213791637	275391.941983127	172484.386169591	198475.977877869	109213.57084758	365600.01241645	318864.987382823	427133.950007761	115837.680338969	26804.3188669259	143441.02236548	159904.059914069	141837.874359011
10	13018.3688642488	395372.567277594	541435.708506684	301635.126516975	240712.055986155	127221.441693278	246173.232840375	150521.588863482	187767.132012654	98662.7022774968	352350.634843034	297454.887186975	423617.593034331	115026.207972321	26167.0841165046	143198.586834721	158940.395430858	140038.390678879
11	12988.2197932338	396592.100180979	541435.708506684	302486.859427672	240712.055986155	127647.950357958	223152.821007788	131937.68345062	176736.215595101	90203.4610326129	338273.171171279	272926.81123445	415343.811920379	113403.263239025	25236.5190841434	142148.032868101	157013.066464437	137403.43243297
12	12958.0707222189	397079.913342333	541435.708506684	303095.240078171	240833.81221073	127891.669594919	205835.664358949	117215.368772898	166349.440282222	83639.5484664004	324816.772073278	248419.873800799	401278.384026661	110847.125284085	24002.508932534	139885.301247688	154250.561612567	133997.266895577
13	12927.921651204	397567.726503688	541435.708506684	303460.268468469	240712.055986155	128074.459022639	192666.329661928	105871.945988424	157250.947178693	78646.1425878094	312188.459073616	225864.596556124	382248.687464572	107479.514962497	22697.6949197667	136087.144599137	150652.880875248	130076.96316386
14	12885.7129517831	397811.633084365	541190.714973424	303825.296858768	240590.299761579	128196.318641119	182918.948075157	97341.6353115015	149682.289198766	74981.6269833595	301216.318270631	206323.619035391	359495.789401205	103787.315694249	21342.306720458	130995.998453207	146605.490045763	125963.857609271
15	12849.5340665651	397811.633084365	540945.721440162	303946.972988868	240468.543537003	128074.459022639	175660.259659476	91187.3914261049	143482.431066273	72283.5770328304	291693.328139738	189692.999868811	335088.135115047	99932.8219526724	20077.9520569237	125096.733871416	142429.610618518	122043.553877554
16	12819.3849955502	397567.726503688	540455.734373641	303946.972988868	240346.787312428	128013.529213399	170475.482219704	86762.7716392185	138490.337505045	70390.9151272354	283826.510205522	175972.739056382	311301.014412436	96159.4754477603	18914.7457664722	119035.845602452	138382.219789034	118380.319242999
17	12783.2061103323	397567.726503688	540210.74084038	303946.972988868	240225.031087852	127769.809976438	166742.442463068	83786.2092371313	134464.455600828	69182.8330598343	276994.79989423	164851.012488731	288961.805404766	92670.1442711749	17913.3768729531	113298.204707833	134656.050453953	115102.688254186
18	12747.0272251144	397323.819923011	539720.753773858	304068.649118968	239981.518638701	127708.880167198	164253.749291978	81855.466057399	131243.750077455	68457.9838193937	271198.19720586	155704.171947111	268277.352619886	89586.5492779133	17033.3860271333	108207.058561903	131379.591211037	112403.462733987
19	12704.8185256934	397323.819923011	539475.760240597	303946.972988868	239859.762414125	127587.020548718	162490.924962455	80809.646835044	128828.220934925	68135.8286014201	266643.723664998	148532.217431524	250505.724969163	86868.1168496433	16284.888066321	103681.595321076	128617.086359167	110154.108133822
20	12674.6694546785	396836.006761656	539230.766707336	303825.296858768	239616.249964974	127343.301311758	161453.969474501	80407.4086725998	126895.797620902	68095.5591991734	262710.31469789	142711.50072322	235107.477023451	84555.4206046972	15667.8829905163	99964.2505161119	126304.291599461	108354.624453689
21	12638.4905694606	396592.100180979	538985.773174075	303703.620728669	239494.493740398	127160.511884038	160935.491730523	80528.0801213331	125446.480135384	68337.1756126536	259604.991829121	138138.080452411	221879.451942571	82607.8869247426	15152.0262877943	97142.5109950959	124505.451230802	107069.27896788
22	12602.3116842427	396592.100180979	538495.786107553	303581.944598569	239372.737515822	126977.722456317	160728.100632933	81131.4373649994	124319.233202203	68780.1390373673	257120.733534106	134396.19113993	210614.961834634	80984.942191447	14727.2031208468	94672.4429789639	123092.076655426	105976.735304943
23	12566.1327990247	396104.287019625	538250.792574292	303460.268468469	239250.981291246	126794.933028597	161039.187279319	82016.3613223767	123514.05682136	69384.1800710679	255257.539812844	131589.774155569	201107.318807752	79646.0127864782	14403.5283269821	92769.2758189932	122064.167873335	105334.062562038
24	12542.0135422128	396104.287019625	538005.799041031	303338.59233837	239007.468842095	126551.213791637	161453.969474501	83182.851993465	123030.950992854	70109.0293115085	253622.94887458	129407.005389956	193149.834970035	78550.5250915037	14130.4277196587	91311.5307602923	121293.236286767	104884.191642005
25	12499.8048427919	395616.473858271	538005.799041031	303216.91620827	239007.468842095	126307.494554677	162179.838316069	84550.4617457753	122628.362802432	70914.4173564425	252380.71402295	127847.884843089	186432.478483651	77698.4791065236	13918.0161361849	90218.2219662667	120907.770493482	104691.389819134
26	12463.625957574	395616.473858271	537515.811974509	303095.240078171	238763.956392944	126063.775317716	162905.707157637	86119.1905793078	122467.327526263	71840.6136081167	251449.037884227	126603.440305466	180748.56145671	77049.3012132054	13776.4084138691	89408.3636003217	120586.548999079	104627.122544844
27	12433.476886559	395128.660696917	537270.818441248	302851.887817971	238642.200168368	125941.915699236	163838.967096796	87808.5908615735	122386.809888179	72766.8098597909	250724.400887442	125771.890615446	176098.083889213	76562.4177932167	13644.9155288615	88841.4627441603	120458.060401318	104691.389819134
28	12397.2980013411	394884.754116239	537025.824907987	302851.887817971	238520.443943792	125698.196462276	164772.227035955	89618.6625925725	122467.327526263	73773.5449159584	250310.322603565	125304.14391481	172377.701835216	76156.6816098928	13574.1116677036	88517.5193977823	120586.548999079	104948.458916296
29	12379.2085587322	394884.754116239	536535.837841465	302608.535557772	238398.687719217	125454.477225316	165912.878072705	91468.9581398159	122708.880440516	74860.8187766193	249896.244319689	125044.284636679	169277.383456885	75953.8135182309	13523.5374811622	88274.5618879988	120715.03759684	105205.528013458
30	12343.0296735142	394640.847535562	536290.844308204	302486.859427672	238398.687719217	125332.617606835	167053.529109454	93399.7013195482	122950.433354769	75907.8232350336	249792.724748719	125044.284636679	166797.12875422	75750.9454265689	13483.0781319291	88153.0831331071	120972.014792363	105591.1316592
31	12318.9104167023	394396.940954885	536290.844308204	302243.507167473	238155.175270065	125088.898369875	168194.180146204	95370.6683155248	123191.986269022	76995.0970956946	249689.20517775	125200.200203558	164730.249835332	75710.3718082365	13483.0781319291	88193.5760514043	121293.236286767	105912.468030652
32	12282.7315314844	394153.034374208	535800.857241683	302243.507167473	237911.662820914	124906.108942155	169334.831182954	97341.6353115015	123594.574459444	78082.3709563555	249689.20517775	125408.087626063	163076.746700222	75710.3718082365	13513.422643854	88274.5618879988	121614.45778117	106426.606224976
33	12252.5824604694	393909.127793531	535800.857241683	302121.831037374	237911.662820914	124662.389705195	170579.177768499	99352.8261237226	123916.645011781	79169.6448170165	249792.724748719	125979.778037951	161939.963294834	75750.9454265689	13513.422643854	88436.5335611878	122064.167873335	106940.7444193
34	12234.4930178605	393665.221212854	535555.863708422	301878.478777174	237789.906596338	124479.600277474	171823.524354045	101364.016935944	124319.233202203	80256.9186776774	249999.763890658	126551.468449839	160906.52383539	75832.0926632337	13553.8819930871	88598.5052343768	122449.633666619	107390.615339333
35	12210.3737610485	393421.314632177	535310.870175161	301756.802647075	237668.150371762	124296.810849754	173067.87093959	103334.98393192	124802.339030709	81384.4619405851	250103.283461627	127175.130717354	160389.804105669	75953.8135182309	13584.2265050119	88841.4627441603	122899.343758784	107904.753533656
36	12186.2545042366	393421.314632177	535065.8766419	301635.126516975	237546.394147187	124114.021422034	174312.217525135	105305.950927897	125285.444859215	82431.4663989994	250413.842174535	127850.764840495	159976.428321891	76116.1079915604	13634.8006915532	89084.4202539437	123349.053850949	108354.624453689
37	12156.1054332216	392933.501470823	535065.8766419	301513.450386875	237424.637922611	123992.161803554	175556.564110681	107276.917923874	125768.550687721	83518.7402596603	250724.400887442	128630.342674888	159873.084375947	76318.9760832224	13695.4897154029	89327.3777637272	123798.763943114	108933.029922303
38	12138.0159906127	392689.594890145	534820.883108639	301391.774256776	237302.881698035	123809.372375834	176800.910696226	109247.88491985	126251.656516227	84565.7447180746	251034.95960035	129461.892364907	159873.084375947	76602.9914115491	13756.1787392525	89610.828191808	124248.474035279	109447.168116627
39	12113.8967338007	392689.594890145	534575.889575378	301148.421996577	237302.881698035	123626.582948113	178045.257281771	111138.404283338	126815.279982817	85612.7491764888	251345.518313258	130345.413910553	160079.772267835	76765.2858848786	13816.8677631022	89894.2786198887	124762.428426325	109961.306310951
40	12089.7774769888	392445.688309468	534330.896042117	301148.421996577	237059.369248884	123504.723329633	179289.603867316	113069.147463071	127298.385811323	86659.7536349031	251759.596597134	131280.907311825	160389.804105669	77049.3012132054	13877.5567869518	90218.2219662667	125212.138518489	110475.444505274
41	12071.6880343798	392201.781728791	534085.902508856	300905.069736377	237059.369248884	123321.933901913	180533.950452862	114959.666826558	127862.009277914	87666.4886910706	252173.674881011	132216.400713097	160803.179889446	77292.7429231997	13948.3606481097	90501.6723943474	125661.848610654	110989.582699598
42	12047.5687775679	392201.781728791	533840.908975595	300783.393606278	236815.856799732	123078.214664953	181674.601489612	116809.962373802	128345.115106419	88673.2237472382	252587.753164888	133151.894114369	161423.243565112	77536.184633194	14019.1645092677	90785.1228224281	126111.558702819	111503.720893921
43	12041.5389633649	391957.875148114	533595.915442334	300661.717476178	236815.856799732	122956.355046472	183022.643623952	118620.034104801	128908.73857301	89679.9588034058	253001.831448765	134191.331226893	162146.651186723	77779.6263431884	14079.8535331173	91068.5732505089	126561.268794984	112017.859088245
44	12023.4495207559	391713.968567437	533595.915442334	300540.041346078	236815.856799732	122895.425237232	184266.990209498	120389.882019555	129472.3620396	90646.4244573266	253415.909732642	135178.796483791	162870.058808334	78063.6416715151	14160.7722315835	91392.5165968868	127010.978887149	112531.997282568
45	11993.300449741	391713.968567437	533350.921909073	300540.041346078	236572.344350581	122651.706000272	185407.641246247	122159.72993431	129955.467868106	91653.1595134942	253933.507587488	136218.233596316	163593.466429944	78347.6569998418	14221.4612554331	91675.9670249676	127460.688979314	112981.868202601
46	11981.240821335	391226.155406083	533105.928375812	300296.689085879	236572.344350581	122468.916572552	186755.683380588	123929.577849065	130599.608972781	92539.0863629216	254451.105442334	137257.67070884	164523.561943443	78672.2459465009	14312.4947912076	91959.4174530483	127974.64337036	113496.006396925
47	11963.1513787261	391226.155406083	532860.934842551	300175.01295578	236450.588126005	122347.056954072	187896.334417338	125618.97813133	131082.714801287	93505.5520168425	254968.70329718	138297.107821364	165453.657456943	78915.6876564952	14383.2986523655	92283.3607994263	128360.109163644	113945.877316958
48	11963.1513787261	390982.248825406	532615.94130929	300053.33682568	236328.83190143	122225.197335592	189140.681002883	127268.154597352	131646.338267877	94431.7482685166	255382.781581057	139336.544933889	166487.096916387	79199.702984822	14454.1025135234	92566.811227507	128874.06355469	114524.282785572
49	11933.0023077111	390738.342244729	532370.947776029	299931.66069558	236328.83190143	122103.337717111	190281.332039633	128917.331063373	132290.479372552	95317.675117944	255900.379435903	140375.982046413	167520.53637583	79443.1446948163	14514.7915373731	92890.754573885	129259.529347974	114909.886431315
50	11926.9724935081	390738.342244729	532370.947776029	299809.984565481	236207.075676854	121981.478098631	191421.983076383	130526.28371315	132773.585201058	96203.6019673715	256417.977290749	141467.391014564	168553.975835274	79767.7336414754	14615.9399104558	93133.7120836684	129709.239440139	115424.024625638
51	11914.9128651022	390494.435664051	532125.954242768	299688.308435381	236085.319452278	121859.618480151	192562.634113133	132098.583064584	133337.208667648	97049.2594145523	256935.575145595	142454.856271462	169690.759240662	80051.7489698021	14676.6289343055	93417.1625117492	130094.705233423	115809.628271381
52	11902.8532366962	390494.435664051	532125.954242768	299566.632305281	236085.319452278	121676.829052431	193703.285149883	133707.579204226	133900.832134238	97894.916861733	257349.653429472	143546.265239612	170827.54264605	80295.1906797964	14757.5476327716	93700.6129398299	130480.171026707	116259.499191414
53	11890.7936082902	390250.529083374	531880.960709507	299444.956175182	235963.563227703	121676.829052431	194947.631735428	135155.675729904	134383.937962744	98740.5743089138	257867.251284318	144585.702352137	171964.326051438	80579.2060081231	14838.4663312378	94024.5562862079	130865.636819991	116709.370111447
54	11866.6743514783	390006.622502697	531390.973642986	299323.280045082	235720.050778551	121554.969433951	196088.282772178	136603.772255581	134947.561429334	99545.9623538478	258384.849139164	145625.139464661	173101.109456827	80822.6477181175	14899.1553550875	94267.5137959914	131315.346912156	117094.97375719
55	11866.6743514783	389762.71592202	531390.973642986	299079.927784883	235720.050778551	121311.25019699	197125.238260132	138132.318588241	135430.66725784	100311.080996535	258902.44699401	146664.576577185	174237.892862215	81106.6630464442	14969.9592162454	94550.9642240721	131700.81270544	117609.111951513
56	11854.6147230723	389762.71592202	531390.973642986	299079.927784883	235720.050778551	121250.32038775	198265.889296882	139499.965306936	135994.290724431	101116.469041469	259420.044848856	147704.01368971	175478.020213547	81350.1047564385	15040.7630774033	94834.4146521528	132086.278498725	117994.715597256
57	11842.5550946663	389518.809341343	531145.980109725	298958.251654783	235598.294553975	121128.46076927	199406.540333632	140948.061832614	136557.914191021	101881.587684157	259834.123132733	148743.450802234	176718.14756488	81593.5464664329	15101.452101253	95117.8650802336	132471.744292009	118316.051968708
58	11842.5550946663	389518.809341343	530900.986576464	298836.575524684	235476.5383294	121006.60115079	200547.191370382	142315.708551309	137041.020019527	102646.706326844	260351.720987579	149730.916059132	177854.930970268	81836.9881764272	15182.3707997192	95360.8225900171	132792.965786412	118765.922888741
59	11818.4358378544	389274.902760666	530655.993043203	298836.575524684	235476.5383294	120945.67134155	201687.842407132	143683.355270005	137604.643486117	103411.824969531	260869.318842425	150822.325027283	179198.402267545	82121.0035047539	15253.1746608771	95603.7800998005	133178.431579697	119151.526534484
60	11818.4358378544	389274.902760666	530410.999509942	298593.223264484	235354.782104824	120823.81172307	202724.797895086	144970.552181718	138087.749314623	104136.674209972	261386.916697272	151809.790284181	180438.529618877	82323.8715964158	15303.7488474184	95887.2305278813	133628.141671862	119537.130180227
61	11806.3762094484	389030.996179989	530410.999509942	298593.223264484	235233.025880248	120762.88191383	203865.448931836	146257.749093431	138570.855143129	104821.254048166	261904.514552118	152849.227396705	181575.313024265	82567.3133064102	15364.4378712681	96130.1880376647	133885.118867384	119922.733825969
62	11800.3463952454	388787.089599312	530166.005976681	298471.547134385	235233.025880248	120580.09248611	204902.40441979	147625.395812127	139134.478609719	105546.103288606	262318.592835995	153888.66450923	182815.440375598	82810.7550164045	15435.241732426	96413.6384657455	134270.584660669	120244.070197422
63	11794.3165810424	388787.089599312	529921.01244342	298228.194874186	235111.269655673	120519.162676869	206043.05545654	148832.142916858	139617.584438225	106230.6831268	262836.190690841	154876.129766128	184158.911672875	83054.1967263988	15506.0455935839	96697.0888938262	134591.806155072	120629.673843164
64	11788.2867668394	388543.183018635	529921.01244342	298228.194874186	235111.269655673	120397.303058389	206976.315395699	150038.890021589	140100.690266731	106915.262964994	263353.788545687	155915.566878652	185399.039024207	83297.6384363932	15566.7346174336	96940.0464036097	134913.027649476	120951.010214617
65	11782.2569526364	388299.276437957	529676.018910159	297984.842613986	234989.513431097	120275.443439909	208220.661981244	151326.086933303	140664.313733322	107559.573400942	263871.386400533	156903.03213555	186639.16637554	83500.5065280551	15627.4236412832	97223.4968316904	135298.49344276	121272.346586069
66	11776.2271384335	388299.276437957	529676.018910159	297984.842613986	234867.757206521	120214.513630669	209153.921920403	152452.384231052	141147.419561828	108244.153239135	264492.503826348	157942.469248075	187879.293726872	83743.9482380494	15698.2275024411	97425.9614231766	135555.470638283	121657.950231811
67	11770.1973242305	388055.36985728	529431.025376898	297863.166483887	234867.757206521	120092.654012189	210190.877408358	153659.131335783	141630.525390334	108888.463675083	264906.582110225	158825.99079372	189119.421078205	83987.3899480438	15758.9165262908	97709.4118512574	135876.692132686	121979.286603264
68	11764.1675100275	388055.36985728	529186.031843637	297741.490353787	234746.000981946	120031.724202949	211227.832896312	154785.428633532	142113.63121884	109532.77411103	265424.179965071	159865.427906245	190359.548429537	84190.2580397057	15809.4907128321	97992.8622793381	136262.15792597	122300.622974716
69	11758.1376958245	387811.463276603	529186.031843637	297741.490353787	234746.000981946	119970.794393709	212161.092835471	155911.725931282	142677.25468543	110136.81514473	265838.258248948	160852.893163143	191599.675780869	84433.6997497	15870.1797366818	98235.8197891216	136583.379420374	122686.226620459
70	11752.1078816215	387811.463276603	528941.038310376	297498.138093588	234502.488532794	119848.934775229	213198.048323425	156957.573422049	143160.360513936	110700.586776184	266459.375674763	161788.386564415	192839.803132202	84636.567841362	15930.8687605314	98478.7772989051	136904.600914777	122943.29571762
71	11746.0780674185	387567.556695926	528941.038310376	297498.138093588	234502.488532794	119727.075156748	214235.00381138	158003.420912816	143562.948704358	111264.358407638	266873.45395864	162775.851821313	194079.930483534	84839.4359330239	15981.4429470728	98681.2418903913	137225.822409181	123264.632089073
72	11734.0184390126	387323.650115249	528696.044777115	297376.461963488	234502.488532794	119605.215538268	215168.263750539	159049.268403583	144046.054532863	111868.399441339	267391.051813486	163711.345222585	195423.401780811	85082.8776430182	16062.361645539	98924.1994001748	137547.043903584	123521.701186234
73	11740.0482532155	387323.650115249	528451.051243854	297254.785833389	234380.732308219	119544.285729028	216101.523689698	160095.11589435	144529.160361369	112472.440475039	267805.130097363	164646.838623857	196663.529132144	85245.1721163478	16133.1655066969	99167.1569099583	137804.021099107	123843.037557687
74	11740.0482532155	387079.743534572	528451.051243854	297133.109703289	234258.976083643	119544.285729028	217138.479177652	161140.963385117	145012.266189875	112995.942704246	268322.727952209	165582.332025129	197800.312537532	85488.6138263421	16203.9693678548	99450.607338039	138060.99829463	124164.373929139
75	11721.9588106066	387079.743534572	528206.057710593	297011.433573189	234258.976083643	119422.426110548	218071.739116811	162106.361068902	145495.372018381	113559.7143357	268840.325807055	166517.8254264	199040.439888864	85650.9082996717	16234.3138797796	99693.5648478225	138382.219789034	124421.443026301
76	11721.9588106066	386835.836953895	527961.064177332	296889.75744309	234137.219859067	119361.496301308	219108.694604766	163071.758752687	145897.960208803	114083.216564907	269254.404090932	167505.290683299	200177.223294253	85853.7763913336	16274.7732290127	99896.0294393087	138639.196984556	124678.512123462
77	11721.9588106066	386591.930373218	527961.064177332	296889.75744309	234015.463634491	119300.566492068	220041.954543924	164037.156436472	146381.066037309	114646.988196361	269772.001945778	168388.812228944	201520.694591529	86056.6444829956	16325.3474155541	100138.986949092	138896.174180079	124999.848494915
78	11715.9289964036	386591.930373218	527716.070644071	296768.08131299	234015.463634491	119117.777064348	221078.910031879	165002.554120257	146864.171865815	115130.221023322	270289.599800624	169324.305630216	202657.477996918	86259.5125746575	16386.0364394038	100381.944458876	139217.395674483	125192.650317786
79	11715.9289964036	386348.023792541	527716.070644071	296646.40518289	234015.463634491	119117.777064348	222012.169971038	165967.951804042	147347.277694321	115653.723252529	270703.678084501	170259.799031488	204000.949294194	86421.8070479871	16446.7254632534	100584.409050362	139474.372870005	125513.986689238
80	11721.9588106066	386348.023792541	527716.070644071	296524.729052791	233893.707409916	118995.917445868	222945.429910197	166852.899680845	147749.865884743	116136.956079489	271221.275939347	171191.43604599	205034.388753638	86624.675139649	16507.414487103	100827.366560145	139795.594364409	125771.0557864
81	11709.8991822006	386104.117211864	527226.08357755	296403.052922691	233893.707409916	118934.987636627	223774.99430056	167818.29736463	148232.971713249	116660.458308696	271635.354223224	172126.90837411	206274.516104971	86786.9696129786	16547.8738363361	101070.324069929	139988.327261051	126028.124883562
82	11715.9289964036	386104.117211864	527226.08357755	296281.376792592	233650.194960764	118874.057827387	224708.254239719	168703.245241433	148635.55990367	117143.691135657	272152.95207807	173062.38070223	207411.299510359	86989.8377046405	16608.5628601858	101313.281579712	140245.304456574	126285.193980723
83	11703.8693679976	385860.210631186	526981.090044289	296159.700662492	233650.194960764	118813.128018147	225745.209727674	169588.193118236	149118.665732176	117626.923962617	272670.549932916	173893.911660559	208651.426861691	87152.1321779701	16659.1370467271	101515.746171199	140502.281652097	126477.995803595
84	11703.8693679976	385860.210631186	526981.090044289	296159.700662492	233650.194960764	118691.268399667	226782.165215628	170392.691188057	149521.253922598	118110.156789577	273188.147787762	174829.383988679	209788.210267079	87355.000269632	16699.5963959602	101758.703680982	140759.25884762	126735.064900757
85	11697.8395537946	385616.304050509	526736.096511028	296159.700662492	233528.438736189	118630.338590427	227508.034057196	171197.189257878	150004.359751104	118593.389616538	273602.226071639	175660.914947008	211028.337618412	87517.2947429615	16780.5150944264	101961.168272468	141016.236043142	126927.866723628
86	11703.8693679976	385616.304050509	526736.096511028	295916.348402293	233528.438736189	118569.408781187	228441.293996355	172001.687327699	150406.947941525	118996.083639005	274016.304355516	176492.445905337	212165.1210238	87720.1628346235	16820.9744436595	102163.632863955	141208.968939784	127184.93582079
87	11697.8395537946	385372.397469832	526491.102977767	295916.348402293	233406.682511613	118508.478971947	229374.553935514	172806.18539752	150809.536131947	119439.047063719	274533.902210362	177427.918233457	213405.248375132	87882.457307953	16871.5486302009	102406.590373738	141465.946135307	127377.737643661
88	11703.8693679976	385372.397469832	526246.109444506	295672.996142093	233406.682511613	118386.619353467	230204.118325878	173610.68346734	151292.641960453	119841.741086186	274947.980494239	178259.449191786	214542.031780521	88085.325399615	16901.8931421257	102649.547883522	141722.92333083	127634.806740823
89	11703.8693679976	385128.490889155	526246.109444506	295672.996142093	233406.682511613	118386.619353467	231033.682716241	174334.731730179	151695.230150875	120284.704510899	275362.058778116	179090.980150116	215782.159131853	88207.0462546121	16972.6970032836	102852.012475008	141979.900526353	127827.608563694
90	11703.8693679976	385128.490889155	526246.109444506	295672.996142093	233163.170062462	118264.759734987	231966.9426554	175139.2298	152097.818341296	120687.398533366	275879.656632962	179922.511108445	216815.598591297	88369.3407279417	17033.3860271333	103094.969984791	142172.633422995	128084.677660856
91	11697.8395537946	384884.584308478	526001.115911245	295551.320011994	233163.170062462	118203.829925747	232900.202594559	175863.278062839	152500.406531718	121090.092555833	276293.734916839	180754.042066774	217952.381996685	88572.2088196036	17073.8453763664	103337.927494575	142429.610618518	128277.479483727
92	11697.8395537946	384884.584308478	526001.115911245	295429.643881894	233041.413837886	118081.970307266	233626.071436127	176587.326325678	152902.99472214	121492.7865783	276707.813200716	181585.573025103	219192.509348017	88693.9296746008	17134.534400216	103499.899167764	142622.34351516	128470.281306599
93	11697.8395537946	384640.677727801	525756.122377984	295429.643881894	233041.413837886	118021.040498026	234559.331375286	177311.374588516	153305.582912561	121895.480600767	277225.411055562	182417.103983432	220225.948807461	88856.2241479303	17185.1085867574	103742.856677547	142879.320710683	128663.08312947
94	11691.8097395916	384640.677727801	525756.122377984	295186.291621695	233041.413837886	118021.040498026	235388.89576565	178035.422851355	153708.171102983	122257.905220988	277639.489339439	183248.634941761	221466.076158794	89059.0922395923	17215.4530986822	103904.828350736	143072.053607325	128855.884952341
95	11709.8991822006	384640.677727801	525511.128844723	295186.291621695	232919.65761331	117960.110688786	236218.460156013	178679.021307212	154110.759293405	122660.599243455	278053.567623315	184080.16590009	222499.515618237	89180.8130945895	17286.2569598401	104147.78586052	143264.786503967	129048.686775213
96	11697.8395537946	384152.864566447	525266.135311462	295064.615491595	232919.65761331	117899.180879546	237048.024546377	179403.069570051	154513.347483826	123023.023863675	278571.165478161	184911.696858419	223636.299023625	89383.6811862514	17326.7163090732	104309.757533709	143457.519400609	129241.488598084
