[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 06:36:39
Order : 60
Analyse step ID : 13156

[SAMPLE]
Sample Name : T29-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	13102.7862630906	390738.342244729	543640.650306033	298471.547134385	240712.055986155	124662.389705195	351497.998239006	212709.289660634	209506.894295422	132409.373505473	381126.626760297	336977.920862841	423203.903978633	115918.827575633	27219.0271965651	142067.221024515	157077.310763318	140166.925227459
8	13102.7862630906	394153.034374208	545600.59857212	301026.745866477	241807.862007336	126002.845508476	314378.150637364	194286.283861736	204836.871286531	120650.390213625	374915.981022758	330949.321414955	423203.903978633	115918.827575633	27168.4530100238	142148.032868101	157013.066464437	139909.856130298
9	13084.6968204816	396836.006761656	546580.572705164	302730.211687872	242294.886905639	126977.722456317	280161.531339762	172484.386169591	197026.660392352	109052.488884678	364771.926318111	317540.8847119	422376.525867238	115715.959483971	26875.1227280838	142148.032868101	156756.089268915	139074.381564522
10	13060.5775636697	398543.352826396	547070.559771686	304068.649118968	242660.155579366	127526.090739478	251980.18357292	151647.886161231	187203.508546064	99065.4071847518	352350.634843034	297895.965821376	419273.857949506	114945.060735656	26278.3473268956	141905.597337342	155856.669084585	137467.699707261
11	13036.4583068577	399518.979149105	547315.553304947	304920.382029665	242781.911803942	128074.459022639	229478.24948431	133948.928625172	176816.733233185	90928.3102730535	339101.257269617	275028.864467328	411620.610419101	113443.836857358	25378.1268064593	141097.47890148	154057.828715925	134897.008735643
12	13006.3092358428	400250.698891136	547315.553304947	305407.086550064	242660.155579366	128318.178259599	212161.092835471	119628.862982361	166913.063748813	84606.0141203213	326472.944269955	251953.880373697	399003.094220325	111090.566994079	24214.9205160078	138915.559124653	151488.056760697	131555.11047254
13	12976.1601648279	400738.51205249	547315.553304947	305893.791070462	242660.155579366	128440.037878079	198991.75813845	108607.239425815	158217.158835705	79773.685850717	314465.695844047	230541.958196724	381421.309353177	108006.972000818	22940.4510151653	135521.461694034	148147.3532189	127763.341289404
14	12933.9514654069	400982.418633167	546825.566238425	306137.143330661	242660.155579366	128500.967687319	189244.376551679	100240.459499678	150729.018493863	76149.4396485138	304114.619614816	211520.687524948	360736.856568298	104517.640824232	21655.8666770145	130834.374766035	144292.695286058	123714.503009106
15	12891.742765986	400982.418633167	546580.572705164	306137.143330661	242416.643130215	128500.967687319	181881.992587202	94083.5061957033	144609.677999454	73531.9285024782	294798.651008508	195305.833837532	338190.803032779	100784.867937653	20411.7416880968	125339.169402174	140309.548755455	119794.199277388
16	12867.6235091741	400982.418633167	546335.579171903	306380.495590861	242294.886905639	128440.037878079	176386.128501044	89658.8864088169	139456.549162057	71719.8054013766	287138.854598876	181793.455764685	315851.594025109	97254.9631427347	19299.1095841866	119682.340351141	136326.402224851	116130.964642833
17	12831.4446239562	400738.51205249	546090.585638642	306502.17172096	242051.374456487	128440.037878079	172549.393195613	86601.8763742408	135430.66725784	70431.1845294821	280514.165812168	170671.729197034	294546.607656683	93887.3528211465	18287.6258533593	114187.134987281	132664.477188651	112853.33365402
18	12795.2657387382	400738.51205249	545600.59857212	306502.17172096	241929.618231912	128196.318641119	169749.613378136	84590.6855620197	132209.961734467	69706.3352890415	275131.606172968	161524.888655415	275103.222038897	90884.9050645498	17417.7498448477	109176.800684937	129388.017945735	110089.840859531
19	12759.0868535203	400494.605471813	545355.60503886	306380.495590861	241807.862007336	128074.459022639	167779.397951023	83464.4187071759	129633.397315769	69343.9106688211	270577.132632106	154145.051400245	257728.281699598	88207.0462546121	16699.5963959602	104812.961131283	126561.268794984	107840.486259366
20	12722.9079683024	400250.698891136	545110.611505599	306258.819460761	241686.10578276	127891.669594919	166638.746914273	82981.7329122428	127700.974001745	69303.6412665744	266643.723664998	148116.451952359	242651.58507739	85934.9236279984	16072.4764828473	101176.428169905	124184.229736398	105976.735304943
21	12686.7290830845	400006.792310459	544865.617972338	306258.819460761	241564.349558185	127708.880167198	166016.5736215	83062.1805447317	126090.621240058	69504.9882778079	263745.422320814	143335.148941967	229630.247888399	83987.3899480438	15556.6197801253	98357.2985440133	122321.145068858	104562.855270553
22	12656.5800120695	399762.885729782	544375.630905816	306137.143330661	241320.837109033	127526.090739478	165809.182523909	83544.8663396647	124963.374306878	69867.4128980283	261054.142501213	139489.318259695	218469.101726407	82364.4452147482	15141.9114504861	95887.2305278813	120779.281895721	103534.578881906
23	12620.4011268516	399518.979149105	544130.637372555	306015.467200562	241199.080884458	127282.371502518	165809.182523909	84349.3426645532	124077.68028795	70431.1845294821	259190.948779952	136578.959905544	208754.770807636	81025.5158097794	14808.121819313	93943.5704496134	119687.128814749	102827.638864711
24	12584.2222416337	399275.072568427	543885.643839294	305893.791070462	241077.324659882	127099.582074798	166120.269170295	85435.3857031526	123433.539183275	71115.764367676	257534.776583275	134188.308400348	200797.286969919	79930.0281148049	14535.0212119896	92445.3324726153	118916.197228181	102377.767944678
25	12548.0433564158	399031.16598775	543640.650306033	305772.114940362	240955.568435306	126916.792647077	166638.746914273	86762.7716392185	123030.950992854	71880.8830103634	256292.647435767	132317.363744107	193976.58653759	79037.4085114924	14332.7244658241	91271.0378419951	118273.754239374	102120.698847516
26	12505.8346569949	398787.259407073	543395.656772772	305650.438810263	240712.055986155	126734.003219357	167364.615755841	88251.0528402621	122789.398078601	72766.8098597909	255464.561337429	131070.067306614	188189.325564705	78347.6569998418	14170.8870688918	90420.6865577529	117952.53274497	102056.431573226
27	12487.7452143859	398787.259407073	543150.663239511	305407.086550064	240712.055986155	126551.213791637	168090.484597409	89860.005490039	122628.362802432	73652.7367092183	254636.47523909	130030.653608703	183435.504051264	77820.1999615207	14039.3941838842	89813.2927832942	117759.799848328	102120.698847516
28	12457.596143371	398299.446245719	542905.66970625	305285.410419964	240590.299761579	126246.564745437	169023.744536568	91589.6295885492	122628.362802432	74619.2023631391	254222.432189921	129407.005389956	179405.090159433	77455.0373965293	13958.475485418	89408.3636003217	117759.799848328	102249.233396097
29	12415.3874439501	398299.446245719	542905.66970625	305163.734289864	240346.787312428	126124.705126956	170060.700024522	93359.4775033038	122789.398078601	75625.9374193067	253726.46844555	129095.181280582	176201.427835158	77171.0220682025	13887.6716242601	89124.913172241	117824.044147209	102506.302493259
30	12385.2383729351	398055.539665042	542415.682639728	305042.058159765	240225.031087852	125941.915699236	171097.655512477	95249.9968667916	122950.433354769	76632.6724754742	253519.429303611	128887.298541	173307.797348715	76968.1539765406	13887.6716242601	89003.4344173492	118016.777043851	102827.638864711
31	12361.1191161232	397811.633084365	542170.689106467	304920.382029665	240103.274863276	125698.196462276	172134.611000431	97140.5162302794	123191.986269022	77679.6769338885	253312.390161673	128991.239910791	171137.574483883	76846.4331215434	13847.212275027	88922.4485807547	118273.754239374	103213.242510454
32	12330.9700451083	397567.726503688	541925.695573206	304798.705899565	239981.518638701	125576.336843796	173171.566488385	99031.0355937673	123514.05682136	78726.6813923028	253312.390161673	129199.122650374	169277.383456885	76805.859503211	13847.212275027	88962.941499052	118594.975733777	103598.846156196
33	12306.8507882963	397567.726503688	541680.702039945	304677.029769466	239981.518638701	125332.617606835	174415.913073931	100961.7787735	123836.127373697	79773.685850717	253415.909732642	129407.005389956	167830.568213663	76805.859503211	13867.4419496435	89043.9273356465	118851.9529293	104048.71707623
34	12270.6719030784	397079.913342333	541190.714973424	304433.677509266	239859.762414125	125210.757988355	175556.564110681	102932.745769476	124238.715564119	80860.959711378	253519.429303611	130030.653608703	166797.12875422	76887.0067398758	13887.6716242601	89205.8990088355	119173.174423703	104562.855270553
35	12258.6122746724	396836.006761656	541190.714973424	304312.001379167	239738.006189549	124967.038751395	176697.21514743	104863.488949208	124641.30375454	81907.9641697922	253726.46844555	130550.360457658	166073.721132609	77008.727594873	13928.1309734932	89367.8706820245	119622.884515868	105012.726190586
36	12234.4930178605	396836.006761656	540945.721440162	304190.325249067	239616.249964974	124845.179132915	177941.561732976	106754.008312696	125124.409583046	82954.9686282065	253829.988016519	131174.008676405	165557.001402887	77130.4484498701	13958.475485418	89570.3352735107	120072.594608033	105526.86438491
37	12210.3737610485	396592.100180979	540700.727906902	304068.649118968	239494.493740398	124601.459895954	179082.212769726	108684.751492429	125526.997773468	84001.9730866207	254140.546729426	131901.598264943	165143.62561911	77292.7429231997	14019.1645092677	89813.2927832942	120458.060401318	106041.002579233
38	12180.2246900336	396348.193600302	540455.734373641	303946.972988868	239372.737515822	124418.670468234	180222.863806475	110575.270855916	126010.103601974	85008.7081427883	254451.105442334	132525.24648369	165040.281673165	77495.6110148616	14069.738695809	90056.2502930777	120907.770493482	106555.140773557
39	12162.1352474246	396104.287019625	540210.74084038	303825.296858768	239250.981291246	124296.810849754	181467.210392021	112425.56640316	126493.20943048	86015.4431989559	254761.664155242	133356.777442019	165143.62561911	77698.4791065236	14130.4277196587	90258.7148845639	121293.236286767	107069.27896788
40	12144.0458048157	396104.287019625	539965.747307119	303703.620728669	239250.981291246	124114.021422034	182607.86142877	114275.861950403	126976.315258986	87022.1782551234	255072.222868149	134188.308400348	165350.313510998	77901.3471981855	14191.1167435083	90542.1653126446	121807.190677812	107583.417162204
41	12119.9265480037	395860.380438948	539965.747307119	303581.944598569	239007.468842095	123992.161803554	183748.51246552	116085.933681402	127539.938725576	87988.6439090443	255382.781581057	135123.780728468	165660.345348832	78144.7889081798	14251.805767358	90825.6157407254	122256.900769977	108097.555356528
42	12101.8371053948	395616.473858271	539720.753773858	303338.59233837	238885.712617519	123809.372375834	184992.859051066	117855.781596157	128023.044554082	88955.1095629651	255796.859864934	135955.311686797	166177.065078553	78388.2306181742	14312.4947912076	91068.5732505089	122706.610862142	108611.693550851
43	12077.7178485828	395616.473858271	539475.760240597	303338.59233837	238885.712617519	123626.582948113	186133.510087815	119625.629510911	128506.150382588	89921.575216886	256210.938148811	136890.784014917	166590.440862331	78672.2459465009	14393.4134896738	91392.5165968868	123156.320954307	109125.831745175
44	12065.6582201768	395128.660696917	539230.766707336	303216.91620827	238763.956392944	123565.653138873	187274.161124565	121315.029793177	129069.773849178	90847.7714685601	256625.016432688	137826.256343037	167210.504537997	78915.6876564952	14474.33218814	91675.9670249676	123606.031046472	109639.969939498
45	12047.5687775679	395128.660696917	538985.773174075	303095.240078171	238763.956392944	123382.863711153	188518.507710111	123044.653891687	129552.879677684	91773.9677202343	257039.094716564	138865.670040949	167933.912159608	79159.1293664895	14524.9063746813	91918.924534751	124055.741138637	110154.108133822
46	12029.4793349589	394884.754116239	538740.779640814	302973.563948071	238520.443943792	123200.074283433	189659.15874686	124734.054173953	130035.98550619	92700.1639719084	257556.692571411	139697.200999278	168553.975835274	79443.1446948163	14595.7102358393	92202.3749628318	124441.206931921	110668.246328145
47	12017.4197065529	394640.847535562	538740.779640814	302730.211687872	238398.687719217	123078.214664953	190799.80978361	126343.00682373	130599.608972781	93586.0908213359	257867.251284318	140736.614697189	169484.071348773	79686.5864048106	14676.6289343055	92485.8253909125	124890.917024086	111053.849973888
48	12005.360078147	394396.940954885	538495.786107553	302608.535557772	238398.687719217	122956.355046472	191940.46082036	127951.959473507	131082.714801287	94472.0176707633	258384.849139164	141672.087025309	170310.822916328	79970.6017331373	14737.3179581551	92728.782900696	125340.627116251	111503.720893921
49	11987.270635538	394396.940954885	538250.792574292	302486.859427672	238276.931494641	122773.565618752	193081.11185711	129560.912123284	131646.338267877	95317.675117944	258695.407852072	142711.50072322	171240.918429828	80214.0434431316	14798.0069820047	93012.2333287767	125726.092909535	112017.859088245
50	11975.211007132	394396.940954885	538005.799041031	302365.183297573	238276.931494641	122712.635809512	194325.458442655	131129.640956816	132209.961734467	96163.3325651248	259213.005706918	143646.97305134	172171.013943327	80457.485153126	14868.8108431627	93255.1908385602	126175.8030017	112467.730008278
51	11957.1215645231	394153.034374208	538005.799041031	302243.507167473	238033.419045489	122590.776191032	195362.41393061	132661.731713459	132693.067562973	97008.9900123056	259730.603561764	144686.386749252	173204.453402771	80700.9268631203	14939.6147043206	93579.1341849382	126561.268794984	112917.600928311
52	11939.0321219141	393909.127793531	537760.80550777	302243.507167473	238033.419045489	122468.916572552	196503.06496736	134190.278046119	133256.691029563	97854.6474594863	260144.681845641	145621.859077372	174134.54891627	80944.3685731146	15000.3037281702	93822.0916947217	126946.734588268	113367.471848344
53	11933.0023077111	393665.221212854	537515.811974509	302000.154907274	237911.662820914	122286.127144832	197643.716004109	135638.374571796	133739.796858069	98660.0355044203	260662.279700487	146661.272775283	175167.988375714	81187.810283109	15071.1075893281	94065.0492045052	127396.444680433	113753.075494087
54	11920.9426793051	393421.314632177	537515.811974509	301878.478777174	237789.906596338	122164.267526351	198680.671492064	137086.471097474	134303.42032466	99425.1541471077	261076.357984364	147700.686473195	176304.771781102	81471.8256114357	15141.9114504861	94348.4996325859	127781.910473718	114202.94641412
55	11902.8532366962	393421.314632177	537270.818441248	301756.802647075	237668.150371762	122103.337717111	199717.626980018	138454.117816169	134786.526153166	100190.272789795	261593.95583921	148740.100171106	177338.211240546	81715.26732143	15202.6004743357	94591.4571423693	128167.376267002	114588.550059862
56	11902.8532366962	393177.4080515	537025.824907987	301756.802647075	237668.150371762	121981.478098631	200858.278016768	139821.764534865	135350.149619756	100915.122030236	262111.553694056	149675.572499226	178474.994645934	81958.7090314244	15273.4043354936	94874.9075704501	128552.842060286	115038.420979896
57	11884.7637940872	393177.4080515	537025.824907987	301513.450386875	237424.637922611	121920.548289391	201895.233504722	141189.41125356	135833.255448262	101680.240672923	262525.631977933	150714.986197137	179611.778051322	82202.1507414187	15354.3230339598	95158.3579985308	128938.30785357	115424.024625638
58	11878.7339798842	392933.501470823	536780.831374726	301513.450386875	237546.394147187	121798.688670911	203035.884541472	142557.057972255	136316.361276768	102405.089913364	262939.71026181	151650.458525257	180748.56145671	82486.1660697454	15425.1268951177	95401.3155083143	129323.773646854	115873.895545671
59	11860.6445372753	392689.594890145	536535.837841465	301270.098126676	237424.637922611	121676.829052431	204072.840029427	143844.254883969	136879.984743358	103129.939153804	263457.308116656	152585.930853378	181885.344862098	82689.0341614073	15465.5862443508	95684.765936395	129709.239440139	116259.499191414
60	11848.5849088693	392445.688309468	536535.837841465	301270.098126676	237302.881698035	121615.899243191	205109.795517381	145131.451795682	137282.57293378	103814.518991998	263974.905971502	153521.403181498	183022.128267486	82932.4758714017	15556.6197801253	95887.2305278813	130094.705233423	116645.102837157
61	11854.6147230723	392445.688309468	536290.844308204	301026.745866477	237302.881698035	121433.109815471	206250.446554131	146418.648707396	137846.19640037	104499.098830192	264388.984255379	154456.875509618	184158.911672875	83175.917581396	15597.0791293584	96130.1880376647	130415.926727826	116966.439208609
62	11836.5252804633	392445.688309468	536045.850774943	300905.069736377	237181.12547346	121372.18000623	207183.70649329	147625.395812127	138329.302228876	105183.678668386	264803.062539256	155496.289207529	185295.695078263	83378.7856730579	15657.768153208	96413.6384657455	130801.392521111	117352.042854352
63	11830.4954662603	392201.781728791	536045.850774943	300905.069736377	237059.369248884	121189.39057851	208220.661981244	148832.142916858	138812.408057382	105827.989104333	265320.660394102	156431.761535649	186535.822429595	83622.2273830523	15728.5720143659	96656.595975529	131122.614015514	117737.646500094
64	11824.4656520574	391957.875148114	535800.857241683	300783.393606278	237059.369248884	121189.39057851	209257.617469199	150038.890021589	139295.513885888	106472.299540281	265838.258248948	157471.175233561	187672.605834983	83865.6690930466	15799.3758755239	96899.5534853124	131443.835509918	118123.250145837
65	11824.4656520574	391713.968567437	535800.857241683	300661.717476178	237059.369248884	121067.53096003	210294.572957153	151165.187319339	139778.619714394	107116.609976228	266252.336532825	158406.647561681	188809.389240371	84109.1108030409	15880.2945739901	97142.5109950959	131829.301303202	118444.586517289
66	11806.3762094484	391713.968567437	535555.863708422	300540.041346078	236815.856799732	121006.60115079	211227.832896312	152291.484617088	140261.7255429	107760.920412175	266769.934387671	159342.119889801	190049.516591704	84271.4052763705	15930.8687605314	97385.4685048794	132150.522797605	118765.922888741
67	11806.3762094484	391713.968567437	535310.870175161	300418.365215979	236815.856799732	120884.74153231	212264.788384266	153498.231721819	140744.831371406	108405.230848122	267287.532242517	160277.592217921	191186.299997092	84514.8469863648	15981.4429470728	97628.4260146629	132471.744292009	119022.991985903
68	11800.3463952454	391470.06198676	535065.8766419	300296.689085879	236694.100575157	120823.81172307	213301.743872221	154544.079212586	141227.937199912	109009.271881823	267701.610526394	161109.12317625	192426.427348424	84717.7150780267	16042.1319709224	97871.3835244464	132792.965786412	119408.595631646
69	11794.3165810424	391470.06198676	535065.8766419	300175.01295578	236572.344350581	120701.95210459	214338.699360175	155670.376510335	141711.043028418	109613.312915523	268219.20838124	162252.478243953	193459.866807868	84880.0095513563	16102.8209947721	98114.3410342299	133114.187280816	119729.932003098
70	11794.3165810424	391226.155406083	534820.883108639	300175.01295578	236572.344350581	120641.02229535	215271.959299334	156716.224001102	142194.148856924	110217.353949224	268633.286665117	163187.950572073	194699.994159201	85123.4512613506	16163.5100186217	98316.8056257161	133371.164476339	120051.26837455
71	11794.3165810424	390982.248825406	534820.883108639	300053.33682568	236328.83190143	120580.09248611	216308.914787289	157762.07149187	142677.25468543	110781.125580678	269150.884519963	164123.422900193	195836.777564589	85326.3193530126	16224.1990424714	98600.2560537968	133692.385970742	120372.604746003
72	11776.2271384335	390982.248825406	534575.889575378	299931.66069558	236450.588126005	120458.232867629	217242.174726448	158807.918982637	143160.360513936	111344.897212132	269564.96280384	164954.953858522	197076.904915921	85488.6138263421	16284.888066321	98802.7206452831	134013.607465146	120629.673843164
73	11776.2271384335	390738.342244729	534330.896042117	299809.984565481	236328.83190143	120397.303058389	218175.434665607	159773.316666422	143643.466342442	111868.399441339	269979.041087716	165890.426186642	198213.688321309	85691.4819180041	16335.4622528624	99045.6781550665	134334.828959549	120951.010214617
74	11770.1973242305	390494.435664051	534330.896042117	299688.308435381	236207.075676854	120336.373249149	219108.694604766	160738.714350207	144046.054532863	112432.171072792	270496.638942563	166825.898514762	199453.815672642	85894.350009666	16386.0364394038	99288.63566485	134656.050453953	121208.079311778
75	11764.1675100275	390494.435664051	534085.902508856	299688.308435381	236207.075676854	120214.513630669	220145.65009272	161704.112033992	144529.160361369	112915.403899753	270910.71722644	167657.429473091	200487.255132086	86097.2181013279	16446.7254632534	99491.1002563363	134977.271948356	121529.415683231
76	11770.1973242305	390250.529083374	534085.902508856	299566.632305281	236085.319452278	120153.583821429	220975.214483083	162669.509717777	144931.748551791	113438.90612896	271428.315081286	168592.901801211	201727.382483418	86300.0861929899	16497.2996497948	99734.0577661197	135234.249143879	121850.752054683
77	11758.1376958245	390250.529083374	533840.908975595	299444.956175182	236085.319452278	120092.654012189	221908.474422242	163634.907401562	145414.854380297	113962.408358167	271842.393365162	169424.432759541	202864.165888806	86502.9542846518	16568.1035109527	99936.522357606	135555.470638283	122107.821151845
78	11752.1078816215	390250.529083374	533840.908975595	299323.280045082	235963.563227703	119970.794393709	222841.734361401	164519.855278365	145817.442570719	114445.641185128	272256.471649039	170255.96371787	204104.293240139	86665.2487579814	16618.6776974941	100179.479867389	135812.447833805	122364.890249006
79	11758.1376958245	390006.622502697	533595.915442334	299201.603914983	235841.807003127	119788.004965989	223774.99430056	165404.803155168	146300.548399225	114969.143414335	272670.549932916	171191.43604599	205241.076645527	86868.1168496433	16679.3667213437	100422.437377173	136069.425029328	122621.959346168
80	11752.1078816215	389762.71592202	533595.915442334	299201.603914983	235841.807003127	119727.075156748	224708.254239719	166289.751031971	146703.136589646	115452.376241295	273188.147787762	172022.967004319	206377.860050915	87030.4113229729	16740.0557451933	100665.394886956	136390.646523732	122879.02844333
81	11746.0780674185	389762.71592202	533350.921909073	298958.251654783	235720.050778551	119727.075156748	225641.514178878	167174.698908774	147186.242418152	115895.339666009	273602.226071639	172958.439332439	207514.643456303	87233.2794146348	16770.4002571182	100867.859478443	136647.623719255	123200.364814782
82	11746.0780674185	389518.809341343	533105.928375812	298958.251654783	235720.050778551	119666.145347508	226471.078569242	167979.196978594	147588.830608574	116378.572492969	274119.823926485	173893.911660559	208548.082915747	87395.5738879644	16831.0892809678	101070.324069929	136840.356615897	123393.166637653
83	11746.0780674185	389518.809341343	533105.928375812	298836.575524684	235598.294553975	119605.215538268	227300.642959605	168864.144855397	147991.418798996	116821.535917683	274533.902210362	174725.442618888	209788.210267079	87557.8683612939	16881.6634675092	101272.788661415	137161.5781103	123650.235734815
84	11734.0184390126	389274.902760666	532860.934842551	298714.899394584	235598.294553975	119483.355919788	228337.59844756	169668.642925218	148474.524627502	117264.499342397	275051.500065208	175556.973577217	210924.993672467	87760.7364529559	16942.3524913588	101515.746171199	137354.311006942	123907.304831977
85	11746.0780674185	389030.996179989	532615.94130929	298593.223264484	235476.5383294	119422.426110548	229270.858386719	170553.590802021	148957.630456008	117747.732169357	275465.578349085	176388.504535546	212061.777077856	87923.0309262854	16982.8118405919	101718.210762685	137675.532501346	124100.106654848
86	11740.0482532155	389030.996179989	532615.94130929	298593.223264484	235476.5383294	119361.496301308	230100.422777082	171277.63906486	149360.218646429	118190.695594071	275879.656632962	177323.976863666	213198.560483244	88085.325399615	17053.6157017498	101920.675354171	137932.509696869	124357.17575201
87	11746.0780674185	388787.089599312	532370.947776029	298471.547134385	235354.782104824	119300.566492068	230929.987167446	172082.137134681	149762.806836851	118633.659018785	276397.254487808	178051.566452204	214335.343888632	88247.6198729445	17094.0750509829	102163.632863955	138189.486892391	124614.244849172
88	11740.0482532155	388787.089599312	532370.947776029	298471.547134385	235233.025880248	119300.566492068	231759.551557809	172886.635204502	150245.912665357	119036.353041252	276811.332771685	178987.038780324	215368.783348076	88409.9143462741	17134.534400216	102366.097455441	138382.219789034	124807.046672043
89	11740.0482532155	388787.089599312	532125.954242768	298228.194874186	235233.025880248	119178.706873588	232692.811496968	173610.68346734	150567.983217694	119439.047063719	277328.930626531	179818.569738653	216402.222807519	88572.2088196036	17164.8789121408	102609.054965224	138639.196984556	125064.115769205
90	11740.0482532155	388543.183018635	532125.954242768	298106.518744086	235233.025880248	119117.777064348	233522.375887332	174334.731730179	150970.571408116	119841.741086186	277743.008910408	180546.159327191	217539.006212907	88734.5032929332	17225.5679359905	102811.519556711	138831.929881198	125256.917592076
91	11734.0184390126	388299.276437957	531880.960709507	298106.518744086	235111.269655673	119056.847255108	234351.940277695	175058.779993018	151373.159598537	120204.165706406	278053.567623315	181377.69028552	218675.789618296	88896.7977662627	17276.1421225319	103013.984148197	139024.662777841	125449.719414948
92	11740.0482532155	388299.276437957	531635.967176247	297984.842613986	235111.269655673	118934.987636627	235181.504668059	175782.828255857	151775.747788959	120606.859728873	278467.645907192	182209.221243849	219812.573023684	89059.0922395923	17336.8311463815	103216.448739683	139281.639973363	125706.788512109
93	11727.9886248096	388299.276437957	531635.967176247	297984.842613986	235111.269655673	118874.057827387	236011.069058422	176426.426711713	152178.335979381	121009.55375134	278985.243762038	183040.752202178	220846.012483127	89261.9603312542	17397.5201702311	103418.913331169	139602.861467767	125899.590334981
94	11740.0482532155	388299.276437957	531390.973642986	297863.166483887	234867.757206521	118813.128018147	236840.633448786	177150.474974552	152580.924169802	121371.97837156	279295.802474946	183768.341790716	221879.451942571	89383.6811862514	17437.9795194642	103621.377922655	139795.594364409	126092.392157852
95	11740.0482532155	388055.36985728	531145.980109725	297863.166483887	234867.757206521	118752.198208907	237670.197839149	177794.073430409	152983.512360224	121734.402991781	279813.400329792	184599.872749045	223016.235347959	89545.975659581	17468.3240313891	103823.842514142	139988.327261051	126349.461255014
96	11734.0184390126	387811.463276603	531145.980109725	297619.814223687	234867.757206521	118691.268399667	238499.762229513	178437.671886266	153305.582912561	122096.827612001	280227.478613669	185431.403707374	224049.674807403	89708.2701329105	17508.7833806222	104026.307105628	140181.060157693	126542.263077885
