[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 16:23:02
Order : 8
Analyse step ID : 13065

[SAMPLE]
Sample Name : H3-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	16949.7523349177	322508.401433219	429718.657339694	252477.969956726	206742.069329535	106931.815216333	420138.610284499	225822.608198714	216753.481723012	144409.979741675	419218.587283868	360853.727572738	516077.096982742	120747.088157188	34226.7484716886	149663.534321616	158554.929637574	141452.270713268
8	16973.8629356786	324215.440230975	430698.631472738	253816.407387822	207472.606676989	107784.832545694	395253.796249879	217616.727886541	215384.681875578	137402.914355436	417355.393562606	359190.807169177	516283.941510591	120787.66177552	34226.7484716886	149744.346165202	158490.685338693	141452.270713268
9	16973.8629356786	325556.68500064	431433.612072521	254911.492558718	207837.875350716	108455.060447334	368502.621162663	204342.509734497	212244.49399029	129026.65228453	412386.876972575	354202.045958494	516283.941510591	120787.66177552	34186.3390874245	149744.346165202	158426.441039813	141195.201616107
10	16961.8076352982	326532.135742215	431923.599139043	255519.873209217	208203.144024443	108881.569112015	343617.807128043	188735.247179972	207332.918067146	120650.390213625	404727.080562944	344016.658486683	515249.718871347	120584.793683858	33984.292166104	149744.346165202	158169.46384429	140616.796147493
11	16949.7523349177	327263.723798396	432168.592672304	256006.577729615	208324.900249019	109247.147967455	322465.715198616	173530.233660358	201213.577572737	113160.07893868	395825.155005805	329673.970005969	511319.67284222	120057.336645537	33499.3795549349	149501.910634444	157591.265154364	139524.252484555
12	16937.6970345373	327873.380511881	432168.592672304	256371.606119914	208446.656473595	109429.937395176	305253.71882467	159853.766473404	194450.095973653	106877.882385501	386302.164874912	313252.631020804	503252.736256117	119002.422568895	32751.8059460491	148774.604042168	156434.867774511	137789.036078713
13	16925.6417341568	327995.311854578	432413.586205565	256614.958380113	208446.656473595	109612.726822896	291152.324205053	148349.444074966	187767.132012654	101723.259572635	377400.239317773	296207.696884304	490842.064585189	117379.477835599	31903.2088765031	147239.179014031	154700.271704732	135732.483301419
14	16901.5311333959	328239.174539971	432413.586205565	256979.986770412	208446.656473595	109734.586441376	280368.904790051	139017.266465044	181406.238603992	97733.8392527462	369119.378334388	279994.222949584	474294.502357286	115229.076063983	30892.9742699007	144814.823706445	152644.45414055	133226.059604091
15	16889.4758330154	328239.174539971	432413.586205565	256858.310640312	208446.656473595	109795.516250616	271866.593328222	131615.884222692	175689.486300005	94673.3646819968	361666.603449342	265443.669418425	454230.583155953	112713.511727375	29882.7396632983	141582.349962998	150203.170783083	130655.368632474
16	16853.3099318741	328361.105882668	432413.586205565	257101.662900512	208324.900249019	109917.375869096	265438.016369279	125984.397733946	170616.875100692	92378.0087539348	355455.957711803	252473.587222653	432511.907731829	110116.800154102	28872.505056696	137784.193314447	147633.398827855	128020.410386565
17	16817.1440307327	328361.105882668	432168.592672304	257101.662900512	208203.144024443	109856.446059856	260253.680112066	121720.557963895	166268.922644138	90686.6938595733	349866.376548018	241351.860655002	409759.009668462	107438.941344164	27983.4986028859	133743.601135138	145063.626872627	125578.253963529
18	16793.0334299718	328483.037225365	432168.592672304	257101.662900512	208203.144024443	109856.446059856	256520.958006873	118663.465298576	162565.111292259	89559.1505966656	345311.903007156	231997.1373738	388247.178772187	104842.229770891	27155.1062254719	129622.197112242	142622.34351516	123264.632089073
19	16768.9228292109	328483.037225365	432168.592672304	257101.662900512	208203.144024443	109795.516250616	253639.312353647	116491.32051006	159505.441045055	88834.301356225	341378.494040048	224097.593269674	367976.415043005	102488.959907613	26407.5326165862	125904.852307277	140373.793054335	121336.613860359
20	16756.8675288305	328361.105882668	431923.599139043	257223.339030611	208203.144024443	109795.516250616	251565.401377738	115123.673791364	156848.358988272	88431.607333758	338066.149646694	217549.286972833	349774.096592311	100297.984517664	25781.1871604927	122429.943033072	138382.219789034	119601.397454517
21	16720.7016276891	328239.174539971	431923.599139043	257223.339030611	208081.387799868	109734.586441376	250009.968145807	114399.625528526	154754.900398079	88270.5297247712	335581.891351679	212144.335743695	333640.223420106	98391.0244560416	25255.8651650595	119439.904820383	136647.623719255	118187.517420127
22	16696.5910269282	328239.174539971	431923.599139043	257101.662900512	207959.631575292	109612.726822896	248973.012657852	114158.276107579	152983.512360224	88351.0685292646	333304.654581248	207674.856842676	319574.795526387	96727.5061044137	24851.7713224185	116773.113982039	135234.249143879	117094.97375719
23	16660.4251257868	328117.243197275	431923.599139043	257101.662900512	207959.631575292	109612.726822896	248350.83936508	114319.175721543	151534.194874706	88592.6849427448	331648.482384571	204140.850269778	307370.968383309	95307.4294627801	24498.1359606394	114591.194205212	134077.851764026	116195.231917124
24	16636.3145250259	328117.243197275	431678.605605782	257101.662900512	207837.875350716	109551.797013656	247936.057169898	114801.874563436	150406.947941525	88995.3789652118	330199.331712479	201230.491915626	296821.89746302	94130.7945311408	24184.5760040829	112813.333646315	133114.187280816	115488.291899929
25	16612.203924265	327995.311854578	431678.605605782	257101.662900512	207837.875350716	109490.867204416	247728.666072307	115525.922826275	149521.253922598	89518.8811944189	328957.202564971	198943.781780221	288341.27182122	93116.4540728311	23962.0495833009	111439.53230535	132343.255694247	114974.153705605
26	16600.1486238846	327995.311854578	431678.605605782	257101.662900512	207716.119126141	109369.007585936	247936.057169898	116491.32051006	148796.595179839	90122.9222281195	328129.116466632	197072.837123981	281101.713346512	92304.9817061834	23790.0973490603	110227.354651557	131765.057004321	114652.817334153
27	16563.9827227432	327873.380511881	431433.612072521	256858.310640312	207716.119126141	109308.077776696	248039.752718693	117617.617807809	148232.971713249	90767.2326640667	327094.008843709	195617.657946905	274896.377511048	91655.8038128652	23648.4896267444	109338.424372109	131379.591211037	114395.748236991
28	16527.8168216018	327873.380511881	431433.612072521	256979.986770412	207716.119126141	109308.077776696	248350.83936508	118904.814719522	147830.383522827	91492.0819045073	326886.987319125	194578.244248994	269518.419786979	91087.7731562117	23496.7670671203	108611.117779834	131122.614015514	114267.21368841
29	16503.7062208409	327751.449169184	431433.612072521	256979.986770412	207716.119126141	109125.288348975	248869.317109057	120192.011631236	147508.31297049	92257.2005471947	326472.944269955	193850.654660456	265588.373757852	90600.889736223	23405.7335313459	108045.43487473	130929.881118872	114267.21368841
30	16479.59562008	327751.449169184	431188.61853926	256979.986770412	207594.362901565	109064.358539735	249284.099304239	121640.108156913	147347.277694321	93022.319189882	326058.901220786	193227.006441709	262072.016784423	90276.300789564	23345.0445074962	107641.3756568	130801.392521111	114331.480962701
31	16455.4850193191	327629.517826487	431188.61853926	256858.310640312	207594.362901565	109003.428730495	250009.968145807	123168.654489573	147266.760056237	93827.7072348161	325851.879696201	192915.182332336	258969.348866691	90032.8590795696	23314.6999955714	107318.128282455	130801.392521111	114395.748236991
32	16443.4297189387	327385.655141093	431188.61853926	256736.634510213	207472.606676989	108942.498921255	250528.445889784	124697.200822232	147266.760056237	94673.3646819968	325851.879696201	192811.240962545	256900.903588203	89870.5646062401	23304.5851582631	107075.692751696	130801.392521111	114524.282785572
33	16419.3191181778	327385.655141093	430943.625005999	256614.958380113	207350.850452414	108820.639302775	251254.314731352	126225.747154892	147266.760056237	95478.7527269309	325644.858171617	192707.299592753	255039.302837564	89748.8437512429	23274.2406463383	106914.069064524	130929.881118872	114781.351882734
34	16395.2085174169	327263.723798396	430943.625005999	256614.958380113	207350.850452414	108820.639302775	251980.18357292	127834.743294534	147347.277694321	96364.6795763583	325851.879696201	192915.182332336	253606.043347494	89627.1228962458	23294.4703209548	106833.257220938	131058.369716633	114974.153705605
35	16383.1532170364	327263.723798396	430943.625005999	256614.958380113	207350.850452414	108698.779684295	252498.661316897	129443.739434175	147508.31297049	97210.3370235391	325851.879696201	193123.065071918	252572.60388805	89627.1228962458	23345.0445074962	106833.257220938	131186.858314395	115231.222802767
36	16346.987315895	327141.7924557	430698.631472738	256493.282250013	207229.094227838	108637.849875055	253431.921256056	130972.285766835	147669.348246658	98055.9944707198	325851.879696201	193538.830551082	251849.19626644	89627.1228962458	23334.9296701879	106833.257220938	131379.591211037	115488.291899929
37	16334.9320155146	327019.861113003	430698.631472738	256493.282250013	207229.094227838	108576.920065815	254157.790097624	132581.281906477	147830.383522827	98861.3825156539	325851.879696201	193850.654660456	251539.164428606	89667.6965145781	23385.5038567293	106914.069064524	131572.324107679	115809.628271381
38	16322.8767151341	327141.7924557	430943.625005999	256493.282250013	207229.094227838	108455.060447334	254987.354487988	134190.278046119	148071.93643708	99707.0399628346	326058.901220786	194266.42013962	251332.476536718	89708.2701329105	23425.9632059624	106994.88090811	131829.301303202	116130.964642833
39	16298.7661143732	327019.861113003	430698.631472738	256493.282250013	207107.338003262	108394.130638094	255816.918878351	135718.824378778	148313.489351333	100512.428007769	326265.922745371	194786.126988576	251332.476536718	89748.8437512429	23466.4225551955	107156.504595282	132086.278498725	116452.301014285
40	16274.6555136123	326897.929770306	430453.637939477	256371.606119914	207107.338003262	108394.130638094	256646.483268715	137247.370711438	148635.55990367	101317.816052703	326472.944269955	195409.775207323	251539.164428606	89870.5646062401	23516.9967417369	107318.128282455	132279.011395367	116773.637385738
41	16262.6002132319	326897.929770306	430453.637939477	256371.606119914	207107.338003262	108272.271019614	257372.352110283	138775.917044097	148877.112817923	102163.473499883	326679.96579454	195929.482056278	251849.19626644	89992.2854612372	23557.45609097	107479.751969627	132535.98859089	117094.97375719
42	16250.5449128514	326897.929770306	430453.637939477	256249.929989814	206985.581778686	108211.341210374	258201.916500647	140304.463376757	149199.18337026	102928.592142571	326886.987319125	196553.130275025	252262.572050217	90114.0063162344	23638.3747894362	107641.3756568	132792.965786412	117416.310128642
43	16238.489612471	326775.998427609	430208.644406216	256249.929989814	206985.581778686	108150.411401134	259135.176439806	141752.559902435	149521.253922598	103693.710785258	327094.008843709	197280.719863563	252985.979671828	90276.300789564	23688.9489759775	107802.999343972	133114.187280816	117801.913774385
44	16214.37901171	326654.067084912	430453.637939477	256128.253859715	206863.825554111	108150.411401134	259964.740830169	143281.106235094	149843.324474935	104458.829427945	327508.051892878	197904.36808231	253709.387293438	90398.0216445611	23749.6379998272	107883.811187558	133306.920177458	118123.250145837
45	16202.3237113296	326654.067084912	430208.644406216	256128.253859715	206863.825554111	107967.621973414	260690.609671737	144648.75295379	150165.395027272	105223.948070633	327508.051892878	198631.957670848	254432.794915049	90560.3161178907	23790.0973490603	108126.246718317	133628.141671862	118444.586517289
46	16178.2131105687	326532.135742215	430208.644406216	256006.577729615	206742.069329535	107906.692164174	261623.869610896	146096.849479467	150487.46557961	105948.797311073	327922.094942048	199359.547259386	255362.890428548	90682.0369728878	23871.0160475265	108287.870405489	133885.118867384	118765.922888741
47	16190.2684109491	326288.273056822	430208.644406216	256006.577729615	206863.825554111	107845.762354934	262453.43400126	147464.496198163	150890.053770031	106673.646551514	328129.116466632	200087.136847924	256396.329887992	90884.9050645498	23921.5902340678	108449.494092661	134206.340361788	119087.259260194
48	16178.2131105687	326288.273056822	429963.650872955	256006.577729615	206742.069329535	107845.762354934	263282.998391623	148832.142916858	151212.124322369	107438.765194201	328543.159515802	200814.726436461	257326.425401491	91047.1995378793	23982.2792579175	108691.92962342	134463.317557311	119472.862905936
49	16166.1578101882	326288.273056822	429963.650872955	255884.901599515	206620.313104959	107784.832545694	264112.562781987	150199.789635554	151614.71251279	108123.345032395	328750.181040386	201542.316024999	258359.864860935	91209.4940112089	24063.1979563837	108853.553310592	134784.539051714	119794.199277388
50	16142.0472094273	326166.341714125	429963.650872955	255884.901599515	206620.313104959	107662.972927214	265045.822721146	151567.436354249	151936.783065128	108848.194272836	328957.202564971	202269.905613537	259496.648266323	91331.214866206	24103.6573056168	109095.988841351	134977.271948356	120115.535648841
51	16142.0472094273	326166.341714125	429963.650872955	255763.225469416	206620.313104959	107723.902736454	265771.691562714	152854.633265962	152339.371255549	109532.77411103	329371.24561414	203101.436571866	260633.431671711	91534.082957868	24144.1166548498	109257.612528523	135234.249143879	120372.604746003
52	16117.9366086664	326166.341714125	429718.657339694	255763.225469416	206620.313104959	107602.043117973	266704.951501873	154141.830177676	152741.959445971	110217.353949224	329578.267138725	203932.967530195	261873.559023044	91736.9510495299	24214.9205160078	109419.236215696	135555.470638283	120758.208391745
53	16105.881308286	326166.341714125	429718.657339694	255763.225469416	206498.556880384	107602.043117973	267534.515892236	155429.027089389	153144.547636393	110861.664385171	329992.310187894	204764.498488524	263113.686374376	91899.2455228595	24275.6095398574	109661.671746454	135812.447833805	121015.277488907
54	16117.9366086664	326044.410371428	429718.657339694	255763.225469416	206498.556880384	107541.113308733	268467.775831395	156635.77419412	153547.135826814	111546.244223365	330199.331712479	205388.146707271	264353.813725709	92061.539996189	24336.2985637071	109823.295433627	136133.669328209	121400.88113465
55	16093.8260079055	326044.410371428	429718.657339694	255641.549339316	206498.556880384	107419.253690253	269297.340221759	157842.521298852	153869.206379152	112150.285257066	330613.374761648	206219.6776656	265697.285022986	92223.8344695186	24376.7579129401	110065.730964385	136454.890822612	121657.950231811
56	16093.8260079055	325922.479028731	429473.663806433	255641.549339316	206376.800655808	107419.253690253	270126.904612122	159049.268403583	154271.794569573	112754.326290766	331027.417810817	207051.208623929	267040.756320263	92386.1289428481	24467.7914487146	110227.354651557	136647.623719255	121979.286603264
57	16069.7154071446	325800.547686034	429473.663806433	255519.873209217	206376.800655808	107358.323881013	270852.77345369	160175.565701332	154674.382759995	113358.367324467	331234.439335402	207778.798212467	268384.227617539	92588.9970345101	24488.0211233312	110388.97833873	136968.845213658	122236.355700425
58	16081.7707075251	325800.547686034	429473.663806433	255519.873209217	206376.800655808	107297.394071773	271682.337844054	161301.862999081	154996.453312332	113962.408358167	331441.460859986	208506.387801005	269727.698914816	92751.2915078396	24548.7101471808	110631.413869488	137225.822409181	122621.959346168
59	16069.7154071446	325678.616343337	429228.670273172	255519.873209217	206255.044431232	107297.394071773	272511.902234417	162428.160296831	155399.041502754	114526.179989621	331855.503909156	209233.977389543	271071.170212093	92913.5859811692	24609.3991710304	110793.037556661	137482.799604704	122879.02844333
60	16057.6601067642	325556.68500064	429228.670273172	255398.197079117	206255.044431232	107175.534453293	273341.466624781	163474.007787598	155801.629693175	115130.221023322	332269.546958325	210065.508347872	272414.64150937	93075.8804544987	24690.3178694966	111035.473087419	137739.776800227	123136.097540492
61	16057.6601067642	325556.68500064	429228.670273172	255398.197079117	206133.288206657	107236.464262533	274067.335466349	164519.855278365	156204.217883597	115653.723252529	332476.568482909	210793.09793641	273861.456752591	93238.1749278283	24720.6623814215	111197.096774592	137996.753995749	123393.166637653
62	16045.6048063837	325434.753657943	429228.670273172	255276.520949017	206133.288206657	107114.604644053	274896.899856712	165565.702769132	156526.288435934	116257.764286229	332890.611532079	211520.687524948	275204.928049868	93441.0430194902	24821.8107545042	111358.720461764	138253.731191272	123650.235734815
63	16045.6048063837	325434.753657943	429228.670273172	255276.520949017	206255.044431232	107053.674834813	275726.464247076	166611.550259899	156928.876626356	116781.266515436	333097.633056663	212352.218483277	276548.399347145	93603.3374928198	24852.155266429	111601.155992523	138510.708386795	123971.572106267
64	16033.5495060032	325434.753657943	428983.676739911	255276.520949017	206133.288206657	107053.674834813	276556.028637439	167657.397750666	157331.464816778	117304.768744643	333511.676105833	213079.808071815	277995.214590366	93765.6319661493	24892.6146156621	111843.591523281	138767.685582318	124292.90847772
65	16033.5495060032	325434.753657943	429228.670273172	255276.520949017	206011.531982081	106992.745025573	277385.593027803	168622.795434451	157734.053007199	117828.270973851	333718.697630417	213911.339030144	279338.685887643	93927.9264394789	24953.3036395118	112086.02705404	139024.662777841	124485.710300591
66	16021.4942056228	325312.822315247	428983.676739911	255154.844818918	206011.531982081	106931.815216333	278111.461869371	169588.193118236	158056.123559537	118351.773203058	334132.740679586	214638.928618682	280682.15718492	94090.2209128085	24993.7629887449	112247.650741212	139217.395674483	124742.779397753
67	16021.4942056228	325190.89097255	428983.676739911	255154.844818918	206011.531982081	106931.815216333	278837.330710939	170553.590802021	158458.711749958	118875.275432265	334339.762204171	215470.459577011	282025.628482197	94252.515386138	25064.5668499028	112409.274428384	139410.128571125	124999.848494915
68	16009.4389052423	325190.89097255	428983.676739911	255033.168688818	206011.531982081	106870.885407093	279770.590650098	171518.988485806	158861.29994038	119358.508259225	334753.80525334	216198.049165549	283472.443725418	94414.8098594676	25105.0261991359	112651.709959143	139731.350065528	125256.917592076
69	16021.4942056228	325068.959629853	428983.676739911	255033.168688818	205889.775757505	106809.955597852	280600.155040462	172484.386169591	159263.888130802	119841.741086186	335167.84830251	217029.580123878	284815.915022695	94577.1043327971	25145.485548369	112813.333646315	139988.327261051	125513.986689238
70	16009.4389052423	325068.959629853	428983.676739911	255033.168688818	205889.775757505	106809.955597852	281222.328333234	173369.334046394	159585.958683139	120324.973913146	335581.891351679	217757.169712416	286262.730265916	94698.8251877943	25206.1745722186	112974.957333488	140181.060157693	125771.0557864
71	16009.4389052423	324947.028287156	428983.676739911	254911.492558718	205889.775757505	106749.025788612	282155.588272393	174173.832116215	159988.546873561	120808.206740107	335788.912876263	218484.759300953	287606.201563193	94901.6932794562	25266.8635960683	113136.58102066	140438.037353216	125963.857609271
72	16009.4389052423	324947.028287156	428738.68320665	254911.492558718	205889.775757505	106688.095979372	282881.457113961	175058.779993018	160391.135063982	121251.17016482	335995.934400848	219212.348889491	288949.67286047	95023.4141344534	25297.2081079931	113379.016551419	140630.770249858	126220.926706433
73	15997.3836048619	324947.028287156	428738.68320665	254789.816428619	205889.775757505	106688.095979372	283607.325955529	175943.727869821	160713.205616319	121694.133589534	336409.977450017	219939.938478029	290293.144157747	95185.7086077829	25347.7822945344	113621.452082177	140887.747445381	126413.728529304
74	15997.3836048619	324947.028287156	428493.68967339	254789.816428619	205768.019532929	106627.166170132	284333.194797098	176748.225939642	161115.793806741	122137.097014248	336824.020499187	220771.469436358	291739.959400968	95348.0030811125	25398.3564810758	113783.07576935	141080.480342023	126606.530352176
75	15997.3836048619	324825.096944459	428493.68967339	254789.816428619	205768.019532929	106505.306551652	285162.759187461	177552.724009463	161437.864359078	122539.791036715	337031.042023771	221291.176285314	293083.430698245	95510.297554442	25438.8158303089	113944.699456522	141273.213238665	126863.599449337
76	15997.3836048619	324825.096944459	428493.68967339	254668.140298519	205768.019532929	106566.236360892	285992.323577825	178357.222079283	161840.4525495	122982.754461428	337238.063548356	222122.707243643	294323.558049577	95672.5920277716	25519.7345287751	114187.134987281	141465.946135307	127120.668546499
77	15985.3283044814	324703.165601762	428493.68967339	254789.816428619	205646.263308354	106505.306551652	286718.192419393	179081.270342122	162162.523101837	123385.448483895	337652.106597525	222850.296832181	295770.373292799	95794.3128827687	25570.3087153165	114348.758674453	141722.92333083	127313.47036937
78	15997.3836048619	324581.234259065	428493.68967339	254546.464168419	205646.263308354	106444.376742412	287340.365712165	179885.768411943	162484.593654175	123788.142506362	338066.149646694	223473.945050928	297010.500644131	95956.6073560983	25580.4235526247	114510.382361625	141979.900526353	127506.272192242
79	15985.3283044814	324581.234259065	428493.68967339	254546.464168419	205524.507083778	106444.376742412	288066.234553733	180609.816674782	162887.181844596	124190.83652883	338273.171171279	224201.534639466	298353.971941408	96078.3282110955	25641.1125764744	114672.006048798	142108.389124114	127699.074015113
80	15997.3836048619	324581.234259065	428248.696140129	254668.140298519	205646.263308354	106444.376742412	288895.798944097	181414.314744603	163209.252396934	124553.26114905	338687.214220448	224929.124228003	299697.443238685	96240.622684425	25681.5719257075	114833.62973597	142365.366319637	127891.875837985
81	15997.3836048619	324459.302916369	428248.696140129	254424.78803832	205524.507083778	106383.446933172	289621.667785665	182138.363007441	163531.322949271	124955.955171517	338894.235745033	225552.77244675	301040.914535962	96362.3435394222	25722.0312749406	114995.253423142	142558.099216279	128084.677660856
82	15997.3836048619	324459.302916369	428248.696140129	254424.78803832	205524.507083778	106383.446933172	290347.536627233	182862.41127028	163933.911139693	125358.649193984	339308.278794202	226384.303405079	302384.385833238	96524.6380127517	25762.4906241737	115237.688953901	142750.832112921	128341.746758018
83	15973.273004101	324337.371573672	428003.702606868	254424.78803832	205524.507083778	106261.587314692	291073.405468801	183506.009726137	164255.98169203	125721.073814204	339722.321843371	227007.951623826	303521.169238627	96646.3588677489	25802.9499734068	115480.12448466	142943.565009563	128534.548580889
84	15985.3283044814	324337.371573672	428003.702606868	254424.78803832	205402.750859202	106261.587314692	291799.274310369	184230.057988976	164658.569882452	126083.498434425	339929.343367956	227735.541212364	304864.640535903	96808.6533410785	25863.6389972564	115560.936328246	143136.297906206	128663.08312947
85	15997.3836048619	324337.371573672	428003.702606868	254424.78803832	205402.750859202	106200.657505452	292525.143151937	184954.106251814	164980.640434789	126445.923054645	340343.386417125	228463.130800902	306104.767887236	96930.3741960756	25914.2131837978	115722.560015418	143329.030802848	128855.884952341
86	15997.3836048619	324215.440230975	428003.702606868	254303.11190822	205280.994634627	106200.657505452	293147.31644471	185597.704707671	165383.228625211	126808.347674865	340550.40794171	229086.779019649	307448.239184513	97052.0950510728	25954.6725330309	115964.995546177	143521.76369949	129048.686775213
87	15997.3836048619	324093.508888278	428003.702606868	254303.11190822	205280.994634627	106200.657505452	293976.880835073	186241.303163528	165705.299177548	127170.772295085	340964.450990879	229918.309977978	308688.366535845	97214.3895244023	25985.0170449557	116126.619233349	143714.496596132	129177.221323793
88	15985.3283044814	324093.508888278	428003.702606868	254181.435778121	205280.994634627	106078.797886972	294599.054127846	186884.901619385	166027.369729885	127492.927513059	341378.494040048	230541.958196724	310031.837833122	97336.1103793995	26035.5912314971	116288.242920521	143907.229492774	129370.023146665
89	15997.3836048619	324093.508888278	427758.709073607	254303.11190822	205280.994634627	106139.727696212	295428.61851821	187528.500075241	166429.957920307	127815.082731033	341585.515564633	231165.606415471	311168.62123851	97457.8312343967	26065.9357434219	116530.67845128	144035.718090535	129562.824969536
90	15985.3283044814	324093.508888278	427758.709073607	254181.435778121	205280.994634627	106078.797886972	296050.791810982	188172.098531098	166671.51083456	128137.237949006	341792.537089218	231893.196004009	312408.748589843	97620.1257077262	26126.6247672715	116692.302138452	144292.695286058	129691.359518117
91	15985.3283044814	323971.577545581	427758.709073607	254181.435778121	205280.994634627	105956.938268491	296776.66065255	188735.247179972	167074.099024981	128459.39316698	342206.580138387	232620.785592547	313648.875941175	97741.8465627234	26156.9692791964	116853.925825625	144421.18388382	129884.161340988
92	15985.3283044814	323971.577545581	427758.709073607	254059.759648021	205159.238410051	105956.938268491	297502.529494118	189298.395828847	167315.651939234	128781.548384954	342620.623187556	233140.492441503	314889.003292508	97863.5674177206	26187.3137911212	117015.549512797	144613.916780462	130076.96316386
93	15973.273004101	323849.646202884	427513.715540346	254059.759648021	205159.238410051	105896.008459251	298124.702786891	189861.544477722	167718.240129656	129063.43420068	342827.644712141	233764.140660249	316129.13064384	97985.2882727177	26237.8879776626	117177.173199969	144742.405378223	130269.764986731
94	15985.3283044814	323849.646202884	427513.715540346	254059.759648021	205159.238410051	105896.008459251	298850.571628459	190424.693126596	168040.310681993	129385.589418654	343034.666236725	234491.730248787	317265.914049228	98147.5827460473	26278.3473268956	117338.796887142	144935.138274865	130398.299535312
95	15985.3283044814	323849.646202884	427513.715540346	254059.759648021	205037.482185475	105896.008459251	299472.744921232	190987.841775471	168362.381234331	129667.475234381	343448.709285895	235115.378467534	318506.041400561	98269.3036010444	26328.921513437	117500.420574314	145127.871171507	130526.834083893
96	15985.3283044814	323849.646202884	427513.715540346	253938.083517921	205037.482185475	105835.078650011	300198.6137628	191550.990424345	168603.934148584	129949.361050108	343862.752335064	235842.968056072	319642.824805949	98391.0244560416	26379.4956999784	117662.044261487	145256.359769269	130655.368632474
97	15985.3283044814	323727.714860187	427513.715540346	253938.083517921	205037.482185475	105835.078650011	300820.787055573	192033.689266238	168926.004700921	130231.246865835	344069.773859649	236466.616274819	320882.952157281	98512.7453110388	26430.0698865198	117823.667948659	145449.092665911	130848.170455345
