[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 22:09:21
Order : 3
Analyse step ID : 13099

[SAMPLE]
Sample Name : Q11-3

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	14423.3155735447	368354.586287241	504196.691451021	283262.030871931	229266.970876039	122956.355046472	339470.338122273	212628.839853652	213774.329113892	130154.226024845	395825.155005805	344432.388587573	463745.431436997	118272.097438912	29879.2294086412	146431.060578169	162281.098972655	144858.436250662
8	14387.1366883268	372134.457910844	506156.639717109	285817.229604024	230241.020672645	124296.810849754	292396.564906784	187045.801233349	206769.294600555	114368.193660445	386923.229448666	335286.326367988	464159.120492695	118231.523820579	29767.9661982501	146431.060578169	162216.854673774	144472.832604919
9	14356.9876173119	374695.016107479	507136.613850152	287642.371555518	230728.045570948	125271.687797595	252166.115550815	158968.818596601	195818.895821087	99870.816999262	372845.765776912	315954.876676591	462711.208797753	117906.93487392	29383.6023805357	146431.060578169	161767.144581609	143316.021667691
10	14308.749103688	376402.054905235	507871.594449935	288859.132856514	231093.314244675	125941.915699236	220560.432287902	133948.928625172	182694.520813341	88109.4521157844	355662.979236388	288932.420118725	457540.095601533	116852.020797278	28544.070883949	146027.001360238	160482.258603995	140938.132518945
11	14260.5105900641	377743.2996749	508116.587983196	289710.865767212	231093.314244675	126307.494554677	197021.542711337	113997.376493615	169650.66344368	79089.1060125231	337859.12812211	258791.987804181	446163.64656985	114782.766262326	27299.9458950313	144653.200019273	158040.975246529	137531.966981551
12	14224.3317048462	378474.887731081	508116.587983196	290319.24641771	231093.314244675	126490.283982397	179704.386062498	98953.2625879651	157975.605921452	72404.3852395705	321090.384630755	230022.251347769	427340.794535609	111496.303177403	25762.4906241737	141743.97365017	154443.294509209	133161.792329801
13	14164.0335628163	378962.613101869	508116.587983196	290805.950938108	231093.314244675	126734.003219357	167053.529109454	88049.93375904	148152.454075164	67572.0569699662	305977.813336077	204556.615748942	401898.917610208	107357.794107499	24042.9682817671	136895.263034999	149881.949288679	128213.212209437
14	14115.7950491924	379084.544444566	507871.594449935	291049.303198308	230971.558020099	126673.073410117	158032.016364251	80286.7372238665	140181.207904816	64149.1577789966	292728.435762661	183456.517681343	372320.15012783	102772.97523594	22353.7904512854	130591.939235276	144806.649677104	123071.830266201
15	14061.5267213655	379206.475787263	507871.594449935	291170.979328407	230971.558020099	126612.143600877	151602.892338934	74896.745847114	133900.832134238	61773.2630464411	281549.273435091	166202.250296015	341293.470950511	98107.0091277149	20765.7609938864	123480.496999692	139602.861467767	118251.784694418
16	14001.2285793356	379084.544444566	507381.607383413	291292.655458507	230728.045570948	126551.213791637	147040.288191934	71276.602385116	128989.256211094	60202.7563588198	272233.304828783	152481.989483586	311714.703468133	93684.4847294846	19369.9134453446	116288.242920521	134656.050453953	113817.342768377
17	13959.0198799147	379084.544444566	507136.613850152	291414.331588606	230606.289346372	126368.424363917	143825.726179276	68943.6210429395	125043.891944962	59276.5601071456	264366.486894568	141672.087025309	284618.070319941	89708.2701329105	18135.9032937351	109742.48359004	130094.705233423	109961.306310951
18	13898.7217378849	378962.613101869	507136.613850152	291414.331588606	230484.533121796	126185.634936196	141751.815203367	67616.2351068736	122064.739335842	58793.3272801852	257948.819632444	133044.953332645	261037.794145179	86218.9389563251	17124.4195629077	103924.030851835	126175.8030017	106747.942596428
19	13856.5130384639	378718.750416475	506891.620316891	291414.331588606	230241.020672645	125941.915699236	140507.468617822	67053.1016794517	119729.727831396	58712.7884756918	252794.792306827	126447.524738587	240688.050104447	83297.6384363932	16295.0029036293	99075.3202366638	122963.588057665	104177.251624811
20	13790.1850822311	378596.819073778	506401.633250369	291414.331588606	230241.020672645	125820.056080756	139885.295325049	67093.3254956961	118038.857431625	58914.1354869253	248550.489897089	121250.339175965	223739.64296957	80741.5004814527	15597.0791293584	95360.8225900171	120393.816102437	102249.233396097
21	13741.9465686072	378352.956388385	506156.639717109	291292.655458507	229997.508223493	125515.407034556	139781.599776254	67576.0112906292	116750.575222276	59357.098911639	245134.344055105	117196.53443712	209581.522375191	78631.6723281685	15020.5334027868	92202.3749628318	118337.998538254	100835.353361707
22	13681.6484265773	377987.162360294	505911.646183848	291170.979328407	229875.751998918	125332.617606835	139988.990873845	68420.711431762	115784.363565264	59961.1399453395	242546.354780874	114078.223099547	197903.656483476	76968.1539765406	14565.3657239144	89732.3069466997	116796.135365117	99742.8096987698
23	13627.3800987504	377865.231017597	505666.652650587	291049.303198308	229753.995774342	125088.898369875	140507.468617822	69587.2021028503	115140.22246059	60726.2585880269	240372.443790521	111791.461451994	187982.637672816	75588.6509532394	14191.1167435083	87869.6327050263	115703.982284146	99100.1369558654
24	13579.1415851265	377621.368332203	505421.659117326	290927.627068208	229632.239549766	124906.108942155	141129.641910594	70995.035671405	114737.634270168	61612.1854374543	238716.130655013	110024.418360702	180025.1538351	74533.7368765973	13907.9012988766	86452.3805646227	114933.050697577	98714.5333101227
25	13524.8732572997	377499.436989507	505176.665584065	290805.950938108	229388.727100615	124662.389705195	142062.901849753	72563.7645049375	114496.081355915	62578.6510913752	237473.895803383	108777.093825673	173307.797348715	73681.6908916171	13675.2600407863	85440.0576071915	114419.096306531	98521.7314872514
26	13482.6645578788	377255.574304113	504931.672050804	290684.274808009	229388.727100615	124418.670468234	143099.857337708	74253.1647872032	114415.563717831	63625.6555497894	236542.21966466	107945.544135653	167933.912159608	73032.5129982989	13503.3078065457	84711.185077841	114226.363409889	98585.9987615418
27	13434.4260442549	377011.711618719	504686.678517543	290562.598677909	229266.970876039	124235.881040514	144344.203923253	76103.4603344466	114496.081355915	64712.9294104504	235817.582667875	107477.797435018	163490.122484	72545.6295783103	13381.9297588464	84265.7629765713	114162.119111009	98714.5333101227
28	13392.217344834	376889.780276022	504441.684984282	290440.922547809	229023.458426888	123931.231994314	145588.550508798	78034.2035141789	114657.116632084	65840.4726733581	235403.504383998	107217.938156886	159976.428321891	72221.0406316512	13301.0110603802	83982.3125484906	114290.60770877	98971.6024072845
29	13343.9788312101	376767.848933325	504196.691451021	290319.24641771	229023.458426888	123687.512757353	146729.201545548	80005.1705101556	114979.187184421	67008.2853385124	234989.426100121	107217.938156886	157082.797835449	72018.1725399892	13240.3220365306	83820.3408753016	114483.340605412	99357.2060530272
30	13307.7999459921	376402.054905235	503951.69791776	290197.57028761	228901.702202312	123565.653138873	148077.243679889	82096.8089548655	115301.257736758	68176.0980036668	234989.426100121	107529.769290644	154809.231024672	71896.451684992	13199.8626872975	83820.3408753016	114740.317800935	99807.0769730603
31	13265.5912465712	376280.123562538	503706.704384499	290075.89415751	228779.945977736	123321.933901913	149425.28581423	84188.4473995755	115623.328289096	69384.1800710679	234885.906529152	107841.600424401	152949.039997674	71855.8780666597	13189.7478499892	83941.8196301933	115190.0278931	100321.215167384
32	13217.3527329473	376036.260877144	503461.710851238	289954.218027411	228658.189753161	123017.284855713	150773.32794857	86280.0858442855	116106.434117602	70551.9927362222	234989.426100121	108309.347125037	151812.256592285	71896.451684992	13189.7478499892	84063.2983850851	115575.493686384	100835.353361707
33	13181.1738477294	375914.329534447	503461.710851238	289832.541897311	228536.433528585	122834.495427992	152225.065631706	88371.7242889954	116509.022308023	71800.34420587	235196.46524206	108984.981248178	150778.817132842	72018.1725399892	13220.092361914	84306.2558948686	116025.203778549	101413.758830321
34	13144.9949625115	375670.466849054	503216.717317977	289710.865767212	228414.677304009	122651.706000272	153469.412217252	90503.5865499498	117072.645774613	72968.1568710244	235403.504383998	109660.615371319	150055.409511231	72139.8933949864	13280.7813857637	84589.7063229493	116539.158169595	102056.431573226
35	13108.8160772936	375304.672820963	502971.723784716	289589.189637112	228292.921079434	122468.916572552	155024.845449183	92595.2249946597	117555.751603119	74176.2389384254	235714.063096906	110440.193205712	149848.721619342	72342.7614866483	13341.4704096133	84873.15675103	117053.11256064	102634.83704184
36	13078.6670062786	375182.741478266	502726.730251455	289467.513507012	228171.164854858	122286.127144832	156372.887583524	94727.0872556141	118038.857431625	75344.0516035798	236128.141380783	111271.742895731	149642.033727454	72545.6295783103	13371.8149215381	85197.100097408	117567.066951686	103213.242510454
37	13042.4881210607	375060.810135569	502726.730251455	289345.837376913	228049.408630282	122103.337717111	157720.929717865	96778.5018840796	118682.9985363	76511.8642687341	236542.21966466	112207.236297003	149745.377673398	72789.0712883046	13442.618782696	85521.043443786	118145.265641612	103855.915253358
38	13006.3092358428	374816.947450175	502481.736718194	289102.485116714	228049.408630282	121920.548289391	159172.667401001	98870.1403287896	119166.104364806	77679.6769338885	236956.297948536	113090.757842649	150055.409511231	73032.5129982989	13503.3078065457	85844.986790164	118659.220032658	104434.320721972
39	12982.1899790308	374816.947450175	502236.743184933	288980.808986614	227927.652405707	121737.758861671	160520.709535342	100881.331141011	119810.245469481	78807.2201967962	237370.376232413	114130.194955173	150468.785295009	73316.5283266257	13563.9968303953	86168.930136542	119237.418722584	105076.993464877
40	12946.0110938129	374573.084764782	501991.749651672	288980.808986614	227805.896181131	121554.969433951	161868.751669682	102892.521953232	120454.386574155	79975.0328619505	237784.45451629	115117.660212071	151088.848970675	73641.1172732847	13644.9155288615	86492.8734829199	119751.37311363	105655.398933491
41	12927.921651204	374329.222079388	501746.756118412	288737.456726415	227805.896181131	121372.18000623	163320.489352819	104903.712765453	121018.010040746	81102.5761248582	238405.571942105	116209.069180222	151708.912646341	73925.1326016115	13735.949064636	86897.8026658924	120329.571803556	106298.071676395
42	12891.742765986	374207.290736691	501501.762585151	288615.780596315	227684.139956555	121250.32038775	164668.531487159	106874.67976143	121581.633507336	82189.8499855191	238819.650225982	117248.506292746	152535.664213896	74249.7215482706	13806.7529257939	87221.7460122704	120843.526194602	106876.477145009
43	12867.6235091741	374085.359393994	501501.762585151	288494.104466215	227562.383731979	121006.60115079	166016.5736215	108805.422941162	122225.774612011	83277.1238461801	239440.767651798	118391.887116523	153465.759727395	74533.7368765973	13877.5567869518	87586.1822769456	121357.480585647	107454.882613623
44	12849.5340665651	373841.4967086	501256.76905189	288372.428336116	227318.871282828	120884.74153231	167468.311304636	110695.94230465	122789.398078601	84364.397706841	239958.365506644	119431.324229048	154395.855240895	74817.752204924	13978.7051600346	87910.1256233236	121935.679275574	108033.288082237
45	12813.3551813472	373719.565365904	501011.775518629	288250.752206016	227318.871282828	120701.95210459	168712.657890181	112586.461668138	123433.539183275	85411.4021652553	240579.482932459	120574.705052824	155532.638646283	75182.9147699155	14049.5090211925	88234.0689697015	122449.633666619	108611.693550851
46	12789.2359245353	373475.70268051	500766.781985368	288129.076075916	227197.115058252	120519.162676869	170060.700024522	114436.757215381	124077.68028795	86458.4066236696	241097.080787305	121718.085876601	156566.078105727	75507.5037165746	14130.4277196587	88598.5052343768	122963.588057665	109190.099019465
47	12765.1166677233	373231.839995116	500521.788452107	287885.723815717	227075.358833677	120397.303058389	171512.437707658	116246.82894638	124641.30375454	87465.1416798371	241718.19821312	122861.466700378	157702.861511115	75791.5190449013	14221.4612554331	88922.4485807547	123477.542448711	109768.504488079
48	12747.0272251144	373109.908652419	500521.788452107	287885.723815717	227075.358833677	120275.443439909	172756.784293204	118056.900677379	125285.444859215	88512.1461382514	242339.315638936	124004.847524155	158942.988862447	76075.534373228	14302.3799538993	89246.3919271327	123927.252540875	110282.642682403
49	12722.9079683024	372987.977309722	500521.788452107	287764.047685618	226953.602609101	120153.583821429	174104.826427544	119786.524775889	125849.068325805	89478.6117921722	242960.433064751	125148.228347931	160183.11621378	76400.1233198871	14393.4134896738	89610.828191808	124441.206931921	110861.048151017
50	12716.8781540994	372866.045967026	500276.794918846	287642.371555518	226953.602609101	119970.794393709	175349.17301309	121516.148874399	126493.20943048	90445.0774460931	243478.030919597	126291.609171708	161319.899619168	76724.7122665463	14474.33218814	89894.2786198887	125019.405621847	111439.453619631
51	12692.7588972875	372744.114624329	500031.801385585	287520.695425418	226831.846384525	119788.004965989	176593.519598635	123245.772972909	127056.83289707	91411.5431000139	244099.148345412	127434.989995485	162766.714862389	77049.3012132054	14535.0212119896	90218.2219662667	125404.871415132	111953.591813954
52	12674.6694546785	372500.251938935	499786.807852324	287520.695425418	226831.846384525	119666.145347508	177941.561732976	124854.725622686	127700.974001745	92337.7393516881	244720.265771228	128578.370819262	164110.186159666	77373.8901598645	14636.1695850724	90542.1653126446	125918.825806177	112467.730008278
53	12650.5501978666	372378.320596238	499786.807852324	287399.019295319	226588.333935374	119605.215538268	179185.908318521	126463.678272463	128264.597468335	93263.9356033622	245341.383197043	129721.751643039	165557.001402887	77657.9054881912	14717.0882835386	90906.6015773199	126432.780197223	112981.868202601
54	12638.4905694606	372256.389253541	499541.814319063	287277.343165219	226588.333935374	119422.426110548	180533.950452862	128072.63092224	128828.220934925	94149.8624527897	245962.500622858	130865.132466815	167003.816646108	77982.4944348503	14808.121819313	91190.0520054006	126946.734588268	113431.739122635
55	12620.4011268516	372012.526568147	499541.814319063	287155.667035119	226466.577710798	119300.566492068	181778.297038407	129641.359755772	129391.844401516	95035.7893022171	246480.098477704	131956.541434966	168347.287943385	78266.509763177	14868.8108431627	91513.9953517786	127396.444680433	113945.877316958
56	12602.3116842427	371890.595225451	499296.820785802	287033.99090502	226344.821486222	119117.777064348	183022.643623952	131169.864773061	129955.467868106	95881.4467493979	247101.21590352	133099.922258743	169690.759240662	78591.0987098361	14969.9592162454	91837.9386981565	127781.910473718	114395.748236991
57	12596.2818700397	371768.663882754	499051.827252541	286912.31477492	226344.821486222	119056.847255108	184163.294660702	132742.181520441	130599.608972781	96767.3735988253	247722.333329335	134243.303082519	171137.574483883	78834.5404198304	15050.8779147116	92161.8820445345	128295.864864763	114974.153705605
58	12578.1924274307	371646.732540057	499051.827252541	286790.638644821	226223.065261647	118995.917445868	185407.641246247	134270.727853101	131163.232439371	97613.0310460061	248239.931184181	135334.71205067	172481.04578116	79118.5557481572	15101.452101253	92404.839554318	128745.574956928	115359.757351348
59	12566.1327990247	371524.80119736	499051.827252541	286668.962514721	226101.309037071	118813.128018147	186548.292282997	135638.374571796	131726.855905961	98418.4190909401	248964.568180966	136426.121018821	174031.204970326	79402.5710764839	15192.4856370274	92728.782900696	129131.040750212	115809.628271381
60	12554.0731706188	371402.869854663	498806.83371928	286668.962514721	226101.309037071	118691.268399667	187896.334417338	137086.471097474	132290.479372552	99223.8071358742	249482.166035812	137569.501842597	175478.020213547	79686.5864048106	15253.1746608771	93012.2333287767	129580.750842377	116259.499191414
61	12542.0135422128	371280.938511966	498561.840186019	286425.610254522	225979.552812495	118569.408781187	189036.985454088	138534.567623151	132854.102839142	100029.195180808	250103.283461627	138660.910810748	176924.835456768	79970.6017331373	15334.0933593433	93295.6837568574	130030.460934542	116709.370111447
62	12523.9240996038	371159.007169269	498561.840186019	286425.610254522	225979.552812495	118569.408781187	190177.636490838	139902.214341847	133417.726305732	100834.583225742	250724.400887442	139700.347923272	178268.306754045	80254.617061464	15415.0120578095	93619.6271032354	130415.926727826	117159.24103148
63	12517.8942854008	370915.144483876	498316.846652758	286182.257994322	225857.79658792	118447.549162707	191421.983076383	141269.861060542	133981.349772322	101599.70186843	251345.518313258	140895.700602675	179715.121997266	80498.0587714584	15465.5862443508	93862.5846130189	130801.392521111	117609.111951513
64	12511.8644711979	370793.213141179	498071.853119497	286060.581864223	225979.552812495	118264.759734987	192562.634113133	142637.507779237	134544.973238913	102364.820511117	251966.635739073	141987.109570826	181161.937240488	80741.5004814527	15546.504942817	94146.0350410996	131251.102613276	117994.715597256
65	12499.8048427919	370671.281798482	498071.853119497	286060.581864223	225614.284138768	118142.900116506	193703.285149883	144005.154497933	135108.596705503	103129.939153804	252484.233593919	143026.54668335	182608.752483709	81025.5158097794	15627.4236412832	94469.9783874776	131636.56840656	118444.586517289
66	12487.7452143859	370549.350455785	497826.859586237	285938.905734123	225614.284138768	118081.970307266	194843.936186632	145211.901602664	135672.220172093	103854.788394245	253105.351019734	144117.955651501	184055.56772693	81268.9575197738	15708.3423397494	94712.9358972611	132086.278498725	118765.922888741
67	12481.7154001829	370427.419113088	497826.859586237	285817.229604024	225614.284138768	117960.110688786	195984.587223382	146499.098514378	136235.843638684	104579.637634686	253726.46844555	145209.364619651	185502.382970151	81552.9728481005	15779.1462009073	94996.3863253418	132407.499993128	119151.526534484
68	12469.655771777	370305.487770391	497581.866052975	285695.553473924	225614.284138768	117838.251070306	197125.238260132	147786.295426091	136799.467105274	105264.21747288	254347.585871365	146248.801732176	186949.198213373	81796.4145580948	15839.835224757	95320.3296717198	132857.210085293	119537.130180227
69	12469.655771777	370061.625084998	497336.872519715	285695.553473924	225370.771689617	117777.321261066	198265.889296882	148993.042530822	137282.57293378	105948.797311073	254865.183726211	147288.2388447	188499.357402538	82039.8562680891	15910.6390859149	95563.2871815033	133178.431579697	119922.733825969
70	12445.536514965	369939.693742301	497091.878986454	285573.877343824	225370.771689617	117716.391451826	199406.540333632	150119.339828571	137846.19640037	106633.377149267	255486.301152026	148379.647812851	189946.17264576	82283.2979780835	15981.4429470728	95846.737609584	133563.897372981	120372.604746003
71	12457.596143371	369939.693742301	497336.872519715	285573.877343824	225249.015465041	117594.531833346	200443.495821586	151326.086933303	138329.302228876	107317.956987461	256107.418577842	149367.113069749	191392.987888981	82526.7396880778	16072.4764828473	96130.1880376647	133949.363166265	120693.941117455
72	12445.536514965	369695.831056907	497091.878986454	285330.525083625	225249.015465041	117533.602024106	201584.146858336	152452.384231052	138812.408057382	107921.998021162	256625.016432688	150406.550182273	192839.803132202	82770.1813980721	16123.0506693886	96413.6384657455	134334.828959549	121079.544763197
73	12439.506700762	369573.89971421	496846.885453193	285208.848953525	225127.259240465	117411.742405626	202621.102346291	153659.131335783	139295.513885888	108566.308457109	257142.614287534	151445.987294797	194286.618375423	83013.6231080664	16183.7396932383	96656.595975529	134720.294752833	121400.88113465
74	12427.447072356	369451.968371513	496601.891919932	285208.848953525	225127.259240465	117350.812596386	203761.75338304	154704.97882655	139859.137352478	109210.618893056	257763.731713349	152485.424407322	195630.0896727	83216.4911997284	16264.6583917045	96940.0464036097	135041.516247237	121786.484780392
75	12427.447072356	369330.037028816	496601.891919932	285087.172823426	225005.50301589	117228.952977905	204798.708870995	155831.2761243	140342.243180984	109854.929329004	258384.849139164	153472.88966422	197076.904915921	83459.9329097227	16325.3474155541	97183.0039133932	135362.737741641	122107.821151845
76	12421.4172581531	369208.105686119	496356.898386671	284965.496693326	225005.50301589	117168.023168665	205939.359907745	156877.123615067	140825.34900949	110458.970362704	258902.44699401	154460.354921118	198523.720159143	83662.8010013847	16396.151276712	97425.9614231766	135683.959236044	122429.157523297
77	12415.3874439501	369086.174343423	496356.898386671	284843.820563227	224883.746791314	117046.163550185	206976.315395699	158003.420912816	141388.972476081	111063.011396405	259523.564419826	155499.792033642	199970.535402364	83906.242711379	16466.9551378699	97709.4118512574	136069.425029328	122750.493894749
78	12409.3576297471	368964.243000726	496111.90485341	284722.144433127	224761.990566738	116985.233740945	208013.270883653	159049.268403583	141872.078304587	111667.052430105	260041.162274672	156539.229146167	201314.006699641	84149.6844213733	16537.7589990279	97952.3693610409	136390.646523732	123136.097540492
79	12409.3576297471	368720.380315332	496111.90485341	284843.820563227	224761.990566738	116924.303931705	209050.226371608	160095.11589435	142435.701771177	112230.824061559	260558.760129518	157526.694403065	202657.477996918	84311.9788947029	16578.218348261	98235.8197891216	136711.868018135	123393.166637653
80	12409.3576297471	368720.380315332	495866.911320149	284722.144433127	224640.234342163	116802.444313225	210087.181859562	161060.513578135	142918.807599683	112794.595693013	261179.877555333	158514.159659963	204104.293240139	84514.8469863648	16638.9073721106	98478.7772989051	137033.089512539	123714.503009106
81	12403.3278155441	368598.448972635	495866.911320149	284600.468303027	224518.478117587	116741.514503985	211124.137347517	162106.361068902	143401.913428189	113398.636726713	261800.994981148	159397.681205609	205447.764537416	84758.2886963591	16699.5963959602	98721.7348086886	137354.311006942	124035.839380558
82	12397.2980013411	368476.517629938	495866.911320149	284478.792172928	224518.478117587	116680.584694745	212161.092835471	163071.758752687	143885.019256695	113962.408358167	262318.592835995	160489.090173759	206791.235834693	84920.5831696887	16750.1705825016	98964.692318472	137675.532501346	124357.17575201
83	12391.2681871381	368354.586287241	495621.917786888	284357.116042828	224518.478117587	116497.795267024	213198.048323425	164037.156436472	144368.125085201	114485.910587374	262939.71026181	161424.583575031	208134.707131969	85164.024879683	16810.8596063513	99248.1427465528	137996.753995749	124678.512123462
84	12391.2681871381	368232.654944544	495376.924253627	284235.439912728	224396.721893011	116497.795267024	214235.00381138	165002.554120257	144851.230913707	115009.412816581	263457.308116656	162412.048831929	209581.522375191	85366.892971345	16881.6634675092	99450.607338039	138253.731191272	124935.581220624
85	12391.2681871381	368110.723601848	495376.924253627	284235.439912728	224396.721893011	116436.865457784	215168.263750539	165887.50199706	145334.336742213	115532.915045789	263974.905971502	163347.542233201	210924.993672467	85569.7610630069	16942.3524913588	99693.5648478225	138574.952685676	125256.917592076
86	12385.2383729351	367988.792259151	495131.930720366	284235.439912728	224274.965668436	116315.005839304	216205.219238493	166772.449873863	145817.442570719	116056.417274996	264492.503826348	164283.035634473	212268.464969744	85772.6291546689	17013.1563525167	99936.522357606	138896.174180079	125513.986689238
87	12385.2383729351	367866.860916454	495131.930720366	283992.087652529	224153.20944386	116254.076030064	217138.479177652	167657.397750666	146300.548399225	116579.919504203	265113.621252163	165166.557180119	213508.592321077	85934.9236279984	17063.7305390581	100219.972785687	139217.395674483	125835.32306069
88	12379.2085587322	367866.860916454	495131.930720366	283870.41152243	224153.20944386	116254.076030064	218071.739116811	168542.345627469	146703.136589646	117063.152331163	265631.219107009	166154.022437017	214852.063618354	86137.7917196603	17114.3047255995	100462.93029547	139474.372870005	126092.392157852
89	12367.1489303262	367622.99823106	494886.937187105	283870.41152243	224031.453219284	116132.216411584	219108.694604766	169427.293504272	147186.242418152	117546.385158124	266148.816961856	167089.515838289	216298.878861575	86340.6598113223	17185.1085867574	100665.394886956	139795.594364409	126349.461255014
90	12373.1787445292	367501.066888363	494886.937187105	283748.73539233	224031.453219284	116010.356793104	220041.954543924	170231.791574093	147588.830608574	117989.348582837	266666.414816702	168025.009239561	217642.350158852	86543.5279029842	17235.6827732988	100908.35239674	140052.571559932	126542.263077885
91	12373.1787445292	367379.135545666	494641.943653844	283748.73539233	223909.696994709	116010.356793104	221078.910031879	171036.289643914	148071.93643708	118472.581409798	267184.012671548	168960.502640833	218985.821456129	86705.8223763138	17286.2569598401	101151.309906523	140309.548755455	126863.599449337
92	12379.2085587322	367379.135545666	494396.950120583	283627.05926223	223909.696994709	115888.497174624	221908.474422242	171921.237520717	148555.042265586	118955.814236758	267701.610526394	169792.052330852	220225.948807461	86908.6904679757	17357.060820998	101434.760334604	140630.770249858	127120.668546499
93	12385.2383729351	367135.272860273	494396.950120583	283505.383132131	223787.940770133	115827.567365384	222945.429910197	172725.735590537	148957.630456008	119398.777661472	268219.20838124	170775.670566825	221466.076158794	87111.5585596377	17427.864682156	101637.22492609	140887.747445381	127377.737643661
94	12373.1787445292	367013.341517576	494151.956587322	283383.707002031	223787.940770133	115766.637556144	223878.689849356	173530.233660358	149440.736284514	119841.741086186	268840.325807055	171711.142894945	222706.203510126	87273.8530329672	17437.9795194642	101880.182435874	141208.968939784	127634.806740823
95	12373.1787445292	367013.341517576	494151.956587322	283262.030871931	223787.940770133	115705.707746903	224708.254239719	174334.731730179	149843.324474935	120324.973913146	269357.923661901	172542.673853274	224049.674807403	87476.7211246292	17498.6685433139	102082.64702736	141465.946135307	127891.875837985
96	12373.1787445292	366891.410174879	494151.956587322	283262.030871931	223666.184545557	115644.777937663	225745.209727674	175139.2298	150326.430303441	120727.667935613	269772.001945778	173478.146181395	225289.802158735	87639.0155979587	17589.7020790883	102325.604537144	141722.92333083	128020.410386565
