[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-1
Sequence ID : 528

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 20:50:02
Order : 38
Analyse step ID : 13095

[SAMPLE]
Sample Name : Q10-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	12529.9539138068	380738.172436967	531390.973642986	291049.303198308	236450.588126005	121859.618480151	371405.849466702	225098.559935875	212808.11745688	141832.668335242	378435.346940696	340200.103326366	441613.066957176	114661.045407329	26703.1704938432	142875.339460377	161767.144581609	144280.030782048
8	12535.9837280098	386348.023792541	534575.889575378	294699.587101296	238033.419045489	123870.302185074	329101.665607848	209732.646802297	209990.000123928	128623.947377275	375330.024071927	337809.45182117	442026.756012874	114701.619025662	26723.4001684597	142794.52761679	161767.144581609	144215.763507757
9	12517.8942854008	390250.529083374	536290.844308204	297376.461963488	239007.468842095	125210.757988355	285553.241047263	184712.756830868	203146.000886761	113321.160901582	366842.141563957	328766.552649341	441819.911485025	114661.045407329	26612.1369580687	142956.151303963	161638.655983848	143830.159862015
10	12505.8346569949	392689.594890145	537270.818441248	299201.603914983	239494.493740398	126185.634936196	248143.448267489	157601.171877905	192678.707935798	99387.5711105559	353799.785515126	310472.871566103	440578.844317932	114336.45646067	26278.3473268956	142875.339460377	161188.945891683	142609.081650496
11	12481.7154001829	394396.940954885	538005.799041031	300418.365215979	239738.006189549	126734.003219357	218486.521311993	133466.22978328	180198.474032727	87948.3745067976	338273.171171279	284903.294597485	435821.42017741	113322.11600236	25539.9642033917	142552.092086032	159904.059914069	140359.727050331
12	12457.596143371	395616.473858271	537760.80550777	301270.098126676	239859.762414125	127038.652265558	196088.282772178	114158.276107579	167879.275405825	79169.6448170165	322332.513778263	256735.183384089	425272.349257121	111293.435085741	24518.365635256	141178.290745067	157527.020855483	136953.561512937
13	12421.4172581531	396104.287019625	538005.799041031	302000.154907274	239738.006189549	127282.371502518	179496.994964907	99516.4112368397	156687.323712103	72646.0016530507	307012.920959	229502.544498813	408104.253445672	108290.987329144	23173.0922732556	138430.688063136	153993.584417044	132647.654135477
14	12385.2383729351	396836.006761656	537760.80550777	302243.507167473	239616.249964974	127404.231120998	167364.615755841	88854.4100839285	147347.277694321	67894.2121879399	293349.500336415	205388.146707271	384937.666326607	104436.493587567	21746.9002127889	133905.22482231	149560.727794276	127763.341289404
15	12355.0893019202	396836.006761656	537515.811974509	302486.859427672	239494.493740398	127404.231120998	158343.103010637	81131.4373649994	139698.10207631	64511.5823992169	281342.251910507	185015.63822821	358254.722234112	100257.410899331	20361.1675015554	128005.960240518	144549.672481581	122686.226620459
16	12312.8806024993	396836.006761656	537270.818441248	302730.211687872	239372.737515822	127343.301311758	152017.674534116	75781.6698044913	133498.243943816	62095.4182644148	270991.175681276	168385.019061629	330330.710974525	95916.0337377659	19036.1238141715	121460.200910037	139474.372870005	117930.448322966
17	12270.6719030784	396836.006761656	536780.831374726	302730.211687872	239250.981291246	127160.511884038	147455.070387116	72121.3025262489	128586.668020672	60565.1809790401	262296.271648721	154976.582358574	303027.233298484	91858.6719045271	17862.8026864117	114833.62973597	134527.561856191	113496.006396925
18	12234.4930178605	396592.100180979	536535.837841465	302851.887817971	239007.468842095	127038.652265558	144344.203923253	69748.097367828	124802.339030709	59598.7153251192	255257.539812844	144270.621270087	278412.734484477	88166.4726362798	16841.2041182761	108611.117779834	130094.705233423	109704.237213789
19	12186.2545042366	396592.100180979	536290.844308204	302730.211687872	238885.712617519	126855.862837837	142270.292947344	68380.4876155176	121823.186421589	59115.4824981588	249585.685606781	135851.370317006	256487.214532505	84920.5831696887	15981.4429470728	103115.912415973	126175.8030017	106555.140773557
20	12144.0458048157	396348.193600302	536045.850774943	302730.211687872	238642.200168368	126551.213791637	140922.250813003	67736.9065556069	119488.174917143	58994.6742914187	244720.265771228	129199.122650374	237381.043834227	82080.4298864215	15253.1746608771	98721.7348086886	122963.588057665	103984.449801939
21	12113.8967338007	396104.287019625	535555.863708422	302608.535557772	238520.443943792	126368.424363917	140196.381971435	67696.6827393624	117797.304517372	59155.7519004055	240786.522074398	123900.903812902	221259.388266905	79686.5864048106	14646.2844223806	94834.4146521528	120329.571803556	102056.431573226
22	12071.6880343798	395860.380438948	535310.870175161	302486.859427672	238398.687719217	126124.705126956	139988.990873845	68139.1447180511	116509.022308023	59558.4459228725	237577.415374352	119847.099074057	207721.331348192	77698.4791065236	14120.3128823504	91797.4457798593	118209.509940493	100514.016990255
23	12035.5091491619	395372.567277594	534820.883108639	302365.183297573	238155.175270065	125880.985889996	140196.381971435	68943.6210429395	115542.810651011	60162.4869565731	235196.46524206	116624.844025232	196456.841240255	76075.534373228	13735.949064636	89408.3636003217	116603.402468475	99421.4733273176
24	11987.270635538	395128.660696917	534575.889575378	302243.507167473	237911.662820914	125698.196462276	140611.164166617	70029.6640815389	114818.151908252	60887.3361970137	233126.073822675	114182.1668108	186949.198213373	74777.1785865916	13402.1594334629	87505.1964403511	115511.249387503	98778.8005844132
25	11963.1513787261	395128.660696917	534330.896042117	302121.831037374	237911.662820914	125515.407034556	141337.033008185	71357.0500176048	114415.563717831	61732.9936441944	231573.280258137	112415.123719508	179198.402267545	73722.2645099495	13159.4033380644	86128.4372182447	114611.829203174	98328.9296643801
26	11914.9128651022	394884.754116239	534085.902508856	301878.478777174	237789.906596338	125210.757988355	142166.597398549	72885.5550348929	114174.010803578	62659.1898958686	230331.045406507	111011.8836176	172687.733673049	72910.7921433018	12946.9917545906	85075.6213425163	114162.119111009	98136.1278415087
27	11890.7936082902	394396.940954885	533595.915442334	301756.802647075	237546.394147187	124967.038751395	143099.857337708	74574.9553171586	114093.493165493	63706.1943542828	229502.888838753	110128.362071955	167417.192429886	72302.1878683159	12795.2691949665	84346.7488131658	113840.897616605	98136.1278415087
28	11848.5849088693	394396.940954885	533350.921909073	301635.126516975	237302.881698035	124784.249323675	144136.812825662	76344.8032319132	114093.493165493	64753.1988126971	228778.251841968	109556.671660066	162973.402754278	71815.3044483273	12694.1208218838	83820.3408753016	113776.653317724	98328.9296643801
29	11818.4358378544	393909.127793531	533105.928375812	301513.450386875	237302.881698035	124479.600277474	145277.463862412	78235.322595401	114254.528441662	65880.7420756048	228364.173558092	109296.812381935	159459.708592169	71490.7155016682	12603.0872861093	83536.8904472209	113776.653317724	98521.7314872514
30	11770.1973242305	393665.221212854	532615.94130929	301270.098126676	237059.369248884	124357.740658994	146521.810447957	80166.0657751333	114496.081355915	67008.2853385124	228157.134416153	109192.868670683	156669.422051671	71287.8474100062	12562.6279368762	83374.9187740319	113969.386214367	98907.3351329941
31	11752.1078816215	393421.314632177	532615.94130929	301148.421996577	237059.369248884	124053.091612794	147869.852582298	82217.4804035988	114737.634270168	68176.0980036668	227950.095274215	109348.784237561	154292.51129495	71166.1265550091	12532.2834249514	83334.4258557346	114226.363409889	99357.2060530272
32	11709.8991822006	393177.4080515	532125.954242768	300905.069736377	236815.856799732	123809.372375834	149114.199167843	84268.8950320643	115140.22246059	69343.9106688211	227846.575703245	109608.643515692	152639.00815984	71125.5529366767	12512.0537503348	83415.4116923291	114611.829203174	99807.0769730603
33	11691.8097395916	392933.501470823	531880.960709507	300783.393606278	236694.100575157	123565.653138873	150462.241302184	86320.3096605299	115542.810651011	70511.7233339755	228053.614845184	110076.390216328	151192.192916619	71166.1265550091	12532.2834249514	83536.8904472209	114933.050697577	100321.215167384
34	11649.6010401707	392689.594890145	531635.967176247	300661.717476178	236572.344350581	123382.863711153	151706.587887729	88411.9481052398	116025.916479517	71719.8054013766	228157.134416153	110700.052483843	150262.09740312	71287.8474100062	12562.6279368762	83739.3550387071	115382.760789742	100835.353361707
35	11625.4817833588	392445.688309468	531390.973642986	300540.041346078	236450.588126005	123200.074283433	153054.63002207	90503.5865499498	116428.504669939	72927.8874687777	228364.173558092	111271.742895731	149538.689781509	71409.5682650034	12603.0872861093	84022.8054667878	115896.715180788	101413.758830321
36	11589.3028981409	392201.781728791	531390.973642986	300296.689085879	236207.075676854	123078.214664953	154506.367705206	92595.2249946597	116911.610498445	74055.4307316853	228778.251841968	112051.320730125	149125.313997732	71571.8627383329	12643.5466353424	84265.7629765713	116410.669571833	102056.431573226
37	11571.2134555319	392201.781728791	531145.980109725	300175.01295578	236085.319452278	122773.565618752	155750.714290751	94686.8634393697	117475.233965035	75263.5127990864	228985.290983907	112830.898564518	149021.970051787	71774.7308299949	12704.235659192	84549.2134046521	116924.623962879	102634.83704184
38	11541.064384517	391713.968567437	530900.986576464	300053.33682568	235963.563227703	122590.776191032	157098.756425092	96698.0542515908	118038.857431625	76391.056061994	229399.369267784	113766.39196579	149125.313997732	71977.5989216568	12754.8098457334	84873.15675103	117438.578353924	103277.509784744
39	11516.945127705	391470.06198676	530655.993043203	299809.984565481	235963.563227703	122347.056954072	158446.798559433	98749.4688800563	118521.963260131	77558.8687271484	229813.447551661	114649.913511436	149332.001889621	72261.6142499835	12805.3840322748	85197.100097408	118016.777043851	103855.915253358
40	11486.7960566901	391470.06198676	530410.999509942	299688.308435381	235841.807003127	122164.267526351	159794.840693774	100760.659692277	119166.104364806	78686.4119900561	230227.525835537	115585.406912707	149848.721619342	72545.6295783103	12876.1878934327	85521.043443786	118530.731434896	104498.587996263
41	11468.7066140811	391226.155406083	530166.005976681	299566.632305281	235720.050778551	122042.407907871	161142.882828114	102771.850504499	119729.727831396	79813.9552529637	230745.123690384	116572.872169606	150262.09740312	72789.0712883046	12957.1065918989	85804.4938718667	119044.685825942	105076.993464877
42	11450.6171714722	390982.248825406	529921.01244342	299566.632305281	235720.050778551	121920.548289391	162490.924962455	104742.817500475	120293.351297987	80901.2291136247	231159.20197426	117612.30928213	150882.161078786	73073.0866166313	13027.9104530568	86168.930136542	119622.884515868	105719.666207781
43	11438.5575430662	390738.342244729	529676.018910159	299323.280045082	235476.5383294	121737.758861671	163838.967096796	106673.560680207	120856.974764577	82028.7723765323	231676.799829106	118599.774539028	151708.912646341	73357.101944958	13088.5994769065	86492.8734829199	120136.838906914	106298.071676395
44	11408.4084720513	390738.342244729	529431.025376898	299079.927784883	235354.782104824	121554.969433951	165083.313682341	108604.30385994	121420.598231167	83075.7768349466	232194.397683953	119639.211651552	152432.320267952	73681.6908916171	13169.5181753726	86816.8168292979	120650.79329796	106876.477145009
45	11390.3190294423	390250.529083374	529186.031843637	299079.927784883	235233.025880248	121372.18000623	166431.355816682	110494.823223428	122064.739335842	84122.7812933608	232711.995538799	120782.592475329	153362.415781451	73965.7062199439	13230.2071992223	87140.7601756759	121164.747689005	107454.882613623
46	11366.1997726303	390250.529083374	529186.031843637	298836.575524684	235111.269655673	121250.32038775	167779.397951023	112345.118770671	122628.362802432	85169.7857517751	233229.593393645	121874.00144348	154395.855240895	74290.295166603	13321.2407349968	87505.1964403511	121742.946378932	108033.288082237
47	11348.1103300214	390006.622502697	528696.044777115	298714.899394584	235111.269655673	121067.53096003	169127.440085363	114195.414317914	123272.503907107	86216.7902101894	233850.71081946	122965.41041163	155429.294700339	74614.8841132621	13402.1594334629	87788.6468684318	122256.900769977	108611.693550851
48	11336.0507016154	389762.71592202	528696.044777115	298593.223264484	234989.513431097	120945.67134155	170371.786670909	116005.486048913	123836.127373697	87223.5252663569	234368.308674306	124004.847524155	156566.078105727	74898.8994415888	13462.8484573126	88153.0831331071	122706.610862142	109190.099019465
49	11317.9612590065	389518.809341343	528451.051243854	298471.547134385	234867.757206521	120762.88191383	171719.828805249	117775.333963668	124480.268478372	88189.9909202778	234885.906529152	125200.200203558	157806.205457059	75223.4883882479	13523.5374811622	88436.5335611878	123220.565253188	109704.237213789
50	11299.8718163975	389518.809341343	528206.057710593	298349.871004285	234746.000981946	120641.02229535	172964.175390795	119504.958062178	125043.891944962	89236.995378692	235507.023954967	126343.581027334	158942.988862447	75507.5037165746	13624.685854245	88760.4769075658	123734.519644233	110218.375408112
51	11287.8121879915	389274.902760666	527961.064177332	298228.194874186	234624.24475737	120458.232867629	174208.52197634	121234.582160688	125607.515411552	90163.1916303662	236128.141380783	127383.018139859	160183.11621378	75832.0926632337	13705.6045527112	89084.4202539437	124248.474035279	110796.780876726
52	11263.6929311796	389030.996179989	527716.070644071	297984.842613986	234624.24475737	120397.303058389	175452.868561885	122923.982442954	126251.656516227	91129.657284287	236645.739235629	128578.370819262	161319.899619168	76116.1079915604	13776.4084138691	89408.3636003217	124762.428426325	111310.91907105
53	11251.6333027736	388787.089599312	527716.070644071	297984.842613986	234502.488532794	120214.513630669	176593.519598635	124532.935092731	126815.279982817	92055.8535359612	237266.856661444	129669.779787412	162766.714862389	76400.1233198871	13857.3271123353	89732.3069466997	125212.138518489	111825.057265373
54	11239.5736743676	388543.183018635	527471.077110811	297741.490353787	234502.488532794	120092.654012189	177941.561732976	126141.887742508	127378.903449408	92941.7803853886	237784.45451629	130813.160611189	164110.186159666	76724.7122665463	13938.2458108015	90056.2502930777	125726.092909535	112339.195459697
55	11227.5140459616	388543.183018635	527226.08357755	297741.490353787	234380.732308219	120031.724202949	179185.908318521	127750.840392285	127942.526915998	93827.7072348161	238405.571942105	131904.56957934	165453.657456943	77049.3012132054	13998.9348346511	90339.7007211584	126175.8030017	112853.33365402
56	11221.4842317587	388299.276437957	526981.090044289	297498.138093588	234258.976083643	119848.934775229	180326.559355271	129279.345409573	128506.150382588	94713.6340842435	238923.169796952	132995.97854749	166797.12875422	77333.3165415321	14079.8535331173	90663.6440675364	126625.513093865	113367.471848344
57	11203.3947891497	388055.36985728	526981.090044289	297376.461963488	234137.219859067	119727.075156748	181570.905940816	130807.850426861	129069.773849178	95559.2915314243	239440.767651798	134087.387515641	168037.256105552	77617.3318698588	14140.5425569669	90947.0944956171	127139.467484911	113817.342768377
58	11191.3351607437	387811.463276603	526736.096511028	297254.785833389	234015.463634491	119605.215538268	182711.556977566	132339.932485531	129633.397315769	96404.948978605	240061.885077613	135178.796483791	169587.415294718	77860.7735798531	14211.3464181249	91230.5449236978	127524.933278195	114331.480962701
59	11191.3351607437	387811.463276603	526491.102977767	297254.785833389	233893.707409916	119422.426110548	184059.599111907	133788.029011208	130197.020782359	97250.6064257858	240579.482932459	136270.205451942	170930.886591995	78144.7889081798	14302.3799538993	91513.9953517786	127974.64337036	114781.351882734
60	11173.2457181348	387567.556695926	526246.109444506	297011.433573189	233893.707409916	119361.496301308	185096.554599861	135236.125536886	130760.644248949	98055.9944707198	241304.119929244	137361.614420093	172274.357889272	78428.8042365066	14373.1838150572	91797.4457798593	128488.597761405	115231.222802767
61	11161.1860897288	387323.650115249	526246.109444506	296889.75744309	233771.95118534	119178.706873588	186340.901185406	136684.222062563	131324.26771554	98861.3825156539	241821.71778409	138504.995243869	173721.173132493	78672.2459465009	14433.8728389069	92121.3891262373	128874.06355469	115681.0937228
62	11155.1562755258	387323.650115249	526001.115911245	296768.08131299	233650.194960764	119056.847255108	187377.856673361	138051.868781259	131887.89118213	99626.5011583412	242442.835209905	139544.432356394	175167.988375714	78996.83489316	14514.7915373731	92364.3466360208	129323.773646854	116130.964642833
63	11143.0966471198	387079.743534572	525511.128844723	296646.40518289	233650.194960764	118995.917445868	188622.203258906	139419.515499954	132451.51464872	100431.889203275	242960.433064751	140635.841324544	176408.115727047	79240.2766031543	14595.7102358393	92647.7970641015	129709.239440139	116580.835562866
64	11125.0072045109	386835.836953895	525511.128844723	296524.729052791	233406.682511613	118874.057827387	189762.854295656	140787.16221865	133015.138115311	101156.738443716	243581.550490566	141727.250292695	177958.274916212	79483.7183131487	14646.2844223806	92931.2474921822	130094.705233423	116966.439208609
65	11125.0072045109	386591.930373218	525266.135311462	296403.052922691	233406.682511613	118752.198208907	190903.505332406	142154.808937345	133578.761581901	101921.857086403	244099.148345412	142818.659260845	179301.746213489	79767.7336414754	14706.9734462303	93174.2050019657	130544.415325588	117352.042854352
66	11118.9773903079	386348.023792541	525021.141778201	296281.376792592	233284.926287037	118691.268399667	192044.156369156	143442.005849058	134142.385048491	102686.975729091	244720.265771228	143910.068228996	180748.56145671	79970.6017331373	14787.8921446965	93457.6554300464	130929.881118872	117737.646500094
67	11112.9475761049	386348.023792541	525021.141778201	296159.700662492	233163.170062462	118630.338590427	193184.807405905	144729.202760772	134706.008515081	103411.824969531	245237.863626074	144793.589774642	182195.376699931	80254.617061464	14838.4663312378	93741.1058581272	131315.346912156	118187.517420127
68	11112.9475761049	386348.023792541	524776.14824494	296038.024532392	233163.170062462	118508.478971947	194325.458442655	146016.399672485	135189.114343587	104136.674209972	245858.981051889	145988.942454045	183538.847997208	80457.485153126	14878.9256804709	94024.5562862079	131765.057004321	118573.12106587
69	11094.8581334959	386104.117211864	524531.154711679	295916.348402293	233041.413837886	118386.619353467	195362.41393061	147223.146777216	135752.737810178	104861.523450412	246376.578906735	147028.379566569	184985.66324043	80741.5004814527	14959.8443789371	94308.0067142886	132086.278498725	118958.724711613
70	11094.8581334959	385860.210631186	524531.154711679	295916.348402293	233041.413837886	118325.689544227	196399.369418564	148429.893881948	136316.361276768	105505.83388636	246894.176761581	148067.816679093	186329.134537706	80944.3685731146	15020.5334027868	94550.9642240721	132471.744292009	119344.328357355
71	11088.828319293	385616.304050509	524041.167645157	295672.996142093	232919.65761331	118203.829925747	197540.020455314	149636.640986679	136799.467105274	106150.144322307	247515.294187397	149107.253791618	187775.949780928	81187.810283109	15101.452101253	94834.4146521528	132857.210085293	119729.932003098
72	11088.828319293	385616.304050509	524041.167645157	295672.996142093	232797.901388734	118081.970307266	198576.975943268	150762.938284428	137282.57293378	106834.724160501	248032.892042243	150094.719048516	189119.421078205	81431.2519931033	15152.0262877943	95117.8650802336	133306.920177458	120179.802923131
73	11070.738876684	385372.397469832	523796.174111896	295429.643881894	232797.901388734	118021.040498026	199717.626980018	151969.685389159	137765.678762286	107438.765194201	248550.489897089	151134.15616104	190566.236321426	81674.6937030976	15222.8301489522	95360.8225900171	133628.141671862	120501.139294583
74	11076.768690887	385128.490889155	523551.180578635	295429.643881894	232676.145164159	117838.251070306	200754.582467973	153015.532879927	138329.302228876	108083.075630149	249171.607322904	152173.593273564	191909.707618703	81918.135413092	15283.5191728019	95603.7800998005	133949.363166265	120822.475666036
75	11070.738876684	385128.490889155	523551.180578635	295307.967751794	232554.388939583	117777.321261066	201791.537955927	154141.830177676	138812.408057382	108687.116663849	249689.20517775	153109.086674836	193356.522861924	82121.0035047539	15344.2081966515	95887.2305278813	134334.828959549	121143.812037488
76	11064.709062481	384884.584308478	523551.180578635	295186.291621695	232432.632715007	117716.391451826	202828.493443881	155187.677668443	139376.031523972	109331.427099796	250310.322603565	154096.551931735	194803.338105145	82323.8715964158	15394.7823831929	96130.1880376647	134656.050453953	121529.415683231
77	11058.679248278	384884.584308478	523306.187045375	295064.615491595	232432.632715007	117594.531833346	203865.448931836	156313.974966192	139859.137352478	109935.468133497	250827.920458412	155135.989044259	196146.809402422	82607.8869247426	15475.7010816591	96373.1455474482	135041.516247237	121850.752054683
78	11052.649434075	384640.677727801	523061.193512114	294942.939361496	232310.876490432	117533.602024106	204902.40441979	157359.822456959	140261.7255429	110539.509167197	251345.518313258	156071.482445531	197386.936753754	82810.7550164045	15536.3901055087	96656.595975529	135362.737741641	122172.088426135
79	11046.619619872	384396.771147124	523061.193512114	294821.263231396	232310.876490432	117472.672214866	205835.664358949	158405.669947726	140825.34900949	111103.280798651	251863.116168104	157110.919558055	198833.751996976	82973.0494897341	15586.9642920501	96899.5534853124	135748.203534925	122493.424797587
80	11052.649434075	384396.771147124	522816.199978853	294699.587101296	232310.876490432	117350.812596386	206872.619846904	159371.067631511	141308.454837996	111667.052430105	252380.71402295	158098.384814953	200073.879348308	83175.917581396	15617.3088039749	97142.5109950959	136069.425029328	122879.02844333
81	11046.619619872	384152.864566447	522571.206445592	294699.587101296	232189.120265856	117228.952977905	207805.879786063	160416.915122278	141791.560666502	112271.093463806	253001.831448765	159085.850071851	201520.694591529	83419.3592913903	15688.1126651329	97344.9755865822	136390.646523732	123200.364814782
82	11052.649434075	383908.95798577	522571.206445592	294456.234841097	232067.36404128	117168.023168665	208946.530822812	161462.762613046	142355.184133093	112834.865095259	253519.429303611	160073.31532875	202760.821942862	83581.6537647199	15738.6868516742	97628.4260146629	136711.868018135	123457.433911944
83	11040.5898056691	383908.95798577	522081.21937907	294456.234841097	232067.36404128	117046.163550185	209983.486310767	162428.160296831	142757.772323514	113358.367324467	254037.027158457	161008.808730021	204104.293240139	83784.5218563818	15809.4907128321	97871.3835244464	136968.845213658	123714.503009106
84	11040.5898056691	383908.95798577	522081.21937907	294334.558710997	231945.607816705	117046.163550185	210813.05070113	163393.557980616	143240.87815202	113922.13895592	254658.144584272	161996.27398692	205447.764537416	83987.3899480438	15860.0648993735	98073.8481159326	137354.311006942	124100.106654848
85	11028.5301772631	383665.051405092	522081.21937907	294212.882580898	231823.851592129	116985.233740945	211953.70173788	164278.505857418	143723.983980526	114445.641185128	255175.742439119	162879.795532565	206791.235834693	84190.2580397057	15930.8687605314	98357.2985440133	137611.288202465	124357.17575201
86	11034.5599914661	383421.144824415	521836.225845809	294091.206450798	231823.851592129	116863.374122465	212886.961677039	165243.903541204	144207.089809032	114969.143414335	255693.340293965	163815.288933837	208134.707131969	84393.1261313677	15961.2132724562	98600.2560537968	137932.509696869	124614.244849172
87	11040.5898056691	383421.144824415	521591.232312548	293969.530320699	231702.095367553	116802.444313225	213820.221616198	166048.401611024	144690.195637538	115452.376241295	256210.938148811	164750.782335109	209374.834483302	84595.9942230296	16042.1319709224	98843.2135635803	138253.731191272	124935.581220624
88	11028.5301772631	383177.238243738	521591.232312548	293847.854190599	231702.095367553	116741.514503985	214753.481555357	166933.349487827	145092.78382796	115975.878470502	256728.536003657	165738.247592007	210718.305780579	84798.8623146915	16092.7061574638	99045.6781550665	138510.708386795	125192.650317786
89	11034.5599914661	383177.238243738	521346.238779287	293726.178060499	231580.339142977	116680.584694745	215790.437043311	167818.29736463	145575.889656466	116459.111297463	257246.133858503	166621.769137653	212061.777077856	84961.1567880211	16153.3951813135	99288.63566485	138831.929881198	125449.719414948
90	11022.5003630601	382933.331663061	521346.238779287	293726.178060499	231458.582918402	116436.865457784	216723.69698247	168622.795434451	146058.995484972	116902.074722176	257660.21214238	167505.290683299	213405.248375132	85123.4512613506	16183.7396932383	99531.5931746335	139088.907076721	125771.0557864
91	11022.5003630601	382933.331663061	521346.238779287	293482.8258003	231458.582918402	116436.865457784	217656.956921629	169507.743311254	146461.583675393	117385.307549137	258177.809997226	168440.784084571	214645.375726465	85326.3193530126	16254.5435543962	99774.550684417	139410.128571125	126028.124883562
92	11034.5599914661	382689.425082384	520856.251712765	293482.8258003	231458.582918402	116436.865457784	218590.216860788	170312.241381075	146944.689503899	117828.270973851	258798.927423041	169324.305630216	215885.503077797	85529.1874446745	16325.3474155541	99977.0152759032	139667.105766648	126285.193980723
93	11028.5301772631	382445.518501707	520856.251712765	293361.1496702	231336.826693826	116375.935648544	219523.476799947	171116.739450896	147427.795332405	118311.503800811	259213.005706918	170207.827175862	217125.63042913	85691.4819180041	16375.9216020955	100260.465703984	139924.08296217	126542.263077885
94	11028.5301772631	382445.518501707	520611.258179504	293239.473540101	231215.07046925	116254.076030064	220353.041190311	171921.237520717	147830.383522827	118754.467225525	259730.603561764	171087.494676199	218365.757780462	85853.7763913336	16406.2661140203	100462.93029547	140245.304456574	126799.332175047
95	11022.5003630601	382201.61192103	520611.258179504	293117.797410001	231215.07046925	116254.076030064	221286.30112947	172725.735590537	148232.971713249	119197.430650238	260248.20141661	172126.90837411	219605.885131795	86056.6444829956	16456.8403005617	100705.887805254	140502.281652097	127056.401272209
96	11022.5003630601	382201.61192103	520366.264646243	292996.121279902	231215.07046925	116132.216411584	222219.561068629	173449.783853376	148716.077541755	119640.394074952	260765.799271456	172958.439332439	220742.668537183	86218.9389563251	16507.414487103	100908.35239674	140759.25884762	127313.47036937
