[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 26/03/2016 01:07:20
Order : 23
Analyse step ID : 13119

[SAMPLE]
Sample Name : T18-2

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	13114.8458914966	369274.563145143	514731.413381242	283262.030871931	229388.727100615	117899.180879546	394631.675899013	228477.451829123	216833.999361096	145054.307593283	393133.875186205	349005.419697366	438924.088095142	117095.462507273	27502.2426411968	145299.694767962	162024.121777132	144601.3671535
8	13120.8757056995	373420.975016654	517181.348713851	286060.581864223	230606.289346372	119422.426110548	361244.550402565	217455.828272577	214901.576047072	135308.84883771	390649.616891189	347342.499293805	439130.932622991	117176.609743937	27512.3574785051	145380.506611548	162024.121777132	144537.09987921
9	13120.8757056995	376103.947404102	518651.309913417	288129.076075916	231336.826693826	120458.232867629	325161.570052366	198871.922859715	210231.553038181	123549.865545861	384438.971153651	340690.817679561	439337.777150839	117136.036125605	27431.4387800389	145461.318455134	161959.877478251	144280.030782048
10	13102.7862630906	378299.106630196	519631.28404646	289467.513507012	231823.851592129	121189.39057851	292603.938357072	177472.274202481	202823.930334423	112193.587161268	374501.937973589	326971.724350183	438510.399039444	116933.168033943	27188.6826846403	145461.318455134	161638.655983848	143444.556216272
11	13096.7564488876	379518.639533582	519876.277579721	290440.922547809	231945.607816705	121798.688670911	265438.016369279	157118.473036013	193564.401954725	102367.587424244	362287.668023096	307640.274658786	434994.042066015	116202.84290396	26622.251795377	145138.07108079	160739.235799518	141773.607084721
12	13072.6371920756	380494.26585629	520121.271112982	291170.979328407	232067.36404128	122225.197335592	243891.930766876	139741.314727882	183741.250108437	94310.9400617765	349866.376548018	285190.849210712	427340.794535609	114782.766262326	25833.2944853316	144249.140801342	159068.88402862	139331.450661684
13	13048.5179352637	380982.079017644	520121.271112982	291536.007718706	232189.120265856	122468.916572552	227196.94741081	125662.598506017	174320.686452571	88069.1827135377	337652.106597525	262741.423762639	414516.433808984	112551.217254045	24781.3514052711	142228.844711687	156627.600671153	136182.354221452
14	13030.4284926547	381469.892178998	520121.271112982	291901.036109005	232067.36404128	122590.776191032	214338.699360175	114640.974949472	165866.334453716	83277.1238461801	326472.944269955	241767.626134166	397141.493469685	109670.490352446	23608.0302775113	138915.559124653	153479.630025999	132519.119586897
15	12994.2496074368	381469.892178998	519876.277579721	292266.064499304	232067.36404128	122651.706000272	204591.317773404	106354.644830317	158458.711749958	79693.1470462236	316328.889565309	223162.120941554	376043.351629108	106343.45364919	22485.2833362929	134551.719570999	149817.704989799	128663.08312947
16	12970.1303506249	381469.892178998	519876.277579721	292387.740629403	231945.607816705	122712.635809512	197332.629357723	100160.009692696	152258.853617465	77075.635900188	307841.007057339	207155.14999372	353083.609037892	102854.122472604	21362.5363950745	129379.761581483	146027.291355837	124871.313946334
17	12946.0110938129	381713.798759676	519631.28404646	292387.740629403	231823.851592129	122590.776191032	191940.46082036	95732.6826617246	147105.724780068	75223.2433968397	300388.232172292	193746.713290665	330330.710974525	99405.3649143513	20330.8229896306	124046.179904795	142236.877721876	121336.613860359
18	12909.832208595	381713.798759676	519386.290513199	292631.092889603	231823.851592129	122590.776191032	187896.334417338	92595.2249946597	142918.807599683	73974.8919271919	294177.586434754	182728.928092805	308198.346494704	96159.4754477603	19420.4876318859	118874.221915279	138639.196984556	118123.250145837
19	12879.6831375801	381469.892178998	519141.296979939	292509.416759503	231580.339142977	122529.846381792	184992.859051066	90543.8103661942	139537.066800141	73209.7732845046	289002.048320138	173582.087551186	287927.582765522	93197.6013094959	18641.6451591488	114025.511300108	135491.226339402	115424.024625638
20	12831.4446239562	381469.892178998	518896.303446678	292509.416759503	231458.582918402	122407.986763312	183022.643623952	89337.0958788615	136799.467105274	72807.0792620375	284447.574779276	166202.250296015	270138.953370526	90560.3161178907	17963.9510594945	109823.295433627	132728.721487532	113110.402751182
21	12813.3551813472	381225.985598321	518651.309913417	292509.416759503	231336.826693826	122286.127144832	181674.601489612	88773.9624514396	134625.490876997	72726.5404575441	280928.208861338	160173.65084813	254418.769254017	88288.1934912769	17367.1756583063	106267.574315834	130351.682428946	111310.91907105
22	12783.2061103323	380982.079017644	518651.309913417	292387.740629403	231336.826693826	122164.267526351	180845.037099248	88814.186267684	132934.620477226	72887.618066531	278029.907517153	155288.406467947	240688.050104447	86340.6598113223	16881.6634675092	103196.724259559	128424.353462525	109897.03903666
23	12747.0272251144	380738.172436967	518161.322846895	292144.388369204	231215.07046925	122042.407907871	180430.254904066	89216.4244301283	131565.820629793	73250.0426867513	275545.649222137	151442.575785675	229216.872104622	84717.7150780267	16477.0699751782	100691.557108388	126882.490289388	108740.228099432
24	12734.9675967084	380738.172436967	517916.329313634	292387.740629403	230971.558020099	121737.758861671	180430.254904066	89980.6769387723	130599.608972781	73773.5449159584	273682.455500876	148324.334691941	219295.853293962	83338.2120547255	16153.3951813135	98924.1994001748	125661.848610654	107969.020807947
25	12698.7887114905	380494.26585629	517671.335780373	292144.388369204	230849.801795523	121615.899243191	180637.646001657	91026.4961611273	129874.950230022	74417.8553519056	272233.304828783	145829.741816954	210924.993672467	82202.1507414187	15910.6390859149	97344.9755865822	124826.672725205	107390.615339333
26	12668.6396404755	380494.26585629	517671.335780373	292022.712239105	230849.801795523	121554.969433951	180948.732648043	92273.4344647043	129311.326763431	75182.973994593	270784.154156691	144062.738530505	203897.60534825	81309.5311381061	15698.2275024411	96130.1880376647	124119.985437518	107069.27896788
27	12638.4905694606	380250.359275613	517426.342247112	292022.712239105	230728.045570948	121372.18000623	181570.905940816	93681.2680332591	128989.256211094	75988.362039527	269956.068058352	142607.559353429	198110.344375365	80619.7796264555	15526.2752682005	95158.3579985308	123734.519644233	106876.477145009
28	12614.3713126486	380006.452694936	517181.348713851	291901.036109005	230606.289346372	121250.32038775	182296.774782384	95209.7730505472	128747.703296841	76914.5582912012	269127.981960014	141568.145655518	193149.834970035	80051.7489698021	15394.7823831929	94469.9783874776	123413.29814983	106812.209870719
29	12578.1924274307	380006.452694936	517181.348713851	291779.359978905	230484.533121796	121067.53096003	183126.339172748	96899.1733328129	128667.185658757	77840.7545428753	268713.938910845	140944.497436771	189119.421078205	79605.4391681458	15293.6340101102	93984.0633679107	123284.809552068	106876.477145009
30	12542.0135422128	379762.546114259	516691.361647329	291657.683848806	230362.77689722	120945.67134155	183955.903563111	98628.7974313231	128667.185658757	78766.9507945495	268299.895861675	140528.731957607	185709.07086204	79280.8502214867	15243.0598235688	93660.1200215327	123284.809552068	107133.546242171
31	12535.9837280098	379518.639533582	516691.361647329	291536.007718706	230362.77689722	120762.88191383	184889.16350227	100438.869162322	128828.220934925	79773.685850717	267885.852812506	140216.907848233	183022.128267486	79077.9821298248	15212.715311644	93417.1625117492	123349.053850949	107326.348065042
32	12499.8048427919	379274.732952904	516446.368114068	291414.331588606	230241.020672645	120580.09248611	185822.423441429	102248.940893321	128989.256211094	80780.4209068846	267885.852812506	140320.849218024	180851.905402655	78956.2612748276	15182.3707997192	93336.1766751547	123541.786747591	107583.417162204
33	12469.655771777	379274.732952904	516201.374580807	291292.655458507	230119.264448069	120519.162676869	186859.378929384	104139.460256809	129230.809125347	81827.4253652988	267678.831287921	140424.790587815	178991.714375656	78915.6876564952	15182.3707997192	93295.6837568574	123734.519644233	107969.020807947
34	12445.536514965	379030.826372227	516201.374580807	291170.979328407	230119.264448069	120336.373249149	188000.029966133	106029.979620297	129472.3620396	82874.4298237131	267885.852812506	140736.614697189	177544.899132435	78875.1140381628	15212.715311644	93336.1766751547	123991.496839756	108418.89172798
35	12433.476886559	379030.826372227	515956.381047546	291049.303198308	229997.508223493	120214.513630669	189140.681002883	107920.498983785	129794.432591937	83881.1648798806	267885.852812506	141152.380176353	176511.459672991	78915.6876564952	15222.8301489522	93417.1625117492	124248.474035279	108804.495373723
36	12409.3576297471	378786.91979155	515711.387514285	290927.627068208	229875.751998918	119970.794393709	190385.027588429	109811.018347272	130197.020782359	84928.1693382949	268092.874337091	141672.087025309	175684.708105436	78996.83489316	15243.0598235688	93498.1483483437	124633.939828563	109190.099019465
37	12379.2085587322	378543.013210873	515466.393981024	290927.627068208	229753.995774342	119909.864584469	191318.287527587	111701.53771076	130599.608972781	85934.9043944625	268299.895861675	142191.793874265	175271.332321658	79118.5557481572	15283.5191728019	93700.6129398299	124955.161322967	109639.969939498
38	12361.1191161232	378543.013210873	515466.393981024	290684.274808009	229753.995774342	119727.075156748	192458.938564337	113592.057074248	130921.679525118	86981.9088528767	268506.91738626	142815.442093011	175064.64442977	79280.8502214867	15334.0933593433	93862.5846130189	125276.38281737	110154.108133822
39	12343.0296735142	378299.106630196	515221.400447763	290684.274808009	229753.995774342	119544.285729028	193599.589601087	115442.352621491	131404.785353624	87988.6439090443	268713.938910845	143543.031681549	174961.300483825	79443.1446948163	15374.5527085764	94065.0492045052	125726.092909535	110539.711779565
40	12312.8806024993	378055.200049519	514976.406914503	290562.598677909	229510.483325191	119422.426110548	194740.240637837	117292.648168735	131807.373544046	88995.3789652118	268920.960435429	144374.562639878	174961.300483825	79646.0127864782	15415.0120578095	94308.0067142886	126111.558702819	111053.849973888
41	12306.8507882963	378055.200049519	514976.406914503	290562.598677909	229510.483325191	119361.496301308	195880.891674587	119062.496083489	132290.479372552	89961.8446191327	269335.003484598	145102.152228416	175167.988375714	79848.8808781402	15475.7010816591	94510.4713057749	126497.024496104	111503.720893921
42	12288.7613456873	377811.293468842	514731.413381242	290440.922547809	229388.727100615	119178.706873588	197021.542711337	120872.567814488	132773.585201058	90928.3102730535	269542.025009183	145933.683186745	175581.364159492	80051.7489698021	15536.3901055087	94753.4288155583	126882.490289388	111953.591813954
43	12270.6719030784	377811.293468842	514486.419847981	290319.24641771	229266.970876039	119056.847255108	198265.889296882	122642.415729243	133256.691029563	91935.0453292211	269956.068058352	146765.214145074	176098.083889213	80254.617061464	15607.1939666667	94996.3863253418	127267.956082672	112467.730008278
44	12246.5526462664	377567.386888165	514241.42631472	290197.57028761	229266.970876039	118934.987636627	199406.540333632	124372.039827753	133739.796858069	92861.2415808952	270370.111107522	147700.686473195	176614.803618935	80498.0587714584	15657.768153208	95239.3438351253	127717.666174837	112917.600928311
45	12240.5228320635	377567.386888165	514241.42631472	290075.89415751	229266.970876039	118934.987636627	200547.191370382	126101.663926263	134222.902686575	93787.4378325694	270577.132632106	148636.158801315	177234.867294602	80741.5004814527	15728.5720143659	95522.794263206	128103.131968121	113367.471848344
46	12216.4035752515	377323.480307488	514241.42631472	290075.89415751	229145.214651463	118752.198208907	201687.842407132	127791.064208529	134706.008515081	94713.6340842435	270991.175681276	149571.631129435	178061.618862156	80944.3685731146	15789.2610382156	95765.7517729895	128552.842060286	113881.610042668
47	12198.3141326425	377079.57372681	513751.439248198	289954.218027411	228901.702202312	118630.338590427	202724.797895086	129440.24067455	135189.114343587	95599.560933671	271612.240255029	150507.103457555	178991.714375656	81228.3839014414	15860.0648993735	96008.709282773	128938.30785357	114331.480962701
48	12198.3141326425	377079.57372681	513751.439248198	289832.541897311	228901.702202312	118569.408781187	203969.144480631	131089.417140572	135672.220172093	96525.7571853451	271819.261779614	151442.575785675	179715.121997266	81471.8256114357	15930.8687605314	96292.1597108537	129323.773646854	114781.351882734
49	12186.2545042366	376835.667146133	513506.445714937	289710.865767212	228779.945977736	118508.478971947	205109.795517381	132742.181520441	136155.326000599	97411.6840347726	272233.304828783	152378.048113795	180645.217510766	81715.26732143	15981.4429470728	96535.1172206372	129773.483739019	115231.222802767
50	12162.1352474246	376591.760565456	513506.445714937	289589.189637112	228779.945977736	118325.689544227	206146.751005335	134270.727853101	136718.94946719	98257.3414819533	272647.347877953	153313.520441915	181782.000916154	81958.7090314244	16042.1319709224	96818.5676487179	130158.949532304	115681.0937228
51	12150.0756190186	376591.760565456	513261.452181676	289589.189637112	228779.945977736	118203.829925747	207391.097590881	135879.723992742	137202.055295696	99102.9989291341	273061.390927122	154352.934139827	182712.096429653	82202.1507414187	16102.8209947721	97061.5251585014	130544.415325588	116130.964642833
52	12138.0159906127	376591.760565456	513016.458648415	289345.837376913	228658.189753161	118081.970307266	208428.053078835	137327.82051842	137765.678762286	99948.6563763148	273682.455500876	155392.347837738	183745.535889097	82445.592451413	16173.62485593	97304.4826682849	130865.636819991	116580.835562866
53	12131.9861764097	376347.853984779	513016.458648415	289345.837376913	228658.189753161	118021.040498026	209465.00856679	138856.366851079	138248.784590792	100754.044421249	274096.498550045	156431.761535649	184882.319294485	82729.6077797397	16234.3138797796	97547.4401780684	131315.346912156	116966.439208609
54	12107.8669195977	376103.947404102	512771.465115154	289224.161246813	228536.433528585	117899.180879546	210605.659603539	140384.913183739	138812.408057382	101559.432466183	274510.541599214	157367.23386377	186019.102699873	82973.0494897341	16305.1177409376	97790.3976878519	131700.81270544	117416.310128642
55	12101.8371053948	376103.947404102	512771.465115154	289102.485116714	228414.677304009	117838.251070306	211850.006189085	141833.009709417	139295.513885888	102364.820511117	274924.584648383	158406.647561681	187052.542159317	83216.4911997284	16375.9216020955	98114.3410342299	132086.278498725	117801.913774385
56	12095.8072911918	375860.040823425	512526.471581893	288980.808986614	228414.677304009	117716.391451826	212886.961677039	143200.656428112	139778.619714394	103129.939153804	275338.627697553	159342.119889801	188189.325564705	83459.9329097227	16416.3809513286	98357.2985440133	132471.744292009	118251.784694418
57	12089.7774769888	375860.040823425	512526.471581893	288859.132856514	228292.921079434	117655.461642586	213820.221616198	144568.303146808	140261.7255429	103895.057796492	275752.670746722	160277.592217921	189429.452916038	83662.8010013847	16497.2996497948	98600.2560537968	132857.210085293	118637.388340161
58	12083.7476627858	375860.040823425	512281.478048632	288859.132856514	228292.921079434	117594.531833346	214960.872652948	145935.949865503	140744.831371406	104660.176439179	276373.735320476	161317.005915832	190566.236321426	83906.242711379	16557.9886736444	98843.2135635803	133178.431579697	119022.991985903
59	12077.7178485828	375616.134242748	512281.478048632	288737.456726415	228049.408630282	117472.672214866	215997.828140902	147303.596584198	141227.937199912	105385.02567962	276580.75684506	162252.478243953	191806.363672758	84149.6844213733	16628.7925348023	99086.1710733638	133499.6530741	119408.595631646
60	12071.6880343798	375616.134242748	512036.484515371	288737.456726415	228171.164854858	117411.742405626	217034.783628857	148590.793495912	141711.043028418	106069.605517814	276994.79989423	163187.950572073	192943.147078146	84393.1261313677	16679.3667213437	99329.1285831473	133885.118867384	119794.199277388
61	12053.5985917709	375372.227662071	511791.49098211	288494.104466215	228049.408630282	117168.023168665	218175.434665607	149877.990407625	142274.666495008	106794.454758254	277615.864467984	164227.364269984	194183.274429479	84595.9942230296	16760.2854198099	99572.0860929308	134206.340361788	120179.802923131
62	12041.5389633649	375128.321081394	512036.484515371	288372.428336116	228049.408630282	117228.952977905	219108.694604766	151165.187319339	142757.772323514	107519.303998695	278029.907517153	165266.777967895	195423.401780811	84839.4359330239	16810.8596063513	99855.5365210115	134591.806155072	120565.406568874
63	12041.5389633649	375128.321081394	511546.497448849	288372.428336116	227927.652405707	117107.093359425	220249.345641515	152371.93442407	143240.87815202	108203.883836889	278443.950566322	166202.250296015	196663.529132144	85082.8776430182	16851.3189555844	100098.494030795	134913.027649476	120886.742940326
64	12029.4793349589	374884.414500716	511546.497448849	288250.752206016	227805.896181131	117046.163550185	221182.605580674	153659.131335783	143723.983980526	108848.194272836	278857.993615491	167137.722624136	197903.656483476	85285.7457346802	16922.1228167423	100300.958622281	135298.49344276	121272.346586069
65	12029.4793349589	374884.414500716	511301.503915588	288250.752206016	227805.896181131	116985.233740945	222219.561068629	154785.428633532	144207.089809032	109532.77411103	279479.058189245	168073.194952256	199143.783834809	85529.1874446745	16992.9266779002	100584.409050362	135619.714937163	121657.950231811
66	12023.4495207559	374640.507920039	511301.503915588	288250.752206016	227805.896181131	116863.374122465	223256.516556583	155992.175738264	144690.195637538	110177.084546977	279893.101238414	169008.667280376	200383.911186141	85732.0555363365	17043.5008644416	100786.873641848	135940.936431567	121979.286603264
67	12011.3898923499	374640.507920039	511056.510382327	288129.076075916	227684.139956555	116802.444313225	224293.472044538	157118.473036013	145173.301466044	110821.394982924	280307.144287584	169944.139608496	201624.038537474	85934.9236279984	17094.0750509829	101070.324069929	136262.15792597	122300.622974716
68	12011.3898923499	374396.601339362	511056.510382327	288007.399945817	227562.383731979	116680.584694745	225330.427532492	158244.770333762	145656.40729455	111385.166614378	280721.187336753	170983.553306407	202967.509834751	86178.3653379927	17164.8789121408	101272.788661415	136647.623719255	122621.959346168
69	11999.330263944	374396.601339362	510811.516849066	287885.723815717	227562.383731979	116680.584694745	226263.687471651	159371.067631511	146058.995484972	112029.477050325	281135.230385922	171919.025634528	204104.293240139	86421.8070479871	17215.4530986822	101515.746171199	136968.845213658	122943.29571762
70	11999.330263944	374396.601339362	510811.516849066	287764.047685618	227562.383731979	116558.725076265	227300.642959605	160497.36492926	146622.618951562	112633.518084026	281756.294959676	172854.497962648	205344.420591471	86584.1015213166	17276.1421225319	101758.703680982	137225.822409181	123328.899363363
71	11999.330263944	374152.694758685	510566.523315805	287642.371555518	227440.627507404	116497.795267024	228337.59844756	161623.66222701	147105.724780068	113237.559117727	282170.338008845	173789.970290768	206584.547942804	86786.9696129786	17316.601471765	101961.168272468	137547.043903584	123585.968460525
72	11987.270635538	374152.694758685	510566.523315805	287642.371555518	227440.627507404	116375.935648544	229270.858386719	162669.509717777	147508.31297049	113801.33074918	282584.381058015	174725.442618888	207824.675294136	86989.8377046405	17387.4053329229	102204.125782252	137868.265397988	123907.304831977
73	11999.330263944	373908.788178008	510566.523315805	287520.695425418	227318.871282828	116315.005839304	230204.118325878	163634.907401562	147991.418798996	114365.102380634	283205.445631768	175556.973577217	209064.802645469	87192.7057963024	17427.864682156	102447.083292035	138125.242593511	124228.641203429
74	11975.211007132	373908.788178008	510321.529782545	287520.695425418	227318.871282828	116315.005839304	231137.378265037	164680.754892329	148474.524627502	114928.874012088	283412.467156353	176596.387275128	210408.273942746	87395.5738879644	17498.6685433139	102690.040801819	138510.708386795	124549.977574881
75	11981.240821335	373664.881597331	510321.529782545	287277.343165219	227197.115058252	116193.146220824	232070.638204196	165646.152576114	148877.112817923	115492.645643542	283826.510205522	177427.918233457	211545.057348134	87557.8683612939	17539.127892547	102892.505393305	138767.685582318	124807.046672043
76	11981.240821335	373664.881597331	510076.536249284	287277.343165219	227075.358833677	116132.216411584	233107.59369215	166611.550259899	149360.218646429	116016.147872749	284240.553254692	178259.449191786	212785.184699466	87760.7364529559	17579.5872417801	103135.462903089	139024.662777841	125128.383043495
77	11975.211007132	373420.975016654	510076.536249284	287155.667035119	227075.358833677	116071.286602344	234040.853631309	167576.947943684	149762.806836851	116539.650101956	284861.617828445	179194.921519907	214025.312050799	87963.6045446178	17650.391102938	103378.420412872	139345.884272244	125385.452140657
78	11969.181192929	373420.975016654	509831.542716023	287155.667035119	226953.602609101	115949.426983864	234870.418021672	168542.345627469	150245.912665357	117063.152331163	285275.660877615	180130.393848027	215162.095456187	88125.8990179474	17700.9652894794	103580.885004358	139602.861467767	125642.521237819
79	11963.1513787261	373177.068435977	509586.549182762	287033.99090502	226831.846384525	115888.497174624	235803.677960831	169427.293504272	150729.018493863	117586.65456037	285689.703926784	180961.924806356	216402.222807519	88328.7671096093	17751.5394760207	103823.842514142	139859.83866329	125963.857609271
80	11975.211007132	373177.068435977	509586.549182762	286912.31477492	226831.846384525	115888.497174624	236840.633448786	170392.691188057	151131.606684284	118069.887387331	286103.746975953	181897.397134476	217642.350158852	88491.0615829389	17802.1136625621	104026.307105628	140116.815858813	126220.926706433
81	11963.1513787261	373177.068435977	509341.555649501	286912.31477492	226831.846384525	115827.567365384	237670.197839149	171277.63906486	151534.194874706	118553.120214291	286517.790025122	182728.928092805	218779.13356424	88693.9296746008	17852.6878491035	104269.264615411	140438.037353216	126477.995803595
82	11963.1513787261	372933.1618553	509341.555649501	286790.638644821	226831.846384525	115766.637556144	238603.457778308	172162.586941663	152017.300703212	119036.353041252	286931.833074292	183664.400420925	220019.260915572	88856.2241479303	17893.1471983366	104471.729206898	140695.014548739	126735.064900757
83	11963.1513787261	372933.1618553	509096.56211624	286668.962514721	226710.09015995	115705.707746903	239433.022168672	172967.085011484	152419.888893634	119519.585868212	287552.897648046	184495.931379254	221259.388266905	89059.0922395923	17984.180734111	104714.686716681	140951.991744262	126992.133997918
84	11963.1513787261	372933.1618553	509096.56211624	286547.286384621	226710.09015995	115644.777937663	240366.282107831	173852.032888287	152902.99472214	119962.549292926	287966.940697215	185431.403707374	222396.171672293	89180.8130945895	18024.6400833441	104917.151308167	141208.968939784	127249.20309508
85	11957.1215645231	372689.255274622	509096.56211624	286547.286384621	226710.09015995	115583.848128423	241299.54204699	174656.530958107	153305.582912561	120405.51271764	288380.983746384	186262.934665703	223636.299023625	89383.6811862514	18054.9845952689	105160.108817951	141530.190434188	127506.272192242
86	11957.1215645231	372689.255274622	508851.568582979	286547.286384621	226466.577710798	115461.988509943	242232.801986149	175461.029027928	153708.171102983	120888.7455446	288795.026795553	187094.465624032	224773.082429014	89545.975659581	18095.443944502	105362.573409437	141722.92333083	127699.074015113
87	11957.1215645231	372689.255274622	508851.568582979	286547.286384621	226588.333935374	115401.058700703	242958.670827717	176265.527097749	154191.276931489	121331.708969314	289209.069844723	188029.937952153	226013.209780346	89708.2701329105	18125.7884564269	105524.545082626	141979.900526353	127956.143112275
88	11957.1215645231	372445.348693945	508606.575049718	286425.610254522	226588.333935374	115401.058700703	243891.930766876	177070.02516757	154593.865121911	121734.402991781	289623.112893892	188757.527540691	227253.337131679	89870.5646062401	18196.5923175848	105767.50259241	142236.877721876	128148.944935146
89	11945.0619361171	372201.442113268	508851.568582979	286303.934124422	226466.577710798	115340.128891463	244928.88625483	177874.523237391	154996.453312332	122177.366416494	290037.155943061	189692.999868811	228390.120537067	90032.8590795696	18237.0516668179	106010.460102193	142493.854917399	128406.014032308
90	11945.0619361171	372201.442113268	508361.581516457	286303.934124422	226466.577710798	115279.199082223	245654.755096398	178598.57150023	155399.041502754	122580.060438961	290451.19899223	190524.53082714	229526.903942455	90235.7271712316	18287.6258533593	106172.431775382	142686.587814041	128663.08312947
91	11945.0619361171	372201.442113268	508361.581516457	286182.257994322	226344.821486222	115157.339463743	246484.319486762	179322.619763068	155801.629693175	123023.023863675	290865.2420414	191356.061785469	230663.687347843	90357.4480262287	18328.0852025923	106415.389285166	142943.565009563	128855.884952341
92	11945.0619361171	371957.535532591	508116.587983196	286182.257994322	226344.821486222	115096.409654503	247313.883877125	180046.668025907	156204.217883597	123385.448483895	291279.285090569	192187.592743798	231800.470753231	90519.7424995583	18368.5445518254	106617.853876652	143136.297906206	129048.686775213
93	11939.0321219141	371957.535532591	508116.587983196	285938.905734123	226223.065261647	115096.409654503	248247.143816284	180770.716288746	156606.806074019	123788.142506362	291693.328139738	192915.182332336	232937.254158619	90682.0369728878	18419.1187383668	106779.825549841	143393.275101728	129241.488598084
94	11945.0619361171	371713.628951914	507871.594449935	285938.905734123	226223.065261647	114974.550036023	249076.708206648	181494.764551585	157009.39426444	124150.567126583	292107.371188907	193746.713290665	234074.037564007	90844.3314462174	18459.5780875999	107022.783059624	143586.00799837	129498.557695246
95	11951.0917503201	371713.628951914	507871.594449935	285938.905734123	226223.065261647	114974.550036023	249906.272597011	182138.363007441	157411.982454862	124553.26114905	292521.414238077	194578.244248994	235210.820969395	91006.6259195469	18500.037436833	107184.754732813	143842.985193893	129691.359518117
96	11945.0619361171	371713.628951914	507871.594449935	285817.229604024	226101.309037071	115035.479845263	250735.836987375	182862.41127028	157734.053007199	124915.68576927	292935.457287246	195305.833837532	236347.604374783	91168.9203928765	18550.6116233744	107427.712242597	144035.718090535	129884.161340988
