[DATABASE]
Software SN : AFH11119
Software version : Version 5.0.0

[USER]
User name : ACCESS LEVEL

[ANALYSER]
Analyser Type : Fox
Analyser ID : 3

[SEQUENCE]
Sequence name : 20160325-huajiaoyou-2
Sequence ID : 529

[Method]
Method name : huajiaoyou-20160325Method
Inj vol : ##################
Sample temperature : ##################
Method ID : 227

[ANALYSE STEP]
Injection date : 25/03/2016 21:51:32
Order : 1
Analyse step ID : 13097

[SAMPLE]
Sample Name : Q11-1

[CHAMBER]
Chamber count : 3
ChSensor count : 6
ChSensor count : 6
ChSensor count : 6
ChControl count : 2
ChControl count : 2
ChControl count : 2
GeneralControl count : 1

[SENSOR NAME]
LY2/LG	LY2/G	LY2/AA	LY2/GH	LY2/gCTL	LY2/gCT	T30/1	P10/1	P10/2	P40/1	T70/2	PA/2	P30/1	P40/2	P30/2	T40/2	T40/1	TA/2	
7	17396.0139756173	329214.625281546	456667.945998398	257345.015160711	214534.46770238	114974.550036023	520507.360224132	233948.038703904	239217.90274854	145618.09446344	524178.500248273	437140.201086099	590541.127008308	138787.545284037	45581.7854498993	169866.495218163	163630.22924915	146015.24718789
8	17359.8350903993	334823.467045602	460342.848997312	261116.975193799	216239.05484644	117107.093359425	450622.507476908	217375.378465595	235916.679587082	131201.258783708	519624.026707411	433814.360278977	590541.127008308	138787.545284037	45601.9901420314	169866.495218163	163565.984950269	145950.979913599
9	17305.5667625725	338725.270011902	462302.7972634	263915.526186091	217456.617092196	118569.408781187	379493.414027953	189941.994284704	227784.398140565	114448.734641896	507202.735232334	421342.45725227	590334.282480459	138787.545284037	45379.7385285788	169866.495218163	163437.496352508	145565.376267857
10	17233.2089921366	341529.69089393	463527.764929704	265862.344267685	217943.641990499	119666.145347508	319977.233795154	160095.11589435	214660.02313282	99387.5711105559	486914.62582304	395567.190997074	588058.992674123	138301.707902646	44652.3696118251	169866.495218163	163052.030559223	144280.030782048
11	17148.7915932948	343480.59237708	464262.745529487	267200.781698781	218430.666888802	120458.232867629	274355.074731684	133948.928625172	198717.530792122	87183.2558641102	462279.06439747	359190.807169177	579992.05608802	136682.249964676	43096.6083176575	169300.812313059	161638.655983848	141902.141633301
12	17070.404008656	344821.837146746	464507.739062748	268295.866869677	218674.179337954	121067.53096003	241195.846498194	113353.778037758	182694.520813341	77961.5627496154	436815.416873561	318864.987382823	562617.115748721	133605.279882533	40692.2499539438	167522.951754163	159133.128327501	138238.906998746
13	16985.9866098142	345797.287888321	464752.732596009	268904.247520175	218674.179337954	121311.25019699	216827.392531266	98068.3147111622	168442.898872415	71236.5725744161	412593.89849716	280409.953050475	534072.570905587	128908.851862419	37701.9555184007	163563.17141844	155342.714693539	133675.930524125
14	16907.5990251753	346285.013259108	464752.732596009	269512.628170674	218552.423113378	121615.899243191	199199.149236041	87004.1145366851	156606.806074019	66404.2443048119	390649.616891189	246756.811884141	495806.33325356	122997.830388828	34529.8188536693	157259.847618718	150524.392277486	128406.014032308
15	16823.1816263335	346528.875944502	464752.732596009	269877.656560972	218674.179337954	121615.899243191	186548.292282997	79281.141817756	147025.207141984	62981.3451138422	371603.636629404	218900.524780118	451955.293349616	116519.998636948	31438.500957466	148855.415885754	145192.115470388	123007.562991911
16	16738.7642274917	346772.738629896	464507.739062748	270121.008821172	218552.423113378	121676.829052431	177423.083988999	73891.1504410034	139617.584438225	60645.7197835335	355455.957711803	196449.188905234	407276.875334276	110042.166885068	28650.2534432434	139319.618342584	139667.105766648	117866.181048675
17	16660.3766428529	347016.601315289	464262.745529487	270364.361081371	218430.666888802	121554.969433951	170890.264414886	70311.2307952499	133820.314496154	59155.7519004055	341792.537089218	178675.214670951	365701.125236669	104131.145411477	26205.4856952657	129783.820799414	134463.317557311	113174.670025473
18	16569.9294298081	346772.738629896	464017.751996226	270364.361081371	218308.910664226	121494.039624711	166223.964719091	68058.6970855622	129230.809125347	58269.825050978	330613.374761648	164747.07111894	328882.799279583	99080.7759676922	24214.9205160078	121136.953535693	129709.239440139	109125.831745175
19	16485.5120309662	346772.738629896	464017.751996226	270486.037211471	218187.154439651	121433.109815471	163009.402706432	66771.5349657407	125768.550687721	57826.8616262643	321297.40615534	153937.168660662	297235.586518718	94536.5307144647	22495.3981736012	113540.640238591	125597.604311774	105848.200756362
20	16401.0946321244	346650.807287199	463772.758462965	270364.361081371	218187.154439651	121250.32038775	160831.796181728	66288.8491708076	123111.468630938	57786.5922240176	313637.609745709	145413.97633779	270966.331481921	90722.6105912202	21119.7802996759	107318.128282455	122192.656471096	103148.975236163
21	16310.6474190796	346650.807287199	463527.764929704	270607.71334157	217943.641990499	121128.46076927	159483.754047387	66369.2968032965	121098.52767883	57987.9392352511	307219.942483585	138761.728671157	249265.59761783	87517.2947429615	19986.9185211493	102226.982136525	119430.151619226	101092.422458869
22	16244.3194628468	346528.875944502	463282.771396443	270486.037211471	217821.885765924	120945.67134155	158757.885205819	66932.4302307184	119568.692555228	58471.1720622116	302044.404368969	133564.660181601	231490.438915398	84880.0095513563	19086.6980007129	98519.2702172023	117310.089756163	99614.2751501889
23	16159.902064005	346285.013259108	463282.771396443	270486.037211471	217821.885765924	120762.88191383	158550.494108228	67817.3541880957	118441.445622047	59115.4824981588	297903.973877277	129510.946759747	216918.942537241	82770.1813980721	18368.5445518254	95401.3155083143	115703.982284146	98521.7314872514
24	16081.5144793661	346285.013259108	463282.771396443	270486.037211471	217700.129541348	120641.02229535	158757.885205819	68983.8448591839	117636.269241204	59920.8705430928	294591.629483923	126395.552882961	205137.732699582	81025.5158097794	17781.8839879455	93012.2333287767	114547.584904293	97879.058744347
25	16015.1865231333	346163.081916411	462792.784329922	270364.361081371	217578.373316772	120397.303058389	159172.667401001	70391.6784277387	117153.163412698	60806.7973925203	291693.328139738	124004.847524155	195423.401780811	79686.5864048106	17326.7163090732	91230.5449236978	113776.653317724	97493.4550986043
26	15936.7989384944	346041.150573714	462547.790796661	270364.361081371	217456.617092196	120214.513630669	159898.536242569	72040.85489376	116831.09286036	61813.5324486878	289623.112893892	122289.776288489	187465.917943095	78591.0987098361	16972.6970032836	89934.7715381859	113262.698926679	97300.653275733
27	15864.4411680586	345919.219231017	462302.7972634	270242.684951271	217334.860867621	120031.724202949	160728.100632933	73770.4789922702	116670.057584192	62860.5369071021	287759.91917263	121042.45175346	180955.249348599	77739.052724856	16689.481558652	88962.941499052	113005.721731156	97300.653275733
28	15786.0535834198	345675.356545624	462302.7972634	270121.008821172	217213.104643045	119848.934775229	161765.056120887	75620.7745395136	116670.057584192	63988.0801700098	286310.768500538	120158.930207815	175788.05205138	77130.4484498701	16487.1848124865	88274.5618879988	112877.233133395	97493.4550986043
29	15719.7256271869	345553.425202927	462057.803730139	270121.008821172	217213.104643045	119666.145347508	162802.011608841	77591.7415354903	116750.575222276	65115.6234329174	285482.682402199	119639.211651552	171344.262375772	76643.5650298815	16325.3474155541	87829.1397867291	113005.721731156	97814.7914700565
30	15659.427485157	345309.562517533	461812.810196878	269999.332691072	217091.348418469	119483.355919788	163942.662645591	79602.9323477114	116992.128136529	66323.7055003185	284654.596303861	119379.352373421	168037.256105552	76318.9760832224	16234.3138797796	87586.1822769456	113134.210328917	98200.3951157992
31	15599.1293431272	345309.562517533	461812.810196878	269877.656560972	216969.592193894	119361.496301308	165187.009231137	81694.5707924213	117314.198688866	67531.7875677196	284033.531730107	119379.352373421	165350.313510998	76116.1079915604	16133.1655066969	87505.1964403511	113455.431823321	98650.2660358323
32	15538.8312010973	345065.699832139	461567.816663617	269877.656560972	216847.835969318	119117.777064348	166535.051365477	83826.4330533757	117636.269241204	68739.8696351206	283619.488680938	119587.239795926	163180.090646167	75994.3871365633	16102.8209947721	87464.7035220539	113840.897616605	99100.1369558654
33	15484.5628732704	345065.699832139	461322.823130356	269755.980430873	216726.079744742	118934.987636627	167779.397951023	85958.2953143301	118038.857431625	69988.2211047684	283412.467156353	119899.070929683	161423.243565112	75953.8135182309	16102.8209947721	87545.6893586483	114226.363409889	99614.2751501889
34	15430.2945454435	344699.905804049	461322.823130356	269634.304300773	216604.323520167	118691.268399667	169127.440085363	88090.1575752844	118441.445622047	71196.3031721694	282998.424107184	120366.817630319	160389.804105669	75953.8135182309	16092.7061574638	87788.6468684318	114740.317800935	100256.947893093
35	15363.9665892107	344699.905804049	461077.829597095	269512.628170674	216604.323520167	118508.478971947	170475.482219704	90222.0198362388	118924.551450553	72404.3852395705	283205.445631768	120938.508042208	159563.052538114	76075.534373228	16102.8209947721	87991.1114599181	115254.272191981	100835.353361707
36	15315.7280755868	344456.043118655	460832.836063834	269512.628170674	216604.323520167	118386.619353467	171823.524354045	92353.8820971932	119407.657279059	73612.4673069716	282998.424107184	121614.142165349	158942.988862447	76197.2552282252	16143.2803440052	88234.0689697015	115703.982284146	101478.026104612
37	15267.4895619629	344334.111775958	460832.836063834	269390.952040574	216482.567295591	118264.759734987	173275.262037181	94485.7443581476	119971.280745649	74820.5493743727	283205.445631768	122393.719999742	158736.300970559	76359.5497015548	16193.8545305465	88517.5193977823	116217.936675191	102056.431573226
38	15213.221234136	344334.111775958	460832.836063834	269269.275910474	216360.811071015	118081.970307266	174623.304171522	96617.6066191019	120534.90421224	75988.362039527	283412.467156353	123173.297834135	158736.300970559	76562.4177932167	16264.6583917045	88841.4627441603	116796.135365117	102699.10431613
39	15164.9827205121	344212.180433261	460342.848997312	269269.275910474	216360.811071015	117960.110688786	176075.041854658	98669.0212475675	121098.52767883	77196.4441069281	283619.488680938	124056.819379781	158839.644916503	76805.859503211	16325.3474155541	89124.913172241	117374.334055044	103341.777059035
40	15116.7442068882	343968.317747868	460587.842530573	269025.923650275	216117.298621864	117716.391451826	177423.083988999	100760.659692277	121662.15114542	78364.2567720824	283826.510205522	124940.340925427	159253.02070028	77049.3012132054	16406.2661140203	89448.856518619	117888.288446089	103920.182527649
41	15080.5653216703	343968.317747868	460587.842530573	269025.923650275	216117.298621864	117594.531833346	178771.126123339	102812.074320743	122225.774612011	79491.8000349901	284033.531730107	125927.806182325	159769.740430002	77292.7429231997	16477.0699751782	89813.2927832942	118466.487136016	104562.855270553
42	15050.4162506554	343724.455062474	460097.855464051	268904.247520175	215995.542397288	117411.742405626	180222.863806475	104823.265132964	122789.398078601	80619.3432978978	284447.574779276	126915.271439223	160493.148051613	77576.7582515264	16578.218348261	90137.2361296722	118980.441527061	105141.260739167
43	14996.1479228285	343724.455062474	459852.86193079	268782.571390076	215995.542397288	117289.882787145	181570.905940816	106794.232128941	123353.021545191	81746.8865608054	284861.617828445	127954.708551747	161319.899619168	77901.3471981855	16669.2518840354	90461.1794760501	119558.640216988	105783.933482072
44	14959.9690376106	343602.523719777	459852.86193079	268782.571390076	215873.786172712	117107.093359425	182918.948075157	108765.199124917	123997.162649866	82874.4298237131	285275.660877615	128942.173808645	162146.651186723	78185.3625265122	16750.1705825016	90785.1228224281	120136.838906914	106426.606224976
45	14917.7603381896	343480.59237708	459852.86193079	268782.571390076	215752.029948137	116985.233740945	184370.685758293	110695.94230465	124641.30375454	83961.703684374	285689.703926784	130033.582776796	163076.746700222	78469.377854839	16831.0892809678	91109.0661688061	120650.79329796	107069.27896788
46	14887.6112671747	343358.661034383	459607.868397529	268539.219129877	215752.029948137	116863.374122465	185615.032343838	112586.461668138	125204.927221131	85048.977545035	286103.746975953	131176.963600573	164110.186159666	78793.9668014981	16932.2376540505	91473.5024334813	121164.747689005	107583.417162204
47	14857.4621961598	343236.729691686	459362.874864268	268417.542999777	215630.273723561	116680.584694745	186963.074478179	114476.981031625	125849.068325805	86095.9820034493	286517.790025122	132216.400713097	165350.313510998	79118.5557481572	17043.5008644416	91797.4457798593	121678.702080051	108226.089905109
48	14821.2833109419	343114.798348989	459362.874864268	268417.542999777	215630.273723561	116619.654885505	188414.812161315	116287.052762624	126412.691792396	87102.7170596168	286931.833074292	133359.781536874	166487.096916387	79402.5710764839	17144.6492375243	92161.8820445345	122256.900769977	108740.228099432
49	14791.1342399269	342992.867006293	459362.874864268	268295.866869677	215508.517498985	116497.795267024	189659.15874686	118097.124493623	127056.83289707	88149.7215180311	287552.897648046	134451.190505024	167623.880321775	79727.160023143	17255.9124479153	92445.3324726153	122770.855161023	109318.633568046
50	14760.985168912	342992.867006293	459362.874864268	268295.866869677	215508.517498985	116315.005839304	191110.896429997	119866.972408378	127620.456363661	89116.1871719519	287966.940697215	135542.599473175	168864.007673107	80051.7489698021	17346.9459836898	92809.7687372905	123284.809552068	109897.03903666
51	14736.8659121	342749.004320899	459117.881331007	268174.190739578	215386.76127441	116254.076030064	192251.547466746	121596.596506888	128264.597468335	90122.9222281195	288380.983746384	136634.008441325	170207.478970384	80295.1906797964	17417.7498448477	93133.7120836684	123734.519644233	110411.177230984
52	14706.7168410851	342627.072978202	459117.881331007	268174.190739578	215386.76127441	116071.286602344	193703.285149883	123285.996789154	128828.220934925	91049.1184797936	288795.026795553	137725.417409476	171550.950267661	80619.7796264555	17539.127892547	93457.6554300464	124248.474035279	110989.582699598
53	14676.5677700702	342627.072978202	458872.887797747	268052.514609478	215265.005049834	115949.426983864	194947.631735428	124975.39707142	129391.844401516	91975.3147314678	289416.091369307	138868.798233253	172997.765510882	80903.7949547822	17640.2762656297	93781.5987764244	124762.428426325	111503.720893921
54	14652.4485132582	342505.141635505	458872.887797747	267930.838479378	215143.248825258	115888.497174624	196295.673869769	126624.573537441	130035.98550619	92941.7803853886	289830.134418476	139960.207201403	174341.236808159	81228.3839014414	17721.1949640959	94105.5421228024	125276.38281737	112017.859088245
55	14628.3292564463	342383.210292808	458872.887797747	267930.838479378	215143.248825258	115766.637556144	197540.020455314	128233.526187218	130599.608972781	93827.7072348161	290451.19899223	141051.616169554	175788.05205138	81512.3992297681	17822.3433371786	94429.4854691804	125726.092909535	112531.997282568
56	14604.2099996343	342383.210292808	458627.894264486	267930.838479378	215143.248825258	115644.777937663	198784.367040859	129842.478836995	131163.232439371	94753.9034864902	290865.2420414	142194.996993331	177131.523348657	81836.9881764272	17903.2620356448	94712.9358972611	126240.047300581	113046.135476892
57	14598.1801854313	342139.347607415	458627.894264486	267687.486219179	214899.736376107	115583.848128423	200028.713626404	131370.983854283	131726.855905961	95639.8303359177	291486.306615154	143286.405961481	178578.338591878	82121.0035047539	17984.180734111	95036.8792436391	126689.757392746	113496.006396925
58	14555.9714860104	342139.347607415	458382.900731225	267687.486219179	214899.736376107	115401.058700703	201273.06021195	132903.081134405	132290.479372552	96485.4877830984	292107.371188907	144377.814929632	180128.497781044	82405.0188330806	18085.3291071938	95360.8225900171	127139.467484911	114010.144591248
59	14549.9416718074	342017.416264718	458382.900731225	267565.810089079	214899.736376107	115340.128891463	202517.406797495	134431.627467065	132934.620477226	97331.1452302792	292521.414238077	145469.223897782	181575.313024265	82648.460543075	18176.3626429682	95644.2730180978	127589.177577075	114460.015511282
60	14525.8224149955	341895.484922021	458137.907197964	267444.13395898	214777.980151531	115279.199082223	203761.75338304	135879.723992742	133498.243943816	98176.8026774599	292935.457287246	146560.632865933	183022.128267486	82932.4758714017	18297.7406906675	95927.7234461785	128038.88766924	114909.886431315
61	14513.7627865895	341773.553579324	458137.907197964	267444.13395898	214777.980151531	115157.339463743	204902.40441979	137327.82051842	134061.867410407	99022.4601246407	293556.521861	147600.069978457	184572.287456652	83216.4911997284	18378.6593891337	96211.1738742592	128488.597761405	115424.024625638
62	14483.6137155746	341773.553579324	458137.907197964	267444.13395898	214656.223926955	115035.479845263	206146.751005335	138775.917044097	134625.490876997	99787.578767328	293970.564910169	148795.42265786	186122.446645818	83500.5065280551	18479.8077622165	96535.1172206372	128938.30785357	115873.895545671
63	14477.5839013716	341773.553579324	457892.913664703	267200.781698781	214534.46770238	114913.620226782	207391.097590881	140143.563762793	135189.114343587	100592.966812262	294591.629483923	149834.859770385	187569.261889039	83825.0954747142	18560.7264606826	96859.0605670152	129388.017945735	116323.766465705
64	14453.4646445597	341651.622236627	457892.913664703	267200.781698781	214534.46770238	114852.690417542	208531.748627631	141591.66028847	135752.737810178	101358.085454949	295212.694057677	150874.296882909	189119.421078205	84027.9635663761	18641.6451591488	97142.5109950959	129773.483739019	116773.637385738
65	14447.4348303567	341529.69089393	457647.920131442	267200.781698781	214534.46770238	114730.830799062	209776.095213176	142959.307007166	136316.361276768	102163.473499883	295626.737106846	151965.70585106	190669.58026737	84311.9788947029	18732.6786949233	97425.9614231766	130223.193831184	117223.508305771
66	14429.3453877477	341407.759551233	457647.920131442	267079.105568681	214412.711477804	114608.971180582	210916.746249926	144246.503918879	136879.984743358	102888.322740324	296040.780156015	153005.142963584	192013.051564647	84555.4206046972	18823.7122306978	97709.4118512574	130608.659624469	117609.111951513
67	14411.2559451387	341285.828208536	457647.920131442	267079.105568681	214412.711477804	114608.971180582	212161.092835471	145533.700830593	137363.090571864	103613.171980765	296661.844729769	154044.580076108	193666.554699757	84798.8623146915	18904.630929164	97952.3693610409	130994.125417753	117930.448322966
68	14399.1963167328	341163.89686584	457402.926598181	266957.429438581	214290.955253228	114487.111562102	213198.048323425	146740.447935324	137926.714038455	104338.021221205	297075.887778938	155084.017188633	195216.713888923	85082.8776430182	18995.6644649384	98276.3127074188	131379.591211037	118380.319242999
69	14393.1665025298	341041.965523143	457402.926598181	266835.753308482	214290.955253228	114426.181752862	214338.699360175	148027.644847037	138490.337505045	105022.601059399	297696.952352692	156123.454301157	196663.529132144	85326.3193530126	19066.4683260963	98559.7631354996	131765.057004321	118765.922888741
70	14381.1068741238	341041.965523143	457402.926598181	266835.753308482	214169.199028653	114304.322134382	215479.350396925	149314.841758751	138973.443333551	105747.45029984	298318.016926446	157162.891413681	198110.344375365	85569.7610630069	19157.5018618708	98802.7206452831	132214.767096486	119151.526534484
71	14375.0770599208	340920.034180446	457402.926598181	266835.753308482	214169.199028653	114182.462515902	216620.001433675	150521.588863482	139537.066800141	106432.030138034	298732.059975615	158202.328526206	199660.503564531	85813.2027730012	19228.3057230287	99086.1710733638	132535.98859089	119537.130180227
72	14350.9578031089	340798.102837749	457157.93306492	266714.077178382	214047.442804077	114182.462515902	217760.652470425	151647.886161231	140100.690266731	107116.609976228	299146.103024785	159189.793783104	201107.318807752	86056.6444829956	19339.5689334197	99369.6215014445	132921.454384174	119922.733825969
73	14350.9578031089	340798.102837749	456912.939531659	266592.401048282	214047.442804077	114060.602897421	218901.303507175	152854.633265962	140583.796095237	107760.920412175	299767.167598539	160281.202751254	202554.134050973	86259.5125746575	19400.2579572694	99612.579011228	133306.920177458	120308.337471712
74	14338.8981747029	340676.171495052	456912.939531659	266592.401048282	214047.442804077	113999.673088181	220041.954543924	153980.930563712	141066.901923743	108445.500250369	300181.210647708	161320.639863779	204207.637186083	86543.5279029842	19471.0618184273	99896.0294393087	133628.141671862	120629.673843164
75	14326.8385462969	340676.171495052	456912.939531659	266470.724918183	213925.686579501	113877.813469701	221182.605580674	155107.227861461	141630.525390334	109049.541284069	300802.275221462	162204.161409424	205551.10848336	86746.3959946462	19541.8656795852	100179.479867389	134013.607465146	121015.277488907
76	14320.8087320939	340554.240152355	456667.945998398	266470.724918183	213925.686579501	113816.883660461	222219.561068629	156233.52515921	142113.63121884	109693.851720017	301216.318270631	163243.598521949	206997.923726581	86989.8377046405	19622.7843780514	100462.93029547	134399.07325843	121336.613860359
77	14320.8087320939	340554.240152355	456912.939531659	266470.724918183	213925.686579501	113695.024041981	223256.516556583	157359.822456959	142677.25468543	110338.162155964	301837.382844385	164231.063778847	208444.738969803	87192.7057963024	19703.7030765176	100705.887805254	134720.294752833	121657.950231811
78	14308.749103688	340432.308809658	456667.945998398	266227.372657984	213803.930354926	113634.094232741	224397.167593333	158405.669947726	143160.360513936	110901.933787418	302251.425893554	165218.529035745	209994.898158968	87436.1475062968	19794.7366122921	100989.338233334	135041.516247237	122043.553877554
79	14308.749103688	340310.377466961	456667.945998398	266227.372657984	213803.930354926	113634.094232741	225537.818630083	159531.967245475	143643.466342442	111546.244223365	302872.490467308	166257.966148269	211441.713402189	87639.0155979587	19845.3107988334	101191.802824821	135426.982040521	122364.890249006
80	14290.659661079	340188.446124265	456667.945998398	266227.372657984	213803.930354926	113512.234614261	226471.078569242	160497.36492926	144126.572170948	112110.015854819	303286.533516477	167193.459549541	212888.528645411	87841.8836896206	19936.3443346079	101434.760334604	135748.203534925	122686.226620459
81	14290.659661079	340188.446124265	456422.952465137	266105.696527884	213560.417905774	113451.304805021	227611.729605992	161462.762613046	144609.677999454	112673.787486273	303907.598090231	168180.924806439	214335.343888632	88085.325399615	20007.1481957658	101718.210762685	136069.425029328	123007.562991911
82	14278.600032673	339944.583438871	456422.952465137	266105.696527884	213560.417905774	113390.374995781	228648.685093946	162508.610103813	145092.78382796	113237.559117727	304321.6411394	169116.418207711	215885.503077797	88288.1934912769	20077.9520569237	102001.661190766	136390.646523732	123328.899363363
83	14278.600032673	339944.583438871	456422.952465137	265984.020397784	213560.417905774	113268.5153773	229581.945033105	163474.007787598	145575.889656466	113801.33074918	304942.705713154	170051.911608983	217332.318321019	88491.0615829389	20158.8707553899	102285.111618846	136711.868018135	123585.968460525
84	14266.5404042671	339944.583438871	456177.958931876	265984.020397784	213560.417905774	113207.58556806	230722.596069855	164439.405471383	146058.995484972	114324.832978387	305356.748762323	170983.553306407	218675.789618296	88693.9296746008	20229.6746165478	102487.576210333	137033.089512539	123971.572106267
85	14272.57021847	339822.652096174	455932.965398615	265862.344267685	213560.417905774	113146.65575882	231759.551557809	165404.803155168	146542.101313478	114848.335207595	305770.791811493	171919.025634528	220122.604861517	88937.3713845951	20310.593315014	102771.026638413	137354.311006942	124228.641203429
86	14260.5105900641	339822.652096174	456177.958931876	265862.344267685	213438.661681198	113085.72594958	232796.507045764	166289.751031971	147025.207141984	115371.837436802	306391.856385247	172854.497962648	221569.420104738	89099.6658579247	20381.3971761719	103013.984148197	137675.532501346	124549.977574881
87	14260.5105900641	339700.720753477	455932.965398615	265740.668137585	213438.661681198	113024.79614034	233729.766984923	167174.698908774	147508.31297049	115895.339666009	306805.899434416	173789.970290768	222912.891402015	89302.5339495866	20431.9713627133	103256.94165798	137996.753995749	124807.046672043
88	14248.4509616581	339578.78941078	455932.965398615	265740.668137585	213438.661681198	112963.8663311	234766.722472877	168140.096592559	147991.418798996	116418.841895216	307219.942483585	174725.442618888	224256.362699292	89505.4020412486	20492.660386563	103499.899167764	138317.975490153	125064.115769205
89	14254.4807758611	339578.78941078	455687.971865354	265740.668137585	213316.905456623	112902.93652186	235803.677960831	169025.044469362	148474.524627502	116942.344124423	307841.007057339	175660.914947008	225703.177942513	89667.6965145781	20563.4642477209	103742.856677547	138574.952685676	125385.452140657
90	14254.4807758611	339456.858068083	455687.971865354	265618.992007485	213195.149232047	112842.00671262	236736.93789999	169909.992346165	148877.112817923	117425.576951384	308255.050106508	176596.387275128	227046.64923979	89911.1382245725	20624.1532715705	103985.814187331	138831.929881198	125578.253963529
91	14236.3913332521	339456.858068083	455687.971865354	265497.315877386	213195.149232047	112781.07690338	237773.893387945	170794.940222967	149360.218646429	117908.809778344	308876.114680262	177531.859603249	228493.464483011	90073.432697902	20715.186807345	104188.278778817	139153.151375602	125899.590334981
92	14242.4211474551	339456.858068083	455687.971865354	265497.315877386	213195.149232047	112781.07690338	238810.848875899	171679.88809977	149843.324474935	118432.312007551	309290.157729431	178467.331931369	229836.935780288	90235.7271712316	20755.6461565781	104471.729206898	139410.128571125	126156.659432143
93	14236.3913332521	339212.99538269	455442.978332093	265497.315877386	213073.393007471	112659.2172849	239744.108815058	172484.386169591	150245.912665357	118915.544834512	309704.200778601	179298.862889698	231180.407077565	90438.5952628935	20846.6796923525	104714.686716681	139731.350065528	126349.461255014
94	14242.4211474551	339212.99538269	455442.978332093	265375.639747286	213073.393007471	112598.28747566	240677.368754217	173288.884239412	150729.018493863	119358.508259225	310118.24382777	180234.335217818	232523.878374842	90641.4633545554	20907.3687162022	104917.151308167	139988.327261051	126670.797626466
95	14242.4211474551	339212.99538269	455442.978332093	265253.963617187	213073.393007471	112537.35766642	241714.324242172	174173.832116215	151212.124322369	119841.741086186	310739.308401524	181169.807545938	233867.349672118	90803.757827885	20978.1725773601	105160.108817951	140245.304456574	126927.866723628
96	14230.3615190491	338969.132697296	455197.984798832	265132.287487087	213073.393007471	112476.427857179	242543.888632535	174897.880379054	151614.71251279	120244.435108653	311153.351450693	182001.338504267	235210.820969395	90966.0523012146	21048.976438518	105403.066327734	140502.281652097	127120.668546499
